mark,Smoothed_Filtered_right_TA,Smoothed_Filtered_right_RF,Smoothed_Filtered_right_VM,Smoothed_Filtered_right_MG,Smoothed_Filtered_left_TA,Smoothed_Filtered_left_RF,Smoothed_Filtered_left_VM,Smoothed_Filtered_left_MG
0,-0.0160087602194153,0.0394292922565846,-0.0043955064356448,-0.0124937072608357,-0.0304987504881096,0.0182140514915329,-5.41736097770621e-05,-0.0113799669115814
0,-0.0177106252208456,0.0533955349086317,0.0144281352862286,-0.0098059932243443,0.0207400266742339,0.0189725598715049,-0.0052815957266381,-0.0030084841677622
0,-0.0130241924656324,0.0707424150451786,0.033343025677367,-0.0058591582086572,0.0869623326595772,0.0174441958210416,-0.0047307284766431,-0.000482843202138
0,0.0210364248947732,0.0689069966150787,0.0420039905209872,-0.0007851093496498,0.1179556146129093,0.0178879880082004,-0.0037637893957274,-0.003988370413617
0,0.0700864595821334,0.04168737548719,0.047749948874853,0.0029967857238151,0.0597702884161419,0.019836796918528,-0.0083581697481307,-0.0149161794190271
0,0.0456576434440237,0.0005275700199541,0.0460675848183787,0.0036830416325658,-0.0311706127700115,0.0219577821718838,-0.0094338446531896,-0.0325139988284484
0,-0.007601874331149,-0.039920035391595,0.0360631450343928,0.0022006773126449,-0.0574661156174648,0.0188726526016567,-0.0112865968714404,-0.0500409066599988
0,-0.004670721943812,-0.0468869012243314,0.0206558928385282,-5.570212090670428e-05,-0.1032295293703173,0.0093789319390204,-0.0116478403305181,-0.0590177970225906
0,0.0196498768110759,-0.0664964717432173,0.0001257448934967,-0.001232859833696,-0.0791715121718137,-0.0014782553549811,-0.0021482160888434,-0.0376063715287975
0,0.0268328248866279,-0.0765357587850777,-0.0220957208703879,-0.003005328490184,0.0508362912953799,-0.0098053026478067,0.015475763573512,-0.0222556902575098
0,0.0242307678129864,-0.0501123900213623,-0.0419846102948395,-0.0044676905591851,0.0676252821807714,-0.0194738065514465,0.0308747381408994,-0.0318265947095
0,0.0212418576674575,-0.0536018764037044,-0.0561180009854514,-0.0048946388342554,0.0282182002617394,-0.0287014652901486,0.042995264504063,-0.0426351871243172
0,0.0147570980444682,-0.0546549156802709,-0.0605651781427441,-0.0051934603189245,0.0181125470600607,-0.0287380899825194,0.0424003274487222,-0.0508595082732758
0,0.0075035080649592,-0.0534008797931932,-0.0545854479064217,-0.0045452691542874,0.0072197479662758,-0.0290219616530039,0.0272074777146777,-0.0464732005248904
0,-0.0016257557463685,-0.0399461086092125,-0.0441155604150201,-0.0032146081543286,0.0494069726961455,-0.0336749402345126,0.013385126753593,-0.0221001474211937
0,-0.003069997332881,-0.0213099322122403,-0.0323031653653128,-0.0026005082409287,-0.0020207331978821,-0.0405676140904039,0.0009730156790758,0.0104035264764704
0,0.0002641319703,-0.0330570043784154,-0.0131179816732892,-0.0013029977422135,-0.0472179315686974,-0.0491294476334578,-0.0090868075647119,0.0118296266570963
0,-0.0017964437473132,-0.0393301411039576,0.0076950384761617,0.0006561623783349,0.0432168455591503,-0.0499476770247053,-0.0205722301764444,0.0052660604605808
0,0.0009823701716881,-0.0409324607348759,0.0272019262364117,0.0017031397200539,0.0384307508313516,-0.0394702321156123,-0.0338033876991018,0.0400823169462957
0,0.0024320486245054,-0.0288913568023784,0.0451395334989352,0.0034316306353979,-0.0035833963701409,-0.027472826449813,-0.0389563647818756,0.0772366937561121
0,-0.005936598053928,-0.0176917401377829,0.0552578737072726,0.0064411293533201,0.0316381709478626,-0.0174668116425617,-0.0347205504075723,0.089355243013275
0,-0.0154041479858268,-0.0159563810032471,0.0562637175890042,0.0092024332832656,0.0713343272344987,0.0020202373398233,-0.0285709193552802,0.0876575711875918
0,-0.0041243374547978,-0.0099005951401263,0.0491670149438999,0.011701387743189,0.0638983375228617,0.0345170377867674,-0.0266707224909223,0.0739755628011548
0,0.0163248958216559,0.0011522591071623,0.0358065474184912,0.015575199146105,0.0340416709288288,0.0693896299806899,-0.0247879014601589,0.0686168463454336
0,0.0166582067369556,0.0116176851637419,0.0149401741007907,0.0183265336088613,-0.0283003371193335,0.0807481398630993,-0.0173512675158874,0.0742528851305486
0,-0.0011099443725063,0.0243417534603537,-0.0066347360281268,0.017629004418658,-0.0833557844150478,0.0580145259720986,-0.0022514293151825,0.0739082407366688
0,-0.0287987339658468,0.0530670239875711,-0.0272162516272178,0.0164498447075973,-0.0798838800130779,0.0200347020413631,0.0118387132616518,0.0718190202646152
0,-0.0469123124648008,0.0652883367635453,-0.0481838032246373,0.0154339965809619,-0.0609951957831136,-0.00649380059534,0.0147201111819169,0.0618605952175313
0,-0.0464642728053021,0.0656947950937418,-0.0623124201917772,0.0132818857043555,0.0295935411608214,-0.0106085184867571,0.0130988327125576,0.0480241818251571
0,-0.0327209330038446,0.061797722938485,-0.0660537901454278,0.0123161820266291,0.0699123530645701,-0.0074098926690364,0.0137340200119493,0.0292740626581028
0,-0.0162327357227561,0.0542781379519394,-0.0612604119906716,0.0109127799703448,-0.0039116580816406,0.0017836337196006,0.0146291681958233,-0.0005828463424143
0,-0.0067715689407725,0.0489059856912101,-0.0481809337269638,0.0064185718463457,-0.0539631743844864,0.0076088612157909,0.0173876845750526,-0.0234692694067711
0,0.0071794613765281,0.0399333980944328,-0.0268776335428477,0.0027144565609335,-0.0811207772772471,-0.0035408712744996,0.0200754821503178,-0.040681139330544
0,0.0225376311229867,0.0415772294274966,-0.0017411894803483,0.0019512299684049,-0.1308712405623552,-0.0140376498595569,0.0194259561852877,-0.053094523897714
0,0.0305938877695182,0.0420105961178248,0.0248540994965331,0.000815026486004,-0.178194332998287,-0.012657459638113,0.0143170718641135,-0.0648013571714886
0,0.0335993387675337,0.0425059725546782,0.0472377420075085,-0.0027492474411392,-0.184342278125547,-0.0138353498831088,0.0086110386487982,-0.0799227678648778
