MAV_mark,MAV_Smoothed_Filtered_right_TA,MAV_Smoothed_Filtered_right_RF,MAV_Smoothed_Filtered_right_VM,MAV_Smoothed_Filtered_right_MG,MAV_Smoothed_Filtered_left_TA,MAV_Smoothed_Filtered_left_RF,MAV_Smoothed_Filtered_left_VM,MAV_Smoothed_Filtered_left_MG
0.0,0.03564010749266245,0.015420809306693073,0.007784434612803784,0.03719219314409313,0.13553770363428944,0.03255893813081949,0.02330621552360546,0.00807237693174982
0.0,0.0521463003009514,0.033787452998057535,0.0076155015163690476,0.03659717654968236,0.14510530667547616,0.04096356654476954,0.02704909400667249,0.00953712143089615
0.0,0.05290437051926909,0.04385178775072187,0.006668362225980876,0.03481940539966822,0.13324812511365342,0.04591041466055572,0.027298040946962355,0.011349089606389643
0.0,0.055103617431400014,0.04795610423047217,0.007797060905533622,0.011145087461796514,0.12979622715840183,0.05335251057754148,0.02348235980974476,0.010351307732911619
0.0,0.041223663373364416,0.04643485359117959,0.010364823144730409,0.010226761962042665,0.12235829564591555,0.04895452419073468,0.019501277367998504,0.009777887839855294
0.0,0.04591403886096946,0.040409955620883134,0.030498178715115138,0.010909493349343068,0.10757399299721973,0.03548519223113398,0.014279170809123769,0.033584678533685644
0.0,0.06599501258132211,0.047800152288915154,0.09603799110639152,0.011534077547283797,0.07332764317306294,0.022008352075226483,0.010019079674908702,0.06333856102159521
0.0,0.07713299208054362,0.054431510491131666,0.12974745235798385,0.013980562058827098,0.048195941763697264,0.05058765624714802,0.021423286460893087,0.06700168196298663
0.0,0.0692848555581409,0.05389580769255852,0.12632064240208732,0.015142788166356244,0.046684021137461715,0.08411804557581172,0.026777565639152803,0.06389582350829086
0.0,0.048298611768547266,0.07153822193154333,0.08603855896133429,0.013157774834279205,0.056966039906625465,0.09749271014481742,0.04478507559826102,0.020401999093108414
0.0,0.02938294377632718,0.0758149284355215,0.04009240638473793,0.008338116929744607,0.07163698920418991,0.0925583985217109,0.056932169051704264,0.01594350726373794
0.0,0.019744436125912736,0.07762568127427442,0.025764345650025725,0.019546583285141892,0.06344340158929371,0.0482395315108523,0.06606956527116509,0.011789416247483732
0.0,0.01768076940427041,0.07003878703685756,0.02099390288192674,0.04586556319999949,0.08419303650899053,0.040223365364364834,0.0704192650833565,0.012866593819394036
0.0,0.026301265120712312,0.04447050752337807,0.02610118050280754,0.04743848498177182,0.10061551751317761,0.05171501488519713,0.0602099544649717,0.016010908624228846
0.0,0.04208536396685855,0.03499065715483337,0.07803564758777032,0.05025528334142915,0.11085205657190536,0.06858349311731089,0.050877273742273396,0.02218749111595009
0.0,0.04735461457345403,0.04854122502760509,0.13283439863024532,0.024784618684379308,0.11316031006011523,0.08031510344179475,0.056222758449595754,0.0317000004418546
0.0,0.04684222374936469,0.10276101585983066,0.15651821920196815,0.0255259693930608,0.10665797436680413,0.0753123874425224,0.04374099740429602,0.04353474368473921
0.0,0.03519869323571972,0.14344405301658605,0.1328757742965967,0.02531927294973888,0.0862214794301367,0.07401830816210318,0.03872170863108889,0.043917663628010216
