MAV_mark,MAV_Smoothed_Filtered_right_TA,MAV_Smoothed_Filtered_right_RF,MAV_Smoothed_Filtered_right_VM,MAV_Smoothed_Filtered_right_MG,MAV_Smoothed_Filtered_left_TA,MAV_Smoothed_Filtered_left_RF,MAV_Smoothed_Filtered_left_VM,MAV_Smoothed_Filtered_left_MG,Label
0.0,0.1399209838189961,0.2245226558775815,0.3871334823032308,0.347857740484225,0.0946722001895311,0.0472212586138827,0.069423505342723,0.1313043254453461,0
0.0,0.0630163545004639,0.0740698917544353,0.0790029201305852,0.1401499613979061,0.0645382524859082,0.070028236626647,0.033330925013584,0.0738690977045803,1
0.0,0.04370187612673,0.1084019669882133,0.0507044491673689,0.0269740732737335,0.0415131633714471,0.0668602820318894,0.0293248010305188,0.1125326767806864,1
0.0,0.1832170333547076,0.1775376333307411,2.429046898417588,0.2359230212673113,0.0796703073935909,0.1004825793151824,0.0693818434683345,0.2653950016799425,1
0.0,0.0869410929924403,0.080902080895888,0.7727502126852995,0.1265691666046081,0.0706404868954301,0.1810559667392902,0.0343975900403056,0.0853096643060724,0
0.0,0.1153442584519954,0.198012025537839,0.455938610859491,0.0964032211592156,0.0885178274197605,0.224945154704604,0.0518148432666396,0.1706911271661321,0
0.0,0.0333598640835933,0.0593175346275521,0.0475441056660008,0.1399883848091314,0.0478925980287896,0.0769403175993413,0.0796811388624306,0.0366156083132387,0
0.0,0.0812969853352127,0.4650479735235798,0.1563810304461595,0.1809993759186859,0.0931590632493605,0.2846517661855116,0.0951007337385634,0.2139835272290946,0
0.0,0.0264993664402602,0.0183148884716529,0.0152871320105493,0.1256601219178049,0.0663042581895336,0.0280578682441511,0.0513038405001112,0.0317260643533108,1
0.0,0.0377587583148615,0.0428168476981743,0.0369615864914106,0.0778705273643665,0.0657181395910564,0.0261146162229886,0.0272883652053876,0.0896245698990227,0
0.0,0.0582405042717035,0.0717376952774687,0.0381309597583123,0.1141600184102015,0.0748824394058823,0.0462458813213507,0.0446791269225433,0.0460980302649015,1
0.0,0.0634299957527542,0.1009557136481341,3.977322446733071,0.1195808585630386,0.0404715037550774,0.0430798004099178,0.0298952781148216,0.0982874330534451,0
0.0,1.7109512737904848,0.1349859663760801,0.0356679408186891,0.5174094860671448,0.2594108983834471,0.0790195927938458,1.1919861660505928,0.1415040284494451,1
0.0,0.0853030312947886,0.1342367241125051,0.0257122169112611,3.332487329376029,0.0349922497123679,0.0626866549697294,0.2859747647630484,0.1446232904691271,0
0.0,0.1225420777357998,0.1127163456265709,0.0912563212549384,0.146375458816985,0.0943608887022083,0.0311777632347302,0.0417924471207148,0.1122161751087093,1
0.0,0.1662289577136723,0.0503308249778325,0.029018318869882,0.1267837315700945,0.0913444892127352,0.0677034767171283,0.1084471350689414,0.0695236506418245,0
0.0,0.0767659692391557,0.1084224719963638,2.1165347750763264,0.2355116412782137,0.1754009457443481,1.524169263935619,0.1469039497513755,0.1562779745262534,1
0.0,0.05632869450555,0.0509391751406118,0.0733054123048733,0.0786392357554477,0.0642566096839014,0.0159484135266153,0.0196169065114206,0.0671410085048826,0
0.0,0.0787439646657077,0.0593057269456996,0.1075528423203058,0.0398400342878918,0.0738674854739008,0.1863359296485234,0.0623804084630591,0.0619003216919519,1
0.0,0.0764816262747033,0.1566786557973426,0.0820162756888507,0.1547126401027951,0.3232714019731049,0.1352280114235012,0.1093947953928027,0.3877145509135513,1
0.0,0.0775116608871998,0.2453577234108111,0.0708581648066858,0.1450685083381826,0.0564448603848499,0.0406185946334621,0.0561846154292455,0.2731526394569597,1
0.0,0.0721634813109033,0.170664633558881,3.308684994975183,0.37504484556687,0.0522863063801328,0.897868075160244,0.0365396254103091,0.0970774324380464,0
0.0,0.2417122420278696,0.0620541254110993,0.1185901602918104,0.2433747563250304,0.112249993879689,0.1056872187312122,0.0780169919539531,0.3838809812081288,0
0.0,0.06423844321976,0.0679865035449619,0.0891661869878348,0.1033169103873394,0.1061517529226659,0.0620221729353165,0.0332288723625457,0.0791011137161532,0
0.0,0.2620081389342783,0.3009642252381297,0.1561934825672539,0.1313161476303887,0.1014837815413965,0.1197538131068458,0.0523674855028714,0.1930543556614542,1
0.0,0.1074524413109634,0.0813209399007105,2.296697872582008,0.0962853314896591,0.2081869515678245,1.6429876529346192,0.0723451130046818,0.2498903125544364,1
0.0,0.1485745471427881,0.1150778031839437,0.0983294810026232,0.1814943906257671,0.1397758359359674,0.1046598777453611,0.0530811887796767,0.1417378414112248,1
0.0,1.5237994342479178,1.877195196396296,0.0343614606444881,0.0809497474004131,1.8784611798148607,0.058564150161378,0.0471482751593626,0.1352662861851176,1
0.0,1.999523160835392,0.098231488153029,0.0428390046889755,0.0942034500938635,3.3972147261831136,0.1142980472271677,0.9955006336156896,0.1048494690657791,1
0.0,0.3237383531555554,0.1020879848638599,0.0203443704086999,0.0894393579382603,1.3814092590703082,0.2501644573572444,0.0497971955128924,0.0785764107899902,1
0.0,0.2712905898439817,0.0396050290285668,0.0192634906816172,0.0780475714192278,0.0764451460904056,0.029909737691701,0.0467897782182907,0.1709840526472415,0
0.0,0.0591852346784483,0.1728720869922166,0.0811847262991229,0.1191153432101235,0.094930080164356,0.1668587298839041,0.1032893599910412,0.2018783212689045,0
0.0,0.1828628209572471,0.0763875971946402,0.3024831807123984,0.7785403916102892,1.3166699105505146,0.356458239645566,0.913462446670838,0.7182657061939185,1
0.0,0.0247525696743471,0.042067277720341,0.0380308253280966,0.1121171970620212,0.0459037503917612,0.0195721260158225,0.0186427247330952,0.1105740266452061,0
0.0,0.056645683500288,0.2454639526141366,0.089573431105237,0.122178311943169,0.105827529219579,0.2979245669974469,0.0660647715099459,0.0707058473193854,0
0.0,0.0767368911060403,0.1776133264420527,1.1125234718627923,0.1179701337183714,0.037986399090463,0.1045670476745237,0.0289842034604864,0.0284289241877882,0
0.0,0.0618751239340031,0.3933411337681731,0.2229384694506468,0.3992559441725434,0.2895306070048107,0.3312745721981809,0.2658042807172532,0.089539029068609,0
0.0,0.0544013195827939,0.0260403160339594,0.0294573250201829,0.080208753607001,0.0883318316402499,0.0337350714759247,0.0499930841121176,0.3385202044479365,0
0.0,0.1046079187401736,0.0642365152463468,0.052418647913836,0.1862107335583993,0.0890114978225688,0.0782584485601713,0.0554678700172319,0.1070118784580656,1
0.0,3.415335333003847,0.1368298920831382,0.0403415875841474,2.184613918850199,2.5899843493858867,0.1191638261404024,0.1209386531842394,0.2923682738446316,1
0.0,0.0701981212876175,0.2991342359674616,0.1605206300435306,0.0968977155364295,0.1625434832248712,0.1678101192284316,0.0670260704352559,0.0992896604280302,1
0.0,0.0772765980008523,0.2145464130699383,5.441058803374538,0.1056056999484669,0.0760945219009618,0.0271141855879505,0.0581697127661914,0.1737384817245474,0
0.0,0.076975574908912,0.5393087171777087,0.2160056281094106,0.0965886817854049,0.0691641955022926,0.0832407166778033,0.039645721422008,0.0348736202912066,1
0.0,2.88379476120398,0.1415454508089866,0.0965293435515937,0.2943728420477347,0.7396088855214724,0.1127934137345521,0.3040680958757452,0.0776865313361499,0
0.0,2.08166240688619,0.040866549163031,0.0175198135584768,0.2556748213168479,1.7778299206103938,0.1479792699880293,0.1017124750718922,0.2967272100729375,0
0.0,1.4788123576224947,0.0724061291648342,0.0427993502957025,0.1871464264822442,4.120078938818517,0.147476896019609,1.5182218698931975,0.0544703738460996,1
0.0,0.1140250262607193,0.2189045573126698,0.091602564714415,0.5194941097180186,0.2367789559118507,0.1529806879797106,0.2055442803149588,0.5911683004835351,0
0.0,0.0977417808285376,0.0337631153902168,0.0246096320018287,0.2051542124414721,0.0911685936873478,0.1680977253115051,0.1026058649558241,0.0606030380154972,0
0.0,0.0280428300169332,0.030351961429487,0.0288366653094784,0.1097185658880465,0.0686363223899326,0.0650734701859786,0.1331666447086574,0.0212964565395562,0
0.0,0.041841778872737,0.0284346124809314,0.0270256646176242,0.1642814277295015,0.1028224668595031,0.0306727321947217,0.0349077221365096,0.0375317786308841,1
0.0,0.0943186796049355,0.0906044964378908,0.2005582259934302,0.5105410343659733,1.4158638536881063,0.1899142205648864,0.5371839969610357,0.7638884406289382,0
0.0,0.0737467337777111,0.0625664326294203,0.05676729815294,0.0918152873552612,0.035303710202475,0.0285798176487819,0.0327025316842853,0.1113058662735026,1
0.0,0.0978450909303722,0.121370126749653,3.0803210736089786,0.1486523576429817,0.1200530697491925,0.1968280680404391,0.0686841342017489,0.1179690395615871,1
0.0,0.3634736882806553,0.0628787321277778,0.0189470742274568,0.1624116372347073,1.8287040107075367,0.203392156059545,3.81899505834272,0.3384490376011299,1
0.0,0.2349522412104604,0.2100222484540821,4.418882171199768,0.6549967335782929,0.2499544848661629,1.5853216597829418,0.1190791943300381,0.324414728779174,1
0.0,0.1324413493837883,0.1653434750334831,0.0756968303113176,0.0845737859964994,0.3283729796369358,0.2354931123847493,0.1168497620601764,0.140756817000108,1
0.0,0.0939339876819923,0.1088307079609033,3.594916928330417,0.0938972751209596,0.0503336509633292,0.0458935236195999,0.0376242940098704,0.0384939327681553,0
0.0,0.0412409890308164,0.0597901271844828,0.0441817897552015,0.0424726595171699,0.0569596720220811,0.0230163472506364,0.0216385505684883,0.1053693819329892,1
0.0,1.1856300423567403,0.1317815390526447,0.0275921249071991,2.3909384430371183,0.2592109173631219,0.2164561417105663,1.0330560560603372,0.1216207231019139,1
0.0,0.1251028000516767,0.0293426997681982,0.0477071448830943,0.1363665506127632,0.1676113437050311,0.2077088093990836,0.0924883195968017,0.07732652437618,1
0.0,0.0520464408188519,0.1501339733849308,0.0528710236589212,0.0779800543690167,0.1854025798357349,0.2974049341095205,1.3350575467987504,0.0749619102137885,0
0.0,0.0639414045759209,0.1647339952189526,0.1314218657689934,0.5267657797386623,0.3250284965748534,0.1082368413512836,0.0584014268078218,0.1345333269443903,0
0.0,0.0511447668047868,0.057913832409176,0.0308086442300274,0.0751798721886936,0.044311087796112,0.0447930790040622,0.0287183045910848,0.0844161152070591,0
0.0,0.0827892261163438,0.0895797632181772,3.2502937175681943,0.1082643058403952,0.1001223331874645,0.1166916170994107,0.0889963755840565,0.1354247331723235,0
0.0,0.0348495345115232,0.0580783322459252,0.0405585627524807,0.1338662623341133,0.0720713751023225,0.0801989215555725,0.0242774478074945,0.0881141539522998,0
0.0,0.0711252413125448,0.0657469539003469,0.0321496586263829,0.1201100172617448,0.1152212442705097,0.1419303291081688,0.0310356673546272,0.1029377522068554,1
0.0,0.121716559698872,0.1515412793658559,6.4056091823184085,0.2154536974188239,0.0490540696623648,0.05973195854343,0.0560482181460438,0.107734768818862,0
0.0,0.0474978796662081,0.0575167675852871,0.0272522268664909,0.0702647702914989,0.0606825240856944,0.0393458475383248,0.0526366550943656,0.0643086855566991,0
0.0,0.2933766086448062,0.0145180641137008,0.0061232429992071,0.2335630004058992,0.1162817461901195,0.0052647604046289,0.0026878082722997,0.170097336116233,0
0.0,0.1707952471352384,0.1193606747940147,0.0523998994164235,2.8492170472378677,0.2750108878736212,0.0754724167073539,0.1767029683519364,0.1103810492408089,0
0.0,0.0683634261287633,0.0637950968091671,0.063850512660126,0.1075700100505269,0.0776520924847092,0.0676372001256405,0.0303365231847104,0.0645751903882063,1
0.0,0.0725952969720489,0.1004996126571853,0.1224903683708295,0.1538989098352857,0.2832472248498127,0.3175785587482274,0.0671635638603218,0.0835930862420615,0
0.0,0.0608716390183716,0.4150391830541166,0.1491155770627849,0.1391981652149056,0.1055769957197225,0.3309043253484434,0.1854712228000657,0.0576669073169421,0
0.0,0.0823976725163461,0.0833801306942212,0.1303791035646882,0.6365082026134377,0.5491857074781998,0.3652797875953936,0.6530967457101285,0.781414854500074,0
0.0,0.1122762969938996,0.0866854385002641,0.0854547224543843,0.1191229019781988,0.0985104834929091,0.2290495669386135,0.1016967983738503,0.0766964149866779,1
0.0,0.0513595691215162,0.0474007281977525,2.3879095965307524,0.0146597381294595,0.0396739011906176,0.0370390853463177,0.0565950446873111,0.0275491760977724,1
0.0,0.0549700013223404,0.022495762481761,0.0192075271847494,0.0803618349150963,0.0359924632238852,0.0170345362345087,0.0095809416061676,0.0838187113131985,1
0.0,0.0460058172360942,0.0560549000058257,0.3491950020330469,0.1719006726610727,0.307833279884655,0.1806305803527398,0.4578908150360581,0.789046152334004,1
0.0,0.0250431839931277,0.0121933072180432,0.0185452747687437,0.0850010504099484,0.0406130381766626,0.032946528958204,0.0164478187685042,0.0200469856344719,0
0.0,0.0838736303037196,0.0613066346670833,0.3549159587113907,0.2375639346504188,0.1594224374230168,0.6303098369436853,0.1015851625794351,0.1133502297071508,1
0.0,0.0711064872893786,0.3865370639004275,0.0689314701445581,0.0635337399885961,0.084396080684864,0.1296495320804146,0.0439369689300286,0.0353330195209424,1
0.0,0.0430097172249145,0.1196211900041785,0.0239985327938788,0.0238375599008374,0.0620257787679319,0.0972391432056123,0.037090934983602,0.032951484930388,1
0.0,0.0883935958167474,0.0779599606697844,0.2438709120211682,0.5256025377266743,0.4932312723404816,0.1815012753108518,0.911554775376322,0.8302009532456718,1
0.0,0.141326013671783,0.0343447388578137,0.021811993410252,0.0293808520074715,1.108372415896615,0.0303454602487711,0.3583998752373634,0.0939169991167255,0
0.0,0.0558507439890083,0.1880894947141539,0.0618561312417693,0.1455774770407027,0.1697610637655773,0.3037489484090575,0.0469733745888265,0.1319185791184358,0
0.0,1.626617053311524,0.225433914274051,0.0434873927680472,2.471549412197552,3.497270322536248,0.3391212749397189,1.9219676602131028,0.123473612775426,1
0.0,0.0443097296728285,0.0210514318643811,0.0320082514434451,0.1045899794502939,0.046872818793362,0.0377081170144087,0.0266713265368403,0.0376355169207957,0
0.0,0.1283764984480074,0.0687868020330256,0.0613307318824219,0.2892503727850699,0.0606492108810894,0.0620691341065043,0.0409862060187692,0.285056818128167,0
0.0,0.0420214184063472,0.0390119246999908,0.0210059275797196,0.0432007554627323,0.0492259397326147,0.0215553893159835,0.0166490469710192,0.0218374374402323,0
0.0,0.0491007146609257,0.114361347779983,0.0425380357193985,0.0608602595480491,0.0440865894684293,0.0527573934622233,0.0337859708158401,0.0628664723831059,0
0.0,0.0717836790494731,0.0663608517533181,2.35573958858523,0.0718804254554484,0.0806756422702249,1.6817524671962245,0.0871313970531045,0.1621529507921178,1
0.0,0.0552135910916695,0.1261245631082625,0.0167094200983131,0.0333033142790702,0.0132277315365372,0.0232370185739403,0.007541626786783,0.1221306694566875,1
0.0,0.0475323667178272,0.0552597118686026,0.1431398328564659,0.2383797662407601,0.1059754646841012,0.0960258217222632,0.2689437354263836,0.5331016066021177,1
0.0,0.1335945130833932,0.1757704391211885,0.3349617523469599,0.7457836728558636,0.9790212850979876,0.2112446267749983,1.11331876938075,0.959004243931055,1
0.0,0.1117537353212059,0.1829402422011415,4.063398223986504,0.0535214913361025,0.1149825436811891,0.985491213749597,0.1506423561537194,0.0764953843856877,0
0.0,0.0672028146709776,0.0751588818243366,0.0690917733680555,0.0806780324456113,0.1064344695537179,0.0588125773189935,0.0625416699614232,0.1027927050293176,1
0.0,0.0226775133410313,0.0218768322839608,0.0099408130139447,0.0043778375059228,0.0334669689512182,0.0118095809892804,0.0138537230891706,0.0662301512482359,0
0.0,0.0243084396511569,0.2827844424699605,0.0601691057703437,0.1321131351101172,0.4670631966287272,0.0851402304127856,0.830963332572436,0.2588384369332511,0
0.0,0.044432449463115,0.1003775478856506,0.0617473099949273,0.0399428641332078,0.1054065867123684,0.1185774617967821,0.0761579243538819,0.0915945046530343,0
0.0,0.2478524379217864,0.0566871945354857,0.0213296053354467,1.3114831155032194,0.0574369317120044,0.0970590043690656,0.0403719247576055,0.0886641980408215,0
0.0,0.0662950668678338,0.0939772764881391,0.0815927330874207,0.0704990518043152,0.0336627593773319,0.0796101497686546,0.0195250171599311,0.0644610954543949,1
0.0,0.0840620725906699,0.0743771980459191,0.0284791034815175,0.0866611456394644,0.0771167182294235,0.0533085086048065,0.0305500901975549,0.0448481765354112,1
0.0,0.052359030507231,0.0400229537856784,2.8538676791066244,0.1524228890257633,0.0659190888043224,0.2006695863175346,0.0404505711753432,0.1244302909491865,1
0.0,0.0739001313182191,0.1369208288664264,0.0749177321991555,0.1392246999777334,0.1092465211912112,0.0834668063216423,0.1028324345277284,0.0641049298154742,0
0.0,1.260542591572361,0.2451785373487728,0.0333518793809608,0.3080046623382084,0.129181970618035,0.1539352253606597,0.0776207830267398,0.0818149487676611,1
0.0,0.0228512530510533,0.0327486995476436,0.0313303914680237,0.1079612884518628,0.0469844352797622,0.0861936233643265,0.0814373790681564,0.0717893406944188,1
0.0,0.0510796916169369,0.260195214682097,0.0951615885735019,0.1506187284375854,0.141522871211903,0.1887423300574945,0.1374450632006695,0.0366107559477569,0
0.0,0.0553229037225457,0.3175287659970781,0.0445770454325019,0.0543167699308462,0.0442308615050803,0.0648129027684235,0.0642665878378311,0.2867580580210044,1
0.0,0.0421649754667265,0.1931451722712722,0.0442853241123569,0.1933829248626288,0.3350209636459231,0.2909340735855141,0.1031556536569886,0.3562294949968181,0
0.0,1.0880757089088309,0.118490968970597,0.0201590645991085,0.0567438249014643,2.8275738288103547,0.1008308988782677,0.1443515673547429,0.0823475149407084,1
0.0,0.0598685460025292,0.1087433425077723,0.0431123076741394,0.0492643114621978,0.0587487743724745,0.0669282898461496,0.0409126358039338,0.0227788952123628,0
0.0,0.1976573738847698,0.372347465506365,0.1720757494074033,0.2255712387310958,0.2469269105369005,0.2409958232163487,0.1388390869961253,0.1668559127256039,1
0.0,0.0518844323447018,0.3508975799174157,0.1162371963260291,0.1044026893683938,0.1730302094927456,0.1438287448751682,0.0458110673016014,0.0689094168767216,0
0.0,0.0358491743640912,0.0393414181669194,0.0555891004731963,0.2445547293682733,0.2787143906006607,0.0516190498487499,0.0720637047499035,0.3548016798158599,0
0.0,0.082886576272439,0.1831258727072196,0.0826234698068048,0.2819407401871739,0.6405438489253068,0.1370048648089599,0.0857572578724577,0.7261694758661618,0
0.0,0.1496462782767491,0.0655740061569538,2.768891693924906,0.1163501252513956,0.0736579024695214,1.3429699418030778,0.1218099374238359,0.0972966370735832,1
0.0,0.1046396179158782,0.1609961820132971,0.1019768450445694,0.1074458100524215,0.1430369276309945,0.0886830302759334,0.0485091934529815,0.3773601350003148,1
0.0,0.0890796290650513,0.0977455110968855,0.1778168869590435,0.6101604058291068,0.5052725046096861,0.1457537568189217,0.5279475264369874,0.6884681190867575,1
0.0,0.0656428386864619,0.0344357114139199,0.0649302307760098,0.3512685455754205,0.1203838521476897,0.0509856011014592,0.2322123546738703,0.3584659910244567,1
0.0,0.0706052707121029,0.2399585096199989,0.1180005324299755,0.0836084249021384,0.1731916967376076,0.1262669191836073,0.3371811095484968,0.0805991101153257,0
0.0,0.0449733579409149,0.1363672207082263,0.0733941104507155,0.0631288996306465,0.039094820718809,0.1097606185191261,0.0459863882855221,0.0673723040444805,1
0.0,0.0680608511270688,0.1527517487224576,0.0528527181023852,0.0313198019520176,0.0395921405530778,0.055243292997415,0.0357558047952434,0.3110330339689328,1
0.0,0.1918943847308459,0.0515309496942067,0.023559345383048,0.4897316285464234,0.1692606701095089,0.0419786782371893,0.054904048662141,0.2038866569704524,0
0.0,0.0583202687298178,0.0903211816295002,0.3475224961073491,0.0292715711111735,0.0675000994627263,0.022534117014866,0.0110599129142759,0.1549704366908596,1
0.0,0.0948061237882448,0.0714432456177499,0.9646341062229123,0.060204900386837,0.1100801567343086,1.935572794831525,0.0634238102327549,0.1083764617549577,1
0.0,0.0269952080615764,0.0204052397032093,0.0363811010489973,0.0871819115453066,0.0552591885968763,0.0306200580996796,0.0169388502523939,0.112384439928401,0
0.0,0.1035830025027175,0.2913039142181441,0.0964479371234721,0.6642965064530545,0.583755165167637,0.2187478110317546,0.5401669423239707,0.5724951832793618,0
0.0,1.58859413164376,0.0814788042224898,0.020388979595576,0.9653227875790188,0.3851179068663814,0.0823022965653851,0.1438252428040824,0.0743712118632836,1
0.0,0.0339329046525138,0.0401942634858211,0.0483793706328774,0.0852078971459574,0.1109684735573695,0.0541583280617015,0.0465158570545697,0.0744920595376661,0
0.0,2.625026793027668,0.0623805523981926,0.0175789828118375,1.2592531658602006,0.0403547241042408,0.0484194006606097,0.0345517769246437,0.2481140341209474,1
0.0,0.0508130985186435,0.0451053119416477,0.0330911771556821,0.031837071640043,0.073344857146911,0.0566794391752809,0.0445777911124,0.0765625993505072,1
0.0,0.0632325809961618,0.2113222507567136,0.0884893379533272,0.2104703834385481,0.1741806721993236,0.1064537885772633,0.2480910127123173,0.1056864115252603,0
0.0,0.0634606281295079,0.2474773054506774,0.0465543969535008,0.2148597671535465,0.1502338414701296,0.1779457160376865,0.1246976133423284,0.1994669343680858,1
0.0,0.0518021967241251,0.0511095829214396,0.1829930950328446,0.0445237462242618,0.0917432922942615,0.038919356722125,0.0404089148455178,0.1864962040019907,0
0.0,0.1449457550485181,0.1073592190718086,0.1643740210218384,0.4082947129806696,0.5734307993421641,0.1376764496357779,0.1090323943630304,0.2951460208136188,0
0.0,0.0410225854512403,0.143757635038592,0.0777279758124384,0.1123657308134563,0.0711283343679058,0.1600108351484006,0.0527851988259704,0.0667998828130631,0
0.0,0.5293085474188,0.0297399977771596,0.0166566138228523,0.0655346461369612,1.8638713049285007,0.0454549779500331,0.6678683162541358,0.1952003047391726,0
0.0,0.1443418929939246,0.3618699013766125,2.881159202482674,0.3028169540325657,0.0626522448934174,0.0781117859098466,0.0878351315653532,0.1852800732070255,0
0.0,0.0202935106727273,0.1035094835564522,0.0442531369088934,0.041418104809625,0.0538579534039881,0.0525117674655386,0.0579554067817838,0.0778889919979182,1
0.0,0.1398897566389519,0.1545285202807524,4.861367528679499,0.3281198450578668,0.1049735385831788,1.806922768591695,0.1424977700333311,0.0867400789483223,0
0.0,0.1575036260010859,0.1717005931998172,0.0324507742068475,0.7344924660384168,0.046865022468257,0.0508402160591582,0.0594910631840297,0.071302781212172,0
0.0,0.1338399544722615,0.1440927779858825,0.2957621651850629,0.572751734878887,1.065044505617225,0.3125126200848409,0.978538197152551,0.972684319079934,1
0.0,0.0770954677056686,0.0449738153532152,0.0562266000623282,0.1804488621652957,0.1135960341793291,0.0685659269519212,0.0670588285205401,0.065267800466937,0
0.0,0.0486039435587369,0.075535767242203,0.0424656987945497,0.0368577306087812,0.0758794647868692,0.0607016716977336,0.0347468706311379,0.034730495867594,0
0.0,0.2634859502284541,0.1222036513669591,2.527656809692953,0.5084438554135517,0.0540244883731332,0.1010268679164789,0.1530747897270405,0.1530537531929689,0
0.0,0.0676555409059173,0.0495772704799118,0.0434920814360855,0.2186729878771353,0.1881095780465201,0.0464512437237938,0.1648736932295449,0.1966938989277846,0
0.0,0.401541498022993,0.4722266739290185,4.694890284670003,0.2472468131781501,0.0478008449814123,0.05928712612298,0.1262523572771262,0.1648727358470941,0
0.0,1.293731159125909,0.0875058238568812,0.0222356273103416,3.2384285232313057,2.3273010585429086,0.1148189370994781,0.4783628460408941,0.1054059982668114,1
0.0,0.079872487778931,0.1059588788628392,0.0263728297983565,0.077715062331206,0.0663936312015863,0.161202784318675,0.0712959728943563,0.0350754607774958,1
0.0,0.0717837779642021,0.086035631588144,0.0805004857331278,0.1066522470926345,0.1024141090507306,0.0188751735483706,0.0411927723800874,0.3782448938265522,0
0.0,0.0386725649940891,0.0410361218034417,0.2107627440386189,0.0168887444651766,0.0710896956304322,0.0278660207829734,0.0094386632013666,0.145123420620451,1
0.0,0.0348681118749921,0.062025898174559,0.0500930520496681,0.0892707650666781,0.0472656315280982,0.0813101999790797,0.0607690665129447,0.0396878126730506,0
0.0,0.0591195647355306,0.0363048528663215,0.0435953392781372,0.1720603834260768,0.0385654406519658,0.0490680455739806,0.0631501404224989,0.0886115283879531,1
0.0,0.016911234690423,0.0778155865489331,0.0701870758150841,0.0624579847596794,0.064709068940878,0.0735017788304397,0.0294834080913919,0.0272220289903568,0
0.0,1.545629526481879,0.1928068356795618,0.0408596843988438,0.1454978972657038,2.723715085288698,0.1807595386896586,0.1044036451779293,0.1342534296573327,1
0.0,0.2052089540087359,0.0927353633832729,0.0674133421130935,0.246031753197503,0.059008642389098,0.0471749480778885,0.0433701703959216,0.1721150083776081,0
0.0,0.0326565355905536,0.046397056589565,0.0569774586239055,0.092134234854108,0.0879387182719936,0.0378159683942124,0.0384611295755048,0.0845684665754685,0
0.0,0.0904889424181506,0.0605240152975348,0.3302449479450637,0.0626265971375526,0.1416222975122141,2.293753787157919,0.1225893877776702,0.1214600834476019,0
0.0,0.0442875725157587,0.2013968540374304,0.0345164457428938,0.1999432375915616,0.3776969484660488,0.127199640125947,0.0476472467966066,0.1454410912667322,0
0.0,3.1213630366299983,0.0546286811238521,0.0260538395843757,0.0570232783189234,0.1637708802730878,0.084337217982447,0.0357906943534355,0.0746830138216415,0
0.0,0.2151052730818172,0.1475089024974468,0.0320856547447836,0.1214381966376719,0.11740117613762,0.2221049067608693,0.0759191565494316,0.0786111503770663,1
