SSC_mark,SSC_Smoothed_Filtered_right_TA,SSC_Smoothed_Filtered_right_RF,SSC_Smoothed_Filtered_right_VM,SSC_Smoothed_Filtered_right_MG,SSC_Smoothed_Filtered_left_TA,SSC_Smoothed_Filtered_left_RF,SSC_Smoothed_Filtered_left_VM,SSC_Smoothed_Filtered_left_MG
0,74,53,46,76,84,80,67,74
0,75,54,46,71,84,88,76,67
0,67,51,35,65,80,82,76,62
0,68,47,30,57,69,80,72,56
0,67,46,30,55,68,76,61,57
0,77,52,34,54,65,68,53,67
0,75,54,52,58,61,62,44,57
0,77,58,66,51,56,60,44,56
0,76,68,65,46,57,46,40,50
0,87,73,47,43,60,49,36,45
0,83,63,40,43,61,52,34,42
0,76,50,30,53,68,54,44,37
0,57,41,31,50,72,61,55,32
0,47,46,54,47,70,59,61,29
0,43,50,75,33,68,58,56,32
0,45,50,80,24,61,62,54,31
0,51,44,60,20,59,58,49,41
0,55,34,57,23,55,70,50,41
0,65,33,47,28,65,58,53,49
0,75,43,49,29,64,47,57,42
0,86,52,50,35,62,38,55,37
0,75,59,70,36,55,34,48,25
0,60,55,72,35,57,41,40,28
0,49,51,73,40,68,37,36,34
0,50,42,62,41,66,35,39,41
0,55,37,73,50,64,32,41,38
0,60,36,54,41,57,38,47,32
0,58,45,77,38,67,39,49,26
0,55,44,63,25,81,46,43,26
0,66,45,78,23,85,49,37,24
0,61,40,93,24,84,63,38,26
0,64,43,90,33,79,64,39,26
0,65,39,71,42,77,45,38,39
0,69,49,65,49,61,36,43,39
0,69,49,65,43,48,37,37,39
0,56,49,70,35,43,45,45,31
0,53,43,58,30,52,47,40,28
0,51,39,54,31,56,37,40,27
0,56,40,55,44,60,31,37,28
0,57,47,58,47,57,31,45,26
0,57,42,57,44,67,32,46,24
0,58,39,34,34,77,32,51,25
0,57,28,48,23,74,35,52,32
0,56,22,49,22,55,64,47,31
0,55,21,63,30,54,64,52,26
0,47,28,45,31,60,64,55,30
0,51,34,58,31,70,43,52,44
0,62,45,57,26,61,32,50,45
0,73,43,100,24,58,31,42,43
0,66,49,105,31,47,32,39,28
0,63,48,113,34,48,32,36,25
0,71,48,81,39,39,33,36,26
0,75,46,71,41,48,34,36,35
0,74,46,80,42,60,44,36,32
0,73,48,75,40,68,48,36,36
0,65,50,70,37,63,46,38,29
0,58,51,47,33,50,45,36,25
0,54,49,29,30,41,50,32,26
0,45,47,44,28,51,66,27,27
0,40,38,40,23,58,65,32,38
0,44,45,43,28,55,48,33,40
0,48,43,28,28,50,37,32,41
0,45,41,31,26,39,34,29,36
0,41,43,51,23,39,33,37,34
0,46,45,51,22,47,34,58,34
0,51,54,51,30,48,32,58,29
0,56,54,31,45,52,34,57,20
0,52,59,39,46,53,40,47,20
0,50,52,40,44,58,39,42,21
0,43,43,58,34,51,42,47,23
0,42,34,59,34,49,42,44,29
0,48,32,60,38,48,58,33,34
0,42,26,42,39,60,59,33,46
0,46,32,39,35,68,46,33,59
0,56,34,56,34,66,42,36,55
0,64,35,66,30,67,30,37,52
0,62,38,78,38,44,43,49,42
0,68,37,55,42,45,40,54,32
0,57,43,52,43,37,40,51,26
0,58,44,30,41,42,32,45,24
0,66,45,32,56,57,34,41,23
0,66,44,30,62,70,41,39,23
0,63,45,36,56,78,45,37,23
0,55,43,60,49,68,39,34,23
0,40,43,76,34,62,37,26,25
0,45,49,80,32,48,43,25,23
0,47,45,60,35,51,64,31,32
0,54,41,53,33,54,63,34,38
0,65,33,58,43,50,49,39,42
0,64,34,60,43,54,40,38,38
0,68,41,60,45,45,42,42,32
0,68,58,50,33,40,41,45,30
0,62,59,42,28,43,40,43,31
0,56,53,30,30,45,30,28,40
0,54,45,33,40,50,34,35,36
0,46,37,47,45,59,36,41,37
0,46,40,78,44,55,37,50,23
0,38,46,81,32,50,43,47,20
0,51,45,99,25,42,44,38,27
0,57,40,83,28,40,49,41,25
0,66,37,64,30,52,50,39,35
0,66,40,55,36,54,44,42,41
0,70,49,32,35,55,54,43,44
0,79,58,41,26,51,55,46,46
0,92,61,49,24,40,58,46,36
0,83,63,49,25,51,46,38,36
0,58,59,68,30,53,40,42,33
0,52,56,45,30,44,33,43,36
0,38,46,56,46,44,35,53,32
0,44,42,65,45,44,41,45,33
0,48,43,68,38,54,42,41,28
0,52,47,63,27,53,42,28,30
0,60,45,55,28,39,48,27,36
0,66,42,43,26,45,69,27,47
0,63,37,46,34,60,68,27,55
0,69,43,52,33,74,55,32,56
0,73,51,62,36,69,35,36,50
0,79,56,65,33,52,39,44,48
