SSC_mark,SSC_Smoothed_Filtered_right_TA,SSC_Smoothed_Filtered_right_RF,SSC_Smoothed_Filtered_right_VM,SSC_Smoothed_Filtered_right_MG,SSC_Smoothed_Filtered_left_TA,SSC_Smoothed_Filtered_left_RF,SSC_Smoothed_Filtered_left_VM,SSC_Smoothed_Filtered_left_MG
0,74,49,30,52,80,57,69,50
0,75,48,30,47,83,54,69,49
0,72,42,40,40,76,46,68,50
0,75,43,48,45,71,51,62,46
0,82,48,68,58,67,43,60,44
0,86,61,64,59,73,42,51,37
0,88,75,48,56,74,39,52,27
0,77,75,35,57,72,38,48,27
0,70,61,29,58,77,34,52,27
0,60,50,29,52,73,36,59,39
0,67,39,32,49,72,31,60,51
0,64,38,34,44,69,32,54,54
0,74,51,53,41,64,47,39,44
0,76,44,62,35,70,63,28,46
0,75,44,76,21,72,65,27,49
0,66,48,57,27,69,47,28,60
0,69,52,45,29,57,42,35,54
0,73,54,46,35,50,33,42,43
0,70,45,54,37,59,37,46,35
0,70,43,53,46,67,39,41,29
0,59,30,45,51,62,34,42,34
0,57,29,29,57,60,32,39,37
0,55,32,30,62,61,38,41,35
0,60,43,40,54,71,45,44,33
0,65,46,57,58,70,44,44,34
0,62,48,66,55,58,36,45,33
0,63,41,80,51,63,33,32,34
0,52,40,70,36,67,31,32,40
0,49,29,57,23,73,29,27,51
0,51,42,32,33,72,29,30,55
0,64,44,34,34,64,49,32,44
0,61,56,55,36,58,46,29,39
0,60,52,67,27,55,45,31,34
0,64,48,63,33,55,29,39,37
0,70,52,46,34,61,29,44,34
0,76,57,26,39,66,30,49,29
0,81,61,30,53,67,34,45,29
0,69,61,30,50,65,34,45,28
0,63,58,48,46,59,34,49,30
0,62,55,44,38,50,36,39,34
0,58,46,48,34,45,51,41,32
0,65,39,67,35,41,62,38,32
0,61,36,61,31,50,72,44,31
0,58,40,62,25,46,48,43,40
0,58,45,40,21,45,47,37,50
0,68,53,53,21,48,24,44,53
0,77,49,68,25,48,39,51,43
0,78,50,67,32,46,53,56,42
0,81,47,43,38,44,53,58,32
0,75,59,34,48,43,54,47,35
0,71,50,30,49,51,27,40,30
0,67,54,30,51,57,30,46,33
0,64,52,60,41,64,30,44,29
0,62,43,62,34,61,31,50,23
0,50,38,67,28,65,52,36,23
0,51,31,74,26,66,52,32,23
0,45,33,72,30,70,70,28,34
0,46,37,72,32,71,50,26,42
0,57,54,55,33,82,48,29,52
0,63,63,48,32,84,36,30,50
0,68,67,64,34,75,30,43,42
0,77,58,69,42,68,53,43,31
0,82,53,62,44,59,58,40,27
0,76,49,67,49,49,72,35,23
0,70,51,52,55,62,75,28,25
0,72,54,73,59,65,68,35,34
0,74,55,70,68,60,66,34,37
0,68,50,90,55,45,45,35,40
0,64,41,87,40,37,33,27,37
0,55,32,77,32,42,42,26,36
0,56,24,77,25,56,42,28,44
0,59,31,69,28,72,52,30,43
0,67,38,59,29,69,40,40,41
0,71,44,65,30,57,40,37,30
0,70,45,62,30,51,32,32,23
0,58,38,77,34,43,30,30,24
0,48,33,85,33,45,42,21,26
0,39,44,92,45,41,52,30,25
0,45,43,91,53,58,52,35,25
0,53,49,62,55,63,46,44,30
0,58,37,42,44,58,30,41,32
0,59,37,48,34,45,30,36,34
0,47,33,56,26,37,51,31,31
0,41,33,72,31,37,63,27,29
0,26,28,68,34,49,67,32,35
0,26,40,81,34,52,65,35,41
0,46,57,77,34,58,45,37,50
0,63,65,76,33,52,47,37,42
0,74,58,68,29,42,28,36,35
0,74,48,65,29,31,38,40,30
0,70,46,52,38,38,61,35,22
0,71,44,35,53,42,61,42,21
0,72,53,48,60,51,61,36,25
0,56,60,52,51,65,44,45,25
0,48,74,54,38,73,35,39,29
0,44,67,68,25,68,52,45,29
0,54,55,60,23,64,49,39,29
0,57,45,60,24,49,56,42,29
0,58,42,57,28,34,61,43,34
0,50,43,55,32,34,48,45,38
0,58,46,69,29,44,48,49,40
0,64,43,59,31,51,30,52,36
0,59,50,64,38,45,49,50,30
0,72,45,60,45,37,54,40,30
0,74,48,50,45,35,66,46,37
0,82,49,30,46,37,58,39,29
0,71,42,30,37,41,47,47,30
0,60,41,52,36,49,45,51,24
0,52,46,73,31,47,32,50,27
0,50,38,72,26,45,33,50,38
0,59,35,79,30,42,31,45,47
0,62,30,72,24,37,28,37,63
0,71,31,84,29,44,27,34,62
0,74,34,75,26,41,44,26,62
0,81,33,70,32,41,62,22,49
0,76,28,49,39,41,64,27,35
0,68,26,68,42,46,81,34,30
0,70,25,61,41,45,62,41,27
