SSC_mark,SSC_Smoothed_Filtered_right_TA,SSC_Smoothed_Filtered_right_RF,SSC_Smoothed_Filtered_right_VM,SSC_Smoothed_Filtered_right_MG,SSC_Smoothed_Filtered_left_TA,SSC_Smoothed_Filtered_left_RF,SSC_Smoothed_Filtered_left_VM,SSC_Smoothed_Filtered_left_MG
0,69,66,50,64,75,59,60,80
0,65,67,50,62,73,56,60,76
0,71,64,30,67,70,46,65,66
0,72,58,30,62,74,41,70,57
0,74,64,33,59,71,37,72,56
0,77,60,54,44,69,30,59,62
0,82,62,61,50,70,30,46,48
0,77,58,65,41,69,30,38,44
0,83,57,46,33,76,51,33,31
0,82,60,46,35,52,50,29,27
0,77,55,29,45,48,50,37,24
0,83,53,31,59,53,35,47,29
0,71,47,30,53,65,30,60,37
0,66,44,51,43,68,31,59,33
0,56,38,84,32,63,32,54,37
0,59,33,107,25,74,50,48,34
0,60,29,98,24,81,53,40,37
0,62,35,76,32,82,71,40,46
0,62,40,61,36,78,51,40,44
0,62,45,61,37,62,52,40,48
0,62,45,66,40,58,38,42,46
0,62,41,63,36,52,44,35,38
0,61,42,59,37,51,45,32,33
0,55,36,47,32,54,41,28,29
0,58,36,30,43,52,37,32,33
0,48,40,35,49,63,32,43,34
0,44,37,64,42,70,32,46,31
0,50,40,62,37,63,41,51,27
0,46,37,64,28,50,52,40,30
0,50,32,59,30,35,51,42,29
0,40,29,55,32,43,66,43,37
0,47,43,53,37,53,46,45,42
0,55,49,51,41,48,66,43,46
0,66,49,60,35,46,49,45,37
0,57,46,82,34,38,50,43,36
0,44,35,88,22,42,42,44,31
0,39,33,93,22,44,30,36,36
0,37,30,73,36,58,29,31,35
0,50,25,59,51,56,29,29,42
0,54,33,37,59,64,30,32,40
0,45,41,48,49,58,31,36,34
0,42,40,65,35,58,46,34,27
0,46,38,87,24,54,46,32,25
0,60,36,85,24,58,45,32,24
0,67,40,66,27,72,48,27,33
0,75,42,59,31,68,48,29,36
0,77,40,51,32,65,48,30,45
0,76,38,65,27,48,58,32,45
0,75,48,51,29,42,69,40,40
0,55,49,53,31,34,71,40,31
0,53,49,34,37,30,53,45,36
0,44,40,50,41,34,45,45,32
0,44,40,70,44,47,32,47,42
0,48,44,86,41,53,31,40,32
0,49,50,78,36,52,37,32,34
0,56,50,82,38,41,48,24,28
0,57,46,77,35,33,49,20,27
0,59,44,74,32,48,66,25,27
0,58,37,84,23,62,64,27,38
0,75,39,64,28,64,71,36,34
0,73,43,69,30,51,58,37,33
0,73,40,72,37,34,48,38,28
0,62,45,67,35,36,33,38,23
0,45,48,74,36,42,32,35,24
0,40,57,73,33,53,34,36,26
0,38,61,63,27,54,40,40,21
0,43,52,46,32,60,42,49,24
0,44,46,32,36,59,42,44,23
0,39,39,29,37,49,36,48,26
0,38,36,51,30,43,46,38,32
0,42,30,59,29,32,46,41,28
0,43,32,86,36,44,46,37,38
0,54,38,72,30,49,63,34,46
0,69,47,84,26,49,52,34,52
0,71,59,68,15,48,52,39,51
0,72,60,84,19,49,54,53,45
0,73,48,76,21,48,63,55,37
0,68,42,61,23,50,62,54,36
0,58,33,59,26,46,50,39,33
0,58,29,51,39,46,31,37,33
0,55,25,55,44,57,32,33,28
0,57,30,57,53,64,30,33,26
0,55,32,63,49,63,46,34,25
0,43,36,79,39,50,46,31,24
0,48,34,65,37,40,46,31,23
0,47,30,66,31,47,40,29,28
0,51,33,73,30,62,30,32,39
0,60,40,62,30,72,46,35,45
0,64,42,77,30,67,40,40,45
0,57,41,58,34,55,53,49,38
0,56,35,56,30,46,45,61,34
0,55,33,57,33,44,46,62,36
0,59,27,56,34,42,35,49,30
0,61,34,56,31,46,28,44,29
0,69,32,44,31,41,32,40,25
0,52,40,53,30,50,32,42,29
0,45,40,47,32,42,50,37,33
0,28,33,46,33,45,55,30,30
0,32,35,28,34,43,64,25,29
0,39,36,26,28,47,45,24,34
0,53,44,44,26,60,44,28,39
0,59,45,60,25,65,38,32,42
0,55,45,60,24,57,50,35,37
0,54,31,66,26,42,50,31,28
0,50,32,66,23,33,50,24,22
0,48,31,64,30,45,34,26,22
0,47,41,49,35,43,33,30,28
0,46,44,54,38,60,37,29,27
0,47,47,62,32,59,33,32,31
0,40,41,63,31,65,34,38,31
0,42,36,60,31,65,35,35,32
0,45,24,56,31,58,52,35,32
0,45,25,47,32,49,49,35,37
0,49,24,40,35,55,51,38,38
0,52,38,51,33,67,38,40,41
0,68,52,60,33,71,45,35,46
0,74,54,66,37,70,43,40,46
0,68,61,77,31,52,44,41,42
