MAV_mark,MAV_Smoothed_Filtered_right_TA,MAV_Smoothed_Filtered_right_RF,MAV_Smoothed_Filtered_right_VM,MAV_Smoothed_Filtered_right_MG,MAV_Smoothed_Filtered_left_TA,MAV_Smoothed_Filtered_left_RF,MAV_Smoothed_Filtered_left_VM,MAV_Smoothed_Filtered_left_MG,RMS_Smoothed_Filtered_right_TA,RMS_Smoothed_Filtered_right_RF,RMS_Smoothed_Filtered_right_VM,RMS_Smoothed_Filtered_right_MG,RMS_Smoothed_Filtered_left_TA,RMS_Smoothed_Filtered_left_RF,RMS_Smoothed_Filtered_left_VM,RMS_Smoothed_Filtered_left_MG,Label
0.0,0.0520151312548285,0.0488650355678365,0.0276484693210897,0.1010758986356507,0.0583091210701862,0.0379620660455962,0.0206240005633685,0.0940286516608524,0.5117078356489991,0.5210516208078343,0.5089880987665438,0.5266980923928128,0.507838069226704,0.5159067785672213,0.5080119714901131,0.5269831462692679,1
0.0,0.0408607617088041,0.121374334700804,0.037089494369878,0.0229186145211857,0.031295544541902,0.0644410814994876,0.0226220253969816,0.0513062641963432,0.5187850336284943,0.5413607937939199,0.5220902451586839,0.5067530126423151,0.5012445623876778,0.50729570258318,0.5102990301330779,0.518455643379718,1
0.0,0.1044133100240772,0.1362873821004304,0.0597980181454572,0.6175985006261253,0.5895084130636069,0.1246262386923861,0.1652829382927667,0.9350844542531306,0.516967403454619,0.5153973909881052,0.5084342810577203,0.5255909462534321,0.5269375480026294,0.5161341146342531,0.5154032370618605,0.5246100316551595,1
0.0,0.0636288611295988,0.0416921861117574,0.0507293302235563,0.1350542415936875,0.1365769472838058,0.0795190385955041,0.106985335248593,0.1797790558838404,0.5249058720665034,0.4974704202019251,0.5057751314422582,0.4997978253193177,0.5005204257073947,0.5044495868798319,0.5012553666230656,0.5002984725580824,1
0.0,0.1016437637740589,0.2298183964879107,0.0538011480463513,0.1448910950983511,0.0689605845466049,0.0858586457970473,0.02727246014474,0.0770721537220604,0.5465077799245115,0.5230852323500769,0.5031867225389602,0.5487345658029733,0.5176115184329911,0.5278839996342759,0.5099128784597778,0.5218598908408845,0
0.0,0.1158959261190692,0.1402420190984821,0.0930876033813084,0.0624791421141015,0.0715748297637831,0.1518350853425261,0.0762405702350359,0.2242512089853855,0.545627418135486,0.5115444236234916,0.5240802209937213,0.5108044920743795,0.5048460342958536,0.5170690239476662,0.5098948482452871,0.5081207671514173,0
0.0,0.0436055714676136,0.0425614402682285,0.087831911597926,0.0394127504892549,0.0478240151398042,0.0231255507527106,0.040588093872934,0.1194899108448614,0.5012945603274854,0.5052667243222947,0.5439890520781945,0.5035434848015503,0.5013126559196903,0.4993499581648495,0.5080469833591719,0.5088753546169151,1
0.0,0.2218199422049131,0.0369323650602786,0.0156282978959683,0.0283598288675229,0.0447186545230808,0.0661303763205536,0.0483670230769545,0.0752022920982621,0.4992129859213434,0.5070025651427531,0.5100057987686836,0.4986710277584952,0.5226107647805583,0.5227247739158339,0.4942728887866015,0.5072095118824927,1
0.0,0.3499367913554354,0.2552745650019327,2.871506800657917,0.1332735386753539,0.0619698140605807,0.0702410408185804,0.122332414191783,0.080770145432704,0.5483524326985773,0.5117162472222092,0.5031875626368931,0.5135491105715284,0.5103398571007945,0.5001685070680597,0.5470504807167311,0.5082909245090823,1
0.0,0.2500035991539757,0.1600954022457221,0.0357694560026605,0.0698486173307353,0.0648743238778872,0.2739756587996905,0.0827801653899592,0.1270665236543315,0.5772467202204077,0.5134733124956177,0.5034380932580302,0.5053373183227505,0.4976127820601786,0.535436663424227,0.5118114564359713,0.5043159498226102,0
0.0,0.0239238771862489,0.0252985561842023,0.0332597510780751,0.1695552262117775,0.3771922746664533,0.0705506596941067,0.2314486895373093,0.5577873188900595,0.5021192644773946,0.4948138586048969,0.5041131722113946,0.5341580692635346,0.5402937558339859,0.5082025264911854,0.569457762413583,0.5355887005622868,1
0.0,0.0768448051037076,0.095626764257112,0.049091609907323,0.2639803341848822,0.2849399941631999,0.1478728884879463,0.24947494387164,0.4681905447677974,0.5003799973170571,0.5143518628146446,0.5148289546574952,0.5188468908386744,0.5508742679310121,0.5108524140978372,0.5756828914344685,0.5488766346563303,1
0.0,0.0596035048221715,0.0546510566240418,0.0375152702246251,0.3588184284670669,0.1591959391793017,0.0957599787996911,0.1542758506586057,0.1509329196672542,0.5111152959595885,0.514500962787743,0.5001833733882749,0.5343210619052743,0.5079690923703253,0.510966877186062,0.5137351175858317,0.497226647277499,0
0.0,0.0795191832117249,0.0584320275304458,0.0693369862078091,0.0934598090957027,0.0881531363620825,0.1021027890988052,0.116122576420028,0.2167280953039238,0.5115934365453085,0.501913518911151,0.5074003318760816,0.5081979090669085,0.5038344244428248,0.5034806057782648,0.5121805731998518,0.5144725739519724,0
0.0,0.032818273299859,0.1830318867461305,0.1237367943634509,0.0491031291549402,0.0925371985198072,0.1398951316685166,0.1075929272313742,0.0397175640611835,0.5025499332388518,0.5038411434705901,0.5242781655568213,0.5147485161491425,0.5000348064329867,0.5105747318084187,0.4968986234525959,0.5053629727663375,1
0.0,0.0365851526942765,0.0939390736147632,0.0505879793311947,0.0255193944041352,0.0436398245367167,0.0318505353517273,0.0218624204858841,0.0651366546765437,0.514375743224143,0.5289576257847378,0.5397881218355142,0.5059352857782151,0.5118999801455459,0.5091071789062712,0.5179604648423748,0.52884307868616,1
0.0,0.0241100844159155,0.0699689499711864,0.0630294733138245,0.2222622489497289,0.1049252869933072,0.1089925344623547,0.1539576778511342,0.4366722731817061,0.5088396299978956,0.5034292898512754,0.5024319679561411,0.5048888551737393,0.4996877479988545,0.5084611784456518,0.5040875037565214,0.5063716590473801,1
0.0,1.2973825551930522,0.1882733342881308,0.0247638792969549,0.1851698157615567,0.1987400555496114,0.2219401510363311,0.0515057730198511,0.0826334073787528,0.4993830687798387,0.5129264025926366,0.5217999993016202,0.4979762593750587,0.5072073610822039,0.532987425042604,0.5041228667635785,0.499407843922084,0
0.0,0.0672249275594454,0.2032638659308915,0.0850791005662321,0.0488629814976778,0.0861329711206343,0.1145933647479983,0.0344536623473797,0.2947508690188128,0.5023097147512332,0.5311159947880502,0.517833839004376,0.4999191725286159,0.5003601359632787,0.5065300059032237,0.4999177106847318,0.5416220184849907,0
0.0,0.0268561052522337,0.0154076534008694,0.0134625097464688,0.1157324785549002,0.0557291114817854,0.0348761460062205,0.0645877487442611,0.0310151923309312,0.4997260556970537,0.5019134553578825,0.4994687776546739,0.5197885656544096,0.5001999882718196,0.5002719764343243,0.5060060375802184,0.5065153389810673,0
0.0,1.5330793905142508,0.143248381470993,0.0165302414677369,2.563170291830837,0.062726530008798,0.0868974127637793,0.0453009238114265,0.1709558060866005,0.4945140192262929,0.513879107165045,0.5068226464785445,0.5121836575948506,0.5069944405390745,0.5052861607443099,0.5045426605704959,0.5183381657305342,0
0.0,0.1153019785056624,0.0689018178023081,2.582766706961906,0.1610669827804097,0.0554824664273382,0.0326671512968948,0.0188647898774973,0.0768780987171172,0.5184750746669777,0.5128616809499288,0.5075606087272603,0.513856470164289,0.5159345690318852,0.4914468467925235,0.5044207482032588,0.4983177651962997,1
0.0,0.0518206551963669,0.114380980907695,0.0716098030133289,0.1097032507930758,1.005728872748963,0.0679794918066054,0.0700490898852917,0.0787640182016179,0.5217762180678572,0.54892612522332,0.5339274584740042,0.5276017065728545,0.5337793006606371,0.5229750474192755,0.5789260314722747,0.5142137814868669,0
0.0,0.0587735810007584,0.05043373730454,0.0112819912045942,0.1076014009092365,0.0382280416896605,0.0312827973976876,0.328935937125295,0.1694737981668479,0.4991422292200514,0.5168164652947314,0.5060012788022903,0.4988949758313372,0.5225900393500206,0.5026925337225877,0.4905863944573624,0.5189744514694707,1
0.0,0.0611279283606249,0.1482008434102539,0.1163338802008436,0.0809185853973557,0.1572344104341625,0.1654790028629832,0.1156529763998798,0.1629301195448197,0.528080498275659,0.5256091993417796,0.5188497561189288,0.4994656819001455,0.502465101291511,0.5140273848537292,0.5026197165296575,0.5014999401958086,1
0.0,0.0342298310109444,0.0388238475171947,0.0323088036180215,0.1637581862761749,0.1380169601235311,0.1377855763561583,0.063049787215611,0.0441884917045077,0.5010429388109361,0.5000993392897932,0.4999648257064921,0.5061528262872756,0.5014124682096883,0.5045809673456716,0.5011755779082535,0.5000329032998643,0
0.0,0.0967382462699843,0.0451130033125069,3.065908768976957,0.0246674546453555,0.0846641690100085,0.0262353835079185,0.0102566401811749,0.0780859082919658,0.5094093218715207,0.502785897370285,0.5098590494699229,0.4996111142080655,0.514866374618443,0.5001728489283301,0.497314532535423,0.51002623834712,1
0.0,0.0647020029937218,0.1518488817970628,0.0631398319285237,0.4540036775910559,0.5091599864213767,0.1392652811506378,0.4884865360720671,0.9167154435673884,0.5114075508346051,0.5434577165893295,0.5046622756217422,0.5480024876673559,0.520735599597282,0.521479934994212,0.5548664704810394,0.5436576653982247,1
0.0,0.0533046284661222,0.246853143664271,0.0537352212745811,0.0958911293061026,0.0967100483499518,0.3672278694948749,0.0683266498820003,0.159106263098764,0.5002342614444971,0.5083569938924135,0.4999141622352678,0.4865079695570783,0.5033207740907956,0.5577927035656336,0.4820940206969791,0.5293348078031577,1
0.0,0.0863593000284731,0.1917035439610631,0.1328367944036249,0.3872709991484824,0.2777184640781922,0.2691444465521002,0.2080984746044659,0.1923418687287161,0.5125203247635034,0.5161979815297267,0.5019306408096006,0.5271165434046663,0.5241978212308057,0.5278218285046229,0.5003704403340349,0.5040953389400078,1
0.0,0.0480972584133888,0.079395583300156,0.0365353904403986,0.120384296293971,0.2145938058155291,0.2782828168394579,0.0948518197916534,0.1427066214437742,0.5206770848743969,0.5009131750680067,0.4983927933581112,0.501997435019435,0.5016237819882792,0.5343694482109063,0.5012031226198207,0.5012917097733501,1
0.0,0.1191585898426108,0.1028877203872347,0.0795114340727634,0.0905992984850126,0.0353827353391851,0.0657785867842857,0.018448463258534,0.0748264245189696,0.5246864338631945,0.5565624387419045,0.5329138211869768,0.5004998142921279,0.5098770653171797,0.5276383815819747,0.5075587307697719,0.5150682005226012,0
0.0,0.0224068400917354,0.2447611824678761,0.1025148412408743,0.0484458702258508,0.0377694462236279,0.0579171511392753,0.028104783609047,0.0897035664698363,0.5044918082707807,0.5353138486466911,0.5346627746216471,0.5368826116871815,0.5073276547177864,0.5177156682138235,0.5163103823964799,0.522392645082273,0
0.0,1.9563043994228828,0.1068921676802639,0.0225052468505912,0.1484242597938751,0.1200938869744264,0.0623106813095197,0.0981105799496586,0.1680922019474552,0.5240518128595952,0.5479093599864618,0.5137324156765963,0.4992658869020727,0.5227945786476469,0.5114144325227913,0.4946292450887997,0.519650807393716,0
0.0,0.0862025926595238,0.0633415073361649,0.0769544486411769,0.1727067764976423,0.0703395791264874,0.0658961889162646,0.0166165630908008,0.1545362867524995,0.5072667560904448,0.4981063269912626,0.5033505348097227,0.5023542454814421,0.5065824669194846,0.5027506498644094,0.4987747217421197,0.5033038176281667,1
0.0,0.0447230967827252,0.041503590800118,0.0509700231131009,0.0671317115363662,0.0547433164804524,0.1056320778978221,0.0377378552624649,0.030311662614077,0.5294877774439283,0.510962286710852,0.5265848519144717,0.5158962114785777,0.522720134808049,0.5626072928887307,0.5213908831973905,0.5049979371489435,1
0.0,0.0208463460562082,0.0540997734652603,0.0252567459494443,0.0454732577845236,0.0495936243187681,0.0807070722431838,0.0547665579672579,0.0373367449784934,0.5004386566681319,0.50293695710727,0.4984891974183759,0.5042242540120527,0.5067085771388534,0.5270557562109845,0.5362303647617359,0.506207038675582,0
0.0,0.0620238107757062,0.0283118294269165,0.0350807189631954,0.3279229807773491,0.0996223799725495,0.111549703516381,0.1258089123770389,0.0453171072135363,0.5049793837102853,0.5040660921905029,0.5048125877171841,0.5299369300316505,0.5087634912499938,0.5015402393534205,0.5149309860205799,0.4990526281091131,1
0.0,0.0717261006255143,0.1405737386074303,0.133494131813992,0.0548851666790791,0.1524269771514141,0.3720549973574809,0.1004565645569086,0.1115756555571312,0.511801863714758,0.5083749783635784,0.5293223407452484,0.5031348686910342,0.5079903526528646,0.5351311771390795,0.4970450009195332,0.5251072041618076,1
0.0,0.0688106639065546,0.0992003927709632,0.0666949341147954,0.0740026937193076,0.069503821455691,0.1553505671026165,0.0847619871682309,0.0894024143049908,0.5075235324195061,0.5099268529574359,0.5178719198559706,0.5110327329244281,0.5048863494280444,0.520258086109082,0.5098944593408169,0.5011395070723691,0
0.0,0.090347661008232,0.0811359905172919,0.1586816574989371,0.5895358135183937,0.8978669432517536,0.1240694349618953,0.5473384215504833,0.3143261407751073,0.5493815246925069,0.5104559529588545,0.5354760558833447,0.5250969235255862,0.5237375014862783,0.5058569119388711,0.5271936876378731,0.5106775209252697,1
0.0,0.0633747426976494,0.1924043377129161,0.0687622232813473,0.0732206403367793,0.2436556802897908,0.5073983686672476,0.1895907949239539,0.1998097433899157,0.501341230612367,0.5010514807999044,0.5024898965015321,0.4875271275155733,0.5153482605407941,0.5874372122403093,0.4820064529160064,0.5226735885373799,1
0.0,0.038387158641952,0.0356441506040628,0.0379776121434695,0.1720718957860184,0.1084839003135616,0.0633181475380185,0.0531056482275227,0.0387630689340768,0.5048051217695169,0.4988517105845221,0.5004349107591232,0.5029635742477268,0.503474885158402,0.5021537078033442,0.498441923128008,0.5012548653266526,0
0.0,0.2275334156947573,0.1352845928736827,2.146912599378413,0.2493096853411697,0.2463431334881695,2.611353433787401,0.1057184726885957,0.3025787703937816,0.5075667620890937,0.5190192294801499,0.513592294318231,0.5125440052452916,0.5518844064723627,0.5016626823531088,0.5270968808423828,0.5526934656133671,0
0.0,0.0167934714508696,0.0436803023035301,0.0404096435681486,0.1128148342333198,0.0731222543420217,0.0547955668978692,0.0752167398854127,0.0330460052872495,0.5031458485487641,0.5015668359616257,0.5181755339144102,0.5265027707847718,0.5474181080525204,0.5193513733207631,0.5410854750113759,0.5036877539093048,1
0.0,0.0682886387594464,0.0260488849503976,0.0755330923578596,0.0220211402171103,0.0238519755342577,0.01936031030661,0.0327544890364476,0.1547638069872301,0.5022175384318321,0.5029329402872162,0.5296112880279732,0.5006250029940594,0.4997593395888746,0.4989252618954695,0.5072627357445825,0.5118723888591226,1
0.0,0.0256766562709186,0.031705547772946,0.2591117936585527,0.2505149537232846,0.170422842117457,0.091508430522976,0.1579578764512475,0.6529609387850385,0.5011119272234438,0.5049666106625537,0.5370430759241618,0.5136587879519372,0.5058798258436045,0.5177923307046673,0.5054182112800357,0.5301990686242201,0
0.0,0.0926118656302202,0.2233484721049345,0.0989174732687867,0.331556465879489,0.2302966362181527,0.0539347199697775,0.2793188762214821,0.2405018910381192,0.5139694613231152,0.52864793585121,0.5302382886168694,0.5071779036944544,0.5058105214040686,0.5003604675924912,0.5125501526379775,0.5049922220219522,1
0.0,0.0649874856697233,0.1183180456684486,0.2319523880071557,1.118918247225714,0.3355634229520262,0.1832673412923746,0.0870496146585468,0.2272368489693841,0.5012054236367607,0.4993647330131949,0.5336431421937997,0.5789683756103433,0.5287005414272871,0.5084499284231628,0.4815230376948502,0.5319110327375977,1
0.0,0.1311165994587279,0.0726939818290343,0.0140545728710124,0.6245670884312385,0.1465904202205587,0.0287523032418024,0.0313250183738817,0.1103113019045006,0.5032934078662774,0.5064257088611597,0.5015599303407156,0.4856324704793973,0.5025459169869017,0.5031439355730928,0.5171198360118783,0.5105749465497951,1
0.0,0.1556353978063749,0.0531527732786818,0.051876018320313,0.2123445681756482,0.5318039408657445,0.0729584843060737,0.1353892380271966,0.1476245283246529,0.5262910302162448,0.5014447337643686,0.5090651656523872,0.5019631732795813,0.5261052202952252,0.5099385431749637,0.5042103582470229,0.4994276943025422,1
0.0,0.0412879852863097,0.1804335957394327,0.0633063632195176,0.023477822737099,0.0640868225418473,0.050299365094208,0.0638946272090003,0.0271752540205966,0.5206903224155626,0.5279936384695385,0.5113691678846594,0.5075864257083834,0.5116480818782757,0.5089198130721506,0.549997157834511,0.5051122642515539,0
0.0,0.0434812848053386,0.0196263941908568,0.0085408726790897,0.0167355486417327,0.0409619716498075,0.0144385263284658,0.0375548680726421,0.2423941750071135,0.5004509353751593,0.5020637833838159,0.4977781183400708,0.5059724609685528,0.4990985734473199,0.5006440068721653,0.4993121104484191,0.5303927811855614,0
0.0,0.0833423014787411,0.0609614233910253,0.0218961301949734,0.1891075508624051,0.3193489478276879,0.0740545161073598,0.1003035052890869,0.3130588610743113,0.5236445671972011,0.5112538301849726,0.5001987772078246,0.5043771298618919,0.5114517773762927,0.5024945502322378,0.5046381768963398,0.5000334165461402,1
0.0,0.0476577516102757,0.0679399729826724,0.0605278255585969,0.0645972444031553,0.0746500065211785,0.059932018012625,0.0291014850668611,0.0145329619243591,0.5260116853302882,0.5310981454440334,0.54074461528511,0.5155403408179248,0.5336671786311512,0.514516073284565,0.5131904721189017,0.5061112851484547,1
0.0,0.0492356882217529,0.0458824364330152,0.0716438677001259,0.1407968793311721,0.1685877524837918,0.1132710979525874,0.1203598345877215,0.096641350049102,0.5015817786396245,0.5004725546334582,0.516089258934789,0.5066671543975826,0.524651159859011,0.519097924984477,0.5248457667579617,0.5032073925958723,1
0.0,0.1099442174901705,0.096147585440669,0.2097436824931469,0.2817789918575001,0.3437216601127107,0.1914062772334241,0.4290502088384116,0.4961795721051915,0.5263655579609312,0.5268069258844904,0.5161175717463233,0.5220119168210219,0.5197392085462195,0.5362387152942867,0.540088267303656,0.5146306294637398,0
0.0,0.5297171308291916,0.8270646130529814,0.0206411795999893,1.896169526310062,0.165610734720252,0.1917709302199014,1.1563733245939616,0.0529238703876109,0.5006145983199184,0.5526621208463408,0.5172903829914581,0.4955756980642775,0.5072867454920934,0.5305777202361865,0.5442755843988383,0.4996798462054648,0
0.0,0.0569863816467933,0.0369721722541761,0.0336420077928131,0.0695667399680712,0.0347467586689962,0.0171716193483959,0.0170818779211109,0.0219251600417987,0.5157126088406447,0.4988817603424237,0.5169856059841925,0.511236974130168,0.5065849250400495,0.503600900293816,0.4958340403603506,0.5015037547900197,1
0.0,0.0662412832289509,0.1535899748884861,0.1519771615871306,0.3801263445852263,0.2154217481773566,0.1340744627175391,0.1388153978308245,0.0957606402144782,0.5187097013971687,0.514611272105321,0.5195188503664387,0.5262224548557152,0.5187780333007561,0.4971138827090486,0.5070658659587154,0.5044252156464263,1
0.0,0.0697403533586489,0.0460940790425223,1.1479408693093407,0.0238573570130141,0.039485285008244,0.0355441758794157,0.0420354916610961,0.0581707580747144,0.5104864175431163,0.5055670281974215,0.4914415530358357,0.500890877659571,0.5104704428977344,0.491352259098026,0.5112626668321127,0.4933937643190587,1
0.0,1.7179585672608388,0.260192738236091,0.0670153691813309,2.4963372553927026,3.3265182809995,0.2508331484442316,1.8194892910996632,0.1132569261395388,0.5381337655833626,0.4937520294190247,0.5331416432080001,0.5378481613736075,0.5264271958607927,0.5157389554929988,0.5160339722177151,0.5072170881249434,0
0.0,0.0448263587966056,0.0349148300409956,0.0349843870202282,0.1011542500351601,0.0454429409262168,0.0152499795429172,0.0190409887263675,0.0650014377027592,0.5156151631701676,0.5142416012503445,0.5090981638535796,0.5259464047649111,0.500910953783621,0.4998931405384693,0.5070658933253792,0.5138033590288059,0
0.0,0.0523285701862679,0.0717627566717142,3.1428017926541028,0.0455041300873119,0.2467828639797188,2.5529399279848564,0.1037067327374528,0.1433187540615905,0.5024665826129039,0.4978944944501742,0.503799530594683,0.5004644758402201,0.5675552474923764,0.5429991322125579,0.523420970791061,0.5221086959648166,1
0.0,0.0621438259429185,0.0758150204988052,4.384718735122502,0.0916674607034065,0.0429426638498148,0.0314417016606243,0.046721177955528,0.1302693935823975,0.5044334832634028,0.5064704504380073,0.5228632549681146,0.4972407198185208,0.5059743585552742,0.5013420160433311,0.5025025055067265,0.4993120157018655,1
0.0,0.096511456059748,0.0824784359204997,0.1377378512145538,0.8301635896902112,1.370858541813118,0.1729550698649883,0.7518970594266473,0.7819881433132291,0.5538890532484094,0.5127333533659426,0.5353371744728627,0.5468223235894281,0.5473273979163732,0.5170836092591806,0.5467953530211216,0.5391998290620887,1
0.0,0.0973641981988483,0.0862436046914361,2.4481120521351785,0.1499461622029828,0.0881896614048026,0.1564842903732094,0.1319860831626756,0.1900442143108673,0.5065824233644503,0.5108395342501546,0.5054609046904904,0.5136932200162452,0.5218947929337066,0.5014522550454217,0.5109669577871754,0.5251169648211755,0
0.0,0.0866109792216353,0.0384258635140458,0.0534753688940388,0.176911984362685,0.0733822740946706,0.0923570039668285,0.1200797242574783,0.0210496160922015,0.5085507939874112,0.5066024915778137,0.509758326037888,0.5364565309650897,0.5011282979983648,0.5071154650717515,0.5184166806824532,0.5005243049841409,1
0.0,0.0399824066764626,0.052567156658318,0.0216142140896157,0.0267155289281743,0.057178186785932,0.0365626834264454,0.0217612623589938,0.0226328507240257,0.5125518217396599,0.504759159593371,0.5046785163727745,0.5056553256027022,0.5166628314586819,0.5118062834455145,0.5115245834289526,0.5047386275269202,1
0.0,0.0800732139323717,0.1184391273857014,0.2195147261061731,0.4743676589677189,0.1303533696237089,0.221145325809339,0.3728281941604216,0.4540091383589298,0.5180001437295634,0.5175103285884335,0.5239215613168055,0.5344470320473682,0.4972530916819889,0.5282801402137006,0.5067047252114645,0.517485135037588,0
0.0,0.0844383590403993,0.4441503044562739,0.0786330404308255,0.148544703313684,0.1051926947552308,0.2814618379732723,0.1117234767633894,0.1201371867728534,0.5059084071207401,0.5493527325170591,0.539881875771033,0.5181459957045418,0.5579040148644981,0.5449124276691834,0.5356860256672556,0.5158936379271333,0
0.0,0.0694655686389255,0.0820609826303845,0.030066309673831,0.0846339343865575,0.0497357231910454,0.0801075903677338,0.0459275573119588,0.0345160606822897,0.5359605061406851,0.5278649949769066,0.5086801000121138,0.5176427647206442,0.5010383583601281,0.551051044961397,0.5497818847182414,0.507032829802635,0
0.0,0.0526289673584831,0.0345790357992152,0.0586804896314617,0.1724294836310396,0.0240103353162336,0.0499361768963622,0.0578931092428435,0.1190265142852205,0.5034773583911663,0.5001362152554599,0.5394609338448002,0.5188943784528214,0.5056028940376694,0.5100706794915062,0.5309787475505726,0.5252806669839999,0
0.0,0.028824110571219,0.0197990567029925,0.0270490976954776,0.2138336388863893,0.2418335151168175,0.1183307555388945,0.1518965171172367,0.0834165559989006,0.5002139223981849,0.5018325672008886,0.4995845774021353,0.5298589739131897,0.5321665913852197,0.5092699431881039,0.5426433399763566,0.4946066857231109,1
0.0,0.0492597775772789,0.1550835095074244,0.0608783305462589,0.0546561769530865,0.1294618562655126,0.1872858381913211,0.102868981495183,0.074690903755643,0.5014960563053336,0.5479011395265713,0.504150382074576,0.4997855662397748,0.4999723990196637,0.53567032532913,0.5008435085728776,0.5004911877933875,1
0.0,0.0543380803803262,0.057662645535092,0.3596045370410327,0.1793873612918467,0.3269852881142795,0.207263495294624,0.4931582690943639,0.7814826276450144,0.5045059823830339,0.504860546830924,0.5481787999894174,0.5033514567237223,0.5127986657170034,0.5184838998161239,0.5241368782750506,0.5423173191310051,0
0.0,1.6086201862348797,0.0432282830441915,0.0177718543497424,0.0842776247265858,3.74969820548552,0.0741340419254407,1.7981174153077044,0.1741254592681764,0.493828014673302,0.5016105517527439,0.4994656000608958,0.5059951051328629,0.5145103157523464,0.5078460142876406,0.5244483395946107,0.5200860586139239,0
0.0,0.0801310716761231,0.0978345334765694,0.161160929614186,0.4145350681418589,0.5779710673436534,0.1795445513963815,0.235953647710236,0.5282134078734373,0.5032680828540255,0.5159740477981168,0.5417953909097035,0.5242092645460453,0.5140927001278253,0.5301837652912456,0.497669500935512,0.5216735251687589,1
0.0,1.3956867468084846,0.096592612308088,0.0269093482483966,0.1218641405193736,0.0587856249185947,0.0577159237486775,0.0374178510390307,0.1321543100943938,0.4925224610371464,0.5159614414944869,0.5064396726781039,0.4826005965017271,0.5021526749801651,0.5089256584108136,0.5174114372536704,0.5086738331065912,1
0.0,0.0467744800212019,0.0601776792002893,0.0536717956852177,0.0546669473052903,0.0349716442785686,0.0183583358229083,0.0164305212903711,0.0847327185859639,0.5003802480062208,0.5097670948241254,0.503623207861626,0.5110388128389108,0.5137012663739776,0.502265681196972,0.5123713116979097,0.5160242862715733,1
