Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark
0.0,-0.006424,-0.2387,0.0487885,0.0235924,0.148324,-0.089642,-0.000677979,-0.0350539,
0.001,-0.0272073,-0.254583,0.0554006,0.0275867,0.123352,-0.0909604,0.000518093,-0.0304618,
0.002,-0.043617,-0.265241,0.0546724,0.0311918,0.144164,-0.0783818,0.00237012,-0.0273354,
0.003,-0.0398096,-0.283284,0.0561152,0.0351376,0.14115,-0.0985511,0.0104399,-0.0269032,
0.004,-0.027815,-0.313128,0.0586945,0.0386261,0.128925,-0.119105,0.0103343,-0.0266582,
0.005,-0.0124058,-0.344298,0.0664677,0.0402697,0.115918,-0.130566,0.000349659,-0.0230214,
0.006,0.00510581,-0.377663,0.0672963,0.0410115,0.118609,-0.142559,-0.00530681,-0.015775,
0.007,-0.00760751,-0.41182,0.0628235,0.0381292,0.114221,-0.154862,-0.00505646,-0.00121699,
0.008,-0.00870352,-0.456162,0.0573513,0.0378112,0.0838992,-0.163739,-0.00538367,0.0230629,
0.009,-0.0096973,-0.515853,0.0517575,0.0347401,0.0548463,-0.174495,-0.00478582,0.0477107,
0.01,-0.0141351,-0.619982,0.0482194,0.033569,0.037039,-0.180349,-0.00622724,0.0533256,
0.011,-0.0186651,-0.79745,0.0436369,0.0333316,0.0248112,-0.182579,-0.00799314,0.0410641,
0.012,-0.0182715,-0.761436,0.0374742,0.0324786,0.0160697,-0.188696,-0.00789409,0.0156222,
0.013,-0.0129259,-0.51251,0.034953,0.0310977,0.0210271,-0.198758,-0.0104361,-0.0266203,
0.014,-0.00831629,-0.254994,0.0348737,0.0285603,0.0349017,-0.209234,-0.0102678,-0.0673774,
0.015,-0.00508785,-0.0892914,0.0326388,0.0264615,0.0549088,-0.217075,-0.0084696,-0.099388,
0.016,-0.0044938,-0.00409605,0.0328079,0.0240464,0.0622943,-0.21613,-0.00811242,-0.0895449,
0.017,-0.00192345,0.0591826,0.0336209,0.0213766,0.055884,-0.209678,-0.00403665,-0.0444004,
0.018,-0.00263213,0.135613,0.0363893,0.0192167,0.035496,-0.187129,-0.00245714,-0.0117203,
0.019,-0.00261764,0.201437,0.0308873,0.0168043,0.0145618,-0.152967,-0.00233316,0.0071115,
0.02,-0.00339713,0.242626,0.0310543,0.0127772,-0.00171103,-0.125335,-0.00275007,0.0372312,
0.021,0.00223111,0.275632,0.0360936,0.00881032,-0.0102879,-0.0928944,0.000622221,0.0654752,
0.022,0.0182916,0.299816,0.0417343,0.00776471,-0.0199541,-0.0707219,0.0100657,0.0904274,
0.023,0.019812,0.304069,0.0513739,0.00641253,-0.0283484,-0.0511801,0.016864,0.121518,
0.024,0.0130369,0.290321,0.0608178,0.00693492,-0.0355721,-0.0524678,0.0184868,0.158302,
0.025,0.00200165,0.256148,0.0629075,0.00410998,-0.041715,-0.0652876,0.0170491,0.18263,
0.026,-0.0147355,0.184765,0.0742096,0.00267835,-0.0475758,-0.0666461,0.0144003,0.181795,
0.027,-0.0291542,0.101727,0.0883692,0.00600468,-0.0580921,-0.0701283,0.0128536,0.171278,
0.028,-0.0407304,0.0220997,0.102717,0.00844407,-0.068265,-0.0675827,0.0151015,0.166633,
0.029,-0.0454965,-0.0446919,0.108565,0.0150583,-0.0752033,-0.0591229,0.0156371,0.157829,
0.03,-0.0542594,-0.107619,0.107006,0.0216688,-0.0700655,-0.0484428,0.0139808,0.125637,
