Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark
0.0,-0.0553288,-0.108585,13.0995,-0.0311848,-0.0262822,0.00869824,0.0368234,-0.00473203,
0.001,-0.0624654,-0.0561903,12.6632,-0.0341779,-0.062542,-0.0179555,0.0328662,-0.00476152,
0.002,-0.0668023,-0.0199994,12.1844,-0.0335219,-0.110905,0.00413347,0.0257964,-0.00335157,
0.003,-0.0382073,-0.0256993,11.6596,-0.030423,-0.120353,0.0177169,0.0196328,-0.00142063,
0.004,-0.0105235,-0.0759328,11.1053,-0.0245256,-0.125909,0.019593,0.0057881,-0.00189066,
0.005,0.00125764,-0.13148,10.532,-0.0190915,-0.147862,0.0311902,-0.00110348,-0.000173532,
0.006,0.0275706,-0.129437,9.93814,-0.0155118,-0.133404,0.060258,-0.00620267,0.00270527,
0.007,0.0732531,-0.104664,9.33071,-0.0107173,-0.07561,0.0743481,-0.00971943,0.00797668,
0.008,0.0303461,-0.0994461,8.7102,-0.00491449,-0.0638438,0.0675849,-0.0132643,0.00817719,
0.009,-0.0353977,-0.114629,8.08086,0.000296485,-0.0230935,0.0535139,-0.0153881,0.00825725,
0.01,-0.056474,-0.145792,7.45224,0.00920675,0.0706304,0.0481231,-0.0233607,0.00610176,
0.011,-0.0572874,-0.180485,6.83342,0.0176857,0.115647,0.0268567,-0.0348862,-8.65e-05,
0.012,-0.0647081,-0.178176,6.21527,0.0264263,0.0970225,0.0154595,-0.0486621,0.000223271,
0.013,-0.0323978,-0.1574,5.59789,0.0338953,0.076834,0.0303666,-0.0479559,0.00329565,
0.014,0.0282082,-0.115875,4.99778,0.0394888,0.0767092,0.0330733,-0.035479,0.00376176,
0.015,0.00142235,-0.051819,4.41358,0.046245,0.0527626,0.00468154,-0.0221751,0.00268575,
0.016,-0.0288733,0.0240357,3.84272,0.0525136,0.01557,-0.0183881,-0.00898316,0.00737463,
0.017,-0.0293352,0.057689,3.29506,0.0597138,0.0246724,-0.025339,-0.0137169,0.00848647,
0.018,-0.0310019,0.0568108,2.75211,0.0690565,0.0232794,-0.0296775,-0.0310279,0.00508723,
0.019,-0.0301425,0.0920733,2.22425,0.0787294,-0.0218663,-0.0437711,-0.04131,0.00420551,
0.02,-0.02073,0.145406,1.72115,0.0878752,-0.0469207,-0.0689774,-0.0433154,0.00124871,
0.021,-0.02953,0.20319,1.24965,0.0978769,-0.0466376,-0.0836906,-0.0544609,-0.00205369,
0.022,-0.0440206,0.258598,0.789287,0.107795,-0.0252166,-0.077882,-0.0613314,4.34e-05,
0.023,-0.0696532,0.294407,0.332372,0.1154,-0.0155136,-0.081348,-0.055945,0.00323246,
0.024,-0.0926022,0.302317,-0.0936065,0.120914,-0.0280283,-0.0984266,-0.0499526,-0.00612719,
0.025,-0.0896297,0.261954,-0.489909,0.12879,-0.0269768,-0.117854,-0.0505657,-0.0113383,
0.026,-0.0855776,0.183818,-0.896727,0.139305,-0.0156505,-0.119271,-0.0526049,-0.000881817,
0.027,-0.0919411,0.129034,-1.28826,0.141335,0.0193171,-0.0966256,-0.052301,0.0166082,
0.028,-0.0540602,0.124569,-1.65717,0.139533,0.0474277,-0.0633372,-0.0443059,0.0244156,
0.029,-0.0152088,0.15072,-2.00997,0.133695,-0.00430699,-0.0494962,-0.0361195,0.0167202,
0.03,-0.0743321,0.170396,-2.33458,0.126514,-0.0705446,-0.083694,-0.018623,0.00989841,
0.031,-0.113195,0.166565,-2.63351,0.12103,-0.0218578,-0.0725328,0.000370466,0.0123891,
0.032,-0.0874646,0.146012,-2.9076,0.113473,0.0553026,-0.0195315,-0.00360758,0.0115394,
0.033,-0.0650766,0.135985,-3.15843,0.103452,0.083338,0.0272599,-0.0103426,0.016319,
0.034,-0.0584995,0.142164,-3.39739,0.0977353,0.129713,0.0463236,0.006818,0.0181092,
0.035,-0.0790392,0.162924,-3.62083,0.0907814,0.163112,0.0228884,0.0337879,0.0116346,
0.036,-0.11424,0.194605,-3.82075,0.0785397,0.163032,-0.0178426,0.0314086,0.00588443,
0.037,-0.119933,0.203485,-3.99387,0.0696121,0.133351,-0.0695814,0.00374911,0.0050571,
0.038,-0.11286,0.199665,-4.15034,0.054382,0.087595,-0.0665723,-0.019245,0.00564297,
0.039,-0.119611,0.195504,-4.2961,0.0359524,0.0899977,-0.0539491,-0.0302252,0.00673087,
0.04,-0.124714,0.186777,-4.41225,0.0177439,0.120389,-0.0820277,-0.0541338,0.00682251,
0.041,-0.116268,0.176259,-4.50608,-0.000128771,0.118627,-0.14137,-0.0811699,0.00251001,
0.042,-0.0642932,0.174864,-4.59747,-0.0161474,0.145821,-0.195213,-0.10002,0.000815154,
0.043,-0.00783358,0.15153,41.7518,-0.0290152,0.138877,-0.18641,-0.131464,-0.00356963,
0.044,-0.0202539,0.129992,34.8448,-0.0418876,0.0805724,-0.15553,-0.16495,-0.00456579,
0.045,-0.0451468,0.124315,28.542,-0.0567763,0.0365921,-0.127107,-0.189233,-0.00404961,
0.046,-0.0429976,0.115308,22.7898,-0.0697195,0.020199,-0.118722,-0.207449,-0.00365107,
0.047,-0.062891,0.110556,17.5551,-0.0836944,0.0213336,-0.126222,-0.220925,-0.00619073,
0.048,-0.115751,0.100262,12.8048,-0.100545,0.0333013,-0.138806,-0.236513,-0.00911328,
0.049,-0.163925,0.0894966,8.51333,-0.118286,0.0587393,-0.148533,-0.242381,-0.0116297,
0.05,-0.208296,0.0918456,4.65503,-0.130945,0.0615321,-0.141498,-0.243292,-0.0130628,
0.051,-0.231929,0.101897,1.19737,-0.143332,0.039809,-0.125706,-0.260399,-0.0177976,
0.052,-0.214035,0.104291,-1.87882,-0.155341,0.0353927,-0.113799,-0.268556,-0.0203718,
0.053,-0.21074,0.104988,-4.60879,-0.166878,0.0211162,-0.0982218,-0.27381,-0.0168036,
0.054,-0.164011,0.104881,-7.01803,-0.182823,-0.00366858,-0.0753303,-0.284224,-0.0193082,
0.055,-0.0114783,0.108295,-9.12488,-0.196708,-0.0167498,-0.0285993,-0.298196,-0.0206402,
0.056,0.138812,0.103336,-10.9542,-0.21006,-0.0175069,0.0304917,-0.303679,-0.0223609,
0.057,0.20082,0.0939973,-12.5371,-0.219234,-0.0338512,0.0430345,-0.286115,-0.0350225,
0.058,0.232223,0.0936813,-13.8772,-0.223247,-0.0677315,-0.010151,-0.253713,-0.0435315,
0.059,0.25889,0.0734723,-14.9805,-0.227671,-0.086652,-0.0500725,-0.22501,-0.0490805,
