Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark
0.166,0.0311954,-1.48473,0.085862,0.189405,-0.0107792,-0.0672187,0.0126107,0.153908,
0.167,0.038184,-1.49519,0.0927776,0.186685,-0.0258335,-0.0847929,0.00472368,0.153052,
0.168,0.0244349,-1.50606,0.0965406,0.184681,-0.040266,-0.0854016,-0.00347706,0.136359,
0.169,-0.000698652,-1.51962,0.100358,0.178304,-0.0618217,-0.0897863,-0.00266504,0.116044,
0.17,-0.0148777,-1.52436,0.110535,0.174538,-0.080102,-0.0867366,0.000239421,0.110462,
0.171,-0.0258725,-1.49623,0.116149,0.171588,-0.0833378,-0.0779938,0.00279678,0.135305,
0.172,-0.0233972,-1.4453,0.123415,0.171441,-0.077807,-0.0495232,0.00219876,0.162725,
0.173,-0.00366411,-1.40026,0.128457,0.16941,-0.0732526,0.00988244,0.00384643,0.181456,
0.174,-0.00324532,-1.33974,0.119452,0.165721,-0.0674333,0.0791242,0.00883131,0.179724,
0.175,-0.024433,-1.27595,0.10051,0.159878,-0.0633896,0.103791,0.0216059,0.157487,
0.176,-0.0094975,-1.20598,0.0837613,0.156429,-0.0396367,0.0720855,0.040976,0.134022,
0.177,-0.0046586,-1.13163,0.0690179,0.151483,-0.0132691,0.0338605,0.055224,0.124535,
0.178,-0.0361947,-1.05808,0.058938,0.145949,-0.000458319,-0.02171,0.0578308,0.116507,
0.179,-0.0435311,-0.985526,0.0529405,0.141325,-0.000857013,-0.0556052,0.0609963,0.104098,
0.18,-0.0384445,-0.909902,0.0497819,0.136771,0.0199563,-0.0570572,0.0596383,0.0929447,
0.181,-0.0432356,-0.832709,0.0504926,0.134398,0.0454012,-0.0617013,0.0472917,0.0829368,
0.182,-0.0515274,-0.75669,0.0523839,0.131748,0.0214613,-0.0662069,0.0404475,0.0746797,
0.183,-0.0606259,-0.681379,0.0580873,0.128132,-0.0221535,-0.0677033,0.0426419,0.0708078,
0.184,-0.0703255,-0.608518,0.0634591,0.123669,-0.0539994,-0.067285,0.0426734,0.077096,
0.185,-0.0868189,-0.545977,0.0670569,0.119178,-0.0725783,-0.0574097,0.0379931,0.0941793,
0.186,-0.109705,-0.491256,0.0683553,0.114659,-0.0837943,-0.0543346,0.0314063,0.106212,
0.187,-0.122285,-0.432935,0.0704686,0.108694,-0.085003,-0.0557145,0.0288911,0.105244,
0.188,-0.120881,-0.373262,0.0675685,0.107161,-0.0796748,-0.0524044,0.0256449,0.0895014,
0.189,-0.113783,-0.329083,0.0617619,0.101626,-0.0559832,-0.0457761,0.0260385,0.0526267,
0.19,-0.108891,-0.288575,0.0577251,0.0961914,-0.0379145,-0.0398743,0.0238876,-0.0191672,
0.191,-0.108745,-0.251448,0.0523897,0.0915598,-0.0404198,-0.0318084,0.0195536,-0.104132,
0.192,-0.105571,-0.218851,0.0466614,0.0854962,-0.0216511,-0.0368155,0.0154937,-0.145848,
0.193,-0.097659,-0.188195,0.0406225,0.0782141,0.00537534,-0.0388635,0.0159494,-0.137855,
0.194,-0.0885361,-0.161497,0.0329294,0.0706182,0.0173201,-0.0262887,0.0181595,-0.131703,
0.195,-0.0777126,-0.134799,0.0231491,0.061369,0.0197051,-0.0281379,0.0147694,-0.13283,
0.196,-0.0683265,-0.111074,0.0137634,0.0514493,0.0152456,-0.0374319,0.00515965,-0.138062,
0.197,-0.0871617,-0.0864828,0.00974404,0.038177,0.0127176,-0.0395879,0.0016056,-0.131166,
0.198,-0.104613,-0.064116,-0.000255628,0.0242318,0.0118742,-0.0468986,-0.00237056,-0.108181,
0.199,-0.0880976,-0.0359885,-0.0146272,0.014766,0.00681995,-0.0529052,-0.00880333,-0.0615877,
0.2,-0.0551809,-0.00591033,-0.0262695,0.00426437,0.00597432,-0.0598453,-0.0158801,0.0141683,
0.201,-0.0331938,0.0192674,-0.0382959,-0.00138614,0.00663694,-0.0646772,-0.0206143,0.0775424,
0.202,-0.0179669,0.0421837,-0.0477144,-0.00636376,0.00363371,-0.069756,-0.0211601,0.0878672,
0.203,0.00760804,0.072205,-0.0576344,-0.00860523,-0.000376149,-0.0700222,-0.0237561,0.071491,
0.204,0.0340887,0.105287,-0.0650598,-0.0106067,-0.00309141,-0.0604491,-0.0323425,0.0655215,
0.205,0.0540264,0.13508,-0.0695538,-0.0159373,-0.00324812,-0.0467121,-0.0367986,0.0579179,
0.206,0.0808967,0.156126,-0.0743062,-0.0240997,-0.00261325,-0.0344498,-0.0376484,0.0390298,
0.207,0.12199,0.183631,-0.08277,-0.0417231,-0.00555033,-0.0235521,-0.0367914,0.0169402,
0.208,0.132443,0.212922,-0.0943432,-0.0602626,-0.0101195,-0.0259594,-0.0394214,-0.00489468,
0.209,0.124159,0.240655,-0.104934,-0.0765927,-0.0125082,-0.031298,-0.0343961,-0.0249093,
0.21,0.123151,0.270328,-0.117398,-0.0908683,-0.0151176,-0.0327276,-0.020684,-0.037514,
0.211,0.122718,0.297135,-0.129924,-0.101819,-0.0171797,-0.0399743,-0.0151878,-0.0620412,
0.212,0.115667,0.324749,-0.141656,-0.112628,-0.0109521,-0.0514471,-0.0168153,-0.0866989,
0.213,0.102233,0.350646,-0.150442,-0.123199,-0.0103834,-0.057233,-0.0103935,-0.0885648,
0.214,0.0940142,0.374784,-0.156575,-0.129198,-0.01965,-0.0559229,-0.00629985,-0.0509186,
0.215,0.0952931,0.393589,-0.157495,-0.131888,-0.0202995,-0.049198,-0.00424528,-0.0178023,
0.216,0.104717,0.406148,-0.153874,-0.13451,-0.0156358,-0.0555594,-0.00609424,-0.0235931,
0.217,0.106878,0.412434,-0.147748,-0.138438,-0.0163464,-0.0561175,-0.0112881,-0.0501043,
0.218,0.103436,0.41318,-0.139476,-0.139175,-0.0145898,-0.0296861,-0.0136488,-0.0623487,
0.219,0.100124,0.411188,-0.130807,-0.139958,-0.0156755,0.0190765,-0.00858525,-0.0536789,
0.22,0.0990491,0.428733,-0.118291,-0.140743,-0.0149428,0.0441501,-0.00283467,-0.024217,
0.221,0.109089,0.455789,-0.10537,-0.142196,-0.0048496,0.031577,-0.00220984,0.000232122,
0.222,0.121502,0.475118,-0.0971441,-0.140636,0.00614071,-0.00836548,0.00674551,-0.0237794,
0.223,0.11243,0.489639,-0.0908807,-0.139293,0.0149754,-0.0226539,0.0100458,-0.0524958,
0.224,0.0919746,0.504028,-0.0813769,-0.138822,0.011247,-0.00549167,0.00631546,-0.0488736,
0.225,0.073192,0.5131,-0.0790583,-0.137654,-0.0224043,0.0336683,0.00860109,-0.0365371,
0.226,0.0552798,0.518803,-0.0871783,-0.135861,-0.0510731,0.0531815,0.0132133,-0.0394639,
0.227,0.0417946,0.521426,-0.102071,-0.131382,-0.0744758,0.0378698,0.0105751,-0.0498418,
0.228,0.0223049,0.52124,-0.114845,-0.128845,-0.0753975,0.0224333,0.0095018,-0.0651222,
0.229,0.00913464,0.521336,-0.124231,-0.125135,-0.0604595,0.0211957,0.00411447,-0.0795196,
0.23,0.0128516,0.517287,-0.130579,-0.118994,0.0211738,0.0222774,-0.00707099,-0.0845095,
0.231,0.0232867,0.514524,-0.137752,-0.112196,0.0469122,0.0111758,-0.00685926,-0.0877047,
0.232,0.0549909,0.509211,-0.142699,-0.106986,-0.0373836,0.0180181,-0.0109976,-0.0949707,
0.233,0.0785147,0.503025,-0.148473,-0.101742,-0.0542078,0.0381302,-0.0245139,-0.106364,
0.234,0.0820008,0.494584,-0.15061,-0.100734,-0.0375277,0.0390314,-0.0311091,-0.113393,
