MNF_mark,MNF_Smoothed_Filtered_right_TA,MNF_Smoothed_Filtered_right_RF,MNF_Smoothed_Filtered_right_VM,MNF_Smoothed_Filtered_right_MG,MNF_Smoothed_Filtered_left_TA,MNF_Smoothed_Filtered_left_RF,MNF_Smoothed_Filtered_left_VM,MNF_Smoothed_Filtered_left_MG
,112.85605715671932,39.45338447160728,42.20901748915596,36.881250517308324,74.3029456036665,87.90187136907689,58.921546636996496,85.59606640332892
,112.50282830791897,58.064704937348196,64.08010816230835,53.17977720115531,75.68126177041657,100.91512110830368,86.49907875900526,89.59092756786892
,108.83949125662187,51.11103680670303,66.68465206180642,83.5339423720841,99.8344042150409,82.69716023124893,105.52458583339119,75.49902552505867
,111.58659450468772,45.10523580625675,62.151884368670345,64.50149412408301,97.47089922539453,57.31004927323154,79.48903640527355,51.08404756609428
,109.03595528616658,43.44673862659459,65.92773616584873,66.36770322223589,100.72425045250966,36.95564540454194,49.11504454334321,79.64133802963724
,90.26588842971628,30.34624383809751,64.18970088520219,76.74367411891568,92.05111974861275,44.40108385073243,55.29060385923542,57.70444278080283
,116.98532189508673,31.524754282310663,72.8330694155657,87.51374356778419,76.70647066983868,46.97238853562836,47.18989455911676,39.085325490443026
,121.72384437694726,46.72272604459655,67.25543163070195,80.66309611200923,83.01811998202615,33.24894740020711,36.74856494172222,35.66983836278515
,100.53136181293925,40.89947916275185,62.67739967480598,39.27350652745848,77.64511276022155,31.55350343829088,40.38998427678634,32.350652809548095
,117.69361721260043,39.56745524155525,51.35826634095772,70.47063945754337,110.75739963044963,51.30344003064033,49.41575463766351,37.93612475603748
,82.79829096568974,33.04650848770776,36.766157584473596,76.08885281472251,90.4391261637897,42.37955976692271,59.93882452731531,56.61397105802519
,58.34894271041788,37.68110499402078,39.83956974131415,84.42982241457953,98.86324894782246,41.514528009219326,69.8383920184325,50.44988684889437
,55.03289489331234,41.86537791562096,41.510965413583676,86.87270851410506,88.1069586672944,31.20369175821504,73.63594538970689,33.45058246122236
,75.58150077086647,35.691006665690786,45.55160595745565,47.65423907139835,64.78542612430338,30.325096279771923,52.1845356415653,38.54430427613314
,74.35237310672767,31.84068841912805,42.97767441857647,51.83390441463421,53.77859669620332,25.684519075053046,29.381246459015156,48.09343421963737
