RMS_Smoothed_Filtered_right_TA,RMS_Smoothed_Filtered_right_RF,RMS_Smoothed_Filtered_right_VM,RMS_Smoothed_Filtered_right_MG,RMS_Smoothed_Filtered_left_TA,RMS_Smoothed_Filtered_left_RF,RMS_Smoothed_Filtered_left_VM,RMS_Smoothed_Filtered_left_MG
0.022996582653293515,0.040525764204666796,3.7511787656690325,0.043507169347188006,0.0675267120500964,0.038572843988598636,0.017640154766769764,0.05203141402317547
0.03447439705017015,0.04458171385491805,2.7206888791753725,0.017191617603973502,0.0996798969570667,0.03898733841340712,0.0147360009775396,0.18343912995208225
0.05814550480489908,0.05428625823333332,0.33643799324370044,0.02303774348853453,0.10277722622068322,0.036524836529072416,0.012757532894974746,0.21784518872444383
0.07016427921458095,0.06732852668496496,0.1783207007142525,0.047256631941766984,0.10563215707391105,0.05800693168082846,0.05139558400990512,0.2153712612147012
0.08264078323898663,0.06807163140033069,2.7391482542261683,0.1155763990050904,0.09832198469390824,0.07027085031245787,0.11442256666116864,0.17838861633430228
0.07140667961075182,0.06961826639426351,4.702761935883026,0.16724459639575448,0.08455686814539377,0.08690989321617242,0.12094048586578604,0.0996059008170681
0.06423697661381284,0.05467379775270469,5.563334557601995,0.18370242657989252,0.08572894894572564,0.16283607684827017,0.11753708999251845,0.09719878091312421
0.04897504645506126,0.047765242230383455,6.440321101006883,0.21987529685279947,0.08891745526097138,0.17540045935748383,0.06512114343558983,0.14901618627457064
0.06696120231092433,0.05815553437559819,4.624322491407717,0.20476851917042752,0.08802728453572935,0.2181318614377302,0.04782491246684238,0.1631466215353843
0.07319308332707342,0.06117183214362097,3.6077272180315028,0.20709797156057697,0.09270691198938763,0.25987691114299605,0.05300275594119214,0.1714516207103936
0.07575021985192609,0.1726277452677448,1.728417200232592,0.18487280161932457,0.10934370832463132,1.0378420975789846,0.059551899438660044,0.14065265433621724
0.1882099046613912,0.2319001844489809,4.010001289726748,0.10534263117057702,0.1104467344808451,3.6959727225569825,0.05237766926150551,0.09645135485800088
0.2567411573374939,0.2526172349754376,4.117777970948739,0.09979490403433351,0.1155997241194052,3.701515970726474,0.0751863975740744,0.11022855620220615
0.2590206308033642,0.21536048547586428,5.038358745209794,0.08950659255114327,0.09552296790928094,4.5977909968874675,0.08005732302665411,0.1292338519021521
0.2361043423251624,0.13486163574322158,4.9414036132529136,0.09377036642610434,0.09772993831198001,5.1773624024282014,0.10574844332627266,0.15282734519935554
0.08334607838655814,0.04256875051784009,4.1712728168590125,0.11463235697799155,0.12117045320159082,5.822867006166617,0.11676797499655585,0.19565262000200875
0.06593232242828408,0.05959376631275502,5.217797464821523,0.12057564244020026,0.13512144667222536,5.64952287206522,0.11852817085975623,0.18374710002855435
0.07788962708793776,0.14093739706846278,4.912642127225834,0.11975209984927608,0.13456242880146366,4.907506453639138,0.13777088885823616,0.16492852333746716
0.09346222730532258,0.17709595684303578,5.217863135281523,0.09577564198145325,0.14769278766513616,4.037074167932792,0.17714068019006768,0.11181713641570169
0.08403109287022072,0.17671105534169673,4.7651985504617915,0.07148592309335858,0.14921721320812997,4.733868739661002,0.2152174088871786,0.0964159926314053
0.06050013479205195,0.1619979029542382,4.6178308794793415,0.1920497096546805,0.15821132711889999,3.9187547508744602,0.2154116639050463,0.10343290935226024
0.058324577839263606,0.059329865163897676,4.832208030600612,0.26424067569688514,0.1182724073166854,3.825020347279747,0.19757650594707243,0.10989089397450158
0.10076243096490696,0.07855832293952743,4.189699799268781,0.27680414020978006,0.0811844419232834,4.086188255654782,0.1272097151355763,0.10732332654280778
0.10598082802979848,0.07543351775997324,5.883292095747213,0.2419151525689197,0.06941228975555683,3.9555878871800676,0.10202116233287013,0.09551085063539984
0.1609789395252655,0.10210299845411287,5.555438010442995,0.21387197583769754,0.08876682078870747,3.843766929315526,0.08207437490267819,0.08645897448708376
0.1646543715127974,0.10405215420901075,6.241972625544205,0.7595805487321565,0.12159095756896066,2.672557935131834,0.09037547913921716,0.13381186588645663
0.16933979170255703,0.13020798462911728,4.651802814897715,0.7641738338713756,0.15230888691673225,2.833193382198626,0.10708057374943845,0.22625742124441534
0.16889716064241606,0.12385372030855354,4.168059672985296,0.7713655845196653,0.1872907730137799,3.3259108885630067,0.11313314070765268,0.23341322265370087
0.11486688158238338,0.11981760381045688,5.429068901388761,0.18955300298705166,0.18669097165510512,3.8100090619574076,0.10476904405358248,0.2370513102467412
0.10215158443617121,0.08310257186644276,4.516699605064276,0.17855779216537226,0.1539867019331657,4.762908498035375,0.08340330243618573,0.15858256702817103
0.10245323405207413,0.0673744091704121,4.487718038471631,0.15315787641945405,0.13885588252307782,4.81522706597468,0.06565955900048787,0.11955864787327161
0.09863595003383717,0.13456235361428187,2.7852679457675444,0.14623001767884922,0.1140190961605691,3.969878194415742,0.04912702073483659,0.11647685711576483
0.10500067239933235,0.24098693539834587,4.3791139071929335,0.14162352342431053,0.11425509624346299,2.5501910509492705,0.07244741351343527,0.1328196590416786
0.09030760752316092,0.24368523666402753,5.995217324520026,0.10843789720149426,0.09581873120292068,3.594921720420084,0.14014414966614325,0.15786510717244331
0.08377439982605063,0.23943764341251408,6.316533672921778,0.14333749938910553,0.09714583259114751,4.057121031612232,0.14292245480906132,0.16324785750707344
0.08281871183861758,0.13229207761949954,6.560244773211335,0.13976601732996294,0.08162367204120556,4.041978615563007,0.14094890055678752,0.18028089095472952
