RMS_Smoothed_Filtered_right_TA,RMS_Smoothed_Filtered_right_RF,RMS_Smoothed_Filtered_right_VM,RMS_Smoothed_Filtered_right_MG,RMS_Smoothed_Filtered_left_TA,RMS_Smoothed_Filtered_left_RF,RMS_Smoothed_Filtered_left_VM,RMS_Smoothed_Filtered_left_MG,MAV_mark,MAV_Smoothed_Filtered_right_TA,MAV_Smoothed_Filtered_right_RF,MAV_Smoothed_Filtered_right_VM,MAV_Smoothed_Filtered_right_MG,MAV_Smoothed_Filtered_left_TA,MAV_Smoothed_Filtered_left_RF,MAV_Smoothed_Filtered_left_VM,MAV_Smoothed_Filtered_left_MG,WL_mark,WL_Smoothed_Filtered_right_TA,WL_Smoothed_Filtered_right_RF,WL_Smoothed_Filtered_right_VM,WL_Smoothed_Filtered_right_MG,WL_Smoothed_Filtered_left_TA,WL_Smoothed_Filtered_left_RF,WL_Smoothed_Filtered_left_VM,WL_Smoothed_Filtered_left_MG,MDF_mark,MDF_Smoothed_Filtered_right_TA,MDF_Smoothed_Filtered_right_RF,MDF_Smoothed_Filtered_right_VM,MDF_Smoothed_Filtered_right_MG,MDF_Smoothed_Filtered_left_TA,MDF_Smoothed_Filtered_left_RF,MDF_Smoothed_Filtered_left_VM,MDF_Smoothed_Filtered_left_MG
0.5464017613692536,0.5054917109560202,0.5057343364065162,0.5456052212076036,0.509338873013765,0.5350798929164688,0.5386260345156464,0.528274057175494,0.0,0.0953479383026263,0.0474617952064843,0.0688888237813194,0.7213817119119295,0.5401804549023459,0.2420871736878245,0.5692568994999898,0.9976568382285022,0.0,17.310333476333224,3.6485385884288695,5.33929844538776,12.491313612054933,6.394915582415446,9.306499295267088,10.769863223224702,10.40443017143436,0.0,48.0,28.0,32.0,36.0,52.0,44.0,28.0,32.0
0.5567983204404022,0.5045306449122113,0.5165096911088822,0.5429937043775139,0.5113752744372266,0.5358654706983155,0.5392131138865777,0.5143115154015868,0.0,0.1075519047369777,0.0598946144008418,0.0834492254690339,0.5876402353403177,0.5996765269297332,0.2514179606690316,0.5096705041068039,0.758466249992319,0.0,17.162921326542,4.543411484747828,7.217496624992536,10.725212784046224,6.705177688517455,9.359720455993592,9.48475547113948,8.12593634251108,0.0,40.0,24.0,40.0,28.0,40.0,44.0,24.0,28.0
0.5440135083469668,0.5045423777336066,0.5065625945063853,0.5210982895835281,0.5078319755192033,0.5143755446184358,0.5082334553617819,0.5033094516644939,0.0,0.0889478039580458,0.0618423371556593,0.0703214804721118,0.3155580348997464,0.3750259240271307,0.2138841695914413,0.2942281205950252,0.2232706786431061,0.0,13.589288783238706,4.769521855808934,6.360952476014095,4.176775234254334,3.446920182464688,6.326309099810586,4.504432725084492,2.3121011971441323,0.0,40.0,36.0,48.0,24.0,28.0,44.0,24.0,44.0
0.5337361183136696,0.5032900899684922,0.5070578041887096,0.5022938276040091,0.5020080551541157,0.5194716721138877,0.5076811604572534,0.5018460244301534,0.0,0.0762024432686661,0.0527174500587814,0.0542737905086495,0.1038559863300203,0.2279250929295865,0.2181110338140097,0.0977243891383711,0.1088578130376277,0.0,12.192967773096983,4.368214891287384,4.743575441077825,1.4559589243799032,1.924169290924832,6.870388833246752,1.4503827764886057,1.154040369448755,0.0,40.0,40.0,44.0,24.0,36.0,40.0,28.0,32.0
0.5309450846222136,0.5041675129915286,0.5022235533302322,0.4993188697562574,0.5047446890202796,0.5160020139275985,0.5002760969509469,0.5008958624561936,0.0,0.0565426431935412,0.0439570993541058,0.0363020556647348,0.1048476294853478,0.2942952915169967,0.2012298093566112,0.0454705909754691,0.0979666984624905,0.0,9.529406325803766,3.685199811281767,2.9491651306234528,2.1621880770253568,3.398450450840886,6.09352130542182,0.906777651526657,0.8600456684635076,0.0,48.0,36.0,24.0,48.0,40.0,44.0,36.0,28.0
0.5238110668747025,0.5064955341451784,0.4979729405694927,0.5017055538621424,0.5111299406568556,0.5011831490457966,0.500939233690742,0.5013728281286594,0.0,0.0556581077146293,0.055482029649324,0.0260144564440201,0.1179094943214829,0.5011665426213472,0.1176516148755098,0.0517456605238419,0.0826134270299703,0.0,10.514040069155769,3.589318887470448,1.9481981338556469,3.295852754790144,5.118758556068919,4.024479313447486,0.965441487552038,0.7528549224606971,0.0,60.0,28.0,48.0,48.0,40.0,28.0,28.0,24.0
0.5268605415446193,0.5066335092457024,0.4944756742714392,0.5007868394457641,0.5096574167113943,0.503888084901631,0.5014052984570418,0.5017692967470567,0.0,0.0646621049422435,0.0640327766836642,0.0345143089011023,0.1318296940422608,0.5052721622251188,0.102821023712401,0.0620775825582093,0.0916104732752978,0.0,11.69687333352727,3.850022025692164,2.939322347556658,3.843915702277788,5.061484092927678,2.5507104015009405,1.175876540487286,0.8391933593458626,0.0,48.0,24.0,28.0,32.0,28.0,32.0,28.0,40.0
0.5277119712316083,0.5084712749726249,0.5434804378023564,0.5000553551531887,0.51090422069269,0.4991064075997727,0.5006179130197871,0.5009738841510781,0.0,0.0650047739854134,0.0634188064590558,0.0979884322773546,0.0992289235338113,0.4637786160661074,0.1120814623858704,0.0687579612288922,0.0899820313672191,0.0,10.473076828819126,3.820736310185552,6.164605448921204,2.8402242558884487,5.14534658931406,2.7327473216451805,1.5606118091779426,0.8871220013654646,0.0,32.0,24.0,32.0,44.0,28.0,28.0,28.0,28.0
0.5259698244785349,0.5051427503955278,0.5439387720361748,0.4999573765118799,0.5053844804395377,0.5127142581721519,0.5015190112821895,0.5012949893151041,0.0,0.0582305611026367,0.0924726338147263,0.1129967199234329,0.0680914320785079,0.1782554807724543,0.1846990089957322,0.0695650305674084,0.0881274685959321,0.0,8.435427538012,6.555920106100424,6.937813312256094,1.7169565839099812,2.0217952466565974,4.149292317813265,1.7662594161774865,1.037342020610562,0.0,28.0,44.0,28.0,40.0,84.0,28.0,44.0,28.0
0.5192933950520382,0.5281184206248654,0.5462552328125813,0.4982580864318333,0.5006911291789607,0.5109456039478985,0.5003162805025777,0.5042453307368213,0.0,0.048025413415046,0.1181618403077985,0.1270512025047776,0.0427915256325334,0.1193422813849539,0.1709690399783638,0.0574396229837349,0.1216930352732754,0.0,7.098983627420887,10.146391793138276,8.342709630876486,0.6361183272864805,1.6321782495884518,4.025489964799789,1.5838727763477185,1.7316950652352143,0.0,28.0,28.0,24.0,24.0,80.0,28.0,56.0,56.0
0.5173479216512635,0.5293424140366664,0.5158569569470794,0.4988812567830645,0.5030044681049444,0.5078729725586478,0.5011513942369629,0.5003106266078307,0.0,0.0501507746537819,0.1308165593510725,0.0814320062589562,0.0517630426070181,0.1546596746916078,0.1444947833343658,0.0609166537791499,0.1520768086279702,0.0,8.753586768113765,10.996094724304683,5.258112586557049,0.728114534334721,1.7797961186327895,3.630434028174137,1.6356216596880353,2.5633876795526724,0.0,56.0,24.0,36.0,24.0,40.0,24.0,60.0,72.0
0.5178251540071154,0.5223132929355627,0.5013071033360544,0.5290730182038516,0.5066832462540802,0.5048709890025114,0.5112478391246507,0.5234232324995457,0.0,0.0568944700011706,0.1205703577842742,0.0620379737228003,0.3321798314377708,0.2393869707261938,0.083248014871134,0.1727402712910087,0.4437436990919232,0.0,10.240635697487832,10.215221798839789,4.793110068745955,4.556126702717734,2.781153927507076,2.9153220674477,3.364221980280168,6.898988696537415,0.0,60.0,28.0,32.0,28.0,40.0,48.0,60.0,56.0
0.5246525909127868,0.5200485622488905,0.502124413875672,0.5483065388999365,0.512775973807475,0.5279307285370691,0.5212678390604654,0.5501523092938886,0.0,0.0620246107694939,0.0979755710533327,0.0710053421324895,0.6057096582728434,0.5172552829478441,0.1848246044348319,0.3487393932936731,0.9019948797442824,0.0,11.381386221497769,7.424031500622231,5.065275648870766,10.75760949659706,5.514734497762815,5.922451434959452,9.4898664631673,12.15606739681677,0.0,40.0,36.0,28.0,32.0,40.0,44.0,40.0,52.0
0.5341230337399621,0.5160539026185256,0.5337174074526775,0.5640459359844698,0.5104932563956374,0.5385180309069802,0.533888522530932,0.5506969954296447,0.0,0.0687881704521235,0.1156111519455862,0.1470570874342532,0.764822035084252,0.5288927507636042,0.2293364425683725,0.5147636032467637,0.9860985420958912,0.0,12.390872401871055,7.014965907855822,7.610577149687521,15.454209393571764,5.442534107688789,7.118920843073512,12.38530795583418,12.769203736126006,0.0,44.0,36.0,28.0,28.0,44.0,36.0,44.0,48.0
0.5632060013087126,0.5448175040443386,0.5384548304541708,0.5506257989099448,0.5110879126420219,0.5394052941866065,0.5324086469686682,0.5453990794376613,0.0,0.0876503284830155,0.1810111034727176,0.1651883592210957,0.6825268547953738,0.5101660946539573,0.2582393717563265,0.5058110684047976,0.8493338173442894,0.0,15.326424055586267,9.985458303047068,8.819966115560739,15.336430996914796,5.076816245181829,8.12781504058478,12.315522304012504,10.217205602124062,0.0,52.0,24.0,28.0,32.0,32.0,36.0,44.0,40.0
0.5705698298488914,0.546053479496933,0.5340194346633984,0.5140824764954363,0.5039424241383045,0.520044277277358,0.5128378341241505,0.5116913708402798,0.0,0.0930286536532023,0.1898200525956677,0.1429305075595634,0.3789037429891566,0.2436066743367037,0.2264812470910667,0.2942745909926987,0.4633997031112736,0.0,17.230627455870714,9.35191746841283,7.570357367581534,8.573480467228912,2.093039629482029,7.858867589077162,6.846830117756827,4.529216208171725,0.0,48.0,24.0,24.0,56.0,32.0,36.0,28.0,24.0
0.5677904000759634,0.5315222323478774,0.5055223024528225,0.5159245983109467,0.501263328028883,0.512035061762629,0.5046304241821185,0.5039793813660961,0.0,0.0825864672636317,0.1553315505680852,0.0888443328297693,0.2400772314253752,0.1551781034785486,0.179535700275046,0.1543211190137735,0.1331186603582343,0.0,15.243598789180762,7.509482120823205,5.139184208031866,5.334789387327717,1.632730060356954,6.487345627221501,2.609604039438852,1.2237104225564543,0.0,64.0,24.0,32.0,32.0,32.0,48.0,44.0,32.0
0.5268683172504366,0.5263141495877441,0.5074323989215564,0.5000619210652245,0.4991601938966954,0.5111879485153445,0.5017817378491183,0.5032665565545429,0.0,0.0540260378573865,0.0797769209019105,0.0571875214410596,0.0669383000141213,0.1158677342794293,0.1453286985388706,0.1058111461602843,0.230291217080323,0.0,11.331366057912955,4.612322360908274,3.8574263470570873,1.131658393860994,1.373440368805647,5.202922458770048,1.829075203304172,2.627763685039433,0.0,64.0,24.0,28.0,32.0,72.0,32.0,24.0,44.0
0.519647503157257,0.5043945848458823,0.5025074586899284,0.5002614960262287,0.5013002757162927,0.5039256999354532,0.5024049954941275,0.5064373433927791,0.0,0.0472242889836811,0.0443893059082803,0.0423811851098324,0.1009373775152376,0.1278341196912168,0.1021906515832278,0.0929402316275948,0.2376367783120556,0.0,9.29087236991984,3.0647619549491303,2.6811604874552284,2.4681527495865763,1.3223061827019118,3.720234169417556,1.6188567269322311,2.711947446365814,0.0,36.0,40.0,32.0,32.0,28.0,32.0,24.0,44.0
