SSC_mark,SSC_Smoothed_Filtered_right_TA,SSC_Smoothed_Filtered_right_RF,SSC_Smoothed_Filtered_right_VM,SSC_Smoothed_Filtered_right_MG,SSC_Smoothed_Filtered_left_TA,SSC_Smoothed_Filtered_left_RF,SSC_Smoothed_Filtered_left_VM,SSC_Smoothed_Filtered_left_MG
0,75,64,70,66,82,93,75,78
0,67,58,69,56,72,87,75,60
0,64,58,72,51,67,87,74,54
0,62,62,73,49,71,84,73,59
0,66,77,70,55,77,74,68,54
0,67,79,68,65,81,64,56,56
0,67,83,66,71,81,55,58,42
0,72,79,69,71,73,43,50,36
0,71,75,66,61,65,35,42,30
0,79,73,66,66,60,42,49,32
0,84,66,55,64,54,56,57,34
0,91,46,54,78,60,74,67,34
0,91,43,52,78,62,76,64,40
0,89,42,53,68,60,71,58,51
0,88,50,55,64,61,58,59,59
0,83,51,42,56,63,57,51,55
0,83,61,44,45,64,53,49,48
0,84,61,44,49,60,52,49,44
0,80,79,49,37,59,40,53,44
0,73,79,58,54,58,34,56,49
0,66,72,67,51,59,38,54,45
0,67,60,69,60,51,36,52,41
0,66,59,65,58,50,31,58,33
0,63,60,55,66,56,32,56,37
0,72,53,51,81,56,40,58,35
0,64,47,51,88,57,58,60,40
0,56,42,55,77,50,61,69,39
0,44,43,55,55,41,67,74,40
0,41,44,50,47,36,67,74,52
0,46,39,41,38,40,64,64,57
0,42,46,44,50,46,64,56,64
0,47,56,53,48,53,52,47,64
0,54,62,60,52,57,47,50,59
0,66,58,66,55,55,47,45,55
0,69,53,65,50,39,46,43,42
0,61,47,66,57,38,48,39,36
0,72,47,65,64,44,38,40,39
0,72,42,54,73,54,38,44,38
0,84,46,52,86,58,39,53,40
0,83,49,42,74,57,43,64,42
0,79,47,35,61,51,39,73,41
0,74,47,30,47,47,44,69,36
0,61,51,36,42,33,40,57,44
0,59,51,31,46,42,49,46,42
0,55,62,35,52,44,58,36,45
0,59,58,38,51,43,57,36,51
0,64,57,51,52,39,55,34,55
0,67,57,65,46,34,41,33,54
0,63,51,73,43,33,35,39,49
0,60,39,75,45,39,37,38,43
0,69,35,67,53,36,34,37,35
0,77,36,57,65,36,35,41,34
0,83,34,46,73,42,42,56,39
0,68,39,37,82,49,36,69,42
0,66,38,34,66,59,38,68,42
0,63,42,37,55,58,38,71,45
0,71,45,43,45,50,47,56,48
0,75,44,48,46,55,45,52,51
0,62,41,53,44,54,44,54,59
0,74,45,59,36,63,41,52,59
0,62,53,57,47,50,34,47,56
0,60,55,54,59,48,41,44,48
0,57,51,46,57,43,46,36,40
0,58,40,54,66,48,48,35,32
0,74,37,57,70,51,40,36,31
0,81,38,65,83,45,42,43,33
0,84,48,51,89,53,54,63,31
0,76,53,42,80,57,58,71,34
0,65,58,43,61,51,60,78,47
0,56,57,38,48,40,48,60,61
0,46,59,40,39,37,64,45,63
0,46,63,44,51,33,68,37,59
0,45,64,54,49,36,62,36,49
0,59,63,65,47,40,52,40,47
0,60,57,69,46,47,34,36,37
0,69,42,66,45,44,37,38,33
0,65,39,66,44,33,39,37,34
0,64,47,58,52,37,37,38,33
0,66,50,50,68,41,33,50,34
0,70,50,46,79,42,40,52,39
0,67,45,33,81,53,48,60,32
0,65,45,26,79,45,53,55,31
0,63,56,23,72,48,63,48,32
0,55,61,26,62,37,64,43,30
0,56,63,32,52,37,61,34,32
0,47,62,33,52,35,51,30,49
0,46,65,46,50,45,45,25,52
0,47,59,45,49,47,39,27,61
0,50,59,53,46,47,38,36,51
0,56,48,50,45,38,34,34,44
0,59,44,49,49,30,38,34,33
0,62,46,55,57,27,35,32,32
0,60,40,54,66,29,41,36,34
0,63,40,52,85,38,47,47,38
0,56,31,49,79,49,60,53,43
0,49,30,43,72,51,65,60,44
0,47,33,39,61,55,53,51,41
0,48,37,38,50,48,45,53,44
0,46,48,27,49,47,30,51,44
0,51,54,34,44,50,29,53,50
0,57,56,43,46,45,27,46,51
0,62,53,53,53,38,28,37,48
0,57,47,61,52,33,35,32,41
0,57,33,55,56,37,33,36,44
0,56,26,60,63,48,37,32,40
0,69,33,59,72,55,34,30,40
0,75,43,58,82,42,46,35,33
0,86,49,50,94,45,48,44,39
0,78,48,41,83,33,58,59,33
0,64,49,30,73,38,57,59,35
0,61,61,26,61,37,55,47,45
0,53,63,26,46,33,56,42,49
0,50,67,28,47,40,46,40,60
0,45,60,36,35,45,42,41,55
0,36,45,45,45,49,33,37,61
0,42,47,48,47,43,28,42,61
0,46,47,47,53,43,21,40,53
0,54,56,46,50,39,32,38,42
