SSC_mark,SSC_Smoothed_Filtered_right_TA,SSC_Smoothed_Filtered_right_RF,SSC_Smoothed_Filtered_right_VM,SSC_Smoothed_Filtered_right_MG,SSC_Smoothed_Filtered_left_TA,SSC_Smoothed_Filtered_left_RF,SSC_Smoothed_Filtered_left_VM,SSC_Smoothed_Filtered_left_MG
0,61,74,67,73,75,82,83,53
0,50,70,70,68,79,82,82,55
0,53,67,69,77,79,78,72,51
0,61,76,69,70,87,73,64,52
0,67,74,75,75,82,64,50,52
0,72,68,70,67,78,68,53,48
0,77,60,69,66,62,61,48,47
0,79,58,62,68,61,57,48,36
0,79,59,59,66,63,48,48,36
0,77,64,59,73,65,38,49,32
0,76,55,67,77,69,37,59,46
0,69,50,66,81,69,44,59,59
0,67,52,60,72,68,42,64,58
0,60,48,49,57,64,46,65,46
0,54,47,34,47,50,43,64,32
0,46,49,39,50,44,50,60,34
0,45,56,43,45,49,51,56,38
0,51,63,51,48,61,45,52,48
0,58,64,50,40,70,40,45,50
0,67,60,52,34,70,39,30,49
0,68,48,51,49,71,45,29,42
0,68,51,51,54,60,40,28,35
0,70,49,44,66,55,45,41,34
0,75,46,46,65,49,50,49,35
0,73,41,50,69,52,57,63,48
0,74,40,43,69,54,71,72,50
0,64,44,37,56,57,67,71,51
0,64,53,30,44,56,61,73,51
0,64,52,20,33,56,54,65,44
0,61,48,25,32,62,48,58,48
0,64,33,35,31,65,44,55,48
0,67,35,43,37,64,39,64,53
0,68,39,53,43,65,39,61,51
0,72,48,59,44,66,39,54,47
0,65,58,58,44,62,40,35,40
0,68,56,52,56,61,39,39,43
0,66,55,44,77,57,45,52,38
0,65,42,37,89,59,53,66,39
0,54,41,30,78,65,54,69,42
0,54,37,31,64,54,60,66,48
0,49,44,29,51,53,47,61,50
0,46,52,34,41,57,58,58,47
0,36,53,42,41,66,48,50,53
0,33,49,51,34,73,53,47,52
0,48,40,58,29,72,53,51,58
0,57,39,59,29,69,53,48,61
0,70,47,62,40,67,48,47,55
0,60,50,61,56,57,55,41,42
0,57,53,65,64,57,40,31,27
0,54,51,66,66,54,35,36,22
0,67,54,56,65,53,37,50,33
0,70,50,48,73,55,46,63,37
0,60,45,35,81,57,52,71,38
0,48,53,28,67,54,48,61,32
0,46,52,34,48,41,44,57,28
0,52,54,38,27,36,42,49,33
0,54,48,48,45,29,46,53,40
0,48,41,57,52,38,42,56,52
0,47,34,57,63,46,46,55,60
0,53,35,60,45,63,40,60,63
0,57,28,61,44,68,36,59,50
0,64,29,56,46,69,35,55,38
0,69,31,55,44,59,36,37,29
0,79,27,54,53,63,37,35,27
0,80,33,49,60,64,35,39,27
0,77,28,35,65,62,35,48,25
0,67,37,34,73,63,44,67,35
0,58,41,37,69,52,40,75,42
0,55,55,46,65,57,46,71,44
0,55,67,46,48,53,39,61,48
0,56,66,46,46,56,38,57,45
0,56,53,51,60,60,41,53,48
0,52,45,58,70,67,38,58,48
0,57,38,69,75,69,39,51,47
0,53,42,71,71,65,33,52,42
0,57,45,62,68,49,35,41,39
0,50,42,57,62,46,35,36,29
0,62,40,45,62,39,36,37,36
0,70,39,45,66,45,43,42,35
0,72,38,33,80,45,52,52,38
0,74,39,36,80,51,58,60,40
0,58,47,32,67,57,54,59,40
0,52,43,38,48,62,43,62,48
0,51,44,41,34,59,42,60,53
0,52,40,46,35,52,41,60,47
0,57,35,59,33,51,46,50,51
0,70,29,62,38,60,38,44,55
0,70,34,70,36,58,45,42,48
0,59,33,61,30,55,43,50,45
0,41,38,54,35,55,42,46,34
0,30,38,48,42,45,38,36,33
0,36,37,40,51,46,38,33,39
0,57,40,45,67,38,36,44,37
0,68,42,41,81,49,44,59,38
0,71,45,43,70,44,46,60,35
0,54,45,36,51,41,51,52,34
0,58,51,37,36,34,48,46,36
0,53,54,31,34,44,48,46,32
0,58,53,40,40,53,44,50,42
0,49,49,53,47,65,46,51,50
0,58,46,65,48,58,37,61,63
0,61,43,68,54,61,35,54,56
0,69,53,63,60,55,34,51,54
0,69,49,51,61,53,41,46,40
0,65,50,54,57,50,39,44,33
0,74,40,42,66,50,41,48,31
0,72,35,44,68,54,46,59,35
0,79,36,42,85,70,55,70,41
0,66,42,48,82,71,54,74,44
0,57,54,41,67,62,43,76,51
0,44,60,37,49,55,44,71,45
0,50,65,32,44,58,43,67,45
0,50,65,43,43,67,53,60,48
0,60,64,52,46,71,49,57,55
0,62,60,60,43,61,44,53,60
0,64,54,71,41,63,39,55,45
0,63,49,78,43,62,31,47,44
0,74,42,74,48,57,37,44,30
