Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark
0.0,0.00402989,-0.0277838,-0.0087892,-0.0184445,0.0530296,-0.0121761,-0.00348216,-0.0155638,
0.001,-0.034755,-0.0156885,-0.0256766,-0.0181438,0.013298,0.00225651,-0.0106381,-0.0177776,
0.002,-0.0330183,-0.0150656,-0.0287941,-0.0164186,-0.0339827,0.0171126,-0.0153272,-0.0217023,
0.003,-0.0643852,-0.015119,-0.0171783,-0.0177286,-0.0257087,0.030079,-0.0157203,-0.0192674,
0.004,-0.0899757,-0.00299759,-0.00855111,-0.015262,-0.00718215,0.0469683,0.00530832,-0.0134934,
0.005,-0.0430316,0.00534022,-0.0139082,-0.0123935,-0.0189463,0.0514954,0.0290244,-0.0119728,
0.006,0.0327221,0.00963543,-0.0170959,-0.00707547,-0.0333234,0.0354017,0.0180005,-0.0155437,
0.007,0.107841,0.0118241,-0.0190911,-0.00535986,-0.0377734,0.0271787,0.00405514,-0.0177978,
0.008,0.110881,0.013592,-0.0207453,-0.00959657,-0.0477898,0.0286389,0.00117315,-0.0238513,
0.009,0.0673449,0.0142694,-0.020669,-0.0118387,-0.0568345,0.021422,-0.0134062,-0.0203659,
0.01,0.0307967,0.0161224,-0.0198055,-0.0116318,-0.0614023,0.0145817,-0.0244733,-0.0143526,
0.011,-0.00367306,0.0239266,-0.0189746,-0.0149836,-0.0578043,0.0258367,-0.038079,-0.00833386,
0.012,-0.0551754,0.0339498,-0.0195909,-0.0107365,-0.0464754,0.0426635,-0.0643705,-0.00306784,
0.013,-0.0429577,0.0302009,-0.0143588,-0.00635798,-0.0179403,0.0513833,-0.0560027,-0.00628767,
0.014,-0.0276458,0.0408222,-0.00837978,-0.00686067,-0.00741264,0.042403,-0.0327046,-0.0182057,
0.015,-0.0367127,0.0474257,-0.0039325,-0.0101485,-0.00894579,0.0189482,-0.0243646,-0.021214,
0.016,-0.0404804,0.0462444,-0.00509368,-0.0122593,0.00323449,0.00164291,-0.0218933,-0.0165116,
0.017,-0.0247567,0.0376422,-0.00540827,-0.00908558,0.0193335,0.0301724,-0.0443306,-0.0101596,
0.018,-0.00299198,0.0333354,-0.00357236,-0.00704992,0.029453,0.0603927,-0.03843,-0.0102304,
0.019,0.00324676,0.0334644,-0.00273251,-0.00955879,0.0336177,0.0655786,-0.0187727,-0.0151224,
0.02,0.00172286,0.0352775,-0.000632164,-0.0102862,0.00568398,0.0576335,-0.00939391,-0.00782526,
0.021,0.0119462,0.0335547,-0.00454879,-0.0108886,-0.0064482,0.060391,0.0158496,0.00141325,
0.022,0.024409,0.0287882,-0.00794702,-0.00995823,-0.0254027,0.0779987,0.0134486,0.00232652,
0.023,0.0436481,0.0228471,-0.00307358,-0.00912966,-0.0273911,0.0444646,0.00708325,-0.00323252,
0.024,0.0444605,0.0180618,0.00180084,-0.00839367,0.0171476,-0.0144365,0.0179023,-0.000148309,
0.025,0.0322116,0.0213914,-0.000451681,-0.00774167,0.0298308,-0.0252493,0.0306779,0.0103581,
0.026,0.0307703,0.0252993,-0.00174084,-0.00929115,0.0206138,-0.0207343,0.025183,0.00591254,
0.027,0.0258945,0.0183296,0.00631348,-0.00988768,0.0577836,-0.0143813,-0.00947467,-0.00641903,
0.028,0.0060516,0.00132046,0.00888564,-0.00823824,0.0679854,0.00980094,-0.0406189,-0.0105573,
0.029,-0.00526104,-0.0192247,0.00812592,-0.00749951,-0.0266334,0.0257563,-0.0316079,-0.00263606,
0.03,0.000796791,-0.0277608,0.00804349,-0.00684134,-0.00173814,0.0387257,-0.00719353,2.32e-05,
0.031,0.0161032,-0.0336628,0.00924772,-0.00625638,0.152139,0.0511266,0.0146945,0.000251995,
0.032,0.0314497,-0.0457385,0.00871503,-0.00644626,0.242901,0.070001,0.0405907,-0.000905538,
0.033,0.0388968,-0.0488482,0.0017281,-0.00588331,0.221742,0.0680561,0.064746,0.00100492,
0.034,0.0415882,-0.0491525,-0.0121774,-0.00680028,0.121975,0.0481695,0.086465,0.0126283,
0.035,0.0415648,-0.0427735,-0.0283798,-0.00969093,0.0133976,0.0491146,0.0839088,0.0233074,
0.036,0.0285641,-0.0349313,-0.0322395,-0.0100033,-0.13655,0.0552344,0.0349281,0.0196135,
0.037,0.0108633,-0.0258841,-0.0353419,-0.00667145,-0.145808,0.0671605,-0.0019205,0.0148982,
0.038,0.00343366,-0.0194204,-0.032795,0.00119075,-0.0691445,0.0804237,0.00459511,0.0107575,
0.039,0.0084611,-0.0208988,-0.0239758,0.00863902,-0.0494543,0.0890319,0.00945134,-0.00135615,
0.04,0.0319704,-0.0214096,-0.0133619,0.0121177,-0.0478397,0.093529,0.00291389,-0.00181257,
0.041,0.0230154,-0.0217855,-0.00908635,0.0142695,-0.0561332,0.0852021,-0.00559209,0.00778108,
0.042,0.00953869,-0.0425825,-0.015264,0.0152553,-0.0587067,0.0665809,0.00695248,0.0153227,
0.043,0.00432312,-0.064492,-0.024724,0.0152234,-0.0584381,0.0562331,0.00918501,0.013234,
0.044,0.00698242,-0.0694326,-0.0220408,0.0143103,-0.0535797,0.0587529,-0.00315814,0.00357069,
0.045,0.0128602,-0.064652,-0.011036,0.0133502,-0.0447947,0.0510639,-0.00598981,-0.00545071,
0.046,0.0200364,-0.0685213,0.000667942,0.0116453,-0.051109,0.0360442,-0.00839306,-0.00250252,
0.047,0.0247231,-0.0755392,0.00508162,0.00930979,-0.0590278,0.0204921,-0.0118211,0.00152511,
0.048,0.0293426,-0.0710171,0.00884246,0.00786518,-0.0590322,0.0152343,-0.016099,0.00573986,
0.049,0.0288964,-0.0629455,0.0105893,0.00578118,-0.0592838,0.012508,-0.0132744,0.00441057,
0.05,0.0276233,-0.0568253,0.00704091,0.00387077,-0.0505174,0.00418606,-0.0078929,0.00114924,
0.051,0.026349,-0.0417946,0.000376094,0.003542,-0.0432507,-0.0195191,-0.00885442,-0.0016226,
0.052,0.0201177,-0.0255788,0.00383711,0.00316051,-0.0288232,-0.035722,-0.00606028,-0.00182186,
0.053,0.0124952,-0.0198093,0.0096163,0.0027356,-0.000546318,-0.0509827,0.000656048,-0.00830314,
0.054,0.0094075,-0.0280427,0.00246245,0.00156724,0.018873,-0.0681215,0.00502568,-0.015887,
0.055,0.00741531,-0.0326735,-0.0157734,0.00118452,0.0276559,-0.0796283,-0.000459395,-0.0115968,
0.056,0.00142234,-0.0136021,-0.026391,0.00360673,-0.0103611,-0.0727009,-0.00659478,-0.002776,
0.057,-0.00371587,-0.00756567,-0.0175912,0.00417243,-0.109622,-0.0633919,-0.00685893,0.00349756,
0.058,-0.00665539,-0.0170596,-0.00559163,0.00525731,-0.102766,-0.0641397,-0.00631057,0.00397938,
0.059,-0.00838186,-0.0136319,-0.00156404,0.00394418,-0.0583452,-0.0692788,-0.00789886,0.000174798,
0.06,-0.00621213,-0.0104291,0.00264564,0.00411694,-0.0428529,-0.0703452,-0.0120205,-0.00374684,
0.061,-0.00282804,-0.00956784,0.00272487,0.00485835,-0.0162721,-0.0643316,-0.0161601,-0.00277385,
0.062,0.000865035,-0.0121433,0.00349533,0.00183043,0.00759453,-0.0522518,-0.0174403,-0.00467483,
0.063,0.00550019,-0.0141093,0.0161903,-0.000169272,0.0310435,-0.0279506,-0.0332457,-0.00407393,
0.064,0.0179898,-0.00419035,0.0220424,0.00227627,0.0241652,-0.0159934,-0.0429954,-0.00273724,
0.065,0.0279229,0.0116397,0.0176909,0.00215329,0.000420984,-0.0147722,-0.0431804,-0.00502721,
0.066,0.0369754,0.0210823,0.0187504,0.00265092,0.00840713,0.00623942,-0.0344004,-0.00900278,
0.067,0.0423452,0.0199798,0.0216242,-0.000573281,0.0174488,0.0363259,-0.00945908,0.000485641,
0.068,0.0395227,0.018299,0.0168203,-0.00343446,-0.0130635,0.0364102,0.00865092,0.00874136,
0.069,0.0324872,0.0132977,0.020318,-0.00595759,-0.0405461,0.0191325,0.0115021,0.00523455,
0.07,0.0147871,0.00193127,0.0153426,-0.00887486,-0.0346982,-0.03705,0.0139329,0.00437511,
0.071,-0.0183305,-0.004185,0.000979844,-0.00997894,-0.0129209,-0.0547007,0.0025142,0.00509557,
0.072,-0.0226407,-0.0121007,-0.00929934,-0.0102171,-0.0031071,-0.0198523,-0.0164843,0.00717065,
0.073,0.000748017,-0.0229092,-0.0124271,-0.00828773,-0.00297339,-0.0257911,0.0176693,0.0096854,
0.074,0.0145008,-0.0212293,-0.0171551,-0.00308832,-0.00125882,-0.0597327,0.0618937,0.00476197,
0.075,0.0169921,-0.0158794,-0.0217987,0.00275865,-0.00669511,-0.0551413,0.0364633,-0.000152019,
0.076,0.0232131,-0.0109487,-0.0256141,0.00627774,-0.00761326,-0.00107584,0.0263239,-0.00713971,
0.077,0.0240842,-0.00854161,-0.018756,0.00704973,-0.00604174,0.0285499,0.0202308,-0.019393,
0.078,0.00686811,-0.00690781,-0.0105478,0.00190305,-0.0172116,-0.0042387,0.0205055,-0.0155245,
0.079,-0.0130342,-0.000990299,-0.0118711,0.000203738,-0.0364218,-0.0643091,0.0198827,0.0149604,
0.08,0.00247357,0.00502761,-0.0164322,6.86e-05,-0.0510417,-0.0623251,0.0262796,0.0312704,
0.081,0.0171828,0.00966414,-0.0216128,-0.00155018,-0.0481005,-0.0245835,0.0400791,0.0274236,
