Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark
0.0,-0.00314716,0.065066,-0.0164662,-0.00644026,0.0350491,0.00264774,-0.0121394,0.0109357,
0.001,0.0140102,0.0490659,-0.0202871,-0.00588459,0.033812,0.00119856,-0.0192088,-0.00942069,
0.002,0.0228543,0.0425935,-0.0206496,-0.0046431,0.0376643,-0.00227899,-0.019338,-0.0397003,
0.003,0.0194924,0.0344392,-0.0229828,-0.00352856,0.0352266,-0.00180663,-0.0191469,-0.0527485,
0.004,0.0127198,0.0199163,-0.0255702,-0.00394896,0.05359,-0.00360328,-0.0158405,-0.0586168,
0.005,0.0151059,0.00426714,-0.028347,-0.00214469,0.0719844,-0.000254603,-0.00916397,-0.0341431,
0.006,0.0133125,-0.00444529,-0.030546,-0.00339787,0.0462927,0.00537214,-0.00743234,0.0346942,
0.007,-0.0147439,-0.00712084,-0.0286766,-0.00585661,-0.0178906,0.00228311,-0.0106778,0.119892,
0.008,-0.0375534,-0.0109628,-0.0268518,-0.00720554,-0.0594203,-0.00403997,-0.0132212,0.1504,
0.009,-0.0336717,-0.0200414,-0.0222389,-0.00900122,-0.0527194,-0.00742684,0.0018714,0.129928,
0.01,-0.0301969,-0.0278967,-0.0187992,-0.010455,-0.0420568,-0.0125041,0.012193,0.180443,
0.011,-0.0285124,-0.0254282,-0.0171027,-0.00734743,-0.0443626,-0.0140317,0.0168951,0.285258,
0.012,-0.0227105,-0.0247223,-0.0176257,-0.00600196,-0.0563968,-0.010359,0.0273384,0.321792,
0.013,-0.0141142,-0.0241337,-0.0172169,-0.00405902,-0.0490663,-0.00365016,0.0249194,0.37843,
0.014,-0.020894,-0.0300374,-0.0181282,-0.00161666,-0.0463573,0.000653741,0.017809,0.40148,
0.015,-0.00897707,-0.0422003,-0.0194546,0.00123562,-0.0596905,-0.000693599,0.0159244,0.38251,
0.016,-0.000180925,-0.0660312,-0.0189949,0.00299935,-0.0661706,-0.00619086,0.00934527,0.316038,
0.017,-0.0118632,-0.0784517,-0.0212445,0.00380925,-0.07305,-0.0109643,0.000902158,0.115591,
0.018,-0.0134563,-0.0837595,-0.0229679,0.0052064,-0.0759449,-0.0108195,-0.00482203,-0.226238,
0.019,-0.00633904,-0.0970532,-0.0178386,0.00497074,-0.0810301,-0.00926938,-0.00248329,-0.374422,
0.02,-0.00452999,-0.111432,-0.0153443,0.00474421,-0.0822698,-0.00651997,0.00324215,-0.306898,
0.021,-0.0143949,-0.115267,-0.0137193,0.00665714,-0.0716607,-0.00205127,0.0139618,-0.265144,
0.022,-0.0186433,-0.118466,-0.0149774,0.00755598,-0.0629612,0.0010261,0.0210955,-0.351456,
0.023,-0.0151765,-0.114692,-0.0187031,0.0075712,-0.0524226,-0.00704181,0.0236553,-0.428246,
0.024,-0.0150072,-0.1113,-0.0174306,0.00895362,-0.0361251,-0.0111805,0.0243715,-0.394022,
0.025,-0.0176767,-0.106828,-0.0104387,0.00936885,-0.0397962,-0.0154375,0.0220696,-0.325259,
