Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark
0.0,0.0374773,0.0246284,0.0071897,-0.0202405,0.0100513,0.00379105,-0.00396333,0.0206757,
0.001,0.0374282,0.0275341,0.00886317,-0.0163824,0.00725394,0.00438305,1.99e-05,0.0145114,
0.002,0.0372781,0.0286604,0.00962213,-0.0136966,0.0113815,0.00134313,0.00350273,0.0140572,
0.003,0.024281,0.0324904,0.013837,-0.015583,0.0186065,-0.00409119,0.00439866,0.0128549,
0.004,-0.00180531,0.031527,0.0146151,-0.0185546,0.0319783,-0.00587179,0.00376582,0.00888928,
0.005,0.00923944,0.0328129,0.0145486,-0.0174707,0.0384805,0.00118157,0.00678038,0.00611663,
0.006,0.0217155,0.0338949,0.0151699,-0.0192732,0.0361653,0.00515868,0.00865956,0.00651947,
0.007,0.0409818,0.0312432,0.0142507,-0.022833,0.0319329,0.00432429,0.00458301,0.00965291,
0.008,0.0694608,0.0282259,0.013427,-0.0243271,0.0296215,0.00289305,0.00532825,0.00377318,
0.009,0.0652303,0.0284577,0.0133994,-0.0247294,0.0254373,0.0030852,0.0052616,0.000804054,
0.01,0.0590483,0.0307736,0.0112222,-0.0234715,0.0217964,0.00254876,0.000952722,-0.00600824,
0.011,0.0653921,0.0299004,0.00933562,-0.0207868,0.0207771,0.00422297,-0.000597312,0.000932163,
0.012,0.0739538,0.0298236,0.00629815,-0.0232659,0.0198966,0.00424442,0.00449509,0.0281638,
0.013,0.0531579,0.0325535,0.00229532,-0.023789,0.0241012,0.00213242,0.00605595,0.0768874,
0.014,-0.0118998,0.0320039,0.000330513,-0.0226148,0.022724,0.00174278,0.00455918,0.121718,
0.015,-0.0493441,0.032169,-0.00340187,-0.0199807,0.0229229,0.000715215,0.00752496,0.162063,
0.016,-0.00739541,0.0315248,-0.00862213,-0.0182305,0.0223481,0.0041066,0.00864078,0.22648,
0.017,0.021126,0.0315993,-0.0157833,-0.0179591,0.0168564,0.0091501,0.0102764,0.252921,
0.018,0.0194036,0.0329939,-0.0188803,-0.0161242,0.0135491,0.00919485,0.0109264,0.130843,
0.019,0.0128853,0.0347982,-0.021275,-0.0150777,0.00577428,0.0127231,0.00859332,-0.142985,
0.02,0.0150403,0.0355148,-0.0223272,-0.014714,0.000594002,0.0107173,0.00299959,-0.301434,
0.021,0.0154355,0.037405,-0.0214962,-0.0149362,0.00903174,0.00679154,0.00456319,-0.273989,
0.022,0.0213912,0.0416978,-0.016916,-0.0156557,0.0121259,0.00620327,0.015822,-0.17934,
0.023,0.028538,0.0437624,-0.01268,-0.0182086,0.0141296,0.00353501,0.0147867,-0.11328,
0.024,0.0316811,0.0445861,-0.0108969,-0.0173528,0.0080891,0.00547325,-0.000379197,-0.0759374,
0.025,0.0327564,0.0436132,-0.015488,-0.0142693,0.0199659,0.014905,-0.00987688,-0.0671866,
0.026,0.0327356,0.0432146,-0.0205654,-0.00999563,0.0344213,0.0122871,-0.0172388,-0.0540791,
0.027,0.0310538,0.0390517,-0.0224668,-0.00827151,0.0375035,0.00780758,-0.00993836,-0.0493593,
0.028,0.0244014,0.033796,-0.0201889,-0.00733808,0.0350005,0.00459461,0.00285112,-0.0384318,
0.029,0.0184788,0.030469,-0.0185718,-0.0063817,0.0333673,0.00604203,0.00608924,-0.0293228,
0.03,0.0167708,0.0323667,-0.0182385,-0.0061187,0.0296517,0.00582302,0.00461029,-0.0204334,
0.031,0.0144524,0.0288218,-0.0168806,-0.00645186,0.0177916,0.00700229,0.000495683,-0.017471,
