SSC_mark,SSC_Smoothed_Filtered_right_TA,SSC_Smoothed_Filtered_right_RF,SSC_Smoothed_Filtered_right_VM,SSC_Smoothed_Filtered_right_MG,SSC_Smoothed_Filtered_left_TA,SSC_Smoothed_Filtered_left_RF,SSC_Smoothed_Filtered_left_VM,SSC_Smoothed_Filtered_left_MG
0,66,54,53,31,73,55,40,40
0,69,66,49,36,68,52,50,32
0,72,71,54,39,56,46,64,42
0,80,78,53,41,48,43,61,48
0,76,70,49,38,42,40,50,53
0,74,50,42,33,41,36,40,44
0,67,45,36,37,47,28,31,40
0,63,32,46,38,57,27,34,38
0,66,44,52,53,63,37,42,39
0,72,38,56,61,67,49,51,47
0,75,44,63,67,68,61,59,60
0,71,44,63,67,73,62,62,68
0,71,58,57,69,66,59,59,57
0,68,66,39,56,52,56,48,47
0,66,63,35,52,52,51,44,44
0,64,66,33,49,49,45,35,54
0,65,56,43,41,59,47,45,58
0,72,54,51,43,54,48,47,59
0,75,48,55,40,55,58,49,49
0,75,47,51,42,49,61,38,47
0,73,46,45,40,55,49,32,39
0,75,47,41,49,51,51,35,42
0,81,47,34,61,55,40,39,45
0,71,44,41,80,59,44,57,49
0,68,39,43,78,68,39,60,56
0,58,37,44,58,69,43,60,58
0,56,37,41,41,65,37,46,70
0,60,49,38,38,63,37,36,66
0,70,55,39,43,68,43,36,58
0,70,67,41,45,69,45,45,52
0,71,62,42,46,67,40,51,56
0,67,47,45,44,59,36,55,55
0,73,40,47,54,47,32,58,45
0,81,35,53,61,43,40,56,37
0,86,43,44,58,41,37,48,38
0,83,47,44,62,48,33,41,37
0,80,48,28,74,50,38,39,38
0,82,43,30,71,56,49,51,32
0,72,38,35,75,61,56,62,34
0,74,42,37,60,56,53,62,40
0,66,44,38,47,46,44,51,54
0,67,47,32,44,38,35,46,64
0,63,48,35,35,42,39,42,69
0,60,43,37,45,44,46,52,66
0,64,48,40,49,45,53,49,68
0,59,49,41,60,54,61,58,71
0,62,59,43,71,65,58,45,68
0,58,60,44,75,63,53,45,62
0,64,49,49,82,48,50,51,63
0,80,44,43,75,35,46,45,56
0,82,38,45,72,40,49,51,50
0,71,43,40,72,52,54,52,50
0,65,42,52,60,57,60,59,62
0,53,53,50,45,56,57,54,82
0,54,55,45,45,47,46,43,78
0,56,62,35,54,40,29,38,73
0,56,61,34,64,35,29,39,55
0,65,73,48,63,36,35,45,52
0,70,71,49,62,42,46,56,46
0,74,62,45,50,58,52,49,45
0,71,56,38,50,57,49,49,41
0,74,43,36,51,66,54,36,37
0,79,38,39,59,58,46,41,26
0,76,36,45,64,62,51,48,30
0,81,38,41,67,63,45,60,33
0,74,40,42,60,68,43,54,38
0,70,40,44,46,66,38,50,43
0,66,36,46,33,60,29,45,47
0,62,38,42,30,51,24,36,51
0,60,37,41,35,51,35,32,51
0,65,44,48,45,50,35,40,49
0,65,51,52,53,55,37,47,55
0,74,49,57,56,55,40,50,62
0,72,50,57,65,51,39,57,62
0,77,41,58,71,47,46,59,64
0,81,38,57,73,50,51,52,55
0,76,33,61,65,47,45,46,59
0,77,32,58,59,57,49,43,50
0,72,35,53,51,71,54,48,37
0,63,40,42,45,72,54,59,33
0,58,41,46,42,62,55,58,35
0,54,47,58,30,50,42,49,38
0,67,49,48,24,53,39,40,37
0,66,55,51,29,58,40,44,37
0,59,46,47,36,64,49,49,43
0,48,50,53,39,54,51,59,55
0,53,49,52,45,47,54,56,53
0,60,50,42,57,46,42,61,54
0,66,53,34,66,57,39,53,54
0,73,52,32,78,53,32,49,46
0,80,42,38,80,52,40,47,43
0,76,29,39,83,48,48,41,32
0,69,30,39,76,57,58,46,35
0,60,36,41,62,57,53,48,42
0,60,42,52,42,55,46,47,54
0,69,47,56,35,44,29,39,63
0,80,58,45,40,38,24,32,63
0,69,59,53,52,38,28,38,55
0,66,58,40,61,42,33,42,53
0,70,50,49,75,48,44,49,59
0,74,36,41,74,51,55,52,55
0,72,29,54,77,48,66,49,57
0,68,29,61,67,47,60,43,45
0,68,35,67,71,45,44,36,44
0,80,49,69,63,53,35,38,39
0,76,53,51,75,52,39,46,40
0,69,49,50,77,62,47,57,50
0,58,34,41,65,64,45,63,59
0,48,33,44,41,59,40,60,66
0,51,40,40,27,42,30,49,62
0,54,51,41,30,33,31,35,50
0,61,51,35,49,38,33,47,48
0,65,48,36,59,44,40,48,49
0,66,38,36,55,51,53,60,61
0,66,34,43,54,43,55,57,66
0,69,31,40,54,43,53,59,68
0,70,36,37,52,46,52,59,55
0,74,36,32,57,40,46,51,49
