SSC_mark,SSC_Smoothed_Filtered_right_TA,SSC_Smoothed_Filtered_right_RF,SSC_Smoothed_Filtered_right_VM,SSC_Smoothed_Filtered_right_MG,SSC_Smoothed_Filtered_left_TA,SSC_Smoothed_Filtered_left_RF,SSC_Smoothed_Filtered_left_VM,SSC_Smoothed_Filtered_left_MG
0,67,67,34,40,63,61,53,29
0,75,69,35,45,69,61,56,37
0,69,73,48,56,62,60,63,40
0,62,71,48,54,55,44,61,49
0,50,64,51,53,55,45,61,53
0,51,59,47,53,47,55,57,54
0,60,68,49,45,52,59,55,58
0,67,66,59,46,56,54,51,51
0,65,65,59,46,54,45,45,49
0,67,52,55,62,50,36,44,39
0,67,46,45,76,55,39,46,37
0,64,38,36,72,65,42,57,38
0,64,41,40,54,74,53,63,35
0,65,35,45,43,71,52,57,36
0,62,40,46,38,59,55,40,40
0,70,40,39,48,46,55,34,51
0,71,40,48,56,49,48,35,62
0,73,47,53,54,56,42,41,68
0,72,49,63,53,57,41,47,65
0,74,49,62,49,60,44,51,59
0,79,49,64,59,63,48,54,65
0,87,45,59,57,63,44,53,54
0,91,35,52,70,59,41,49,45
0,84,31,47,62,62,48,49,37
0,68,28,49,64,60,50,51,30
0,49,35,53,54,62,55,62,37
0,51,42,59,50,56,52,61,44
0,54,49,55,47,48,46,61,52
0,73,55,46,43,40,37,48,44
0,65,47,38,51,39,44,47,43
0,78,50,39,56,47,40,53,48
0,74,50,42,59,50,49,56,60
0,75,47,48,55,51,50,56,73
0,74,49,56,53,54,48,57,73
0,79,45,54,51,63,51,57,67
0,83,45,46,56,56,46,47,48
0,87,35,37,63,50,46,41,33
0,88,38,37,73,45,56,42,31
0,83,32,31,68,57,59,52,34
0,72,36,34,61,67,56,65,52
0,61,35,42,58,72,46,64,64
0,61,39,55,51,72,38,53,62
0,79,52,63,53,68,41,39,59
0,79,69,52,55,66,49,42,47
0,82,78,41,69,56,51,47,48
0,67,76,45,81,54,58,58,48
0,80,71,55,82,56,56,62,48
0,85,56,61,73,58,54,58,57
0,84,60,57,68,46,48,57,61
0,74,57,51,65,38,40,53,57
0,65,46,42,66,40,39,48,51
0,63,42,38,66,45,50,50,39
0,54,33,33,60,54,54,64,45
0,55,44,37,49,56,59,55,55
0,57,46,42,37,42,45,50,59
0,63,49,40,36,43,33,34,59
0,66,50,46,50,42,39,37,63
0,61,52,44,58,56,43,39,57
0,63,67,51,68,64,50,51,66
0,70,68,57,71,61,48,60,63
0,74,65,55,64,48,47,54,56
0,74,59,47,62,43,40,61,53
0,78,51,44,58,40,39,53,43
0,79,39,43,57,49,36,48,35
0,85,30,47,59,60,43,44,34
0,76,30,47,60,61,51,46,40
0,69,28,50,61,63,50,52,46
0,65,33,46,52,48,46,47,50
0,57,41,53,41,38,38,43,53
0,63,47,44,47,34,39,38,47
0,58,50,52,57,31,39,40,51
0,58,51,53,54,34,48,47,51
0,60,52,52,58,39,50,55,58
0,67,48,62,48,40,61,54,61
0,65,51,64,60,51,66,66,62
0,61,43,69,63,51,61,62,51
0,58,41,62,67,53,58,51,42
0,61,40,45,70,45,53,42,31
0,64,36,39,73,45,59,38,25
0,59,30,34,74,48,53,49,29
0,55,29,47,57,54,50,59,33
0,52,37,47,38,56,41,64,39
0,51,42,39,30,50,40,50,53
0,57,46,37,37,53,39,43,51
0,63,52,33,47,47,37,44,51
0,71,58,27,53,46,32,58,52
0,76,63,38,57,47,34,64,52
0,61,65,41,70,56,35,76,58
0,50,57,47,73,62,37,61,57
0,42,47,45,76,59,34,49,46
0,47,34,47,69,50,32,34,38
0,63,32,55,63,44,37,31,31
0,58,40,50,72,47,36,45,32
0,56,40,53,71,49,40,55,37
0,54,39,45,70,48,36,53,44
0,52,32,42,57,38,31,45,45
0,61,38,41,42,33,24,35,48
0,60,53,49,40,35,36,33,50
0,61,67,55,46,41,37,36,55
0,70,73,61,58,47,33,45,64
0,71,70,60,52,48,30,51,58
0,68,64,46,53,51,28,44,51
0,59,56,39,51,47,41,42,32
0,52,50,27,53,46,55,36,30
0,64,42,35,63,42,54,34,39
0,73,42,39,67,49,54,46,42
0,74,45,37,60,56,46,48,56
0,67,40,36,53,55,47,56,46
0,63,37,40,42,47,46,49,51
0,62,31,40,40,44,37,39,50
0,65,40,40,37,35,38,40,46
0,58,44,45,44,42,46,43,53
0,56,57,43,56,39,53,51,53
0,55,62,57,66,44,59,60,65
0,64,58,52,64,54,54,53,67
0,63,60,62,57,64,43,53,63
0,61,49,51,60,62,37,44,61
0,44,48,53,54,47,26,36,52
