Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,Comp Ch 1,Comp Ch 2,Comp Ch 3,Comp Ch 4,Comp Ch 5,Comp Ch 6,Comp Ch 7,Comp Ch 8,Comp Ch 9,Comp Ch 10,Comp Ch 11,Comp Ch 12,Comp Ch 13,Comp Ch 14,Comp Ch 15,Comp Ch 16,mark,Filtered_right_TA,Filtered_right_RF,Filtered_right_VM,Filtered_right_MG,Filtered_left_TA,Filtered_left_RF,Filtered_left_VM,Filtered_left_MG,Filtered_Comp Ch 1,Filtered_Comp Ch 2,Filtered_Comp Ch 3,Filtered_Comp Ch 4,Filtered_Comp Ch 5,Filtered_Comp Ch 6,Filtered_Comp Ch 7,Filtered_Comp Ch 8,Filtered_Comp Ch 9,Filtered_Comp Ch 10,Filtered_Comp Ch 11,Filtered_Comp Ch 12,Filtered_Comp Ch 13,Filtered_Comp Ch 14,Filtered_Comp Ch 15,Filtered_Comp Ch 16,Smoothed_Filtered_right_TA,Smoothed_Filtered_right_RF,Smoothed_Filtered_right_VM,Smoothed_Filtered_right_MG,Smoothed_Filtered_left_TA,Smoothed_Filtered_left_RF,Smoothed_Filtered_left_VM,Smoothed_Filtered_left_MG,Smoothed_Filtered_Comp Ch 1,Smoothed_Filtered_Comp Ch 2,Smoothed_Filtered_Comp Ch 3,Smoothed_Filtered_Comp Ch 4,Smoothed_Filtered_Comp Ch 5,Smoothed_Filtered_Comp Ch 6,Smoothed_Filtered_Comp Ch 7,Smoothed_Filtered_Comp Ch 8,Smoothed_Filtered_Comp Ch 9,Smoothed_Filtered_Comp Ch 10,Smoothed_Filtered_Comp Ch 11,Smoothed_Filtered_Comp Ch 12,Smoothed_Filtered_Comp Ch 13,Smoothed_Filtered_Comp Ch 14,Smoothed_Filtered_Comp Ch 15,Smoothed_Filtered_Comp Ch 16
9.165,0.02344,-0.00619867,-0.186974,-0.0503692,0.178153,0.347172,0.156286,-0.00450721,0.0162329,-0.00768986,-0.188313,-0.0886744,0.23258,0.389432,0.183124,-0.0219615,0.107853,0.0630025,-0.0958003,0.0584736,0.154786,0.0947031,0.073139,-0.0250925,F2,0.166650636212011,0.0664653570207889,-0.1113448000896683,0.0159252237137602,0.1153908856145909,0.0625241915368733,0.0616072730254171,-0.0206961160702916,0.1595336187331635,0.0618047662046241,-0.1117461788636797,-0.0258667739629688,0.1492542230724379,0.0543765921980801,0.0704104284827351,-0.026732568013013,0.0820895574026527,0.0718788277628264,-0.089339106696042,0.0052292922554359,0.1116561237327323,0.045385102093889,0.0583731450366312,-0.0110693486703199,0.166650636212011,0.0664653570207889,-0.1113448000896683,0.0159252237137602,0.1153908856145909,0.0625241915368733,0.0616072730254171,-0.0206961160702916,0.1595336187331635,0.0618047662046241,-0.1117461788636797,-0.0258667739629688,0.1492542230724379,0.0543765921980801,0.0704104284827351,-0.026732568013013,0.0820895574026527,0.0718788277628264,-0.089339106696042,0.0052292922554359,0.1116561237327323,0.045385102093889,0.0583731450366312,-0.0110693486703199
9.166,0.0366229,-0.0273443,-0.2295,-0.0108015,0.194438,0.356772,0.124504,0.00222514,0.0508683,-0.024922,-0.233765,-0.038723,0.255586,0.398839,0.143252,-0.0170741,0.122768,0.0533378,-0.133629,0.0979635,0.165095,0.0951393,0.0357714,-0.0244091,0,0.1663695947184753,0.0596884261637211,-0.1460717125121684,0.0661063257759954,0.1201456700861847,0.0606707025904073,0.0291381788766392,-0.0161004589141098,0.1700463751917542,0.0555742786527091,-0.1473160236950849,0.0167270310012101,0.1597613981883539,0.0649066644459035,0.0389936008736012,-0.0218758704986703,0.091389093326276,0.0667044519953729,-0.1254791982418884,0.0462691847663749,0.1206773056313162,0.0523576363444785,0.0236134231770819,-0.0097417201793457,0.1663695947184753,0.0596884261637211,-0.1460717125121684,0.0661063257759954,0.1201456700861847,0.0606707025904073,0.0291381788766392,-0.0161004589141098,0.1700463751917542,0.0555742786527091,-0.1473160236950849,0.0167270310012101,0.1597613981883539,0.0649066644459035,0.0389936008736012,-0.0218758704986703,0.091389093326276,0.0667044519953729,-0.1254791982418884,0.0462691847663749,0.1206773056313162,0.0523576363444785,0.0236134231770819,-0.0097417201793457
9.167,0.00900401,-0.0587721,-0.267382,-0.0786789,0.200686,0.360755,0.10629,0.00953172,0.0369187,-0.0541846,-0.276695,-0.113168,0.251536,0.393556,0.119098,-0.0104589,0.0910093,0.0304586,-0.169287,0.00641081,0.152885,0.0823288,0.0149252,-0.0228385,0,0.1254626745768964,0.0402600352467864,-0.175120735115776,0.0063555072955417,0.1163345274374697,0.0516340650432684,0.0111848282718602,-0.010997361878201,0.1345017200543691,0.0358299040455499,-0.1797295628741963,-0.0641931814946155,0.1477625922234342,0.0636191506309829,0.0250364182358828,-0.0172838963853007,0.0557795214432942,0.0477225632879507,-0.1592400631466254,-0.0423822199114548,0.1081189446069498,0.0480704500099641,0.0056470687300518,-0.0090366800679654,0.1254626745768964,0.0402600352467864,-0.175120735115776,0.0063555072955417,0.1163345274374697,0.0516340650432684,0.0111848282718602,-0.010997361878201,0.1345017200543691,0.0358299040455499,-0.1797295628741963,-0.0641931814946155,0.1477625922234342,0.0636191506309829,0.0250364182358828,-0.0172838963853007,0.0557795214432942,0.0477225632879507,-0.1592400631466254,-0.0423822199114548,0.1081189446069498,0.0480704500099641,0.0056470687300518,-0.0090366800679654
9.168,-0.0358065,-0.0987778,-0.280328,-0.234263,0.191091,0.359053,0.105557,0.0165698,-0.00222711,-0.0934354,-0.296557,-0.273385,0.222258,0.376871,0.108741,-0.00347956,0.035443,-0.00226634,-0.18392,-0.162407,0.114682,0.0595515,0.00651642,-0.0202311,0,0.0657456518162077,0.0108238042691625,-0.1799385025293192,-0.1386997533500584,0.0920865447444834,0.0360397393086734,0.0098960080772344,-0.004773925056764,0.0755534916374107,0.005971446105798,-0.1904206970482154,-0.2230814486991406,0.1085534029003417,0.0520359034570974,0.0234321282702109,-0.0128449514091841,-0.0014994074006115,0.0185998842035467,-0.1724147815403803,-0.2059005494741599,0.0693980901665428,0.0337458786616899,0.0004287915735155,-0.0082680535978141,0.0657456518162077,0.0108238042691625,-0.1799385025293192,-0.1386997533500584,0.0920865447444834,0.0360397393086734,0.0098960080772344,-0.004773925056764,0.0755534916374107,0.005971446105798,-0.1904206970482154,-0.2230814486991406,0.1085534029003417,0.0520359034570974,0.0234321282702109,-0.0128449514091841,-0.0014994074006115,0.0185998842035467,-0.1724147815403803,-0.2059005494741599,0.0693980901665428,0.0337458786616899,0.0004287915735155,-0.0082680535978141
9.169,-0.0489579,-0.137307,-0.260273,-0.21531,0.18772,0.373621,0.146779,0.0275729,-0.0128883,-0.130831,-0.281412,-0.236209,0.201843,0.37725,0.134731,0.0098434,0.0118914,-0.0342525,-0.164077,-0.145809,0.0909915,0.0549287,0.0369511,-0.012409,0,0.0376356653899137,-0.0207133002744086,-0.1511697012499079,-0.1235717832692484,0.0776198362102351,0.0371968674282642,0.055427931696309,0.0048368754575865,0.0490563509922534,-0.0241318403200593,-0.1662411699151652,-0.1925044453445986,0.0837891838595827,0.0572901327321257,0.0611903118701641,-0.0043141863427559,-0.0244445916644308,-0.011032906081946,-0.151553571788661,-0.1856039042767312,0.0461712456651261,0.0367792897900603,0.0343930303236649,-0.0036621784697835,0.0376356653899137,-0.0207133002744086,-0.1511697012499079,-0.1235717832692484,0.0776198362102351,0.0371968674282642,0.055427931696309,0.0048368754575865,0.0490563509922534,-0.0241318403200593,-0.1662411699151652,-0.1925044453445986,0.0837891838595827,0.0572901327321257,0.0611903118701641,-0.0043141863427559,-0.0244445916644308,-0.011032906081946,-0.151553571788661,-0.1856039042767312,0.0461712456651261,0.0367792897900603,0.0343930303236649,-0.0036621784697835
9.17,-0.0198065,-0.166399,-0.228899,-0.201927,0.208822,0.399849,0.164936,0.0348136,0.0183063,-0.157707,-0.249485,-0.189478,0.21233,0.393371,0.136996,0.0233511,0.0300132,-0.055951,-0.129008,-0.106212,0.0965617,0.0684183,0.0409956,-0.00322057,0,0.0477041467469749,-0.0453638313526829,-0.1116700315481689,-0.1085974575433092,0.0840410443041322,0.0526860324513119,0.0774141014617506,0.0122962873597436,0.0642774539915633,-0.0447562418275547,-0.1266219581471225,-0.1398435034113732,0.0872147480127673,0.0776880514560847,0.0717615127964306,0.0048720958528016,-0.0050038603461478,-0.0313096634023543,-0.1160396341560804,-0.1413418003160373,0.0518483694599465,0.0556339152714457,0.0414507015965776,0.0019840299501224,0.0477041467469749,-0.0453638313526829,-0.1116700315481689,-0.1085974575433092,0.0840410443041322,0.0526860324513119,0.0774141014617506,0.0122962873597436,0.0642774539915633,-0.0447562418275547,-0.1266219581471225,-0.1398435034113732,0.0872147480127673,0.0776880514560847,0.0717615127964306,0.0048720958528016,-0.0050038603461478,-0.0313096634023543,-0.1160396341560804,-0.1413418003160373,0.0518483694599465,0.0556339152714457,0.0414507015965776,0.0019840299501224
9.171,0.00801722,-0.184943,-0.198618,-0.261399,0.201886,0.413814,0.119081,0.0422966,0.0454308,-0.174354,-0.21369,-0.218488,0.195087,0.400149,0.0841591,0.040326,0.0489686,-0.0682394,-0.09066,-0.15665,0.0803327,0.0731396,-0.00632088,0.00830486,0,0.0573526950933689,-0.0627284611552834,-0.0733094651847627,-0.1876418355292899,0.0682431759428491,0.0583935131157864,0.0426050636700825,0.0188554782161408,0.0798812459252032,-0.0571314720389783,-0.0838178042767185,-0.1780584226062362,0.0686469514401448,0.0858487939664991,0.0309919294279874,0.0158392481561565,0.017298511557732,-0.0435515628700491,-0.0780556107918238,-0.1901125115905425,0.0366377174344748,0.0627507651730838,-0.0024480097383397,0.0093634272099671,0.0573526950933689,-0.0627284611552834,-0.0733094651847627,-0.1876418355292899,0.0682431759428491,0.0583935131157864,0.0426050636700825,0.0188554782161408,0.0798812459252032,-0.0571314720389783,-0.0838178042767185,-0.1780584226062362,0.0686469514401448,0.0858487939664991,0.0309919294279874,0.0158392481561565,0.017298511557732,-0.0435515628700491,-0.0780556107918238,-0.1901125115905425,0.0366377174344748,0.0627507651730838,-0.0024480097383397,0.0093634272099671
9.172,0.0443906,-0.196315,-0.173747,-0.339825,0.185679,0.402801,0.0743945,0.0492117,0.0744782,-0.186205,-0.182943,-0.284974,0.164152,0.382666,0.0449188,0.0565701,0.0682708,-0.0765008,-0.0582499,-0.228518,0.0485442,0.0569742,-0.0435114,0.0204532,0,0.0710301106743075,-0.0754162459998164,-0.0408738099394244,-0.2743357186057649,0.0419420005362527,0.0448502159368369,0.0079639620073458,0.0261125478434204,0.0953170935116435,-0.0662987616157167,-0.0470345565357467,-0.2373153375334116,0.0338100037889407,0.0688191775798453,-0.0009027625406174,0.0275607223305956,0.039075581112812,-0.0528222821636132,-0.0463532403695207,-0.2607795825534279,0.0055100035958285,0.0457520484319406,-0.0374341674668023,0.0179133487952118,0.0710301106743075,-0.0754162459998164,-0.0408738099394244,-0.2743357186057649,0.0419420005362527,0.0448502159368369,0.0079639620073458,0.0261125478434204,0.0953170935116435,-0.0662987616157167,-0.0470345565357467,-0.2373153375334116,0.0338100037889407,0.0688191775798453,-0.0009027625406174,0.0275607223305956,0.039075581112812,-0.0528222821636132,-0.0463532403695207,-0.2607795825534279,0.0055100035958285,0.0457520484319406,-0.0374341674668023,0.0179133487952118
9.173,0.0807361,-0.199938,-0.154424,-0.303426,0.158026,0.379449,0.0431152,0.055574,0.0947317,-0.193231,-0.161295,-0.255749,0.119737,0.35399,0.0237073,0.0690882,0.084136,-0.0803124,-0.0354717,-0.21899,0.00844394,0.0296252,-0.058421,0.0280238,0,0.0874297745760332,-0.0818389128828976,-0.0145454364402612,-0.2677515675048955,0.0113082138308728,0.0221347472148331,-0.0063496789516126,0.0313118706446344,0.105923497402746,-0.0717383182233177,-0.0201133428278734,-0.2200981593235441,-0.0094909205218358,0.0366797882196733,-0.0109926745617778,0.0348898896573833,0.0585512894428721,-0.058512462779243,-0.0250173835833456,-0.2525389473674274,-0.0332167140155331,0.0141398224780349,-0.0496618716119216,0.0222831916294687,0.0874297745760332,-0.0818389128828976,-0.0145454364402612,-0.2677515675048955,0.0113082138308728,0.0221347472148331,-0.0063496789516126,0.0313118706446344,0.105923497402746,-0.0717383182233177,-0.0201133428278734,-0.2200981593235441,-0.0094909205218358,0.0366797882196733,-0.0109926745617778,0.0348898896573833,0.0585512894428721,-0.058512462779243,-0.0250173835833456,-0.2525389473674274,-0.0332167140155331,0.0141398224780349,-0.0496618716119216,0.0222831916294687
9.174,0.101152,-0.194674,-0.13222,-0.167589,0.132046,0.359722,0.00805146,0.0606907,0.0944019,-0.192914,-0.139468,-0.134266,0.0845569,0.333254,-0.00449459,0.0769142,0.0774336,-0.0780911,-0.0128194,-0.100091,-0.0237019,0.0141505,-0.0835567,0.0321226,0,0.0851915982060833,-0.0808195422750371,0.0141886841711381,-0.1425135365183604,-0.0164409476781733,0.0099494092924876,-0.0267622005163452,0.0358978932055555,0.0928279861276052,-0.0714840546469367,0.0065838851588347,-0.0908846593292877,-0.0451912241426652,0.0129825421894728,-0.032842581003596,0.0395919024723295,0.0535977517526312,-0.0588181617873893,-0.0036496244015507,-0.1355635624552341,-0.064140353155092,-0.007968596248495,-0.0736046747512703,0.0243859575380144,0.0851915982060833,-0.0808195422750371,0.0141886841711381,-0.1425135365183604,-0.0164409476781733,0.0099494092924876,-0.0267622005163452,0.0358978932055555,0.0928279861276052,-0.0714840546469367,0.0065838851588347,-0.0908846593292877,-0.0451912241426652,0.0129825421894728,-0.032842581003596,0.0395919024723295,0.0535977517526312,-0.0588181617873893,-0.0036496244015507,-0.1355635624552341,-0.064140353155092,-0.007968596248495,-0.0736046747512703,0.0243859575380144
