Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,Comp Ch 1,Comp Ch 2,Comp Ch 3,Comp Ch 4,Comp Ch 5,Comp Ch 6,Comp Ch 7,Comp Ch 8,Comp Ch 9,Comp Ch 10,Comp Ch 11,Comp Ch 12,Comp Ch 13,Comp Ch 14,Comp Ch 15,Comp Ch 16,mark,Filtered_right_TA,Filtered_right_RF,Filtered_right_VM,Filtered_right_MG,Filtered_left_TA,Filtered_left_RF,Filtered_left_VM,Filtered_left_MG,Filtered_Comp Ch 1,Filtered_Comp Ch 2,Filtered_Comp Ch 3,Filtered_Comp Ch 4,Filtered_Comp Ch 5,Filtered_Comp Ch 6,Filtered_Comp Ch 7,Filtered_Comp Ch 8,Filtered_Comp Ch 9,Filtered_Comp Ch 10,Filtered_Comp Ch 11,Filtered_Comp Ch 12,Filtered_Comp Ch 13,Filtered_Comp Ch 14,Filtered_Comp Ch 15,Filtered_Comp Ch 16,Smoothed_Filtered_right_TA,Smoothed_Filtered_right_RF,Smoothed_Filtered_right_VM,Smoothed_Filtered_right_MG,Smoothed_Filtered_left_TA,Smoothed_Filtered_left_RF,Smoothed_Filtered_left_VM,Smoothed_Filtered_left_MG,Smoothed_Filtered_Comp Ch 1,Smoothed_Filtered_Comp Ch 2,Smoothed_Filtered_Comp Ch 3,Smoothed_Filtered_Comp Ch 4,Smoothed_Filtered_Comp Ch 5,Smoothed_Filtered_Comp Ch 6,Smoothed_Filtered_Comp Ch 7,Smoothed_Filtered_Comp Ch 8,Smoothed_Filtered_Comp Ch 9,Smoothed_Filtered_Comp Ch 10,Smoothed_Filtered_Comp Ch 11,Smoothed_Filtered_Comp Ch 12,Smoothed_Filtered_Comp Ch 13,Smoothed_Filtered_Comp Ch 14,Smoothed_Filtered_Comp Ch 15,Smoothed_Filtered_Comp Ch 16
2.933,-0.402712,-0.109573,0.219602,-0.597991,0.675231,0.196983,-0.243011,-0.209918,-0.423402,-0.102398,0.204618,-0.543021,0.661566,0.209591,-0.240495,-0.242286,-0.101221,-0.0375004,0.161869,-0.207036,0.224793,0.084655,-0.0646174,0.0101697,F2,-0.1178405788841698,-0.0454923275868304,0.1905332365161224,-0.1893883380270463,0.2888558664010761,-0.0044741024522256,-0.0892656097436537,0.0315321651592363,-0.1193258926697049,-0.0462568833032471,0.1825676082302346,-0.1472472187067852,0.2800132243647322,0.0119276870387746,-0.0843146440495151,0.0284266606246192,-0.0659875830133829,-0.0352162236865555,0.1334094409404784,-0.2274702183716549,0.2267519355009226,0.0447160482307647,-0.0370945036988274,0.0121408587636076,-0.1178405788841698,-0.0454923275868304,0.1905332365161224,-0.1893883380270463,0.2888558664010761,-0.0044741024522256,-0.0892656097436537,0.0315321651592363,-0.1193258926697049,-0.0462568833032471,0.1825676082302346,-0.1472472187067852,0.2800132243647322,0.0119276870387746,-0.0843146440495151,0.0284266606246192,-0.0659875830133829,-0.0352162236865555,0.1334094409404784,-0.2274702183716549,0.2267519355009226,0.0447160482307647,-0.0370945036988274,0.0121408587636076
2.934,-0.391613,-0.114148,0.255942,-0.888787,0.640338,0.178013,-0.224642,-0.214962,-0.406237,-0.108397,0.239662,-0.89937,0.622251,0.186822,-0.222936,-0.246296,-0.0819789,-0.0372475,0.182452,-0.536588,0.217835,0.0665018,-0.0541797,0.0125588,0,-0.0952598258618869,-0.0493081083644995,0.2093353875311192,-0.5306123854518436,0.2785765538867134,-0.0206029531180975,-0.0835560520435591,0.0325376126414529,-0.0952038171226365,-0.0465346569413278,0.201979803723398,-0.5110556407624562,0.2666497090855804,-0.0038639643079157,-0.0775134310748418,0.0285715219220809,-0.0460266972069678,-0.0323550145148439,0.1500159816960245,-0.5543773648156403,0.2214214111953354,0.0355676586742657,-0.0272846836026357,0.0160835708005198,-0.0952598258618869,-0.0493081083644995,0.2093353875311192,-0.5306123854518436,0.2785765538867134,-0.0206029531180975,-0.0835560520435591,0.0325376126414529,-0.0952038171226365,-0.0465346569413278,0.201979803723398,-0.5110556407624562,0.2666497090855804,-0.0038639643079157,-0.0775134310748418,0.0285715219220809,-0.0460266972069678,-0.0323550145148439,0.1500159816960245,-0.5543773648156403,0.2214214111953354,0.0355676586742657,-0.0272846836026357,0.0160835708005198
2.935,-0.374065,-0.114536,0.242398,-1.02379,0.589684,0.152214,-0.213153,-0.225124,-0.383527,-0.113657,0.230405,-1.11061,0.574592,0.154359,-0.212513,-0.249295,-0.0625009,-0.0361063,0.157263,-0.728371,0.202952,0.0390283,-0.0532634,0.0159918,0,-0.0691938309178153,-0.0471155150332774,0.1762714635873102,-0.7218215564854098,0.2556163318567931,-0.0388860745565751,-0.085612933584142,0.030954020196261,-0.0699145822238814,-0.0437681775050966,0.1740695236277548,-0.7386433152096467,0.2456281753335705,-0.0264124781195943,-0.0787209493247956,0.0290500351350644,-0.0263046011973043,-0.0272111734564843,0.1196316870626517,-0.7458938442081332,0.2097294500393561,0.0182481625990443,-0.0267747019189343,0.0205841919941333,-0.0691938309178153,-0.0471155150332774,0.1762714635873102,-0.7218215564854098,0.2556163318567931,-0.0388860745565751,-0.085612933584142,0.030954020196261,-0.0699145822238814,-0.0437681775050966,0.1740695236277548,-0.7386433152096467,0.2456281753335705,-0.0264124781195943,-0.0787209493247956,0.0290500351350644,-0.0263046011973043,-0.0272111734564843,0.1196316870626517,-0.7458938442081332,0.2097294500393561,0.0182481625990443,-0.0267747019189343,0.0205841919941333
2.936,-0.380051,-0.114826,0.205052,-1.03583,0.508684,0.128512,-0.215408,-0.233883,-0.384975,-0.121745,0.193738,-1.19662,0.504011,0.124265,-0.216914,-0.246448,-0.0651504,-0.0394534,0.110074,-0.78788,0.166369,0.0132142,-0.0685697,0.0253487,0,-0.0633124144413363,-0.0455170057775356,0.1250630846505142,-0.7752937918047396,0.2054601341382946,-0.0531993644307864,-0.1020055194889928,0.0328268215213798,-0.0658531692415681,-0.0448607743916935,0.1233332836005109,-0.8346232643975041,0.2026577808547873,-0.0468604328748345,-0.095613463509087,0.0349656431769961,-0.0279601092677473,-0.0258714563192617,0.0682115027667527,-0.8039534052618917,0.1773758151781448,0.0026651083645364,-0.0433503668445984,0.0306764669277593,-0.0633124144413363,-0.0455170057775356,0.1250630846505142,-0.7752937918047396,0.2054601341382946,-0.0531993644307864,-0.1020055194889928,0.0328268215213798,-0.0658531692415681,-0.0448607743916935,0.1233332836005109,-0.8346232643975041,0.2026577808547873,-0.0468604328748345,-0.095613463509087,0.0349656431769961,-0.0279601092677473,-0.0258714563192617,0.0682115027667527,-0.8039534052618917,0.1773758151781448,0.0026651083645364,-0.0433503668445984,0.0306764669277593
2.937,-0.382058,-0.117122,0.248775,-0.553936,0.407011,0.0989966,-0.231523,-0.236337,-0.381348,-0.130727,0.231871,-0.758133,0.416332,0.0919262,-0.236594,-0.237176,-0.0686017,-0.0440075,0.137342,-0.328503,0.112898,-0.0151085,-0.102211,0.041154,0,-0.0592008703301234,-0.0439017236311603,0.1544613915175819,-0.3257059472326964,0.1375037694100411,-0.0707414589263881,-0.133124120473676,0.0422528393602192,-0.0621090165005725,-0.0458169816977072,0.1456886239860561,-0.4100921410598024,0.1437931780193574,-0.0691060849510822,-0.1291662585329485,0.0471716815801256,-0.0312422946684892,-0.0254656083816016,0.0907459721488344,-0.3455883325508326,0.1301349658682878,-0.0163951129310858,-0.0779520397127714,0.0472033128346922,-0.0592008703301234,-0.0439017236311603,0.1544613915175819,-0.3257059472326964,0.1375037694100411,-0.0707414589263881,-0.133124120473676,0.0422528393602192,-0.0621090165005725,-0.0458169816977072,0.1456886239860561,-0.4100921410598024,0.1437931780193574,-0.0691060849510822,-0.1291662585329485,0.0471716815801256,-0.0312422946684892,-0.0254656083816016,0.0907459721488344,-0.3455883325508326,0.1301349658682878,-0.0163951129310858,-0.0779520397127714,0.0472033128346922
2.938,-0.345788,-0.114715,0.329308,-0.122301,0.318013,0.0590359,-0.250858,-0.25028,-0.339482,-0.130432,0.306208,-0.33529,0.340101,0.0533921,-0.259901,-0.242501,-0.0310216,-0.0407234,0.205341,0.11232,0.0705997,-0.050347,-0.139905,0.0420081,0,-0.0149480212831923,-0.0376295875479393,0.2253798914297082,0.0898317486367452,0.0829776027708892,-0.0985852687913931,-0.1670955507346074,0.0399912783664473,-0.016869009053411,-0.0391401394013404,0.2079666462101395,-0.0005632075646377,0.0961980371553727,-0.0992841582602655,-0.166657160694322,0.0444667768191025,0.0071934851650539,-0.0173533634687225,0.1545878071776269,0.0951780809488107,0.0943601268812308,-0.0439381762982751,-0.1179640951556518,0.0488523483015812,-0.0149480212831923,-0.0376295875479393,0.2253798914297082,0.0898317486367452,0.0829776027708892,-0.0985852687913931,-0.1670955507346074,0.0399912783664473,-0.016869009053411,-0.0391401394013404,0.2079666462101395,-0.0005632075646377,0.0961980371553727,-0.0992841582602655,-0.166657160694322,0.0444667768191025,0.0071934851650539,-0.0173533634687225,0.1545878071776269,0.0951780809488107,0.0943601268812308,-0.0439381762982751,-0.1179640951556518,0.0488523483015812
2.939,-0.309333,-0.118165,0.344407,-0.478745,0.229946,0.00899615,-0.272699,-0.285978,-0.300774,-0.132115,0.325387,-0.665923,0.26138,0.00655812,-0.284505,-0.272093,-0.00222734,-0.0400861,0.219561,-0.200458,0.0254968,-0.0946627,-0.18303,0.0185611,0,0.0218550793770199,-0.0359960910670691,0.2321567494404082,-0.2637293265808798,0.0298178594165815,-0.1369672156782363,-0.2052183975234741,0.0152277183113385,0.019476643976173,-0.0351094950735334,0.2155755283349079,-0.3415560566402429,0.046520514193769,-0.1395138293460975,-0.2078744241039273,0.017924851379374,0.0358000121402002,-0.0128648149812449,0.1652763266945226,-0.218974436860644,0.0571397435097349,-0.083090777067998,-0.163098707870935,0.0267318313107583,0.0218550793770199,-0.0359960910670691,0.2321567494404082,-0.2637293265808798,0.0298178594165815,-0.1369672156782363,-0.2052183975234741,0.0152277183113385,0.019476643976173,-0.0351094950735334,0.2155755283349079,-0.3415560566402429,0.046520514193769,-0.1395138293460975,-0.2078744241039273,0.017924851379374,0.0358000121402002,-0.0128648149812449,0.1652763266945226,-0.218974436860644,0.0571397435097349,-0.083090777067998,-0.163098707870935,0.0267318313107583
2.94,-0.314736,-0.130845,0.322731,-0.891763,0.112164,-0.0330002,-0.306332,-0.322322,-0.307798,-0.142306,0.321409,-1.02074,0.151676,-0.033183,-0.318489,-0.302793,-0.0162592,-0.0491068,0.213764,-0.55017,-0.0518761,-0.132603,-0.234311,-0.00676751,0,0.0170683822200726,-0.0437133567576012,0.2050314660805635,-0.6652254169428491,-0.055407405025565,-0.1690410556172723,-0.2533541565909234,-0.0126679823711346,0.0128347103513445,-0.0416695958177442,0.2025399705777492,-0.7123876906730827,-0.0356410430878936,-0.1749251621734922,-0.2574019977030819,-0.009932248602112,0.0218408280234972,-0.0190597460006524,0.1562215987416958,-0.5692285063432772,-0.0133412828061723,-0.1183629510617889,-0.2179243595652108,0.0031564759419137,0.0170683822200726,-0.0437133567576012,0.2050314660805635,-0.6652254169428491,-0.055407405025565,-0.1690410556172723,-0.2533541565909234,-0.0126679823711346,0.0128347103513445,-0.0416695958177442,0.2025399705777492,-0.7123876906730827,-0.0356410430878936,-0.1749251621734922,-0.2574019977030819,-0.009932248602112,0.0218408280234972,-0.0190597460006524,0.1562215987416958,-0.5692285063432772,-0.0133412828061723,-0.1183629510617889,-0.2179243595652108,0.0031564759419137
2.941,-0.293713,-0.130785,0.277955,-1.13499,-0.023188,-0.0641407,-0.258322,-0.343939,-0.289982,-0.141079,0.295778,-1.20984,0.0253991,-0.0634399,-0.26847,-0.319836,-0.0100808,-0.0476352,0.189204,-0.730232,-0.147061,-0.162298,-0.206708,-0.0187596,0,0.0310317057662146,-0.0390163131788409,0.1575157979400842,-0.8762027512687212,-0.1612823206811716,-0.1933538228516166,-0.2231173228701016,-0.0282681993174796,0.0257304799484564,-0.0388558156737044,0.1706211838232849,-0.9070113814511652,-0.1357924320752144,-0.2036461967643416,-0.2268578014630445,-0.0234763929923189,0.0271095145366394,-0.0165291957844702,0.1301167191806821,-0.749632706711385,-0.1016621047800403,-0.1481900282061445,-0.1935826654727162,-0.0062554893459964,0.0310317057662146,-0.0390163131788409,0.1575157979400842,-0.8762027512687212,-0.1612823206811716,-0.1933538228516166,-0.2231173228701016,-0.0282681993174796,0.0257304799484564,-0.0388558156737044,0.1706211838232849,-0.9070113814511652,-0.1357924320752144,-0.2036461967643416,-0.2268578014630445,-0.0234763929923189,0.0271095145366394,-0.0165291957844702,0.1301167191806821,-0.749632706711385,-0.1016621047800403,-0.1481900282061445,-0.1935826654727162,-0.0062554893459964
2.942,-0.259922,-0.119709,0.230582,-1.30595,-0.183876,-0.0856367,-0.165787,-0.346203,-0.261018,-0.129475,0.255938,-1.34073,-0.128129,-0.0831182,-0.175464,-0.321541,0.00956205,-0.0367107,0.152041,-0.87281,-0.271263,-0.181978,-0.133013,-0.0165483,0,0.0572097309384001,-0.0240236812145194,0.1082568139948876,-1.021498316945935,-0.2970399403495638,-0.2106050064390018,-0.1447004441014485,-0.028232342558662,0.051464857245273,-0.0276314857687331,0.1258267897780518,-1.0553503184028463,-0.2655194909022261,-0.2232590191602924,-0.1500105026198858,-0.0219703419271517,0.0455145389724684,-0.0060082799831954,0.0914800531602497,-0.8918857597522309,-0.2211339077463296,-0.1701955463871508,-0.1243941549400245,-0.000977642017907,0.0572097309384001,-0.0240236812145194,0.1082568139948876,-1.021498316945935,-0.2970399403495638,-0.2106050064390018,-0.1447004441014485,-0.028232342558662,0.051464857245273,-0.0276314857687331,0.1258267897780518,-1.0553503184028463,-0.2655194909022261,-0.2232590191602924,-0.1500105026198858,-0.0219703419271517,0.0455145389724684,-0.0060082799831954,0.0914800531602497,-0.8918857597522309,-0.2211339077463296,-0.1701955463871508,-0.1243941549400245,-0.000977642017907
