Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,Comp Ch 1,Comp Ch 2,Comp Ch 3,Comp Ch 4,Comp Ch 5,Comp Ch 6,Comp Ch 7,Comp Ch 8,Comp Ch 9,Comp Ch 10,Comp Ch 11,Comp Ch 12,Comp Ch 13,Comp Ch 14,Comp Ch 15,Comp Ch 16,mark,Filtered_right_TA,Filtered_right_RF,Filtered_right_VM,Filtered_right_MG,Filtered_left_TA,Filtered_left_RF,Filtered_left_VM,Filtered_left_MG,Filtered_Comp Ch 1,Filtered_Comp Ch 2,Filtered_Comp Ch 3,Filtered_Comp Ch 4,Filtered_Comp Ch 5,Filtered_Comp Ch 6,Filtered_Comp Ch 7,Filtered_Comp Ch 8,Filtered_Comp Ch 9,Filtered_Comp Ch 10,Filtered_Comp Ch 11,Filtered_Comp Ch 12,Filtered_Comp Ch 13,Filtered_Comp Ch 14,Filtered_Comp Ch 15,Filtered_Comp Ch 16,Smoothed_Filtered_right_TA,Smoothed_Filtered_right_RF,Smoothed_Filtered_right_VM,Smoothed_Filtered_right_MG,Smoothed_Filtered_left_TA,Smoothed_Filtered_left_RF,Smoothed_Filtered_left_VM,Smoothed_Filtered_left_MG,Smoothed_Filtered_Comp Ch 1,Smoothed_Filtered_Comp Ch 2,Smoothed_Filtered_Comp Ch 3,Smoothed_Filtered_Comp Ch 4,Smoothed_Filtered_Comp Ch 5,Smoothed_Filtered_Comp Ch 6,Smoothed_Filtered_Comp Ch 7,Smoothed_Filtered_Comp Ch 8,Smoothed_Filtered_Comp Ch 9,Smoothed_Filtered_Comp Ch 10,Smoothed_Filtered_Comp Ch 11,Smoothed_Filtered_Comp Ch 12,Smoothed_Filtered_Comp Ch 13,Smoothed_Filtered_Comp Ch 14,Smoothed_Filtered_Comp Ch 15,Smoothed_Filtered_Comp Ch 16
6.101,0.220448,-0.015904,0.0414357,-0.0208342,0.114458,-0.189241,-0.0710659,-0.244553,0.2056,-0.0143481,0.0585751,-0.05596,0.109844,-0.181067,-0.0814189,-0.192447,0.183,-0.0285374,0.0728767,-0.251281,0.0669837,-0.0465459,0.0325378,-0.0232163,F2,0.2101417097285379,-0.047344207953096,0.0829351967654896,-0.2136719815673815,0.086985477779426,-0.0570165908020968,0.0186149060542397,0.0015979495658924,0.21391304242759,-0.0389757887604955,0.094530424384423,-0.1980957638916808,0.0849026304659218,-0.032427515446001,-0.0010976667315487,-0.0097630018832203,0.1751301942521462,-0.0277590380636469,0.0661792928451838,-0.273078353921859,0.0510832814832298,0.0068273737373045,0.0518274662411512,0.0005969191290819,0.2101417097285379,-0.047344207953096,0.0829351967654896,-0.2136719815673815,0.086985477779426,-0.0570165908020968,0.0186149060542397,0.0015979495658924,0.21391304242759,-0.0389757887604955,0.094530424384423,-0.1980957638916808,0.0849026304659218,-0.032427515446001,-0.0010976667315487,-0.0097630018832203,0.1751301942521462,-0.0277590380636469,0.0661792928451838,-0.273078353921859,0.0510832814832298,0.0068273737373045,0.0518274662411512,0.0005969191290819
6.102,0.22418,-0.0225615,0.0166744,0.0655169,0.108106,-0.537388,-0.00711862,-0.250713,0.212498,-0.0200569,0.0321669,0.00795702,0.116396,-0.492769,-0.0277871,-0.214839,0.18711,-0.0299203,0.0432611,-0.169113,0.0789453,-0.269625,0.0463076,-0.0370489,0,0.2123062790794203,-0.0531672241544037,0.0465656065631211,-0.1125688439767977,0.0948980553267648,-0.3171099785894741,0.0247312355659743,-0.0009023947806003,0.2154249812709807,-0.0410177847954278,0.0587518304243709,-0.1310370411646201,0.1008074614119529,-0.2969471209044793,0.0086870089255934,-0.0120762678025408,0.1762509214287706,-0.0289508414963065,0.0354050901512026,-0.1987495785723414,0.0657864033280021,-0.2182508790509804,0.0546051486052153,-0.0045703070610701,0.2123062790794203,-0.0531672241544037,0.0465656065631211,-0.1125688439767977,0.0948980553267648,-0.3171099785894741,0.0247312355659743,-0.0009023947806003,0.2154249812709807,-0.0410177847954278,0.0587518304243709,-0.1310370411646201,0.1008074614119529,-0.2969471209044793,0.0086870089255934,-0.0120762678025408,0.1762509214287706,-0.0289508414963065,0.0354050901512026,-0.1987495785723414,0.0657864033280021,-0.2182508790509804,0.0546051486052153,-0.0045703070610701
6.103,0.198286,-0.0340204,0.00363016,0.396788,0.0941567,-0.808287,0.0404605,-0.25009,0.188251,-0.0299967,0.0166336,0.343305,0.110936,-0.725221,0.0119644,-0.235421,0.15986,-0.0363648,0.0240963,0.173489,0.0797359,-0.454717,0.0547477,-0.0499103,0,0.1858613876655934,-0.0626550965345775,0.0210879174114246,0.2269813103488869,0.0960221996142642,-0.5430622003009665,0.0237696185915423,-0.0030860377531688,0.1848472883400505,-0.0476499351074249,0.0337631899107944,0.1949107802234915,0.1056056697219296,-0.5228337494250319,0.0143886564389204,-0.0123186512527139,0.146430741863812,-0.0349467086986905,0.0155840599393445,0.1317620039442002,0.0707009002530868,-0.4078031339706588,0.0523564364084714,-0.0077533078993594,0.1858613876655934,-0.0626550965345775,0.0210879174114246,0.2269813103488869,0.0960221996142642,-0.5430622003009665,0.0237696185915423,-0.0030860377531688,0.1848472883400505,-0.0476499351074249,0.0337631899107944,0.1949107802234915,0.1056056697219296,-0.5228337494250319,0.0143886564389204,-0.0123186512527139,0.146430741863812,-0.0349467086986905,0.0155840599393445,0.1317620039442002,0.0707009002530868,-0.4078031339706588,0.0523564364084714,-0.0077533078993594
6.104,0.168988,-0.0438472,0.0114308,0.523761,0.0702268,-1.04834,0.0848711,-0.245684,0.165141,-0.0390855,0.0219594,0.487968,0.0874644,-0.929296,0.0423629,-0.254746,0.137111,-0.0421534,0.0269514,0.336896,0.0642498,-0.585416,0.0457181,-0.0633158,0,0.1602187673961606,-0.0685751603424205,0.0177535811124253,0.3827296815777405,0.0886385340102171,-0.714878342517274,0.014286067033167,-0.0067321881366376,0.1584992019909143,-0.0531546651482861,0.0312481733381776,0.3475965501523053,0.0946555748960832,-0.6875264376167793,0.003372932431833,-0.0130401585833236,0.1223035317625306,-0.0404207591870959,0.018789147861106,0.2891691746648287,0.0606907344677355,-0.5389931522198917,0.033391648218367,-0.0115924706844841,0.1602187673961606,-0.0685751603424205,0.0177535811124253,0.3827296815777405,0.0886385340102171,-0.714878342517274,0.014286067033167,-0.0067321881366376,0.1584992019909143,-0.0531546651482861,0.0312481733381776,0.3475965501523053,0.0946555748960832,-0.6875264376167793,0.003372932431833,-0.0130401585833236,0.1223035317625306,-0.0404207591870959,0.018789147861106,0.2891691746648287,0.0606907344677355,-0.5389931522198917,0.033391648218367,-0.0115924706844841
6.105,0.11783,-0.0486295,0.00808481,0.401884,0.0364848,-1.15529,0.115538,-0.239407,0.126473,-0.0449345,0.0152021,0.383986,0.0506753,-1.01142,0.0554624,-0.271553,0.0981055,-0.0453827,0.0173155,0.242255,0.0356019,-0.622753,0.0247833,-0.0749589,0,0.1117665468713426,-0.0680592716882809,0.0035869524709585,0.2808525836575475,0.0697103534036409,-0.7871929850257346,0.0011991204492426,-0.0102844971318661,0.1153878213875718,-0.055643803898974,0.0167474679670172,0.2421061346500367,0.0699787207566138,-0.7514606693300073,-0.018363917067824,-0.0131680697868508,0.0823471373550444,-0.0430960181542276,0.0099819499520884,0.1905182177513374,0.0384642768625006,-0.5714809474935355,0.0022700610918546,-0.0147729200365614,0.1117665468713426,-0.0680592716882809,0.0035869524709585,0.2808525836575475,0.0697103534036409,-0.7871929850257346,0.0011991204492426,-0.0102844971318661,0.1153878213875718,-0.055643803898974,0.0167474679670172,0.2421061346500367,0.0699787207566138,-0.7514606693300073,-0.018363917067824,-0.0131680697868508,0.0823471373550444,-0.0430960181542276,0.0099819499520884,0.1905182177513374,0.0384642768625006,-0.5714809474935355,0.0022700610918546,-0.0147729200365614
6.106,0.0418611,-0.0419322,-0.0331674,0.0877692,0.0151291,-1.19239,0.138337,-0.233631,0.0651202,-0.040518,-0.0307579,0.0771272,0.0295469,-1.04819,0.0706656,-0.284726,0.039909,-0.0385965,-0.0310126,-0.0465191,0.024556,-0.607442,0.00252064,-0.0846302,0,0.0411550652375863,-0.0546548301480211,-0.0467725983902247,0.0019860225276639,0.0636311516875533,-0.7876694619933279,-0.0168631329965179,-0.0143227176721807,0.0530473674699012,-0.0477846190273142,-0.0359024661977415,-0.0482746527733633,0.0631902645959339,-0.7523771504411139,-0.0402594524488143,-0.0134496747766895,0.024490195244968,-0.0359505595022098,-0.0368981612439368,-0.0972373977976567,0.0348648118169771,-0.5492231784703916,-0.027886676662847,-0.0179606162368017,0.0411550652375863,-0.0546548301480211,-0.0467725983902247,0.0019860225276639,0.0636311516875533,-0.7876694619933279,-0.0168631329965179,-0.0143227176721807,0.0530473674699012,-0.0477846190273142,-0.0359024661977415,-0.0482746527733633,0.0631902645959339,-0.7523771504411139,-0.0402594524488143,-0.0134496747766895,0.024490195244968,-0.0359505595022098,-0.0368981612439368,-0.0972373977976567,0.0348648118169771,-0.5492231784703916,-0.027886676662847,-0.0179606162368017
6.107,-0.0151676,-0.0268119,-0.0769486,-0.129275,0.0202279,-1.18069,0.150599,-0.229687,0.0178955,-0.0274738,-0.079575,-0.138017,0.038559,-1.06313,0.0947676,-0.292665,-0.00512444,-0.0237896,-0.0824591,-0.251996,0.043102,-0.585898,-0.00782125,-0.0897417,0,-0.0135203882018816,-0.0322125246501859,-0.0984999406705357,-0.1906691027045161,0.0801136667127056,-0.7592047112045662,-0.0362714810932786,-0.0169824661643986,0.0034067428446517,-0.031546349539329,-0.0912987133340569,-0.2529964432293373,0.0845022922223242,-0.736091624143564,-0.0497261309085603,-0.0121631460389203,-0.0200325713627782,-0.0206600507076126,-0.0866918463391893,-0.2952982392412396,0.0607204089898521,-0.5109944818843454,-0.0469658409945109,-0.0193944063713611,-0.0135203882018816,-0.0322125246501859,-0.0984999406705357,-0.1906691027045161,0.0801136667127056,-0.7592047112045662,-0.0362714810932786,-0.0169824661643986,0.0034067428446517,-0.031546349539329,-0.0912987133340569,-0.2529964432293373,0.0845022922223242,-0.736091624143564,-0.0497261309085603,-0.0121631460389203,-0.0200325713627782,-0.0206600507076126,-0.0866918463391893,-0.2952982392412396,0.0607204089898521,-0.5109944818843454,-0.0469658409945109,-0.0193944063713611
6.108,-0.055385,-0.0158964,-0.0849421,-0.0560085,0.0119526,-1.10617,0.183411,-0.226582,-0.0213349,-0.0175694,-0.0923249,-0.0567524,0.031646,-1.03426,0.153857,-0.29285,-0.0392262,-0.0122625,-0.0981355,-0.154725,0.0476728,-0.528542,0.0169352,-0.0885725,0,-0.0507197184148457,-0.0136907163608264,-0.1130386724045247,-0.0854156504121739,0.0827704090462679,-0.6800482242114809,-0.0281801254376063,-0.0163696048855579,-0.0352629330626179,-0.018431198343295,-0.1104860740934861,-0.1465757742533354,0.0912692408002491,-0.6746063260740985,-0.0228510701119429,-0.0080221926254005,-0.0527113644302561,-0.0088427116977586,-0.1007614656289856,-0.1885087379065327,0.0728724001939984,-0.4388383647173322,-0.0280555643268662,-0.0174938158655648,-0.0507197184148457,-0.0136907163608264,-0.1130386724045247,-0.0854156504121739,0.0827704090462679,-0.6800482242114809,-0.0281801254376063,-0.0163696048855579,-0.0352629330626179,-0.018431198343295,-0.1104860740934861,-0.1465757742533354,0.0912692408002491,-0.6746063260740985,-0.0228510701119429,-0.0080221926254005,-0.0527113644302561,-0.0088427116977586,-0.1007614656289856,-0.1885087379065327,0.0728724001939984,-0.4388383647173322,-0.0280555643268662,-0.0174938158655648
6.109,-0.0623373,-0.00941162,-0.0733305,0.125081,-0.00847459,-1.04516,0.225819,-0.217077,-0.0324967,-0.011427,-0.084615,0.144052,0.00563359,-1.02766,0.221462,-0.27814,-0.0462379,-0.00505561,-0.0934327,0.0550163,0.0319852,-0.49962,0.0522341,-0.0730487,0,-0.0586314738906522,-0.0003414260013719,-0.1066321624020437,0.1152122413618571,0.0684849297483539,-0.6190926432747763,-0.0043964365175612,-0.0035442942559091,-0.0472902350153262,-0.0094649334361589,-0.1091721400582727,0.07459307305924,0.0755567913481818,-0.6304449577153148,0.0139908359252628,0.0069786598219984,-0.0585046699974441,-0.0013872849372759,-0.0946295445994834,0.0380082882833725,0.0633760223743205,-0.3860444253225034,0.0001255204026534,-0.004427742137246,-0.0586314738906522,-0.0003414260013719,-0.1066321624020437,0.1152122413618571,0.0684849297483539,-0.6190926432747763,-0.0043964365175612,-0.0035442942559091,-0.0472902350153262,-0.0094649334361589,-0.1091721400582727,0.07459307305924,0.0755567913481818,-0.6304449577153148,0.0139908359252628,0.0069786598219984,-0.0585046699974441,-0.0013872849372759,-0.0946295445994834,0.0380082882833725,0.0633760223743205,-0.3860444253225034,0.0001255204026534,-0.004427742137246
6.11,-0.0533066,-0.00325909,-0.0541038,0.228134,-0.0228802,-1.03288,0.270418,-0.204906,-0.0275613,-0.00626403,-0.0668652,0.275375,-0.0197597,-1.07017,0.280938,-0.253621,-0.0352346,0.00122261,-0.0795445,0.201614,0.0183863,-0.537092,0.0814317,-0.049079,0,-0.0512883441781843,0.0117888828353909,-0.0921693349638849,0.2399325945211603,0.0593141898638506,-0.6237214995368381,0.0275921602045322,0.016728439020472,-0.0413490055163611,-0.0014229919078624,-0.0985320265317653,0.2362580600217012,0.0605153518619094,-0.6480168985895249,0.0456725544389973,0.02722704248859,-0.0460090604445098,0.0049998414719256,-0.0799632800606641,0.1999669670802233,0.0554629248143242,-0.4064706171244194,0.0247438863999198,0.0145974979440041,-0.0512883441781843,0.0117888828353909,-0.0921693349638849,0.2399325945211603,0.0593141898638506,-0.6237214995368381,0.0275921602045322,0.016728439020472,-0.0413490055163611,-0.0014229919078624,-0.0985320265317653,0.2362580600217012,0.0605153518619094,-0.6480168985895249,0.0456725544389973,0.02722704248859,-0.0460090604445098,0.0049998414719256,-0.0799632800606641,0.1999669670802233,0.0554629248143242,-0.4064706171244194,0.0247438863999198,0.0145974979440041
