Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,Comp Ch 1,Comp Ch 2,Comp Ch 3,Comp Ch 4,Comp Ch 5,Comp Ch 6,Comp Ch 7,Comp Ch 8,Comp Ch 9,Comp Ch 10,Comp Ch 11,Comp Ch 12,Comp Ch 13,Comp Ch 14,Comp Ch 15,Comp Ch 16,mark,Filtered_right_TA,Filtered_right_RF,Filtered_right_VM,Filtered_right_MG,Filtered_left_TA,Filtered_left_RF,Filtered_left_VM,Filtered_left_MG,Filtered_Comp Ch 1,Filtered_Comp Ch 2,Filtered_Comp Ch 3,Filtered_Comp Ch 4,Filtered_Comp Ch 5,Filtered_Comp Ch 6,Filtered_Comp Ch 7,Filtered_Comp Ch 8,Filtered_Comp Ch 9,Filtered_Comp Ch 10,Filtered_Comp Ch 11,Filtered_Comp Ch 12,Filtered_Comp Ch 13,Filtered_Comp Ch 14,Filtered_Comp Ch 15,Filtered_Comp Ch 16,Smoothed_Filtered_right_TA,Smoothed_Filtered_right_RF,Smoothed_Filtered_right_VM,Smoothed_Filtered_right_MG,Smoothed_Filtered_left_TA,Smoothed_Filtered_left_RF,Smoothed_Filtered_left_VM,Smoothed_Filtered_left_MG,Smoothed_Filtered_Comp Ch 1,Smoothed_Filtered_Comp Ch 2,Smoothed_Filtered_Comp Ch 3,Smoothed_Filtered_Comp Ch 4,Smoothed_Filtered_Comp Ch 5,Smoothed_Filtered_Comp Ch 6,Smoothed_Filtered_Comp Ch 7,Smoothed_Filtered_Comp Ch 8,Smoothed_Filtered_Comp Ch 9,Smoothed_Filtered_Comp Ch 10,Smoothed_Filtered_Comp Ch 11,Smoothed_Filtered_Comp Ch 12,Smoothed_Filtered_Comp Ch 13,Smoothed_Filtered_Comp Ch 14,Smoothed_Filtered_Comp Ch 15,Smoothed_Filtered_Comp Ch 16
0.861,0.0821094,-0.235593,0.00153062,1.03941,-0.263493,0.00334948,-0.00612469,-0.0154209,0.0752494,-0.239157,-0.0153485,1.08307,-0.252524,-0.00313395,0.0140883,-0.0286544,0.0478007,-0.127404,-0.0172662,0.204145,-0.0848712,-0.0236561,0.00467991,0.0247796,F2,0.0748139002330725,-0.11291543605029,-0.0013226655497958,0.1985468199514299,-0.0729079053209267,-0.0252202439057242,-0.0120083881502678,0.0109697610854876,0.0599324590270523,-0.1155732473644908,-0.0136834452730582,0.2084039463718101,-0.0680599190808118,-0.0269582437638814,0.0027571645298834,0.0313753606509444,0.0486022354441412,-0.1062207503847497,-0.0221938815880397,0.0392606125504126,-0.0430920319117529,-0.0192030257812151,0.0140149341197903,0.0213305954358488,0.0748139002330725,-0.11291543605029,-0.0013226655497958,0.1985468199514299,-0.0729079053209267,-0.0252202439057242,-0.0120083881502678,0.0109697610854876,0.0599324590270523,-0.1155732473644908,-0.0136834452730582,0.2084039463718101,-0.0680599190808118,-0.0269582437638814,0.0027571645298834,0.0313753606509444,0.0486022354441412,-0.1062207503847497,-0.0221938815880397,0.0392606125504126,-0.0430920319117529,-0.0192030257812151,0.0140149341197903,0.0213305954358488
0.862,0.0592338,-0.214331,0.0210747,1.05663,-0.282757,-0.00676764,-0.0470064,-0.0235301,0.059787,-0.217764,0.016231,1.10442,-0.27769,-0.0145611,-0.0246416,-0.0331264,0.0337492,-0.105698,0.0126347,0.230305,-0.0953436,-0.0338718,-0.00283255,0.0273797,0,0.0494000430269538,-0.095902683002084,0.0193697675893185,0.2312129640140539,-0.0794107001276734,-0.0310357700250863,-0.028790761411251,0.0157858850312642,0.0444869969669397,-0.0973008045352576,0.0189094879511495,0.2505754437306575,-0.077884521090739,-0.0358381537487273,-0.0079940302157857,0.0230753618561554,0.0344550074519034,-0.0861902447381235,0.0069494602310683,0.0681402067866004,-0.0498071765555951,-0.027731211345647,0.0113934210297148,0.0138582080166335,0.0494000430269538,-0.095902683002084,0.0193697675893185,0.2312129640140539,-0.0794107001276734,-0.0310357700250863,-0.028790761411251,0.0157858850312642,0.0444869969669397,-0.0973008045352576,0.0189094879511495,0.2505754437306575,-0.077884521090739,-0.0358381537487273,-0.0079940302157857,0.0230753618561554,0.0344550074519034,-0.0861902447381235,0.0069494602310683,0.0681402067866004,-0.0498071765555951,-0.027731211345647,0.0113934210297148,0.0138582080166335
0.863,0.0587044,-0.168668,0.0516489,1.0937,-0.292239,-0.0106929,-0.0889134,-0.0250149,0.0648537,-0.169119,0.0581388,1.13984,-0.291085,-0.0196202,-0.0668408,-0.0305704,0.041164,-0.0566718,0.0506381,0.282549,-0.0963832,-0.0375314,-0.0158794,0.0362195,0,0.0456561882164967,-0.0549327761409458,0.0488440754151644,0.2937341309686229,-0.0789267115204406,-0.0310725916556704,-0.0483702461936413,0.0277473104631805,0.0496175655327735,-0.0521168320473114,0.0589203075294932,0.3181566898269464,-0.0780547460922343,-0.0393027303771976,-0.024359905474039,0.020147866193926,0.0410539169177931,-0.0391017904293654,0.0431307919720011,0.1259612909812249,-0.0475265768879883,-0.0307333984074423,0.0027511903786105,0.0117134665990205,0.0456561882164967,-0.0549327761409458,0.0488440754151644,0.2937341309686229,-0.0789267115204406,-0.0310725916556704,-0.0483702461936413,0.0277473104631805,0.0496175655327735,-0.0521168320473114,0.0589203075294932,0.3181566898269464,-0.0780547460922343,-0.0393027303771976,-0.024359905474039,0.020147866193926,0.0410539169177931,-0.0391017904293654,0.0431307919720011,0.1259612909812249,-0.0475265768879883,-0.0307333984074423,0.0027511903786105,0.0117134665990205
0.864,0.0568651,-0.0605209,0.0588563,1.16921,-0.291,-0.0135005,-0.127095,-0.0214878,0.0619597,-0.0580476,0.0726596,1.20701,-0.291916,-0.0227475,-0.108509,-0.0212413,0.0397394,0.0537123,0.0640973,0.369065,-0.0861827,-0.0399667,-0.027782,0.0542777,0,0.0389169504282889,0.0484743503772205,0.0576073961031331,0.3964803487529795,-0.0691179072439178,-0.0313043913746333,-0.0624485092912997,0.0474915561787838,0.0453558544582598,0.0553703057853756,0.0737605144885443,0.4194328118457388,-0.066746164639506,-0.0423465561520739,-0.0391383438959621,0.0273099792291603,0.038328247083041,0.0698768364701125,0.0550832064567574,0.2210651094104581,-0.0343293163277517,-0.034048982502425,-0.0043357190926368,0.0203140052420405,0.0389169504282889,0.0484743503772205,0.0576073961031331,0.3964803487529795,-0.0691179072439178,-0.0313043913746333,-0.0624485092912997,0.0474915561787838,0.0453558544582598,0.0553703057853756,0.0737605144885443,0.4194328118457388,-0.066746164639506,-0.0423465561520739,-0.0391383438959621,0.0273099792291603,0.038328247083041,0.0698768364701125,0.0550832064567574,0.2210651094104581,-0.0343293163277517,-0.034048982502425,-0.0043357190926368,0.0203140052420405
0.865,0.0298052,0.0254452,0.0571832,1.27046,-0.279744,-0.0245313,-0.156063,-0.0150968,0.0310366,0.025651,0.0753603,1.29581,-0.284028,-0.0319884,-0.143637,-0.00736898,0.012081,0.135862,0.0649063,0.491041,-0.0699944,-0.0481693,-0.0354821,0.0757496,0,0.008486308526984,0.1288628082620414,0.0567092161058043,0.5377377161145351,-0.0517059978094256,-0.0406595948143939,-0.0679698666162161,0.0683426555932106,0.0143968271010956,0.1343993649532148,0.0756470408610025,0.554438655739458,-0.0492782282206744,-0.0522159737044001,-0.0491210154512758,0.0402927514798584,0.0092774894146917,0.150139443050956,0.0542927947589699,0.3551043493491921,-0.0157346607613257,-0.0440149176106562,-0.0072683269524826,0.0345335986670216,0.008486308526984,0.1288628082620414,0.0567092161058043,0.5377377161145351,-0.0517059978094256,-0.0406595948143939,-0.0679698666162161,0.0683426555932106,0.0143968271010956,0.1343993649532148,0.0756470408610025,0.554438655739458,-0.0492782282206744,-0.0522159737044001,-0.0491210154512758,0.0402927514798584,0.0092774894146917,0.150139443050956,0.0542927947589699,0.3551043493491921,-0.0157346607613257,-0.0440149176106562,-0.0072683269524826,0.0345335986670216
0.866,-0.00813253,0.00936199,0.0428939,1.36572,-0.270502,-0.0340468,-0.186036,-0.0204646,-0.00622166,0.00346741,0.0642448,1.37898,-0.281392,-0.0372857,-0.180907,-0.00602132,-0.0236683,0.111775,0.0536603,0.608541,-0.0604365,-0.0532397,-0.0457444,0.087004,0,-0.0340321301404327,0.1086081874724642,0.0444528713656725,0.6739325690326833,-0.0369189338722846,-0.0502310441580228,-0.0729020021847493,0.078113266789213,-0.0248275596354909,0.108605748049171,0.0648979032728885,0.6829515743124208,-0.0382048935980597,-0.0593542392777325,-0.0608490037538326,0.0466371797680002,-0.0282584619090633,0.125612419372682,0.0415899453850723,0.4856324998954482,-0.0040885237822347,-0.0520106543545927,-0.0123550419288693,0.0427063055896966,-0.0340321301404327,0.1086081874724642,0.0444528713656725,0.6739325690326833,-0.0369189338722846,-0.0502310441580228,-0.0729020021847493,0.078113266789213,-0.0248275596354909,0.108605748049171,0.0648979032728885,0.6829515743124208,-0.0382048935980597,-0.0593542392777325,-0.0608490037538326,0.0466371797680002,-0.0282584619090633,0.125612419372682,0.0415899453850723,0.4856324998954482,-0.0040885237822347,-0.0520106543545927,-0.0123550419288693,0.0427063055896966
0.867,-0.040947,-0.0562558,0.0766485,1.34689,-0.284961,-0.0357916,-0.220132,-0.0408845,-0.0325681,-0.0660719,0.1004,1.35106,-0.30336,-0.0342038,-0.221675,-0.0230522,-0.0462681,0.0392793,0.0902638,0.629129,-0.0783309,-0.0496879,-0.061946,0.0787794,0,-0.0678497988459843,0.038074456360052,0.0809466848064825,0.7096408622187766,-0.0477398679689404,-0.0528947480596337,-0.0820886792186399,0.0695488163095062,-0.0505775223846068,0.0342344330085096,0.1022461037503335,0.711816852404925,-0.0545481989175269,-0.0581757615134449,-0.0774317484632887,0.0378199893058012,-0.0519900587554897,0.0518620079792073,0.0777464903963012,0.5223089569150122,-0.0206081302187801,-0.0516357017394111,-0.0231767131319265,0.0355355592808651,-0.0678497988459843,0.038074456360052,0.0809466848064825,0.7096408622187766,-0.0477398679689404,-0.0528947480596337,-0.0820886792186399,0.0695488163095062,-0.0505775223846068,0.0342344330085096,0.1022461037503335,0.711816852404925,-0.0545481989175269,-0.0581757615134449,-0.0774317484632887,0.0378199893058012,-0.0519900587554897,0.0518620079792073,0.0777464903963012,0.5223089569150122,-0.0206081302187801,-0.0516357017394111,-0.0231767131319265,0.0355355592808651
0.868,-0.0477988,-0.103743,0.150772,1.16148,-0.313965,-0.0145238,-0.255327,-0.0847199,-0.0333049,-0.113461,0.172785,1.16115,-0.335997,-0.00963461,-0.262386,-0.0674761,-0.0455611,-0.0117088,0.16362,0.487606,-0.108388,-0.0251955,-0.0796164,0.044894,0,-0.0763733111739983,-0.0130110285944152,0.1576497093418675,0.5780157859371787,-0.0733397819876398,-0.0336914480267373,-0.0920659754184241,0.0366774312077316,-0.0527173350123217,-0.0171208738404918,0.1759896130206358,0.575230788124428,-0.0828880005860944,-0.0357236484470557,-0.094667260114698,0.0077193953255479,-0.0525436090313833,0.0014165495898703,0.1505712519896402,0.3957981127248431,-0.0496652145750152,-0.0304872899450574,-0.0354777432914196,0.0073932375675788,-0.0763733111739983,-0.0130110285944152,0.1576497093418675,0.5780157859371787,-0.0733397819876398,-0.0336914480267373,-0.0920659754184241,0.0366774312077316,-0.0527173350123217,-0.0171208738404918,0.1759896130206358,0.575230788124428,-0.0828880005860944,-0.0357236484470557,-0.094667260114698,0.0077193953255479,-0.0525436090313833,0.0014165495898703,0.1505712519896402,0.3957981127248431,-0.0496652145750152,-0.0304872899450574,-0.0354777432914196,0.0073932375675788
0.869,-0.043545,-0.11887,0.175387,0.915268,-0.326107,0.00159246,-0.288282,-0.125664,-0.0300228,-0.127133,0.189931,0.914894,-0.346199,0.0073975,-0.300202,-0.111007,-0.0384702,-0.0294678,0.183616,0.302619,-0.118799,-0.00828587,-0.0969651,0.0110335,0,-0.0692541903770423,-0.0317800259797624,0.1865288067127903,0.3973070944178208,-0.0837211384267849,-0.019916007399758,-0.1003692187453285,0.0033909569254548,-0.0475826271745151,-0.0352508000110611,0.196689507499893,0.3917116160239025,-0.0916300582531669,-0.0201370538718961,-0.1102750014880923,-0.0183821462774043,-0.045520360832078,-0.0169892085188702,0.1718047956712095,0.2276600736825718,-0.0598603948636276,-0.0163818955327016,-0.0473318031822942,-0.0168643839662259,-0.0692541903770423,-0.0317800259797624,0.1865288067127903,0.3973070944178208,-0.0837211384267849,-0.019916007399758,-0.1003692187453285,0.0033909569254548,-0.0475826271745151,-0.0352508000110611,0.196689507499893,0.3917116160239025,-0.0916300582531669,-0.0201370538718961,-0.1102750014880923,-0.0183821462774043,-0.045520360832078,-0.0169892085188702,0.1718047956712095,0.2276600736825718,-0.0598603948636276,-0.0163818955327016,-0.0473318031822942,-0.0168643839662259
0.87,-0.0396677,-0.113027,0.157782,0.733989,-0.317141,0.00887496,-0.31755,-0.155232,-0.0333251,-0.120508,0.162992,0.735757,-0.332891,0.0150338,-0.333731,-0.14357,-0.0401813,-0.0288104,0.159275,0.183813,-0.107345,-0.000809037,-0.112475,-0.0110144,0,-0.0629938900042931,-0.0301316847099669,0.1720692224329547,0.2787755711288221,-0.0735286085194365,-0.0148384485448592,-0.1067183095849076,-0.0197855906225929,-0.0507640028952685,-0.0339623181035818,0.1727376062672979,0.2704631152069346,-0.0784678559314189,-0.0130051555387157,-0.1236023051413315,-0.0297459431396408,-0.0471987787468624,-0.0154914377736478,0.148326370370777,0.123492302020963,-0.0486564531348212,-0.0107909699597589,-0.0581009073951965,-0.0265165381680801,-0.0629938900042931,-0.0301316847099669,0.1720692224329547,0.2787755711288221,-0.0735286085194365,-0.0148384485448592,-0.1067183095849076,-0.0197855906225929,-0.0507640028952685,-0.0339623181035818,0.1727376062672979,0.2704631152069346,-0.0784678559314189,-0.0130051555387157,-0.1236023051413315,-0.0297459431396408,-0.0471987787468624,-0.0154914377736478,0.148326370370777,0.123492302020963,-0.0486564531348212,-0.0107909699597589,-0.0581009073951965,-0.0265165381680801
