Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark,Filtered_right_TA,Filtered_right_RF,Filtered_right_VM,Filtered_right_MG,Filtered_left_TA,Filtered_left_RF,Filtered_left_VM,Filtered_left_MG
0.0,-0.217227,0.0225586,0.0126403,0.00392464,-0.093314,0.0261495,-0.0276032,0.00505238,0,-0.09361427617639043,-0.004413154463549803,0.00455003863718345,-0.010889802520559624,-0.06915535367144218,0.014415379187095892,-0.02679507083833233,-0.0009061819378769241
0.001,-0.140693,0.0327881,0.0148889,0.0125893,-0.119908,0.06568,-0.034119,0.00693639,0,-0.0341120583861195,-0.002025332682446609,0.006028955773440772,-0.0033981692061964956,-0.09472556225046652,0.05002645399063499,-0.03238362130225356,0.0018148666991862944
0.002,-0.00626893,0.0222806,0.0179722,0.0122044,-0.141655,0.0459522,-0.0357563,0.00849801,0,0.08284825627677625,-0.017668921131967236,0.009667788200308983,-0.0037045783034363807,-0.11833474249480345,0.035359813338963035,-0.03611459270416069,0.0042746442670742735
0.003,0.0493423,0.0024923,0.0189076,0.0103983,-0.0661773,0.0142869,-0.0487503,0.00622331,0,0.12271689471335177,-0.040195743915582456,0.010268400777856287,-0.006969530527504344,-0.04037664563500063,0.0024610889367438493,-0.051429998979114266,0.002851446562232343
0.004,0.138571,-0.02087,0.0123091,0.0109228,0.0931479,-0.0160599,-0.0706925,0.00207774,0,0.19883353462460687,-0.06470785180153414,0.004913720913895134,-0.006917359469777177,0.1170918375787578,-0.022791784606285975,-0.07991967580277456,-0.000601642366768991
0.005,0.196435,-0.0456871,0.00493915,0.0184073,0.165322,-0.0357937,-0.0661245,-0.00435314,0,0.24470518540161454,-0.08874703106699214,-0.002362836499291825,-0.0008672480554865211,0.18897788871452,-0.04044780293695629,-0.0804716962453715,-0.006728526439681607
0.006,0.0311651,-0.0538122,-0.00586861,0.0360698,0.129136,-0.0575385,-0.0415654,-0.00561143,0,0.07269435007475826,-0.09660948699493277,-0.011533960024659843,0.016022641044313973,0.14802363817978897,-0.058292067272189656,-0.06540882573892057,-0.007984836711665057
0.007,-0.183244,-0.0517197,-0.0103343,0.0524197,0.0962133,-0.0581404,-0.0254846,-0.0016918,0,-0.1500360892590037,-0.09390358470163238,-0.015771064352611417,0.031418395793317636,0.10916519598055542,-0.05402690536703161,-0.054901893223189994,-0.0045821177570386775
0.008,-0.294262,-0.0365738,-0.0114206,0.0611049,0.115251,0.015467,-0.0062111,0.00382188,0,-0.2621952426331242,-0.080599284799699,-0.015327566813967833,0.03946655404580962,0.11941446459844213,0.020988623393105667,-0.044875556324560285,0.00011251626115666596
0.009,-0.259174,-0.0294286,-0.00816666,0.0567158,0.0676249,0.0588554,-0.0105629,0.00995329,0,-0.23441405982950647,-0.07667099943146008,-0.01210792659394754,0.03498073201315851,0.060306008860610966,0.07075649320336594,-0.052259392583836425,0.005098176726706789
0.01,-0.203986,-0.0391476,-0.00615968,0.0432074,0.0189255,0.0481758,-0.00617992,0.0144317,0,-0.17740373095219983,-0.0926910118169368,-0.0091146485507942,0.021348848385523027,0.0003112105241920293,0.05824571665132927,-0.0535940341164036,0.008236290786939368
0.011,-0.159528,-0.0547984,-0.00595266,0.030447,0.0178938,0.00869738,0.0645006,0.00681708,0,-0.14286938231664886,-0.11689728166784116,-0.009467234458084775,0.009431460373593804,-0.01446599427694499,0.025272947234852683,0.01854915569154958,-0.0005821983756583778
0.012,-0.111903,-0.0364397,-0.00446412,0.0148893,-0.00582443,-0.017704,0.200182,-0.00832167,0,-0.09308674026273132,-0.10899048158594328,-0.007678898182921011,-0.005611419313688595,-0.04851111500352316,-0.006012080529222574,0.15375618702813956,-0.017014506190941636
0.013,-0.0357127,0.0139113,-0.00117584,0.00626123,0.0134631,-0.0283555,0.265943,-0.00146718,0,-0.032089582170184504,-0.07084147556800513,-0.0054374865466026105,-0.012726182836719118,-0.040313121473957235,-0.010962149880876477,0.2252444914042954,-0.010781469393255645
0.014,0.0672785,0.029752,-0.000617247,0.0107608,0.0115399,-0.0246282,0.26089,0.0122345,0,0.07235631153899601,-0.0665245990404849,-0.005038083294884441,-0.007233874495939865,-0.047930451696767164,-0.013972790269098518,0.22428145876189587,0.0022128875848105244
