WL_mark,WL_Smoothed_Filtered_right_TA,WL_Smoothed_Filtered_right_RF,WL_Smoothed_Filtered_right_VM,WL_Smoothed_Filtered_right_MG,WL_Smoothed_Filtered_left_TA,WL_Smoothed_Filtered_left_RF,WL_Smoothed_Filtered_left_VM,WL_Smoothed_Filtered_left_MG
0.0,9.591022331255845,2.6589046477233937,4.149375745229472,0.4829347343196253,8.712723681407294,3.571303376130138,6.962291568781059,12.148121147142014
0.0,15.929050919430724,2.9443611406922567,5.944252209626423,0.7692107917209436,6.626742801096653,2.8968906790160753,4.560458092155326,13.361978800995292
0.0,15.75305025205229,3.9781504097266245,6.64730206254788,0.8911232974898247,7.979696167402997,4.05080309776846,3.1398035533853044,12.586244233734076
0.0,19.734713898169392,5.197078211896338,7.8253756042881655,1.1121846253848344,10.170134789120743,7.769252725664213,5.114719570529184,5.674140884284363
0.0,19.888937428719004,5.0140534097885485,6.968904234623014,1.122132913292211,12.338586061067746,9.151947737464,5.128483991512828,1.4155272889672479
0.0,17.81516906845026,4.266433594276549,6.2198672773735675,1.2443208251815212,13.149964239855695,8.330717405817978,5.153697601561596,1.028342864388942
0.0,15.071061300470564,4.414000520001608,6.152340155674354,5.9561298101213485,8.699510864619231,4.990386726946802,3.305925080396115,3.2467527386764687
0.0,9.840388118443816,4.386411825688269,6.562032185458263,9.625386953575655,9.249964360015563,3.4993502111320964,4.503661473985932,5.9751153436454025
0.0,7.370497948548889,3.963097723055322,5.9184763584198565,14.626580102905747,13.20675976059089,3.318989782956108,6.072104190665577,7.109706182263023
0.0,5.407803781435122,4.0410389488684455,5.439767744814363,11.873157537855302,14.888816317010402,5.1420583935650965,9.931621047568779,7.435416257803395
0.0,6.678036940781678,5.252430127555361,5.464299309014095,8.65200992184991,15.04205174230431,7.829128211856926,10.925369770263703,6.48379555945973
0.0,7.428942391271066,6.1054291792685085,4.379091650809365,4.939760995738794,10.269037612455282,8.78194384336658,11.075433872947423,10.934743178080149
0.0,6.985273647514708,5.519415477548444,4.287167649492055,7.347726598906235,7.468716498323237,6.635791470341585,10.017507537591463,10.304764558072947
0.0,6.7474467741696795,3.436234975650956,3.543196600641608,7.433104649491771,7.786310553306325,3.8265907681067306,8.18289445986511,12.393157086366042
0.0,8.78682993183314,2.605078322268014,4.40465586744066,5.382902458855583,7.335135169233024,2.996775259432301,8.736447303251442,11.618900647639315
0.0,15.620966627923101,4.104760837467106,6.608379081406101,1.9207400622345303,6.228712691996808,3.7472698058203253,5.891700843838691,10.75595747245635
0.0,17.2941140767401,7.466963863624368,8.415427448420347,2.0914394406550767,8.744510667238607,5.529259308923547,5.916297857998992,9.187706708659862
0.0,21.26893444017425,8.150531032744222,8.209101020278277,3.7008073838056115,8.296095186536272,8.396391382976455,5.729874939550347,3.8885555028401075
0.0,19.756718671088848,7.552083218254815,7.9041715902633785,3.8917473410477346,10.534337261440918,7.328174163892242,5.5515308371049175,1.3124349239099098
0.0,19.632114407066275,5.3779049197218605,6.517377719510828,3.633821792248476,11.266144258804356,6.713085958419862,4.412349836774409,1.182987588493456
0.0,12.61107083960028,4.4539858028859385,6.450667358434659,6.131143313657425,11.2812760389713,3.6977627902971397,3.128370166194361,2.142263997289341
0.0,8.961724676897784,4.5200560308896875,6.481951452731972,10.149428907101887,13.97161534313259,3.695050404313047,4.999804100203338,5.335876505581217
0.0,5.424923265392541,4.011863929403628,5.027801202481709,12.808336176235663,15.240306220684886,7.83840808124854,8.865981556262494,7.154930222476833
0.0,7.849002977190378,5.323165487795841,5.040552156158922,11.197725211955134,15.851010720362698,11.18055846570691,13.34822554976433,8.253187373536115
0.0,8.971597438112546,5.561514788360364,5.8583365723249505,9.180530228731714,14.01903391455466,11.500480349105704,13.50109763015286,9.011094673533602
0.0,8.99689588050271,5.591895234970142,5.5904617948557,8.750399514362552,9.208596164139273,8.891100783941042,12.837326117198089,9.829684494222253
0.0,9.202401125654433,3.244455017789613,4.937439238477291,9.121945800915022,8.731411288696673,3.74789507414514,9.037580386565221,9.329520561818747
0.0,7.467430460565552,2.5135721664453534,4.519248477526593,7.44982420371837,7.257068636533788,2.5347062399040725,6.767316501817486,11.23593374725294
0.0,10.762914990585,3.383260266700507,6.2821865762421165,3.2590424994079625,5.923480375200894,2.6321402274206056,5.314875449373136,12.472877930356587
0.0,16.97602346812866,6.263854383210017,9.593004116231757,1.7681428408363176,5.300936239888754,2.3703127863697957,4.519431226839836,12.431617984713498
0.0,16.862788011177926,7.714190594384718,10.948807019276217,1.8419550192828977,7.236181735761589,4.7671423146957554,5.7324336665497135,8.811634173491
0.0,17.937183292853234,7.193781104790393,9.980773487274242,3.2095622330067215,9.937141192614996,5.5604089017343465,6.993816534658069,3.2332704300137953
0.0,14.285466518888386,5.366541464881918,9.180777561995882,3.127299188478654,13.251727476816132,6.40355051832748,6.54692059668974,2.120604153978652
0.0,13.247527014482761,3.9169239570213943,8.208002559715407,3.64413907593493,14.163675354948461,4.294408027108161,5.987793785989199,2.1654476852437927
0.0,10.774987758038773,5.012348377812543,10.004216658491202,3.8747943067020585,12.483819443416413,3.055595550565837,4.026442138422845,2.722537957276564
0.0,7.683198031468959,4.490535905912985,9.601262916830857,7.829766910627597,13.848837667673472,1.9573871600874444,5.0401964543464555,3.081723912013531
0.0,3.837550324112996,3.991425028842055,7.767283751234745,8.601131883061022,14.576015564715188,3.4405054444477132,8.261797131562943,3.1689545872876135
0.0,6.348412189472457,5.050207772427486,5.913880885872457,7.038976527380941,15.748604978435406,7.469066943951074,11.891403693515764,2.9534976992867317
0.0,8.330163141343148,8.372044741110576,6.104729779490771,5.082336430945558,12.19631565317887,8.253369194502728,12.95790970354097,4.303152223808791
0.0,10.212590484672472,9.77937854210424,8.260942567908156,5.3098734697753125,7.594805262810198,8.055137137804385,12.206073625848362,6.8697903107844285
0.0,10.845273015649678,7.54183836608058,8.178469134191618,8.714733825671548,5.366507570153191,4.783957885415483,9.01004413239098,8.02741875220772
0.0,8.518430217946879,4.857538063074275,8.166614437281318,7.762868217138029,3.7479104936994334,3.8987366871270543,6.402624420707968,10.797206265444146
0.0,9.346243559289196,2.841657282795847,6.703789849006213,5.295854094895086,3.9010625681839826,5.430155444994099,5.190246119177006,10.825084751661297
0.0,16.60588761346661,4.515604813475315,8.694323410036281,2.0295328622165245,3.5416886152874927,6.86458842324513,5.035781559255188,10.383682997491292
0.0,22.127322570302063,8.02474698523144,9.903250070588514,2.0926237428525547,7.40035912432072,9.457509675410927,6.88688776741993,7.259697324698077
0.0,26.20183589285517,8.488260466995925,10.520804996378466,2.7291311599106995,8.8503124506497,10.299478157346677,8.319886729631978,3.289206024132837
0.0,20.163087615573637,7.688271835466867,9.6066900259855,2.9171568225254405,11.234728890363368,8.757041740292038,9.25633083364761,2.562094527460932
0.0,14.666916798556002,5.229022506086112,8.160553074991086,2.9241053904410177,12.45584433697221,6.118053009500099,5.645298946646026,2.373497179533663
0.0,9.298662733736737,6.041231331457549,6.959902625528226,3.6328457762387942,10.637092761997936,2.3216294519087812,4.054478630294723,1.7371639106015733
0.0,6.594761882575408,5.052930876334398,5.4737854541720825,5.69925149058841,14.488000365903833,2.4284588994056335,4.368551808561177,1.7813925853882049
0.0,5.797011969423227,5.230554818419863,6.808690551143652,6.925549579176794,15.923058238907338,5.886398527284142,8.005165639335035,2.205281073119195
0.0,9.208089527423319,7.171144874045293,8.50287288819129,7.179981190319715,19.153064613385077,9.44067179383703,12.163612210636764,4.160570876455062
0.0,12.190869612726404,10.621017735541638,12.94680168429418,7.495861931293976,19.991377170737017,10.27807075037472,13.677016523929138,6.928532667786656
0.0,14.961203864281396,12.196225934973429,15.879564226611645,8.4372911150588,16.99697613325251,7.525347795439279,13.54854072423963,8.909382433782255
0.0,12.675712851896172,9.73603656155693,12.424122690367511,7.552462325039624,13.128027103234853,5.137522183430065,9.684978722741937,8.97552707120291
0.0,11.5329509267551,6.5562985415834785,10.942089137930655,5.514087850681724,10.459608054970344,2.8257293841502156,7.084020190465646,11.663359310705385
0.0,9.760009825219809,5.567606756205404,7.60665526070185,3.503820814875515,6.409727725415197,2.0575814893993902,6.761132743770253,12.758409952745321
0.0,15.079656311462982,8.309032832209928,9.938310750735512,3.0403369918535033,4.173641416029752,2.480190236444825,5.375673363465499,11.85290315463444
0.0,17.441960009036666,11.399532969569977,10.63600603466938,3.8179161754811,7.366578787367138,5.7452213924269575,5.8420323187725565,8.19070192543442
0.0,20.29357244169279,11.726364799480496,10.93896567775071,3.6513068568995037,9.801297801064408,9.248690455578679,5.742660120912278,2.408484760767845
0.0,16.746186810135967,10.047631974898174,9.47233814580132,3.738007922499705,13.329965438982128,10.256356286936137,5.063640661525813,1.741715423230685
0.0,16.01001491167227,6.0085759021683725,7.916158745363835,7.455028925246324,13.224876732341432,7.630304223714036,4.139844804584997,2.3082147910676953
0.0,11.171552505145074,5.847853091651793,8.211721552954337,10.398378742873717,14.708080782789406,3.6008469157288987,2.7010933975918405,5.7786402533050545
0.0,7.709004512548485,5.137200321982556,6.480286671550846,13.288262473657177,19.674836767498135,2.279521065129751,4.678990502179195,6.833274200644095
0.0,5.701015150914504,4.995734425424956,5.542013935629123,11.88627963304214,20.025442386138423,5.273543437720692,7.7470074640008315,7.103656319550295
0.0,9.05641529399504,5.28160928870476,5.301145572585291,7.843320875282011,20.720516471285677,8.963194611135181,10.874273275975762,6.157677921527877
0.0,11.593769169311265,8.300688003605059,6.471494275608039,6.167995754382192,16.42961641289112,9.792649126648303,11.208538656296463,8.731623011079806
0.0,13.777902563802506,8.45806820759448,7.763908526966531,10.121360167480898,13.238169243780138,8.331758155265895,10.228967197074647,11.079582561637046
0.0,15.07644834932029,7.025735360545912,7.743139218153949,10.148754588527309,11.736032940688375,4.496558290276436,7.7885044792952325,11.035913727172465
0.0,15.534448724317617,4.9389774627718666,8.653986189701225,7.817917177590415,9.771320793416008,2.867079487843867,7.821474997417152,12.287139255921362
0.0,16.453711429619204,5.2403495669566755,8.884773554024836,3.666462336700734,8.78453127076049,2.667592460522062,8.903483969168168,12.395706540656953
0.0,18.072230411571557,7.8293444504231005,12.210163690791276,1.2654589238024436,7.096879246050342,4.070187675216095,7.7810405974112395,10.830703820734495
0.0,17.562547616986894,8.950580709648902,12.706940689730944,2.606666227049863,9.255896205057606,6.108746114856729,8.535406482570561,7.302361968593532
0.0,16.98816938798405,8.279764671846822,11.38681382206494,3.3056595797506523,10.615745392993809,6.497370404192046,9.177877661259615,3.370390473646007
0.0,10.323637222476677,6.489070265491126,8.622312777911421,4.061440091477311,12.358347439416331,5.342539392280298,8.076290052687078,2.445505022757234
0.0,7.883878187816218,4.974780181502014,5.865607249855763,6.7965605799193,10.916860085473571,3.3701735294567294,5.660712961421909,3.8048664293075154
0.0,6.809216327107478,4.9168690565601185,6.626816589262128,10.640451270166002,11.32064267693862,1.8152357148556437,3.959328288846354,9.150435916419239
0.0,8.469165476342308,5.525321809322956,7.0547989678581695,12.834137533544403,15.38155624657797,2.2240135225973785,5.533655564934763,11.168709312245166
