Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark
0.0,0.0837763,0.640322,0.671734,-0.0388326,-0.0182106,0.0391382,-0.0211947,-0.0156791,
0.001,0.117269,0.684389,0.807593,-0.0388691,-0.0917854,0.0204651,-0.0247601,-0.0163988,
0.002,0.14624,0.691676,0.878031,-0.035953,-0.0547695,0.0308486,-0.0395307,-0.0224213,
0.003,0.150467,0.652103,0.952165,-0.0340523,0.0205525,0.0378245,-0.0503546,-0.0329528,
0.004,0.112035,0.632497,1.07887,-0.0372862,0.0977518,0.0304508,-0.0569596,-0.033097,
0.005,0.00667181,0.660515,1.03265,-0.0413652,0.229712,0.0270564,-0.0357653,-0.0278203,
0.006,-0.0895632,0.628493,0.773046,-0.0440014,0.36088,0.0108109,-0.00708453,-0.0214527,
0.007,-0.0948974,0.531332,0.294045,-0.0460688,0.37747,-0.0092918,0.00158802,-0.0177307,
0.008,-0.00553744,0.471506,-0.157398,-0.0497418,0.326241,-0.0290051,-0.00847065,-0.0163149,
0.009,0.109372,0.284775,-0.362224,-0.0512107,0.284228,-0.0283724,-0.0381219,-0.0133491,
0.01,0.19,-0.011934,-0.169183,-0.050754,0.246881,0.00466628,-0.067378,-0.0111926,
0.011,0.173729,-0.183369,0.0533057,-0.0521704,0.151451,0.0277839,-0.079016,-0.00974652,
0.012,0.107347,-0.216315,0.118542,-0.0551741,0.0953064,0.0166323,-0.0675535,-0.00962814,
0.013,0.0599618,-0.221022,0.134102,-0.0573782,-0.0838258,0.00721107,-0.0589366,-0.0106495,
0.014,-0.0167201,-0.155281,0.0372346,-0.0616917,-0.321314,0.00218785,-0.0457379,-0.00838744,
0.015,-0.0499695,-0.0301142,-0.0912203,-0.0628079,-0.301581,-0.0216809,-0.0223147,-0.00401922,
0.016,-0.0646288,0.0629495,-0.140908,-0.0597238,-0.211922,-0.0410351,-0.0058614,0.00567217,
0.017,-0.0992662,0.0651386,-0.100305,-0.0586971,-0.126503,-0.0563259,0.00374006,0.0170333,
0.018,-0.140165,0.0130324,0.00288074,-0.0537664,-0.106377,-0.0665555,0.00948209,0.0283154,
0.019,-0.189616,-0.0316088,0.110197,-0.0483315,-0.149046,-0.0758644,0.00972403,0.0408427,
0.02,-0.140392,-0.00853069,0.137198,-0.0460365,-0.0867079,-0.0779064,0.0101846,0.0500738,
0.021,-0.0341661,0.0960385,0.164848,-0.0443264,0.0131555,-0.0743603,0.017915,0.0521215,
0.022,0.0465752,0.129562,0.117654,-0.0551648,-0.0177688,-0.0660132,0.0367998,0.0571589,
0.023,0.0557505,0.150389,-0.0779851,-0.0674951,-0.126404,-0.0620891,0.0566228,0.0732156,
0.024,0.0102456,0.20889,-0.326853,-0.0795616,-0.134532,-0.0605796,0.0678585,0.0837299,
0.025,-0.0132659,0.227684,-0.561957,-0.0841873,-0.127512,-0.0597333,0.0680379,0.0808523,
0.026,0.0213425,0.202065,-0.771679,-0.0887103,-0.0840865,-0.050242,0.0749669,0.0763566,
0.027,0.0490414,0.197108,-0.805169,-0.0959105,-0.0408222,-0.0440004,0.0968423,0.0761535,
0.028,0.0613126,0.19359,-0.745094,-0.0982387,-0.0476623,-0.0313933,0.101624,0.0782084,
0.029,0.0134016,0.150862,-0.7542,-0.101984,-0.186167,0.00926664,0.0908985,0.0757937,
0.03,-0.0902129,0.0916227,-0.752481,-0.102634,-0.363189,0.0340647,0.0782145,0.070943,
0.031,-0.186351,-0.000527534,-0.704383,-0.0984482,-0.456981,0.0286718,0.0688902,0.0689733,
0.032,-0.250364,-0.0636138,-0.753272,-0.0915162,-0.478821,0.0107606,0.0703154,0.065231,
