Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark
0.0,-0.00507505,0.273106,0.0246821,-1.62131,-0.113943,-0.109436,-0.0942342,-0.162894,
0.001,0.0018755,0.26765,0.0386587,-1.60429,-0.208765,-0.119621,-0.0955888,-0.177155,
0.002,0.0378709,0.263855,0.0425304,-1.6008,-0.306161,-0.146675,-0.094708,-0.204218,
0.003,0.113441,0.264989,0.0404847,-1.64394,-0.385742,-0.194404,-0.0918835,-0.232817,
0.004,0.16715,0.274532,0.0425524,-1.63145,-0.442829,-0.253148,-0.0895091,-0.297856,
0.005,0.194411,0.272736,0.0261722,-1.56497,-0.484193,-0.311627,-0.0853931,-0.278873,
0.006,0.173785,0.272437,0.0167015,-1.42373,-0.518621,-0.357279,-0.077663,-0.182621,
0.007,0.0482485,0.269096,0.0189287,-1.22947,-0.546652,-0.386461,-0.0696978,-0.15519,
0.008,-0.0893955,0.268037,0.0156231,-1.04395,-0.557458,-0.399707,-0.0637048,-0.148288,
0.009,-0.15266,0.273123,0.00969859,-0.828951,-0.556023,-0.401154,-0.0587361,-0.105957,
0.01,-0.164715,0.273446,0.00369041,-0.606434,-0.552413,-0.390923,-0.0539673,0.0551225,
0.011,-0.155173,0.261782,0.00403642,-0.423765,-0.540442,-0.369221,-0.0515216,0.229256,
0.012,-0.115027,0.244056,-0.0114023,-0.287468,-0.531855,-0.349794,-0.0461237,0.309615,
0.013,-0.0481238,0.223301,-0.0395976,-0.188625,-0.533202,-0.333132,-0.038923,0.230448,
0.014,-0.0161307,0.198623,-0.0700294,-0.114295,-0.542245,-0.316095,-0.0344698,0.0172702,
0.015,0.00463076,0.17354,-0.105644,-0.0304648,-0.531478,-0.295983,-0.0345386,-0.0948632,
0.016,0.00135458,0.141884,-0.141844,0.0693962,-0.496501,-0.260588,-0.0356544,-0.133105,
0.017,-0.0148211,0.109742,-0.149854,0.148237,-0.454996,-0.218656,-0.0326931,-0.2313,
0.018,-0.026389,0.0816621,-0.13771,0.182086,-0.403846,-0.189835,-0.0311924,-0.308679,
0.019,-0.0898571,0.0572867,-0.127395,0.204511,-0.351088,-0.180322,-0.0288271,-0.310688,
0.02,-0.174807,0.0341555,-0.114456,0.204143,-0.303674,-0.187496,-0.0207674,-0.292987,
0.021,-0.264025,0.0129785,-0.0837421,0.175638,-0.271811,-0.191248,-0.00786293,-0.315762,
0.022,-0.265387,-0.00564347,-0.0549593,0.123851,-0.252835,-0.19198,0.0176105,-0.366038,
0.023,-0.171126,-0.0219179,-0.0195681,0.0531806,-0.230877,-0.19361,0.0515663,-0.321147,
0.024,-0.0703473,-0.050209,0.00634114,-0.0217695,-0.204343,-0.206589,0.0889776,-0.198797,
0.025,-0.020777,-0.0751501,0.0103955,-0.0614364,-0.174027,-0.227069,0.119809,-0.137525,
0.026,0.0451671,-0.0891899,0.0203805,-0.0972047,-0.144908,-0.243156,0.148923,-0.108112,
0.027,0.0927522,-0.0958308,0.0389289,-0.098045,-0.128357,-0.260933,0.135165,-0.217601,
0.028,0.0553475,-0.101695,0.0193438,0.00215254,-0.129108,-0.277825,0.0533738,-0.431587,
0.029,-0.0273547,-0.101157,-0.00388418,-0.0225306,-0.140463,-0.290908,-0.0190355,-0.539496,
0.03,-0.10302,-0.100053,-0.0130417,-0.134705,-0.1438,-0.302648,-0.118155,-0.631415,
0.031,-0.224372,-0.102707,-0.0184908,-0.15399,-0.123143,-0.307385,-0.191217,-0.600874,
0.032,-0.369097,-0.122022,-0.0433602,-0.0610853,-0.0904442,-0.301717,-0.204293,-0.474805,
0.033,-0.391607,-0.144876,-0.0726893,0.0703737,-0.0745362,-0.294137,-0.165508,-0.283657,
0.034,-0.266704,-0.163469,-0.0942427,0.0894186,-0.0774506,-0.285607,-0.153881,-0.0904193,
0.035,-0.179444,-0.181737,-0.0996694,0.114197,-0.0674744,-0.274839,-0.0325133,0.0633134,
0.036,-0.150125,-0.187479,-0.0967879,0.402327,-0.0301488,-0.258618,0.0824794,0.146248,
0.037,-0.127011,-0.187296,-0.076821,0.854597,0.0332771,-0.246978,0.0400492,0.226245,
0.038,-0.108697,-0.173463,-0.0465292,1.10552,0.0903055,-0.245691,-0.0965748,0.437581,
