Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark
0.0,-0.00944622,-1.24371,0.275499,0.255057,0.0654219,-0.0250277,-0.0240382,0.101044,
0.001,-0.0210802,-1.28345,0.227834,0.162497,0.0619641,-0.0236204,-0.0238372,0.126855,
0.002,-0.0335489,-1.14589,0.170362,0.064,0.0554584,-0.0221246,-0.0256668,0.15009,
0.003,-0.0352792,-0.991047,0.160169,-0.043765,0.0435388,-0.0226814,-0.0278061,0.17161,
0.004,-0.0312698,-1.04341,0.184394,-0.141587,0.031302,-0.0200329,-0.0316028,0.192159,
0.005,-0.0350891,-1.07232,0.210394,-0.205891,0.0281046,-0.0139278,-0.0325349,0.229391,
0.006,-0.0456062,-1.04999,0.148375,-0.236471,0.0284706,-0.00488993,-0.0316895,0.262225,
0.007,-0.0454907,-0.987631,0.0499896,-0.244058,0.030482,0.0023505,-0.0335615,0.306529,
0.008,-0.0347794,-0.895958,-0.0172406,-0.230303,0.0544416,0.0129414,-0.0313723,0.347527,
0.009,-0.0171417,-0.837639,-0.0379009,-0.227282,0.0836279,0.0327035,-0.0285271,0.36258,
0.01,-0.00572319,-0.794822,-0.0437346,-0.229949,0.0936669,0.0573563,-0.0244242,0.320358,
0.011,-0.00471523,-0.700996,-0.0608103,-0.226821,0.101267,0.0782025,-0.0164314,0.298517,
0.012,0.00290665,-0.594259,-0.0604699,-0.215136,0.110217,0.0877746,-0.0186118,0.351054,
0.013,0.0126231,-0.483476,-0.0394304,-0.189051,0.111014,0.0939024,-0.0238652,0.377877,
0.014,0.0106003,-0.372114,-0.0205541,-0.15075,0.0990804,0.100527,-0.0239196,0.394979,
0.015,0.00202401,-0.247601,-0.0178539,-0.128439,0.0592507,0.110327,-0.0201944,0.414095,
0.016,-0.00432881,-0.131848,-0.0283915,-0.112996,-0.0170348,0.119211,-0.0153631,0.424764,
0.017,-0.00657539,-0.0224331,-0.0204695,-0.086584,-0.0723481,0.132145,-0.0181168,0.427959,
0.018,-0.00809312,0.13022,0.00260294,-0.0587307,-0.0453199,0.149131,-0.0238335,0.425289,
0.019,-0.00541987,0.239467,0.0371224,-0.031294,-0.00919984,0.164457,-0.0235436,0.416775,
0.02,0.00226496,0.255081,0.0854581,0.00120616,0.00681516,0.163295,-0.0194891,0.405319,
0.021,0.0106633,0.24795,0.137473,0.0342333,0.0464603,0.147176,-0.0115103,0.394156,
0.022,0.0203141,0.286433,0.195722,0.0666929,0.0884012,0.121098,-0.00304834,0.374737,
0.023,0.0245829,0.357479,0.287128,0.0742573,0.107841,0.0866283,0.00221662,0.345444,
0.024,0.0298429,0.44528,0.358062,0.0772752,0.10132,0.0501564,0.0046822,0.322681,
0.025,0.0451176,0.498485,0.378761,0.0727654,0.100797,0.0143832,0.00329757,0.297152,
0.026,0.0702976,0.543989,0.407614,0.0539816,0.100459,-0.0148178,0.0064014,0.252382,
0.027,0.0782725,0.543373,0.419038,0.0407382,0.0952961,-0.0303089,0.0133456,0.199141,
0.028,0.070626,0.492987,0.401058,0.0330675,0.0959115,-0.043766,0.0228278,0.150348,
0.029,0.0722404,0.470891,0.369826,0.0217337,0.100055,-0.0865182,0.0301604,0.123479,
0.03,0.0775518,0.445623,0.345053,0.0101565,0.110008,-0.125072,0.0298984,0.091616,
0.031,0.0838598,0.407117,0.336585,-0.00438733,0.12272,-0.144763,0.0259228,0.0493211,
0.032,0.0866956,0.353199,0.333636,-0.0149966,0.138372,-0.164994,0.027986,-0.0030237,
0.033,0.0893279,0.310475,0.317657,-0.0178886,0.130873,-0.170589,0.0366444,-0.050819,
0.034,0.0917379,0.301794,0.30466,-0.0254494,0.128246,-0.177646,0.0452329,-0.0687561,
0.035,0.0882427,0.325292,0.296372,-0.0419397,0.152472,-0.176641,0.0515487,-0.0912568,
0.036,0.0768311,0.361362,0.280076,-0.0723581,0.184701,-0.203365,0.0558371,-0.239326,
0.037,0.0629267,0.376691,0.26685,-0.109553,0.191602,-0.245181,0.0597422,-0.431178,
0.038,0.0554791,0.420687,0.25346,-0.13666,0.165225,-0.279731,0.0639744,-0.452793,
0.039,0.0593118,0.476144,0.235708,-0.157648,0.113181,-0.284964,0.0691432,-0.475469,
0.04,0.0650204,0.528827,0.207895,-0.191573,0.0110915,-0.26197,0.0665481,-0.574527,
0.041,0.0644835,0.566477,0.180079,-0.235599,-0.111279,-0.243821,0.0601013,-0.656887,
0.042,0.0585504,0.59282,0.168732,-0.257427,-0.0523699,-0.23559,0.0524985,-0.556736,
0.043,0.0550862,0.588481,0.154603,-0.254916,0.0318781,-0.207562,0.0481999,-0.22137,
0.044,0.0587218,0.568202,0.128928,-0.257604,0.0514822,-0.189574,0.0474787,0.138133,
0.045,0.0592147,0.556876,0.0927644,-0.290192,0.066916,-0.172535,0.0498306,0.436649,
0.046,0.0548512,0.569495,0.07688,-0.335431,0.0197866,-0.157817,0.0547937,0.670706,
0.047,0.0519912,0.602472,0.0714818,-0.378337,-0.0815603,-0.143045,0.0569879,0.856927,
0.048,0.0511429,0.627017,0.0588315,-0.412377,-0.127413,-0.129717,0.0574632,0.98732,
0.049,0.0463503,0.654521,0.0400062,-0.424906,-0.120771,-0.109907,0.058561,1.06182,
0.05,0.048812,0.665719,0.0259115,-0.425046,-0.102933,-0.0853465,0.0587488,1.09784,
0.051,0.0589032,0.660434,0.0209481,-0.416514,-0.0911639,-0.0646608,0.0595476,1.10503,
0.052,0.072627,0.630158,0.0174957,-0.404,-0.0832891,-0.0510033,0.0622622,1.07352,
0.053,0.0801288,0.596831,0.00826233,-0.377419,-0.0788187,-0.0484545,0.0644583,1.00861,
0.054,0.0609195,0.556721,-0.00234984,-0.348752,-0.0787191,-0.09018,0.0675796,0.932192,
0.055,0.0259242,0.517301,-0.0133683,-0.323386,-0.0823678,-0.131398,0.0693231,0.86535,
0.056,-0.00395696,0.483604,-0.02324,-0.309486,-0.0757352,-0.127132,0.0698398,0.809195,
0.057,0.0041219,0.47834,-0.0348843,-0.321782,-0.061696,-0.109169,0.0636036,0.775221,
0.058,0.0150777,0.501706,-0.0571746,-0.345102,-0.0342972,-0.215533,0.0558265,0.707973,
0.059,0.0121137,0.488427,-0.0849048,-0.359187,0.00508734,-0.326008,0.055271,0.594683,
0.06,7.56e-06,0.433593,-0.10574,-0.431673,0.0523296,-0.321339,0.057379,0.456662,
0.061,-0.00570562,0.365231,-0.126817,-0.572839,0.115835,-0.235098,0.058907,0.422347,
0.062,-0.00302922,0.278575,-0.143651,-0.669755,0.196306,-0.137325,0.0542326,0.44068,
0.063,-0.010154,0.176078,-0.177911,-0.677886,0.286386,-0.174228,0.059107,0.429654,
0.064,-0.0185787,0.0713577,-0.178679,-0.612065,0.314442,-0.343784,0.0671853,0.435061,
0.065,-0.0351339,-0.0337262,-0.141332,-0.557275,0.239122,-0.485059,0.0807636,0.468574,
0.066,-0.0670469,-0.0631402,-0.106869,-0.554788,0.140483,-0.471629,0.0925525,0.419556,
0.067,-0.0807271,-0.0809667,-0.0893427,-0.580196,0.0409765,-0.395694,0.0906221,0.27842,
0.068,-0.0686393,-0.112052,-0.0957599,-0.568286,-0.0555978,-0.342227,0.0825169,0.130557,
0.069,-0.0585248,-0.158552,-0.075977,-0.495073,-0.148799,-0.166049,0.0797583,-0.0389112,
0.07,-0.0686051,-0.218632,-0.018907,-0.396415,-0.224792,0.192353,0.0794749,-0.200066,
0.071,-0.0832287,-0.311124,0.0952998,-0.307707,-0.278862,0.609698,0.0791656,-0.305892,
0.072,-0.0824895,-0.367632,0.191104,-0.23813,-0.308537,0.820419,0.0830569,-0.367339,
0.073,-0.0741648,-0.388326,0.179465,-0.19049,-0.316146,0.769581,0.0905018,-0.396336,
0.074,-0.0671497,-0.413325,0.11354,-0.142933,-0.298915,0.633191,0.0909853,-0.399888,
0.075,-0.0747687,-0.435354,0.0212003,-0.082316,-0.261057,0.326326,0.0925177,-0.397004,
0.076,-0.103409,-0.436828,-0.0994984,-0.031448,-0.229059,0.0884142,0.0970246,-0.394906,
0.077,-0.121546,-0.463696,-0.230109,-0.0311695,-0.217908,0.160655,0.101185,-0.396974,
0.078,-0.0843901,-0.508565,-0.373743,-0.11552,-0.238217,0.319527,0.100716,-0.403255,
0.079,-0.0459384,-0.502542,-0.43657,-0.177044,-0.278298,0.457366,0.104018,-0.428618,
0.08,-0.0166091,-0.466769,-0.426984,-0.134666,-0.320819,0.585678,0.111202,-0.493502,
0.081,0.000361803,-0.439564,-0.442826,-0.0753044,-0.360014,0.732148,0.123041,-0.550674,
0.082,-0.00480193,-0.427663,-0.4789,-0.0329295,-0.392351,0.936002,0.136615,-0.589249,
0.083,-0.00490272,-0.403441,-0.496541,0.0185852,-0.414835,0.980388,0.148679,-0.651705,
0.084,0.001493,-0.387841,-0.480998,0.0556113,-0.429921,0.917873,0.166361,-0.714204,
0.085,0.00492433,-0.374038,-0.440403,0.0819855,-0.437656,0.959065,0.190795,-0.742716,
0.086,0.0100237,-0.354014,-0.332395,0.103231,-0.459401,1.05567,0.229971,-0.731585,
0.087,0.0207649,-0.29683,-0.117541,0.143266,-0.446824,0.978534,0.278594,-0.674864,
0.088,0.0383945,-0.199543,-0.156072,0.15381,-0.387637,0.79173,0.302952,-0.589802,
0.089,0.0504603,-0.110297,-0.243223,0.150893,-0.306379,0.660587,0.299709,-0.541122,
0.09,0.0569047,-0.0790331,-0.297751,0.170416,-0.218037,0.601,0.341326,-0.553118,
0.091,0.0633924,-0.042015,-0.331397,0.17438,-0.136319,0.531123,0.298543,-0.517244,
0.092,0.0577985,-0.0102729,-0.351618,0.163481,-0.0609553,0.466973,-0.0915959,-0.405575,
0.093,0.0474937,-0.00106841,-0.359271,0.121446,-0.000182976,0.450658,-0.716012,-0.284007,
0.094,0.0417067,-0.0297905,-0.37009,-0.0136456,0.0460947,0.370685,-1.57708,-0.205188,
0.095,0.0256801,-0.0696885,-0.35933,-0.139139,0.100745,0.254831,-2.46198,-0.284278,
0.096,0.0285923,-0.0763436,-0.331375,-0.153876,0.16071,0.207438,-2.20206,-0.465366,
0.097,0.0449547,-0.0556994,-0.290856,-0.0977594,0.209125,0.149917,-1.75223,-0.4797,
0.098,0.0507875,-0.0414576,-0.261019,-0.0454791,0.248542,0.0741691,-1.43902,-0.364256,
0.099,0.0666115,-0.0314327,-0.24197,-0.0167382,0.279104,0.0151964,-1.19055,-0.250528,
0.1,0.0823809,-0.0144974,-0.22521,-0.00706365,0.288247,-0.0323948,-0.985485,-0.10093,
0.101,0.0738539,0.00612069,-0.208355,-0.0117299,0.278787,-0.0952998,-0.814321,0.00958776,
0.102,0.0756152,0.0460176,-0.154643,0.0584788,0.255444,-0.145359,-0.548892,0.0557186,
0.103,0.0826593,0.0667389,-0.0546956,0.228757,0.228072,-0.187451,-0.273785,0.157903,
0.104,0.0892098,0.052312,-0.0163438,0.466049,0.219379,-0.230798,-0.0301603,0.243694,
0.105,0.0895776,0.0317917,0.00546826,0.743344,0.240267,-0.242936,0.0794134,0.21111,
0.106,0.103716,0.0246043,0.0454497,1.00222,0.281444,-0.305266,0.0704155,0.15114,
0.107,0.133107,0.0324971,0.0922466,1.16551,0.306377,-0.338692,0.177558,0.201962,
0.108,0.114409,0.0462146,0.120416,1.16889,0.31631,-0.339769,0.350534,0.148662,
0.109,0.0756557,0.0768582,0.142904,1.04547,0.326607,-0.329901,0.453969,-0.0378608,
0.11,0.0340974,0.135249,0.186493,0.920583,0.353338,-0.345335,0.512783,-0.0236836,
0.111,0.0103083,0.182283,0.224474,0.849099,0.392485,-0.361818,0.592744,0.149146,
0.112,-0.0192283,0.221894,0.233154,0.836775,0.431248,-0.325847,0.734012,0.162403,
0.113,-0.0598378,0.253276,0.220714,0.837748,0.463556,-0.276802,0.919613,0.108141,
0.114,-0.0997056,0.29705,0.202888,0.825137,0.475719,-0.237407,1.04662,0.0117292,
0.115,-0.16974,0.355275,0.190454,0.815574,0.484445,-0.183237,1.07428,-0.195273,
0.116,-0.254486,0.403367,0.167854,0.79856,0.489281,-0.124575,1.03067,-0.347636,
0.117,-0.241287,0.464144,0.143033,0.743863,0.497663,-0.179433,0.920788,-0.407569,
0.118,-0.126736,0.56068,0.116484,0.667578,0.495409,-0.299007,0.745987,-0.278107,
0.119,-0.0993948,0.607657,0.0957427,0.612823,0.478191,-0.271321,0.568269,-0.0615919,
0.12,-0.122611,0.595737,0.0858373,0.588237,0.468624,-0.160143,0.365328,0.159353,
0.121,-0.0786314,0.600996,0.0669194,0.57763,0.445034,-0.0898952,0.135921,0.371529,
0.122,-0.0429978,0.585381,0.0403957,0.549925,0.417921,-0.0923629,-0.0300282,0.593332,
0.123,-0.0616184,0.524093,0.0316333,0.480622,0.400625,-0.166661,-0.144106,0.760407,
0.124,-0.103423,0.456382,0.0219617,0.400715,0.379044,-0.233455,-0.254265,0.678853,
0.125,-0.127264,0.399859,0.0158445,0.36394,0.353119,-0.233627,-0.381276,0.548654,
0.126,-0.150261,0.307267,0.027726,0.331924,0.329218,-0.262077,-0.46917,0.549667,
0.127,-0.16874,0.192769,0.0231379,0.279368,0.31211,-0.311029,-0.543006,0.606172,
0.128,-0.156904,0.102808,-0.00197565,0.25905,0.284587,-0.330388,-0.691075,0.584413,
0.129,-0.13317,0.0120313,-0.0154997,0.266581,0.269477,-0.360124,-0.898076,0.441374,
0.13,-0.134772,-0.0616991,-0.0380303,0.28943,0.256581,-0.399864,-1.08152,0.290578,
0.131,-0.14823,-0.139251,-0.09503,0.3365,0.236391,-0.401011,-1.14499,0.276002,
0.132,-0.138442,-0.174785,-0.134435,0.403188,0.219913,-0.416958,-1.06379,0.356156,
0.133,-0.0888211,-0.165288,-0.128531,0.464794,0.18188,-0.462408,-0.890904,0.333615,
0.134,-0.00882402,-0.165952,-0.184899,0.507143,0.112767,-0.518576,-0.715329,0.0540389,
0.135,0.039984,-0.0293978,-0.350343,0.518171,0.0202397,-0.538708,-0.561398,-0.378734,
0.136,0.0494458,0.0952315,-0.457312,0.507595,-0.0683186,-0.552256,-0.429385,-0.797974,
0.137,0.0213659,-0.0650376,-0.344195,0.527186,-0.13641,-0.554881,-0.281819,-1.10959,
