Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark
0.09,0.0130984,0.082711,0.0628347,0.0497973,0.176359,-0.100309,-0.0174843,0.00547715,
0.091,0.00349103,0.0382887,0.051826,0.0524472,0.177331,-0.0998258,0.00677526,0.0068864,
0.092,0.0229431,0.0214186,0.0190965,0.0588447,0.0838368,-0.095832,0.0117179,0.0108859,
0.093,0.106228,0.0149782,-0.00586297,0.0698217,0.0556833,-0.0866863,-3.3e-05,0.0170801,
0.094,0.173618,-0.0128841,-0.0210795,0.078967,0.0783892,-0.0745637,-0.00269035,0.0166052,
0.095,0.177085,-0.0362814,-0.0490269,0.086439,0.0943956,-0.0103563,0.0074669,0.0146346,
0.096,0.162229,-0.0308145,-0.0713966,0.101591,0.052034,0.0613445,0.0314053,0.0135139,
0.097,0.18055,-0.0536464,-0.0873341,0.123206,-0.0147648,0.068023,0.0485785,0.0110062,
0.098,0.18757,-0.0864686,-0.10253,0.139543,0.00919433,0.105041,0.034954,0.011573,
0.099,0.14364,-0.131128,-0.115515,0.154699,0.142319,0.13881,0.0196946,0.011947,
0.1,0.112116,-0.211767,-0.124324,0.160158,0.188352,0.136864,0.0279453,0.010023,
0.101,0.0745132,-0.276586,-0.142892,0.159296,0.167385,0.155848,0.0266128,0.00754968,
0.102,-0.00770498,-0.337041,-0.168251,0.163581,0.142662,0.176369,0.0382761,0.00603936,
0.103,-0.0957706,-0.413648,-0.190694,0.176464,-0.0310766,0.182408,0.0496841,0.00324476,
0.104,-0.112284,-0.386476,-0.225965,0.200136,-0.229683,0.196407,0.0501279,0.000783871,
0.105,-0.0783017,-0.253694,-0.337095,0.221508,-0.434467,0.194424,0.0248016,0.00217408,
0.106,-0.0216382,-0.137959,-0.42468,0.264733,-0.40391,0.192803,-0.00268359,0.0104142,
0.107,0.0328267,-0.0683266,-0.3919,0.348295,-0.157259,0.193582,-0.0140835,0.0159766,
0.108,0.0317746,0.0481581,-0.363974,0.421151,0.0361565,0.190699,-0.034906,0.0198891,
0.109,0.00413565,0.148037,-0.352406,0.48969,0.109035,0.20447,-0.0509114,0.0202145,
0.11,-0.0235064,0.210746,-0.317375,0.564392,0.0639238,0.209032,-0.0626146,0.0167317,
0.111,-0.0317795,0.26564,-0.253121,0.646417,-0.037132,0.195641,-0.0740402,0.00928413,
0.112,-0.00911679,0.360724,-0.16345,0.732421,-0.135915,0.18384,-0.0666887,0.00273265,
0.113,0.00528838,0.425763,-0.0221362,0.758531,-0.00370528,0.177001,-0.0602139,0.00551082,
0.114,-0.00668147,0.447938,0.0880757,0.683688,0.157774,0.191444,-0.0566613,0.010634,
0.115,-0.0193129,0.422949,0.149263,0.6158,0.110643,0.212709,-0.0662725,0.0141873,
0.116,-0.0345288,0.290114,0.184644,0.492656,0.0385852,0.241012,-0.110509,0.0191865,
0.117,-0.0801727,0.14053,0.215155,0.298712,-0.0231589,0.282854,-0.12607,0.018297,
0.118,-0.0913985,0.154897,0.234771,0.102715,-0.011004,0.319616,-0.134467,0.0180032,
0.119,-0.0579687,0.194887,0.246894,-0.0919949,0.00946239,0.365044,-0.142249,0.0160939,
0.12,-0.0253038,0.216881,0.246016,-0.340581,-0.0268538,0.426635,-0.112554,0.0142204,
0.121,0.00288056,0.369773,0.232457,-0.433577,-0.0600555,0.500781,-0.0840892,0.0116807,
0.122,0.0177458,0.364795,0.206613,-0.316491,-0.17529,0.463785,-0.0583282,0.00645922,
0.123,0.030918,0.383847,0.171056,-0.093734,-0.122806,0.298606,-0.0421874,-0.000322174,
0.124,0.044627,0.319881,0.143689,0.00205759,0.0751876,0.229769,-0.0188775,-0.0041388,
0.125,0.0792116,0.240817,0.126409,-0.0960135,0.0397437,0.12189,0.0182081,-0.00536744,
0.126,0.0910737,0.298136,0.108728,-0.207238,0.0868482,-0.0407151,0.0151133,-0.00506336,
