MNF_mark,MNF_Smoothed_Filtered_right_TA,MNF_Smoothed_Filtered_right_RF,MNF_Smoothed_Filtered_right_VM,MNF_Smoothed_Filtered_right_MG,MNF_Smoothed_Filtered_left_TA,MNF_Smoothed_Filtered_left_RF,MNF_Smoothed_Filtered_left_VM,MNF_Smoothed_Filtered_left_MG
,90.04860835874581,44.12173398654964,50.984856622222665,62.746230719456875,108.41534247660674,67.92592122620388,65.9243341784836,81.15447247973367
,84.64818368163972,48.77798133135863,46.54060128974771,49.6301450678515,118.77305852289437,74.32293925074318,66.32863856928608,73.13955815250738
,60.36521668316755,37.31638305743249,51.096564935739735,31.942591938124558,110.16654430510069,87.12564165575873,73.07058929048141,54.9896141608555
,40.37358713796087,41.315456531949195,60.544821607804984,37.325506343861704,78.54181583504344,65.72120927013839,55.084693844875375,57.24943072438471
,61.841463321919846,58.27070956524478,60.96228539330646,39.59483205831751,80.35466310773008,50.15271788586988,39.64424574535465,58.40241911965197
,60.98535470566325,60.76583111852266,53.68563077838865,39.77666465667322,80.36445175173355,52.84769367456948,33.48380222497298,59.45359151179555
,58.013436072741584,55.68117540278177,41.59285887405795,50.043406053240155,46.15246243409406,46.56206797663552,36.3029609201645,68.78122368560676
,76.71963224070952,55.068033974109575,43.90107051497214,58.50604840219411,54.326639605188696,39.83567728133184,33.598454148552335,63.691707148341806
,89.67952625296935,71.82617386360508,43.144744202977904,40.75944980359072,44.1278399498239,37.04312886127761,32.91880459365602,38.62908243162776
,89.5495529857082,64.27073917106036,44.65849853170616,34.83030952956293,32.04058251965474,32.40771729552313,31.523092227357523,36.67514588356494
,85.09025441107521,43.58799933928745,27.769475850550634,42.358978648475244,33.7073560649165,33.0104009184974,36.952677259838104,40.3837853745263
,59.56692890098608,33.2405089166102,58.49840570804449,72.21087732399361,59.736652399401315,47.07972015346746,49.75026028027601,49.5698037351909
,60.42625733739014,41.84615599191074,57.47158542679065,59.88344074589393,58.04872264056423,36.0782213616087,64.4884706502489,36.44934409442243
,44.362836657221976,43.32742323296253,39.00977214635912,44.40028031897351,62.58662898846403,35.74978499921926,48.175729974413116,31.918946020182347
,43.07506751631087,58.15400996917938,48.069652773597035,39.61348781655163,49.54312223064003,49.29979065322927,45.29961061088159,29.620375261960113
,37.31281747010433,49.257174699011195,44.13554856054639,32.48254462228736,44.016914211016726,45.91576179260054,38.95158899767316,28.61051034834653
,31.167762387515072,35.88396715341186,43.27072544795946,26.7239340059666,31.782295405581134,50.5863017600165,37.375267974870546,28.219123559025483
,33.38498556231587,38.23123880037261,36.539328103552094,33.353254591217265,30.462653065000787,49.44386563097481,35.242010131566175,42.3509431612766
,55.76083199517347,36.73112157063139,45.39908492757145,30.016165864496987,42.10461287380823,57.400097910584485,38.36641594354595,52.75512879934399
,79.28077783749644,46.381615695010744,38.546822680240574,30.939615332132824,79.98002798238147,33.50118398326654,48.609247459756325,46.067441662279926
,69.37291939886704,53.364915880814124,38.84943711517218,27.839729918352,57.87918230707401,33.11041270816966,45.17604179977228,32.935176131381546
,63.20378890193346,36.05623348420008,44.072199716416705,31.325879156444543,44.863281114227696,36.97720070935572,41.622077061108385,31.921264513697963
,58.40382204842793,33.83819661639282,44.08127863842699,38.8020171930258,48.75831791545921,31.670985773932,30.49927133317405,27.72255247276071
,41.933785940123585,48.37071664655336,37.65448709770451,32.91296856887263,37.04425070109671,28.183730136137083,26.401563686246753,46.64188251040508
