MNF_mark,MNF_Smoothed_Filtered_right_TA,MNF_Smoothed_Filtered_right_RF,MNF_Smoothed_Filtered_right_VM,MNF_Smoothed_Filtered_right_MG,MNF_Smoothed_Filtered_left_TA,MNF_Smoothed_Filtered_left_RF,MNF_Smoothed_Filtered_left_VM,MNF_Smoothed_Filtered_left_MG
,138.9606549577073,33.21444651616713,37.06711753908158,32.399710596734494,46.26848833937714,38.18098765163298,42.0469082136532,80.15712639433767
,143.6924440460666,34.509756524397716,30.755040061377514,26.882148554026013,38.631200878376426,36.90588673552807,32.7140415938239,69.97103449046487
,144.51195995432934,24.658966752259463,28.101002135244276,28.359517631825828,72.9936229104396,39.06962227633599,34.61440874492297,41.45847245220689
,112.97560121136195,27.846199438593697,38.221894239965195,25.387744862922062,87.00344083500896,33.62181745043624,28.414142326555837,42.48105652927045
,131.92223566784583,38.23050320200613,42.50836179404924,22.537127711711204,97.22395232890638,30.511559385561203,33.45890673970364,41.398502209390514
,111.73184091732233,49.1125377626053,35.349444817830175,23.924212442971022,108.25460413930767,32.511562887048534,41.1159375771731,52.099164357968334
,67.47416785412186,52.799317138917054,44.3742132778754,30.453125787024884,115.04899206154516,33.165159721842315,50.82690673193222,41.40880859699482
,53.61913285124543,25.69906707248212,34.25245665344015,33.064196868835396,77.08414461536296,51.28982844872158,57.401583135923495,27.345531101992847
,65.05680280290196,27.47847099461913,32.260164561530246,25.60105667426227,68.33859138471091,34.61303835554461,52.10448565591278,25.57399451482041
,67.20365711413338,29.114938352650015,30.336749779405217,40.19370860572867,96.30182545534836,29.128413674957955,36.045108563595505,24.293658649047117
,82.35221277696853,44.57821960038511,25.807336967531256,38.86821774754151,64.66908951934546,43.293441271653165,41.74454269586721,38.27342265021211
,85.50853491767349,58.42816888397104,33.31333610458349,40.012291675396426,37.230754228251755,45.08496038655148,33.57319325493174,59.35788556756529
,88.90091442966153,57.485594916545246,38.79582577551612,32.07989482687272,32.374833842533505,36.940193735471034,31.895987724195173,63.52291645598123
,97.35641494067164,27.95817111160688,41.343905685337965,31.81891443515868,38.14300767966916,36.5216322177758,33.48742268524407,71.34905104505941
,96.03903488249185,30.440135070744997,41.298978511112274,35.47733801860733,39.8959435586268,32.91087285162443,32.74165593469086,58.231531296243716
,44.74356544059664,34.13186124356858,35.11784191402081,36.478583609558406,30.95151516161637,46.13876826937097,32.058191124330435,28.66997448360122
,56.70483657032122,28.358318350385908,34.41617754979285,29.71438284062057,37.8057339492639,46.08773997404396,30.563549944558602,34.28743207107183
,55.18927398296883,28.19249068568033,29.53600740333017,29.297639565142436,39.72645960688123,34.853641003474294,31.004045707687208,46.33016767984855
,54.365065448920355,25.07838128395534,34.417153490084274,36.626257913847255,49.699730062039635,30.37028934597541,30.37767764512083,37.39192176156671
,44.248336549220454,40.66482552147341,51.978083276225206,34.51892536115107,42.72302729163145,29.44071270051827,28.046888758788842,39.01023777807476
,39.474540818180095,42.25314536553134,57.27868775323944,32.847384549379534,46.65514152824844,32.37702405552775,40.53711014264961,35.939803037136116
,54.872939435314265,43.18437990120803,46.11405823775702,26.282586910017205,62.66891403844951,56.4333975182319,57.49981368448197,39.073710592157326
