MNF_mark,MNF_Smoothed_Filtered_right_TA,MNF_Smoothed_Filtered_right_RF,MNF_Smoothed_Filtered_right_VM,MNF_Smoothed_Filtered_right_MG,MNF_Smoothed_Filtered_left_TA,MNF_Smoothed_Filtered_left_RF,MNF_Smoothed_Filtered_left_VM,MNF_Smoothed_Filtered_left_MG
,56.79545123945369,39.1709242081086,51.8557629267447,44.348393528433775,59.70043165940955,42.07736643120826,27.816385757461777,53.80280244896871
,62.918315575256074,35.28159267104761,57.01909181273436,44.5999972519225,60.67773758755133,40.27527936089247,26.43956109965006,54.601526632682614
,60.03539158019485,35.724071992831526,53.59362264304825,37.50860383358711,65.46306290665048,39.891141452345096,26.53260391918059,61.76020016221443
,60.06424244157893,36.21568560953348,44.702565341481765,53.902783458003725,60.859593587555544,48.554416149402684,44.039483624085214,66.19458197209663
,33.26764178423802,49.11686583656634,51.53279652798752,59.826271186618094,60.06483421502797,41.608124391776364,75.13001876656087,64.36428318925427
,57.45654171466472,49.1169448942881,52.26885290425929,60.05424697556449,60.32734356514426,41.34192000561868,45.195506848882,73.91578085968148
,45.30196294175645,39.05835204840563,50.21154478730498,60.2110157364142,59.5949746647758,47.07666738974197,40.52057807027146,65.27857036111008
,41.12106063536677,41.68313565704741,45.40468472689938,49.23468886251975,42.95660906009054,45.01067485089267,34.15794515943776,32.33946726308031
,28.928317585419475,44.333642690583126,63.099821762412944,47.67236643736227,36.07519062098144,39.194828296538326,26.49499993587719,35.85537166742654
,35.33661384336289,48.01373910272293,90.96730087032927,42.925367455534904,32.90293941745686,39.810292135575345,32.088362518346415,40.638011296134664
,45.33248396633966,39.595205748688095,57.40062282330521,47.920233311249284,58.71025912296194,45.46683502149958,37.721039921206405,43.00841125034476
,40.49929247724396,36.13529592475594,39.28288605195395,40.86589545730938,59.07345741330925,37.256783229897245,40.64702524729437,87.40743360256202
,37.818138586352596,31.934981468026617,67.80667631404064,46.861124523766144,59.38848226524909,35.820396881405316,50.27301115598675,87.7109904534726
,41.81111895273545,32.19329733680006,74.02420032621153,41.46948941507493,57.89289127599408,30.7868771489479,45.8761217549954,38.42829891853302
,44.688319557651134,32.169333284400466,43.95751779180721,45.385948958414744,52.9840711925372,29.01280110601742,40.43885170007393,29.314379320294556
,41.30700244949906,34.01818402935395,45.36948315939289,43.56184396741468,47.05731439759901,51.99308364092936,49.54077526138023,42.513288077326386
,45.38080931906757,37.44512319084433,56.65344932297711,26.688695333963448,55.08121530276655,43.54188711059257,49.21949933667816,42.24739258205861
