Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark,Filtered_right_TA,Filtered_right_RF,Filtered_right_VM,Filtered_right_MG,Filtered_left_TA,Filtered_left_RF,Filtered_left_VM,Filtered_left_MG
0.0,-0.0560721,0.00991813,-0.102795,0.0398726,-0.0109388,-0.00278817,-0.00871416,0.272378,0,-0.00636347293742491,0.051229666499429435,-0.004905626535370161,0.0030257161189868316,-0.01393912943174208,-0.006698382491389474,-0.006672238563545278,0.08771155315172276
0.001,-0.0511453,-0.0215772,-0.0813039,0.0394303,0.00836989,-0.00788278,-0.00248247,0.217049,0,-0.003227041642991921,0.026767006453023087,0.011307805550198915,0.003541023225949609,0.0037833958780008033,-0.010961011899425343,-0.001295662279860821,0.04360243563737207
0.002,-0.0477645,-0.0414598,-0.0696832,0.0363528,0.0193975,-0.000837271,0.00998036,0.180374,0,0.0010026611435360704,0.009321602334565533,0.018707261138895617,0.0021759634414086383,0.015004669404391744,-0.005231581502921903,0.011290367973198556,0.01228363475258731
0.003,-0.0457283,-0.0547062,-0.0631,0.0352681,0.0168135,0.0059807,0.014944,0.154371,0,0.0011686950195911178,0.003194726156904056,0.018475472660404287,0.002784551593238713,0.011780734122221612,0.0021091795422110565,0.01627378792852402,0.0001750021207294998
0.004,-0.055479,-0.05999,-0.0566393,0.0344789,0.0230687,0.00687376,0.011272,0.132783,0,-0.007874960742195956,0.0008181988856010656,0.01920472895595018,0.0043717301635304,0.018595110144829615,0.0014195189452793676,0.013971259391455885,-0.012807342253121608
0.005,-0.0554444,-0.0611954,-0.0588198,0.0332287,0.0312147,0.00831958,0.0051495,0.11019,0,-0.011207101325874031,0.006754880494547423,0.010249483029984126,0.00546142296152509,0.02660228364598824,0.0032093469319994967,0.008533934490582044,-0.019975741412050205
0.006,-0.050501,-0.0652461,-0.0641527,0.0308699,0.0267436,0.0151878,0.00688292,0.0897252,0,-0.0072301671543885705,0.006421883139659076,-0.0009936868923663125,0.005856240763295506,0.022357706648623042,0.008659093520482178,0.012350695197313527,-0.029573810994317915
0.007,-0.0519796,-0.0688718,-0.0650455,0.0296885,0.0135603,0.0224096,0.0111164,0.071953,0,-0.01457055751317058,0.009635607792557815,-0.007226600977151368,0.00736739472155542,0.008898944808521977,0.01632136617030533,0.017322937288884954,-0.03251191269087765
0.008,-0.0497492,-0.0713823,-0.0627874,0.0295208,0.00715206,0.0369533,-0.0101679,0.0530873,0,-0.015815050765161095,0.011501967675872318,-0.01011266538423966,0.009925100401569183,0.0018072472619967157,0.030016159318503842,-0.0020321965502411114,-0.04021724087437434
0.009,-0.0351134,-0.0976987,-0.0656037,0.0259604,0.0208105,0.0442075,-0.0234971,0.034137,0,-0.009479666353175546,-0.008898637706126488,-0.016335292268818965,0.009066881918673634,0.014591796068888791,0.03806149354848155,-0.0152449215463033,-0.04706962243660175
