Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark,Filtered_right_TA,Filtered_right_RF,Filtered_right_VM,Filtered_right_MG,Filtered_left_TA,Filtered_left_RF,Filtered_left_VM,Filtered_left_MG
0.0,-0.021143,-0.0836931,-0.381141,0.00376712,-0.00403935,0.000610952,0.00176396,-0.142784,0,0.0010460033273729913,-0.000505084566620701,-0.006870698404593908,-0.0031966107404244274,-0.006250399377758798,0.0023998880940701507,0.0017637588537260645,-0.02602030719536451
0.001,0.00835375,-0.075453,-0.377741,0.00839325,0.00284397,0.00945769,2.78e-05,-0.0187384,0,0.029201269549156528,0.005250312059342522,-0.007227195136349901,-6.685592821293652e-05,-0.0010479305533847604,0.011012534885508884,4.0070553256334044e-05,0.09774404923735613
0.002,0.0229002,-0.0735695,-0.370726,0.0122969,-0.00530763,0.0084874,-0.00217411,0.0740242,0,0.043108638457062684,0.005042959106827189,-0.004753575270091305,0.002111140699993574,-0.008611369345057358,0.010650446045840535,-0.002137635737053131,0.197019888312631
0.003,0.0180533,-0.0771582,-0.365528,0.0119954,-0.0157135,-0.000227461,-0.00263186,0.0794945,0,0.038796538738018374,-0.0014796262041361417,-0.004160015831094084,0.00043451010129488723,-0.021068015050731505,0.001544838198877011,-0.0026435355699512856,0.20176456932423936
0.004,0.0170765,-0.0776149,-0.360433,0.0116148,-0.0145046,-0.00632959,-0.00158187,0.0514732,0,0.03849895692635882,-0.004846253056444937,-0.004408377658611002,-0.0012163042366667449,-0.01985224362459212,-0.004204166960586104,-0.0018207861176947277,0.17382546865632134
0.005,-0.00677827,-0.078888,-0.353963,0.00974603,-0.00329264,-0.00941722,-0.000658152,-0.0236006,0,0.017039474887305173,-0.009031437049584682,-0.0031401210203130876,-0.0038411463161678954,-0.01092178873236998,-0.007787017888067956,-0.0008824500487557053,0.09422532436200792
0.006,-0.0338442,-0.0794126,-0.346983,0.0108583,0.00298233,-0.00775239,-0.00410356,-0.175401,0,-0.008291365829840934,-0.01297994012260689,-0.00208886157678077,-0.0031267630751976895,-0.0054293978920396295,-0.005986482041008398,-0.0047549411050596315,-0.06676721932513943
0.007,-0.0549329,-0.0764293,-0.344494,0.0124,0.00636621,-0.00342171,-0.00561097,-0.296301,0,-0.02612367401187818,-0.01251447765935309,-0.005258750843328424,-0.0015722848165269873,-0.004178384953073425,-0.0021468640272554133,-0.006046082609924215,-0.19718098014195173
0.008,-0.0494195,-0.0739677,-0.34368,0.0128764,0.0150224,-0.00108144,-0.00472684,-0.22082,0,-0.01876723618299666,-0.013706635761875842,-0.010920391448380449,-0.0006634374211018304,0.0029848903473271675,0.0002254793825348005,-0.0056923464225225725,-0.13911903049419863
0.009,-0.0316469,-0.071245,-0.344226,0.0145514,0.0302687,-0.00189313,-0.0109984,-0.118412,0,0.0016537682995302694,-0.013027559783215178,-0.017637153159998753,0.0015156530742074584,0.016737215967838857,-0.000954166799959882,-0.01146742340345223,-0.04934202225426398
0.01,-0.0346308,-0.0668809,-0.340884,0.0136967,0.0468026,-0.00116221,-0.012042,-0.0680495,0,-0.000467093036373753,-0.012408073895882065,-0.021485899954733077,0.0014421413594386148,0.03136027068722466,-0.0001830755214798903,-0.01305184419393781,-0.019952522921741097
0.011,-0.0434213,-0.0618266,-0.330586,0.0113729,0.0564966,0.000183495,-0.00219174,-0.0516108,0,-0.008388014106278558,-0.009192894980513407,-0.018084586528719217,-0.0004358462611388812,0.04058916507868969,0.000981955837561645,-0.0024589810257275467,-0.015233765873255842
0.012,-0.0429577,-0.0498243,-0.31996,0.0106327,0.0446104,-0.00149515,0.0127118,-0.0524842,0,-0.008670658550629061,-0.0010508773052394496,-0.01563303184667347,-0.0007116212536774077,0.026723422427847456,-0.0006093064376511013,0.011947105420912795,-0.03469543110733461
