Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark,Filtered_right_TA,Filtered_right_RF,Filtered_right_VM,Filtered_right_MG,Filtered_left_TA,Filtered_left_RF,Filtered_left_VM,Filtered_left_MG
0.0,-0.00314716,0.065066,-0.0164662,-0.00644026,0.0350491,0.00264774,-0.0121394,0.0109357,0,-0.003040344465662235,0.028523424037924454,0.0043704201509427425,-0.0005978063728995887,0.01768384183283441,0.002107141817746451,-0.0026506260963094688,-0.04840967380733872
0.001,0.0140102,0.0490659,-0.0202871,-0.00588459,0.033812,0.00119856,-0.0192088,-0.00942069,0,0.012857141347641097,0.019187778865057178,0.0014538074199449942,-0.0007597510069868112,0.020562134774838325,0.0008560555019455839,-0.009487088905961788,-0.06576945200691854
0.002,0.0228543,0.0425935,-0.0206496,-0.0046431,0.0376643,-0.00227899,-0.019338,-0.0397003,0,0.022849087066299508,0.01715221643430917,0.001477540594291034,0.00019881527048776942,0.027245588514214217,-0.0017451297549807097,-0.01044543384307305,-0.0927053590120491
0.003,0.0194924,0.0344392,-0.0229828,-0.00352856,0.0352266,-0.00180663,-0.0191469,-0.0527485,0,0.020002155591651936,0.01606688655912217,1.574978135941837e-05,0.0005781614056844999,0.02961177533697911,-0.0010621961695490326,-0.010756991261469315,-0.10183381195002163
0.004,0.0127198,0.0199163,-0.0255702,-0.00394896,0.05359,-0.00360328,-0.0158405,-0.0586168,0,0.016112542445900744,0.006709267938085166,-0.0021507480763357355,0.00013035791254897307,0.051870523378459016,-0.001875716550673743,-0.008735095505150198,-0.1028456757255104
0.005,0.0151059,0.00426714,-0.028347,-0.00214469,0.0719844,-0.000254603,-0.00916397,-0.0341431,0,0.02018162655026646,-0.0019627624884769853,-0.0044785727180610135,0.0013037292161631377,0.07509085544147617,0.0016230081335078979,-0.003381003977112122,-0.07443358882594474
0.006,0.0133125,-0.00444529,-0.030546,-0.00339787,0.0462927,0.00537214,-0.00743234,0.0346942,0,0.02202650628948146,-0.004874874118663476,-0.006514053485101568,0.0002956058044677677,0.05384214269356866,0.008229650343451474,-0.003252324345417537,0.0007087671946787374
0.007,-0.0147439,-0.00712084,-0.0286766,-0.00585661,-0.0178906,0.00228311,-0.0106778,0.119892,0,-0.00444857810064676,-0.0010481728013817851,-0.004895050197244394,-0.0026712516103668807,-0.006217556045363493,0.005191436649370265,-0.00839178983272568,0.08928518140773195
0.008,-0.0375534,-0.0109628,-0.0268518,-0.00720554,-0.0594203,-0.00403997,-0.0132212,0.1504,0,-0.024200606397810083,0.0014437441631461035,-0.0033338458320788912,-0.0036382881442502566,-0.043442241268450865,-0.00023455251598289363,-0.012529493959285386,0.12786066725686543
0.009,-0.0336717,-0.0200414,-0.0222389,-0.00900122,-0.0527194,-0.00742684,0.0018714,0.129928,0,-0.020071175411358194,-0.001772534371410474,0.00030423913229975057,-0.00590250701982844,-0.03377162480029231,-0.0036416661876828536,0.0005406016269683149,0.11010873181179219
0.01,-0.0301969,-0.0278967,-0.0187992,-0.010455,-0.0420568,-0.0125041,0.012193,0.180443,0,-0.01510379810469478,-0.002845356623361611,0.003101623374740617,-0.007069300502151319,-0.019446151974097253,-0.007942125008579248,0.009633344652951587,0.1709391349096588
0.011,-0.0285124,-0.0254282,-0.0171027,-0.00734743,-0.0443626,-0.0140317,0.0168951,0.285258,0,-0.014975355464142186,0.004888418678278998,0.003336150972046873,-0.004512085010792856,-0.0198322995812813,-0.009457030894902707,0.01259823514667538,0.27806167679160215
0.012,-0.0227105,-0.0247223,-0.0176257,-0.00600196,-0.0563968,-0.010359,0.0273384,0.321792,0,-0.009340396742926967,0.012735901732019874,0.0020276495852491454,-0.0031908858112435334,-0.028920885725624627,-0.005131791455903099,0.02237575248507839,0.3274971081987574
0.013,-0.0141142,-0.0241337,-0.0172169,-0.00405902,-0.0490663,-0.00365016,0.0249194,0.37843,0,-0.0035108003679041105,0.018150588827898394,0.0008622535581900804,-0.0019545684531884528,-0.020126669031310992,0.001779117252633139,0.018677118468963055,0.38640758830009236
