ZC_mark,ZC_Smoothed_Filtered_right_TA,ZC_Smoothed_Filtered_right_RF,ZC_Smoothed_Filtered_right_VM,ZC_Smoothed_Filtered_right_MG,ZC_Smoothed_Filtered_left_TA,ZC_Smoothed_Filtered_left_RF,ZC_Smoothed_Filtered_left_VM,ZC_Smoothed_Filtered_left_MG
0,38,22,18,19,32,40,29,41
0,33,20,18,20,35,39,30,38
0,35,24,24,17,37,34,34,33
0,38,22,30,16,43,34,37,33
0,46,21,30,19,45,32,36,29
0,39,20,24,20,37,30,26,23
0,45,26,17,20,33,30,20,18
0,43,35,12,15,27,30,19,18
0,49,36,13,12,24,31,16,18
0,51,32,19,16,18,25,19,18
0,47,25,24,22,17,26,17,14
0,44,19,30,25,26,30,22,16
0,36,22,29,23,30,29,24,15
0,28,19,25,16,34,30,25,15
0,19,18,25,14,26,28,21,14
0,28,13,19,16,30,23,24,15
0,27,13,19,18,36,17,19,17
0,31,17,17,18,45,12,20,21
0,28,20,16,16,53,15,15,23
0,29,24,16,14,47,21,12,27
0,25,22,13,16,37,27,14,27
0,23,21,13,19,19,30,14,24
0,23,19,14,20,12,30,15,18
0,27,19,22,19,14,29,14,18
0,32,17,26,20,18,27,20,16
0,29,19,28,19,24,23,23,17
0,26,18,28,15,24,24,23,13
0,20,19,23,17,22,22,20,13
0,15,19,21,19,16,22,14,13
0,14,19,26,21,12,22,18,15
0,13,17,19,19,18,17,21,19
0,11,20,23,20,22,20,25,21
0,20,23,23,19,24,19,21,23
0,24,23,20,20,21,17,21,22
0,31,23,19,15,19,21,16,26
0,24,16,15,16,17,25,20,25
0,21,13,16,15,16,28,18,21
0,15,14,14,17,14,28,22,16
0,14,15,19,18,12,28,18,14
0,15,16,23,23,15,28,17,16
0,16,17,23,21,16,29,18,16
0,16,18,19,18,16,25,19,16
0,17,19,14,13,22,22,21,17
0,23,18,15,12,18,22,20,16
0,31,18,19,14,29,20,20,20
0,45,20,19,14,30,22,18,23
0,47,21,21,15,31,21,18,25
0,43,23,18,15,25,19,19,23
0,39,19,20,14,20,18,20,20
0,26,16,22,13,19,14,21,17
0,24,15,24,18,17,17,22,20
0,21,19,26,20,16,19,21,21
0,21,21,22,21,20,21,18,22
0,26,22,26,16,19,21,17,18
0,25,27,27,15,19,19,13,18
0,22,23,32,16,15,16,15,17
0,20,21,32,16,15,21,15,18
0,25,21,33,16,23,19,15,17
0,26,21,28,11,31,18,14,19
0,41,24,19,12,29,21,15,18
0,41,26,16,14,21,25,17,18
0,33,23,15,17,15,30,17,14
0,23,22,13,24,18,28,17,14
0,14,22,14,23,21,30,18,15
0,14,17,15,24,24,29,17,19
0,15,19,21,20,25,32,15,18
0,17,16,24,18,27,34,14,16
0,14,19,29,15,24,30,13,16
0,17,19,30,16,19,25,14,14
0,15,21,28,17,18,18,16,15
0,19,20,26,18,17,16,19,16
0,19,23,22,20,20,19,19,19
0,21,19,21,16,20,20,19,27
0,22,19,22,15,19,23,18,27
0,17,24,21,14,19,24,19,27
0,20,21,15,13,17,23,20,19
0,28,19,13,14,16,22,22,17
0,28,19,11,13,17,20,24,19
0,24,14,11,13,15,23,24,18
0,30,14,15,16,14,25,19,17
0,28,16,14,22,20,29,19,16
0,30,19,16,21,19,30,18,14
0,31,19,15,18,20,26,18,15
0,26,19,13,12,15,22,18,15
0,24,15,13,14,14,22,17,14
0,17,17,12,19,23,23,16,17
0,24,22,14,24,34,28,20,22
0,27,27,13,26,40,26,17,23
0,29,28,15,28,36,20,16,23
0,23,29,17,28,26,16,18,23
0,15,21,18,23,18,14,20,20
0,17,18,20,21,18,15,24,19
0,21,16,19,20,16,20,24,16
0,20,16,21,23,22,23,20,14
0,19,17,24,26,22,28,17,13
0,15,16,23,29,24,28,17,13
0,15,15,19,25,23,31,17,14
0,18,15,16,22,20,27,18,14
0,18,17,21,20,20,24,17,15
0,16,20,22,16,22,18,15,15
0,15,22,22,16,30,23,15,19
0,16,19,19,11,32,26,16,17
0,18,19,19,11,29,24,19,16
0,17,14,26,9,19,24,19,14
0,14,16,32,11,14,23,19,14
0,14,17,31,11,16,31,19,14
0,20,21,30,15,16,32,20,13
0,19,24,30,16,16,32,17,15
0,18,22,27,15,24,29,21,16
0,14,20,23,13,24,27,25,17
0,13,16,15,13,27,23,22,16
0,22,13,16,18,20,18,15,18
0,24,12,21,19,19,17,14,24
0,24,13,25,17,22,19,13,25
0,24,16,26,16,28,21,17,27
0,29,21,26,15,33,20,17,21
0,33,21,22,16,31,22,21,18
0,34,27,23,16,24,21,20,18
