ZC_mark,ZC_Smoothed_Filtered_right_TA,ZC_Smoothed_Filtered_right_RF,ZC_Smoothed_Filtered_right_VM,ZC_Smoothed_Filtered_right_MG,ZC_Smoothed_Filtered_left_TA,ZC_Smoothed_Filtered_left_RF,ZC_Smoothed_Filtered_left_VM,ZC_Smoothed_Filtered_left_MG
0,35,28,21,16,37,37,32,31
0,25,30,26,16,41,31,30,33
0,28,31,32,19,49,30,32,33
0,28,34,31,16,39,22,27,32
0,31,38,31,14,32,24,20,29
0,34,39,28,13,21,22,18,25
0,39,36,23,17,24,22,17,25
0,40,37,21,21,24,24,18,24
0,45,30,17,26,22,24,19,25
0,44,27,20,34,24,29,17,22
0,39,20,20,32,26,25,16,20
0,31,18,20,29,27,20,16,18
0,22,15,17,19,24,18,20,16
0,18,16,17,18,18,16,18,15
0,19,19,16,15,29,17,17,17
0,25,22,11,15,34,16,18,19
0,33,20,16,13,34,15,15,24
0,36,18,15,14,29,16,16,30
0,36,17,15,15,22,18,17,29
0,42,16,11,18,20,17,16,20
0,37,17,13,18,17,19,16,19
0,34,18,13,18,16,21,13,18
0,32,19,14,24,23,18,14,20
0,29,21,16,28,29,20,16,21
0,29,21,14,30,29,20,17,20
0,31,24,15,27,22,19,19,21
0,32,22,17,22,19,17,17,17
0,31,22,19,16,16,13,21,19
0,26,15,20,16,20,14,21,18
0,29,21,20,13,29,22,23,24
0,31,21,20,12,28,26,21,25
0,31,21,24,12,26,30,21,21
0,25,19,28,14,22,22,21,17
0,24,19,24,17,16,19,18,13
0,25,19,20,20,19,14,15,14
0,30,23,18,22,20,16,13,19
0,31,25,23,23,22,21,13,22
0,29,23,26,28,25,26,14,21
0,25,24,28,30,21,30,13,21
0,31,23,29,28,20,28,14,15
0,27,20,28,21,25,23,19,14
0,33,17,23,15,31,22,21,14
0,29,18,19,19,32,22,22,20
0,25,20,13,18,40,23,22,25
0,24,27,13,21,31,21,21,27
0,24,31,13,19,31,21,18,23
0,35,29,14,20,23,20,14,22
0,34,23,21,16,24,23,15,15
0,31,17,22,19,24,22,16,15
0,30,14,28,24,23,23,16,14
0,31,12,18,30,21,26,17,15
0,31,11,20,35,32,30,17,19
0,31,13,16,26,31,28,17,22
0,28,13,16,25,34,22,19,20
0,20,13,20,17,26,18,17,19
0,20,12,20,14,20,18,17,14
0,21,12,20,11,21,23,14,14
0,21,15,19,12,21,26,17,16
0,20,21,16,13,23,23,19,19
0,27,22,18,16,27,21,20,18
0,31,22,18,16,23,19,20,19
0,29,18,21,15,21,25,18,14
0,26,18,22,14,14,25,18,16
0,23,22,26,14,15,26,17,19
0,22,22,29,13,13,31,14,24
0,22,22,29,14,15,30,14,23
0,24,20,28,17,20,30,14,20
0,22,22,28,18,26,27,14,15
0,15,25,24,22,26,24,21,13
0,18,22,21,20,25,26,19,15
0,16,24,18,18,24,23,22,17
0,18,22,21,15,28,25,19,18
0,18,27,25,16,32,26,17,20
0,30,20,27,21,31,29,16,21
0,36,19,23,26,22,28,16,21
0,36,15,18,27,19,26,17,17
0,33,16,20,23,18,23,17,13
0,28,18,17,23,19,18,18,13
0,28,19,20,26,20,17,18,14
0,26,21,22,28,24,19,18,16
0,22,23,24,29,34,21,19,16
0,21,23,28,26,35,17,18,16
0,19,21,24,21,34,15,20,13
0,15,18,23,21,28,12,18,13
0,16,20,27,17,23,14,21,15
0,17,22,22,16,23,18,24,16
0,21,24,29,14,23,24,21,24
0,26,19,26,14,21,25,21,23
0,30,18,25,15,24,23,17,25
0,34,13,19,12,18,22,16,18
0,28,13,14,15,20,22,18,17
0,31,14,12,15,20,23,20,14
0,24,14,15,20,19,26,18,16
0,21,15,20,25,25,27,15,15
0,17,14,24,24,31,32,16,14
0,24,16,29,26,34,29,15,13
0,27,16,26,20,23,26,21,10
0,26,15,25,21,17,23,23,12
0,21,15,27,18,15,23,23,12
0,24,15,22,15,17,20,23,17
0,29,17,18,17,22,16,18,24
0,39,19,16,16,21,12,18,25
0,38,19,14,15,21,15,16,28
0,35,20,15,13,17,16,16,19
0,24,16,16,17,20,17,16,19
0,18,17,21,20,23,17,18,19
0,26,15,25,26,25,22,23,16
0,32,17,30,30,27,23,20,17
0,32,18,30,33,32,22,17,16
0,30,18,26,32,29,17,16,16
0,20,18,20,26,23,13,12,14
0,17,16,16,19,19,15,13,15
0,17,14,19,18,16,13,17,15
0,19,13,18,19,23,12,17,20
0,28,19,19,24,29,12,19,27
0,35,19,19,22,28,13,17,29
0,45,20,18,22,26,15,18,24
0,43,21,22,16,21,17,23,17
