MAV_mark,MAV_Smoothed_Filtered_right_TA,MAV_Smoothed_Filtered_right_RF,MAV_Smoothed_Filtered_right_VM,MAV_Smoothed_Filtered_right_MG,MAV_Smoothed_Filtered_left_TA,MAV_Smoothed_Filtered_left_RF,MAV_Smoothed_Filtered_left_VM,MAV_Smoothed_Filtered_left_MG,WL_mark,WL_Smoothed_Filtered_right_TA,WL_Smoothed_Filtered_right_RF,WL_Smoothed_Filtered_right_VM,WL_Smoothed_Filtered_right_MG,WL_Smoothed_Filtered_left_TA,WL_Smoothed_Filtered_left_RF,WL_Smoothed_Filtered_left_VM,WL_Smoothed_Filtered_left_MG,SSC_mark,SSC_Smoothed_Filtered_right_TA,SSC_Smoothed_Filtered_right_RF,SSC_Smoothed_Filtered_right_VM,SSC_Smoothed_Filtered_right_MG,SSC_Smoothed_Filtered_left_TA,SSC_Smoothed_Filtered_left_RF,SSC_Smoothed_Filtered_left_VM,SSC_Smoothed_Filtered_left_MG
0.0,0.0953479383026263,0.0474617952064843,0.0688888237813194,0.7213817119119295,0.5401804549023459,0.2420871736878245,0.5692568994999898,0.9976568382285022,0.0,17.310333476333224,3.6485385884288695,5.33929844538776,12.491313612054933,6.394915582415446,9.306499295267088,10.769863223224702,10.40443017143436,0,68,60,47,60,49,32,45,52
0.0,0.1075519047369777,0.0598946144008418,0.0834492254690339,0.5876402353403177,0.5996765269297332,0.2514179606690316,0.5096705041068039,0.758466249992319,0.0,17.162921326542,4.543411484747828,7.217496624992536,10.725212784046224,6.705177688517455,9.359720455993592,9.48475547113948,8.12593634251108,0,68,59,51,53,48,34,47,45
0.0,0.0889478039580458,0.0618423371556593,0.0703214804721118,0.3155580348997464,0.3750259240271307,0.2138841695914413,0.2942281205950252,0.2232706786431061,0.0,13.589288783238706,4.769521855808934,6.360952476014095,4.176775234254334,3.446920182464688,6.326309099810586,4.504432725084492,2.3121011971441323,0,67,63,55,43,43,32,40,35
0.0,0.0762024432686661,0.0527174500587814,0.0542737905086495,0.1038559863300203,0.2279250929295865,0.2181110338140097,0.0977243891383711,0.1088578130376277,0.0,12.192967773096983,4.368214891287384,4.743575441077825,1.4559589243799032,1.924169290924832,6.870388833246752,1.4503827764886057,1.154040369448755,0,69,61,64,48,53,43,39,32
0.0,0.0565426431935412,0.0439570993541058,0.0363020556647348,0.1048476294853478,0.2942952915169967,0.2012298093566112,0.0454705909754691,0.0979666984624905,0.0,9.529406325803766,3.685199811281767,2.9491651306234528,2.1621880770253568,3.398450450840886,6.09352130542182,0.906777651526657,0.8600456684635076,0,75,61,60,57,60,51,45,33
0.0,0.0556581077146293,0.055482029649324,0.0260144564440201,0.1179094943214829,0.5011665426213472,0.1176516148755098,0.0517456605238419,0.0826134270299703,0.0,10.514040069155769,3.589318887470448,1.9481981338556469,3.295852754790144,5.118758556068919,4.024479313447486,0.965441487552038,0.7528549224606971,0,79,49,56,73,61,49,45,33
0.0,0.0646621049422435,0.0640327766836642,0.0345143089011023,0.1318296940422608,0.5052721622251188,0.102821023712401,0.0620775825582093,0.0916104732752978,0.0,11.69687333352727,3.850022025692164,2.939322347556658,3.843915702277788,5.061484092927678,2.5507104015009405,1.175876540487286,0.8391933593458626,0,76,47,41,78,58,42,56,34
0.0,0.0650047739854134,0.0634188064590558,0.0979884322773546,0.0992289235338113,0.4637786160661074,0.1120814623858704,0.0687579612288922,0.0899820313672191,0.0,10.473076828819126,3.820736310185552,6.164605448921204,2.8402242558884487,5.14534658931406,2.7327473216451805,1.5606118091779426,0.8871220013654646,0,64,46,38,77,64,28,66,38
0.0,0.0582305611026367,0.0924726338147263,0.1129967199234329,0.0680914320785079,0.1782554807724543,0.1846990089957322,0.0695650305674084,0.0881274685959321,0.0,8.435427538012,6.555920106100424,6.937813312256094,1.7169565839099812,2.0217952466565974,4.149292317813265,1.7662594161774865,1.037342020610562,0,61,52,36,63,60,23,65,45
0.0,0.048025413415046,0.1181618403077985,0.1270512025047776,0.0427915256325334,0.1193422813849539,0.1709690399783638,0.0574396229837349,0.1216930352732754,0.0,7.098983627420887,10.146391793138276,8.342709630876486,0.6361183272864805,1.6321782495884518,4.025489964799789,1.5838727763477185,1.7316950652352143,0,59,55,46,44,59,27,57,53
0.0,0.0501507746537819,0.1308165593510725,0.0814320062589562,0.0517630426070181,0.1546596746916078,0.1444947833343658,0.0609166537791499,0.1520768086279702,0.0,8.753586768113765,10.996094724304683,5.258112586557049,0.728114534334721,1.7797961186327895,3.630434028174137,1.6356216596880353,2.5633876795526724,0,61,54,48,36,55,35,42,67
0.0,0.0568944700011706,0.1205703577842742,0.0620379737228003,0.3321798314377708,0.2393869707261938,0.083248014871134,0.1727402712910087,0.4437436990919232,0.0,10.240635697487832,10.215221798839789,4.793110068745955,4.556126702717734,2.781153927507076,2.9153220674477,3.364221980280168,6.898988696537415,0,65,56,48,33,50,37,34,62
