MAV_mark,MAV_Smoothed_Filtered_right_TA,MAV_Smoothed_Filtered_right_RF,MAV_Smoothed_Filtered_right_VM,MAV_Smoothed_Filtered_right_MG,MAV_Smoothed_Filtered_left_TA,MAV_Smoothed_Filtered_left_RF,MAV_Smoothed_Filtered_left_VM,MAV_Smoothed_Filtered_left_MG,WL_mark,WL_Smoothed_Filtered_right_TA,WL_Smoothed_Filtered_right_RF,WL_Smoothed_Filtered_right_VM,WL_Smoothed_Filtered_right_MG,WL_Smoothed_Filtered_left_TA,WL_Smoothed_Filtered_left_RF,WL_Smoothed_Filtered_left_VM,WL_Smoothed_Filtered_left_MG,SSC_mark,SSC_Smoothed_Filtered_right_TA,SSC_Smoothed_Filtered_right_RF,SSC_Smoothed_Filtered_right_VM,SSC_Smoothed_Filtered_right_MG,SSC_Smoothed_Filtered_left_TA,SSC_Smoothed_Filtered_left_RF,SSC_Smoothed_Filtered_left_VM,SSC_Smoothed_Filtered_left_MG
0.0,0.0936904617350523,0.1054931183947082,0.0124744607176896,0.0146238906843063,0.0783311339769911,0.0335535496648106,0.0535125589792129,0.0062126936513178,0.0,6.847560752676399,10.978478319426497,2.054850488756572,1.12945890624832,4.529155118955573,4.276625564027734,5.809230490026703,0.3700194520106361,0,73,56,67,60,76,79,59,72
0.0,0.0656947133252988,0.1342113608887284,0.0218431898039713,0.0134752028852121,0.0776972095354087,0.0352161043982831,0.0435793124206252,0.0086111688454623,0.0,4.148240605238412,12.699883897626822,4.292431920882397,0.8496448940149629,4.749314600995223,4.541809044880036,5.118826021777389,0.4223292304365871,0,69,50,65,55,70,84,64,58
0.0,0.047568820173262,0.129826565779963,0.0286106507307247,0.0125669053394146,0.0767933368535605,0.0340870118480786,0.0362406310931156,0.0500949243022931,0.0,2.5859473686722563,12.595102408174156,6.6267811569298045,0.7405952507412702,4.760113814073378,4.118588707535043,4.465285710345047,2.173409989192427,0,63,57,70,59,63,92,70,52
0.0,0.039955147350858,0.1368676864078684,0.0422751890133908,0.0102607948607062,0.0539931585377192,0.0298984776319543,0.0292886431146618,0.1739734649530441,0.0,1.879629667304864,11.440685845984753,8.80024710667,0.5644700892797481,3.434894105221077,3.578467978454197,3.6934563491534935,9.7536879392912,0,54,54,62,68,64,86,80,52
0.0,0.0377931553487483,0.1219539440922613,0.0568417567221161,0.016210331182275,0.0420872497902196,0.0229671832943924,0.0246727082295216,0.2791015236622526,0.0,1.7245196962572802,11.563339423488726,10.21497841283966,0.9268088371236644,2.4977500036824303,2.548028274256974,2.9397186846780694,14.961676306287409,0,54,62,62,69,75,78,72,51
0.0,0.0408243635101208,0.1378305116878168,0.0589243986818222,0.023627180803234,0.0281728024246027,0.023969429247352,0.0237586341665962,0.3527812733585418,0.0,1.764257984688344,15.14966566415902,11.553403713275133,1.231231069001172,1.3066838855545702,1.9866539224088624,2.3693777523878485,18.01142637767076,0,58,69,60,60,78,60,69,51
0.0,0.0426780978867566,0.1205616376812305,0.0683919286690653,0.0350242375275455,0.049075143783478,0.0712488257601378,0.0400074504740686,0.2605424573725348,0.0,2.0571161722044327,14.348369351395068,13.634645881837107,1.756416649960964,2.3927621835238884,4.431965714113372,3.053808691734642,12.322505977546893,0,71,76,65,54,77,51,54,42
0.0,0.0443233407000729,0.0653413201412728,0.0507888960246371,0.0332366395870149,0.0666304690464947,0.0828041078618929,0.0429574907643268,0.1486750533679984,0.0,2.1523653070690445,9.405868925805429,13.239420831647102,1.606871991736446,3.2988361894060034,4.863269765159258,2.700125917682926,6.545195379974721,0,73,78,68,55,71,44,44,38
0.0,0.0412662742643558,0.0535363255517571,0.0568280717780419,0.0555365359540239,0.064355605740731,0.0937432797450329,0.0516184698330293,0.0549425089171394,0.0,2.252254282475274,8.26696026989252,13.692080692358276,3.358971044784411,3.253864478922025,5.640288017615126,3.841369400950048,2.37345216408391,0,77,73,67,58,68,50,50,37
0.0,0.0340450647141658,0.0625130293622866,0.051339747287158,0.0836268547183184,0.0501024601714478,0.0841891697400621,0.0575137539526561,0.0403867547916271,0.0,1.9983977563111963,6.320626672454814,11.80605753511357,5.935622909755479,2.364821132828812,5.049317022607718,5.677374892327453,1.576311213140434,0,82,57,64,62,74,45,58,40
0.0,0.032685336581506,0.0590218177295336,0.0468686774401206,0.1463228376057129,0.0415882662227199,0.0794947825644512,0.0810768172575202,0.0356167503952604,0.0,2.104320114479859,5.144062672816271,9.057654799775396,11.79773559907343,1.694685610851019,5.507114319047384,9.87718951593246,1.2621203589201635,0,86,55,59,68,70,53,67,46
0.0,0.0272565989653924,0.0521649325318066,0.0333823480775341,0.1448673350743278,0.0597962947357884,0.0858434686362331,0.1104426400571342,0.0262514483516899,0.0,1.636192455875145,3.879414154239885,5.657474908174251,11.388085016886146,2.7873267378845146,6.316934795771751,14.106262884251098,0.9957326457084462,0,80,44,56,72,63,57,67,50
0.0,0.0449742749984084,0.0329538983267233,0.0259025677549463,0.132822919597965,0.0669028364184283,0.0669545825279508,0.1086316174925888,0.0279348614669783,0.0,2.2794885728782344,4.454542399827952,3.142167446351075,10.291624283290474,3.070046455430821,5.845171244414996,13.797732930250357,1.0517054765239853,0,67,52,56,70,64,67,67,55
0.0,0.1996909631638507,0.0368181851913417,0.0231277650007603,0.0953321077189197,0.0729405424733007,0.050902420810008,0.0841402817681121,0.0741651307931695,0.0,6.796630038584404,5.639869723168193,2.778284315997758,4.998634293393446,3.67139852053809,4.550113417813956,9.905197978134977,3.684146214963199,0,55,60,59,59,63,72,62,54
0.0,0.26508605130517,0.0419779410784712,0.0200678065969745,0.0849921935585772,0.0744063066244422,0.0369123549531915,0.0575856151121036,0.1180396439531851,0.0,9.442156326300015,6.461775361040637,2.758193224991067,3.935775015187961,2.7811098167187467,3.419100563009822,6.664115366727316,5.371856499129854,0,59,57,54,53,58,70,63,54
0.0,0.2727065001720387,0.0407920257662326,0.0191428990079416,0.0780590109406192,0.0764294304693787,0.0295548895730958,0.0472618016041274,0.1703769703715276,0.0,9.828968876227137,5.818454664491598,2.6700436567955173,3.644207826136986,3.045909618011768,2.620364523298642,4.327722333908226,8.626172282006529,0,62,59,49,48,57,71,58,50
0.0,0.1499331881887242,0.0299783287191985,0.0228679331229343,0.0416006601379813,0.0705442846259028,0.0341454745268888,0.0355891830963489,0.2188113148011934,0.0,5.822920817358502,4.188607128776252,3.980974020628455,2.027156635834288,2.794685793515076,2.598395387212212,3.794100516534258,11.898243058903695,0,69,56,47,44,60,59,61,54
0.0,0.0595866004892045,0.0332310863967643,0.0400533861957681,0.0335086176742019,0.0422900411703949,0.0363514278484875,0.0429437103628263,0.2967369591132767,0.0,2.696298953649732,4.609533811938334,8.652731019825712,1.4918593501981132,1.8921974591288475,2.8974639331238814,5.02461666622232,13.4949499781415,0,67,65,48,39,61,50,67,59
0.0,0.0494634174677191,0.0408044487883446,0.0627763546958428,0.0426849006869249,0.0229971597733219,0.0440469816881608,0.0465438484172264,0.2867390984797024,0.0,2.047290464395631,6.087067198564585,14.534597694180611,1.5741740393296122,1.025602583520108,3.415755064493748,5.468175599834151,11.989324111586445,0,64,63,56,43,63,44,63,62
0.0,0.0494265767653772,0.0535210644403212,0.0820139498013308,0.0457515593340563,0.0740701102901278,0.0854723787513544,0.0721508896420888,0.2710323536386754,0.0,2.478773753807083,7.748755688678175,18.152644056654392,1.8558956630047647,3.0186745880224604,7.080950716818979,6.319408286770145,9.495701216831188,0,65,61,57,59,55,56,55,57
