MAV_mark,MAV_Smoothed_Filtered_right_TA,MAV_Smoothed_Filtered_right_RF,MAV_Smoothed_Filtered_right_VM,MAV_Smoothed_Filtered_right_MG,MAV_Smoothed_Filtered_left_TA,MAV_Smoothed_Filtered_left_RF,MAV_Smoothed_Filtered_left_VM,MAV_Smoothed_Filtered_left_MG,WL_mark,WL_Smoothed_Filtered_right_TA,WL_Smoothed_Filtered_right_RF,WL_Smoothed_Filtered_right_VM,WL_Smoothed_Filtered_right_MG,WL_Smoothed_Filtered_left_TA,WL_Smoothed_Filtered_left_RF,WL_Smoothed_Filtered_left_VM,WL_Smoothed_Filtered_left_MG,SSC_mark,SSC_Smoothed_Filtered_right_TA,SSC_Smoothed_Filtered_right_RF,SSC_Smoothed_Filtered_right_VM,SSC_Smoothed_Filtered_right_MG,SSC_Smoothed_Filtered_left_TA,SSC_Smoothed_Filtered_left_RF,SSC_Smoothed_Filtered_left_VM,SSC_Smoothed_Filtered_left_MG
0.0,0.0159030077745918,0.0124262574554146,0.0117448206050859,0.0046730925448869,0.0182451359553406,0.0043467085641293,0.0066189618292434,0.0657389747013916,0.0,5.614875911748309,1.873949621969746,2.979973975476717,0.4702492736745211,0.3580868375266575,1.6173522724390077,2.963845461599104,10.027773583691316,0,90,75,75,85,83,89,90,69
0.0,0.0168964223605038,0.0112985187425455,0.0131521291004285,0.004429642141495,0.0193698723508856,0.0046319195651403,0.0051558468772785,0.0669351277944987,0.0,5.439689605642244,1.6620962499933856,3.2553188722507658,0.516461899212556,0.4134954598560266,1.5288710570671362,2.5573470850067785,13.269190641164103,0,84,77,68,79,86,89,96,74
0.0,0.0262193692517763,0.0110879781804741,0.0154308161041559,0.0052528768969361,0.0207571621508755,0.0044511748556385,0.0040525654279267,0.0879241487541638,0.0,9.2570831368547,1.7783750830451022,4.116115111719946,0.6828472040198617,0.530903147317398,1.369325096189299,2.246228483386293,14.178163690791235,0,78,82,71,76,93,85,86,78
0.0,0.0487780608651494,0.0176678034996332,0.0186896033402735,0.010621980366348,0.02248088887687,0.004392635669875,0.0041484008384464,0.0968344954808951,0.0,16.68079682551892,2.2874241191586475,5.136876532605923,1.3781194162218944,0.597967855099233,0.9847390881201892,1.8372656791490884,15.417097968605743,0,74,79,65,71,89,92,85,78
0.0,0.0670624744826658,0.0315911343816155,0.0222434349967272,0.0147340629396359,0.0269618661089738,0.0159769734733294,0.0071855682763278,0.0693440094807151,0.0,21.17093106152988,3.247784464326024,6.430128313484639,2.092153235690448,0.686746317241917,2.8747795531788563,2.365764232141314,9.748120166296822,0,79,61,64,71,86,76,72,70
0.0,0.0727266288653515,0.0374410172746581,0.0234913818424843,0.0198677297273913,0.0345899720539569,0.0334526630045388,0.0102601338924498,0.0772073804407929,0.0,23.72319294680735,4.023188584895219,7.274958425890385,2.93340526012849,0.7467328912283218,5.761901285730676,2.612242544775348,9.65617941208779,0,88,57,61,66,80,70,62,59
0.0,0.0672891468902644,0.0355719226960598,0.0209374708226513,0.0276585619681719,0.0453017532082057,0.0385208921324803,0.0128752188155094,0.0628757831405834,0.0,20.62209188684361,4.010437845032225,6.416720428600198,4.228766540630243,0.9571838811288952,6.145951705601526,3.085957549130088,6.557859805328949,0,90,64,65,66,85,51,55,43
0.0,0.0563433948945089,0.0307548178419465,0.0188606099182143,0.0351150626968407,0.0500082910243666,0.0298680256085975,0.0132470602955277,0.0676154086877204,0.0,19.514418650341568,3.725673580654912,5.559310194484036,4.58058987834175,1.0981314380457707,5.001721030946481,2.9567160559801504,6.527196680458988,0,95,63,65,58,94,56,54,35
0.0,0.0563659301527538,0.0232484944269129,0.0190896830211903,0.0836729219939161,0.0350311694150544,0.015655655338742,0.008883833688734,0.0858681698192458,0.0,19.586278870577445,3.2132880289379537,5.36385980490864,11.009913920720534,0.8664389707238583,1.9003597996014727,1.967685088393352,7.24453402191965,0,94,66,68,53,92,57,55,39
0.0,0.0524722628452154,0.0293813683294532,0.0237951038909002,0.1153003874726247,0.0346350466604581,0.0087114676476497,0.0075951686556643,0.1239090002872484,0.0,15.626425738983102,3.3188795887455864,5.329378390464033,13.540349578548192,0.7855380691601093,1.4246363332812746,2.159836446576242,12.721782737553038,0,89,57,72,54,86,69,64,41
0.0,0.0479659706260712,0.0223861720510689,0.026593564017552,0.1460474195694208,0.0427780725589135,0.0109490598896046,0.0081086054622514,0.1292692724967071,0.0,13.62736739400188,2.663294791764084,5.203018620737317,19.512936598871843,1.174875397849772,1.886222000936184,2.934422816657435,13.03632385424789,0,84,62,72,68,92,72,64,46
0.0,0.0362301828803225,0.0214420224331987,0.0263342482712647,0.1137701650562254,0.0660332458173131,0.0343928968340424,0.0148680499387846,0.1217079299837745,0.0,7.885329291427575,2.284377056973558,4.543747983105567,15.586272962864296,1.6225492245127942,4.201452800627687,6.260475953489437,12.847055219158635,0,76,57,59,76,91,60,70,45
0.0,0.0350666073082951,0.0364452513082064,0.0288485564562553,0.0802432251114182,0.0786878950198958,0.0715109647916087,0.0207407778294637,0.0843856800727669,0.0,8.167288622925888,3.790582298911505,5.193430906115572,11.557286918878308,1.6258848245829824,6.753826488152059,8.211882312657487,7.678725926360165,0,73,62,55,75,92,50,69,43
0.0,0.0310890035596404,0.0863720894313948,0.0305404573517262,0.0722874525581928,0.0811129319884173,0.082855064112766,0.031540710301638,0.0791850071490097,0.0,7.525975934300115,6.742825769902069,5.805338431743477,8.062157473215464,1.454285207458116,7.265000962785589,9.14606706296428,8.023302166144532,0,81,49,49,62,81,44,60,42
0.0,0.0341324323856547,0.097894920059838,0.0345699864849064,0.0996391759775779,0.056289718443816,0.0722524610853879,0.0306549355513567,0.0891138859458071,0.0,7.961257666527518,7.847521339740716,6.25502248991438,9.968561080304513,0.8063799023519419,6.1984820107666,8.300316952365517,9.425062951465542,0,78,53,46,53,78,45,57,47
0.0,0.0413638977993289,0.0858836361378184,0.0290720069363777,0.1368764262747108,0.0372462461243679,0.0335522531594516,0.0246047492523044,0.077680283800689,0.0,7.95084113758356,6.620670003426019,4.761891478288047,11.232506964310112,0.4752329921585856,3.905939777805605,5.93723726961977,9.68889618511598,0,75,56,54,53,84,62,57,60
0.0,0.0470719300582162,0.047934001867659,0.0232222322308366,0.1205058115729391,0.0195658528181808,0.027809675411838,0.0135683374417083,0.0788455295907542,0.0,8.600296351287998,4.535285074703222,3.9865088083742,9.35567468682984,0.2939909685682784,3.84638869548036,4.62772756746122,11.912375212201647,0,71,63,65,44,80,60,64,83
0.0,0.0684189853194828,0.0284876605902825,0.0237344299111617,0.0845440645849408,0.0172106050779069,0.0455795732302066,0.0117970799206296,0.071694549387849,0.0,14.002699116541606,3.7344339887794367,4.684253510653615,5.240329852573311,0.365494598576908,5.865745949833099,3.8896961073712646,13.61002042410554,0,67,57,68,44,85,51,68,94
0.0,0.0737328069084631,0.0584313941824967,0.0303450011522059,0.0273242800219379,0.0219210705066454,0.0673323317546017,0.0127631553981847,0.056438407905459,0.0,18.127659858783133,6.448862372235021,7.156626544753374,2.1430016441788737,0.4049610908116751,8.034431944415456,3.9347747487682456,11.96564974104868,0,71,53,68,44,72,36,58,91
0.0,0.0613467410897462,0.0826265930978517,0.0373360813050987,0.0243963996581389,0.0401676046201527,0.092921548361301,0.0170291702222813,0.0623494387711118,0.0,16.32450114695958,8.637788751538512,8.47074777814845,2.4288174684985595,0.8477930895516823,11.733937873297275,4.0464205680335645,11.03322301575055,0,75,48,69,68,74,36,55,75
0.0,0.0559289155961735,0.106298043824481,0.0376145995786965,0.0345079177335914,0.0488240794316453,0.1013783383611606,0.0207781797519524,0.0465037296645372,0.0,16.696555783904014,9.887287079717044,8.468457936010697,3.9442066770753126,0.9984654906887264,11.638689783206177,5.1144703542046095,5.614485431810007,0,79,37,66,83,70,39,51,64
0.0,0.0460463473272798,0.104905877863021,0.0315907159974994,0.0395016612382055,0.0550405417558116,0.0966851724039556,0.0208996543998046,0.0449021859282276,0.0,11.384384034738131,8.878551070919123,7.36137754905458,5.33004418275317,1.2858114561431253,12.499114278310268,4.8980670489311215,4.907230054868533,0,77,28,64,93,77,48,51,57
0.0,0.0536707395097129,0.0793071691903079,0.0229518367749048,0.064547721835596,0.05330614845488,0.0751070380012067,0.0168473529719219,0.0424069104694556,0.0,12.228096658116446,5.727887422154908,5.336094043029528,8.556475530977647,1.2855459844859494,9.014864692711642,3.9978524961632793,4.0251235188470895,0,76,25,68,86,81,46,53,53
0.0,0.0464166960557255,0.0562613403443081,0.0191124986787981,0.0983471051756093,0.0441977362511838,0.0473120202490843,0.0123711015175951,0.0369018153388958,0.0,9.703812265637904,4.307498514436647,4.921698529775652,12.531626670737872,1.2007151570576595,6.241773696494887,2.93755252064485,4.362466827793195,0,76,45,76,78,85,46,62,52
0.0,0.0340601610538901,0.0274856760441659,0.015882743104245,0.1225234146424402,0.0561747610380228,0.0395138753995321,0.0112599131437944,0.0471428802567948,0.0,6.828807356193176,2.870105136246557,4.613389114179232,16.53680412759585,1.6115350851778478,4.563112761874182,3.2305144964844072,5.2185029621728765,0,78,57,76,76,86,47,69,51
0.0,0.0235702544867502,0.0123652990541921,0.0127211594767123,0.1165961435936918,0.0719325238154545,0.0396390710349252,0.0172442071934167,0.0487218493998159,0.0,4.6026244394249645,1.9793322711604768,3.7431840103883136,15.981419029569418,1.869406812255812,5.125031496568326,5.5497505492905805,6.0095362255399465,0,83,65,76,76,88,47,69,58
0.0,0.0346103924711766,0.0260898601239407,0.0171640581158909,0.0663664169743457,0.0874033566215659,0.0546841366971003,0.0241757520234125,0.0494542012431014,0.0,8.104579337176252,4.847009107669412,4.123003606725972,10.222680174103392,1.804352361772509,7.29672017882004,8.04040461309267,5.328599752340375,0,89,64,71,67,68,54,74,49
0.0,0.0601893604320636,0.0656959301058731,0.0247678424400782,0.0815017460711193,0.0856456427113301,0.0550643934675472,0.0310946005573056,0.0445022738750613,0.0,10.501395672528904,7.422372471939811,5.090493556622137,8.906803054964822,1.489962287895489,7.498931516760765,8.862547179116628,4.765656164477328,0,76,57,63,54,59,60,75,48
0.0,0.0928505660212916,0.0817925617197416,0.0352858076614267,0.0968406568139935,0.0621409639124545,0.0470278772769418,0.031944339718207,0.0520676589035872,0.0,12.927375930325884,9.112493105463829,6.37794275275676,10.260898558413844,0.6762088632010466,6.812663349943959,8.321448854398337,5.81781118709139,0,60,50,48,48,56,64,74,43
0.0,0.0945229846856574,0.0802745098928497,0.031551333921822,0.1021050380311666,0.051436857761284,0.026868352579358,0.028532342015677,0.0498289353652953,0.0,12.317793233982556,7.045438541170444,5.829594752994886,10.148990488891648,0.5805868459788841,4.9094086792512766,6.778809215365569,5.477244224881128,0,56,44,45,42,57,74,76,49
0.0,0.0712864200304341,0.0600716725439346,0.0323613360074084,0.1003968307165227,0.0378528483717678,0.0179807239921018,0.0228845156307892,0.0685097600658716,0.0,10.342225898390584,5.493964258438999,6.039538182653134,10.211200178968426,0.5188413485243716,3.5792663241873166,5.6555456061870775,10.196929809059878,0,71,44,43,45,71,70,68,56
0.0,0.056039899524432,0.0504616700758978,0.0278412066546079,0.0972854222890416,0.0267545831462324,0.0146760868915138,0.0162633940565336,0.0740876333795465,0.0,15.620223500696197,5.074239924458685,6.380691478579429,9.116027177542303,0.4107946630216998,3.0126703415499283,4.473863218113964,11.868769503898054,0,81,45,59,41,75,71,66,59
0.0,0.0721612488196303,0.0806106196478116,0.0363739553002501,0.088723104157668,0.0256341253357542,0.0280843083598183,0.015240481818786,0.0716172522380776,0.0,22.262007531936703,7.566975895261153,9.596885608953665,8.978399150572175,0.4266316685535088,5.432754492708948,4.108951854141143,11.94053733890383,0,90,47,70,47,68,59,65,61
0.0,0.0920363676278859,0.1023245362178097,0.0344637160473413,0.1048267355127631,0.076625850326789,0.0350420284620716,0.0163966277339478,0.0764243543683694,0.0,29.314171426754697,8.95520091675968,9.105427676156946,10.623378516755963,1.141121292725669,6.861685997649911,4.731452213425705,9.114468567016765,0,96,47,80,47,67,66,62,49
0.0,0.1041589453494179,0.1175390934697577,0.0360389046438789,0.0690653128967778,0.1029543433403668,0.0374387491881582,0.0235864906017874,0.0639760157366599,0.0,29.467886825720385,9.456441222823376,8.37930103704867,6.029816036531123,1.477994732008476,7.002204720079748,5.841673250586223,4.885190888110229,0,97,34,72,58,64,63,56,39
0.0,0.0922053761192632,0.1084008419902837,0.0302297701049113,0.0634325228590673,0.1141631196292066,0.0299801314835776,0.0244641930513595,0.0667758313006813,0.0,25.31098155777778,8.304939814298628,6.44030520860986,5.366068028990697,1.7927476743489694,5.627451319956222,5.777552535501265,4.5281595444656775,0,91,28,70,65,73,52,43,33
0.0,0.0679069192067988,0.0780710757824439,0.0308515751962841,0.0620532449105573,0.0902680077975711,0.0186415644779588,0.0207028848202239,0.0410885483208347,0.0,18.918623917441188,6.268287587199913,6.124538881960751,5.074525221869814,1.41600377949612,2.550224515791398,4.112972119854316,3.086957827733463,0,86,39,68,68,71,45,42,47
0.0,0.0487448839735287,0.0491423781931245,0.0326838084530896,0.0762238147856516,0.058521171613571,0.0152570512326795,0.0158471555886761,0.0462973625247368,0.0,11.09269094410552,4.639446716136037,8.160336519296262,8.545558236841567,1.4701149004598713,2.0604510105914544,3.642804091404568,3.8995362653902768,0,83,53,69,76,81,47,48,47
0.0,0.029177635381529,0.0237482280988621,0.0366274140256541,0.0954994749329782,0.0830431989786892,0.0188266828456935,0.020087373780477,0.0747542449879457,0.0,6.523362134356828,2.6263222676469096,7.654889833642111,12.72857618139665,1.990249206611574,3.16205379252536,5.624852879904861,6.078166328496026,0,83,58,57,82,78,49,52,47
0.0,0.0337714236316085,0.0240957918863297,0.0339029436748672,0.0839172143518678,0.0861626489797116,0.0413381924601511,0.0331486068555074,0.0806799685568314,0.0,6.787519160338249,3.440590482400308,8.079571403312498,12.59967066263927,1.8815943479466213,6.22937343526775,9.082408478801357,6.79027389496077,0,75,54,49,86,70,58,60,49
0.0,0.0455563930993253,0.0468369887995675,0.0517128970616283,0.0842432314129249,0.0833527436614832,0.0449501907287379,0.0562124721861706,0.094799585801725,0.0,8.54746411945682,6.046650050406831,8.805512773127049,12.053735793527617,1.5509361069802976,7.093939885105925,11.47705156345841,9.05179549673768,0,73,49,38,77,65,50,49,55
0.0,0.0494496845572244,0.0643270572185089,0.0577119277581461,0.0760917124561649,0.050605359268021,0.0432603556799377,0.0552924616748849,0.0746605537697814,0.0,8.543616381532605,7.692465130295675,9.125989908455404,8.11812005765679,0.5820507977373961,6.529524535676073,10.37359486183968,8.999835090800863,0,62,48,38,61,58,54,50,64
0.0,0.0516713818966333,0.0676848464211588,0.0575134133550497,0.0714418101807384,0.0428461740390474,0.025558792182106,0.0489354086894157,0.0648195842517886,0.0,9.734735878298707,7.516982221090431,9.114101167236386,7.621564756595311,0.5132221391433234,4.496909697092946,8.322707132068036,10.040447366330426,0,73,44,38,56,65,57,44,67
0.0,0.0465904921987649,0.0512417931129304,0.037470856061329,0.06014276653044,0.0313925830540472,0.0162243112663663,0.0262029085613048,0.0725232206515072,0.0,8.243668300295674,4.876823644310534,6.07559393856494,6.06558803404,0.4639660429308655,3.018619176886811,5.533599659141251,13.644784787673151,0,72,40,46,49,77,59,54,73
0.0,0.0473891985542774,0.0312008581567031,0.0273616661360131,0.047905013830722,0.0291749103540758,0.0155388670015041,0.0169284253822318,0.088137664231566,0.0,10.48905764322708,3.0744219703395768,6.1333760903164976,4.234229851227397,0.4940665160095494,3.289950072661361,4.029420961969256,16.803045003254304,0,83,49,51,52,76,69,53,72
0.0,0.0570003478864288,0.0517195055695528,0.0336185096811783,0.0480549316625929,0.0244701291421569,0.0184902722118051,0.0174305965923798,0.0809045828856483,0.0,17.41472884049915,5.289296538246228,8.328848091751457,4.534264166656159,0.5018098003756521,3.84248036475282,3.996246909310846,14.963691901601338,0,87,46,54,53,78,69,45,63
0.0,0.0504339512669471,0.0878217108874104,0.0441979996216995,0.0618436550895623,0.0374323686883406,0.0377410035850333,0.0314977331831033,0.0658152631451068,0.0,15.45198604626128,8.088718948364765,10.626901953695418,6.08529434031142,0.699712844524176,7.93458728710136,5.854839340421646,11.210608406426456,0,81,53,56,62,75,69,37,51
0.0,0.0508425007360102,0.1021801754122659,0.0397782590391241,0.0654320686574305,0.0526699186290207,0.0695239013536042,0.0434142032570631,0.0451110696356373,0.0,13.86617299941972,8.860011156211609,9.46948289220992,8.366306114204788,0.9084900160746874,10.725745885980889,8.729449850456444,4.412350141660736,0,69,41,59,78,72,55,42,42
0.0,0.0319994145220026,0.0915515448523732,0.0298151981791555,0.0593012698383504,0.060976721916609,0.0861886286671941,0.040870766328126,0.043273003634049,0.0,5.9974904728720055,7.816291482846417,7.554244865260486,9.548740765822224,1.2136158587983208,12.542691545151726,8.527352869157646,3.3381085529601,0,69,44,65,84,77,49,51,31
0.0,0.0327574041228085,0.0523655887248003,0.0240885656675038,0.0637276520925968,0.0613652170211758,0.0741649927298625,0.0324398034083268,0.0495751304663945,0.0,3.465019499294851,4.327539855817615,5.333622196318387,10.800818367629304,1.274315703469603,10.331527534736956,6.912850550375973,3.7560959536957217,0,56,47,63,104,83,49,56,28
0.0,0.0325207254543363,0.0269537750079218,0.0233056484872808,0.0767925828932637,0.0526357827804415,0.0466533920505394,0.0139950941068416,0.0479677973930808,0.0,3.536093560791952,2.996937271545976,5.124956195850841,12.664029774944504,1.2824788176698696,6.014021693745535,3.557187962254732,3.779251996469544,0,57,52,62,93,79,50,57,26
0.0,0.0269803199409921,0.0203124450920104,0.0302328426478693,0.0768461541678112,0.0701540593655151,0.0273741149186032,0.0092052875418861,0.0415812609119735,0.0,4.220911639516903,2.5139451487763385,5.637481635435453,13.356368679066218,1.771336100990032,4.501444013415346,3.6915768754012928,3.7469995492225054,0,67,55,53,92,76,52,64,43
0.0,0.0453921423263758,0.0167687166301849,0.0264862020220561,0.0756757707454518,0.075216531043873,0.0239538989200564,0.0137424072198563,0.0470878677964688,0.0,6.577264882960931,2.168084835516181,4.941289369626478,12.06921881396449,1.911933082431068,3.8443904552381687,5.665033978817849,5.713983678072239,0,59,51,48,88,79,48,70,53
0.0,0.0546448185945574,0.0356735778853152,0.0383647880312281,0.0547142944092947,0.0949132610442474,0.0474699714724798,0.0268094332841181,0.0387000714189551,0.0,9.883194501730316,4.83836283847953,6.200572506681422,8.205920481913939,2.0018015359956416,5.857901437729603,9.89775333397405,5.392172626456404,0,60,52,44,82,71,56,66,63
