Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,Comp Ch 1,Comp Ch 2,Comp Ch 3,Comp Ch 4,Comp Ch 5,Comp Ch 6,Comp Ch 7,Comp Ch 8,Comp Ch 9,Comp Ch 10,Comp Ch 11,Comp Ch 12,Comp Ch 13,Comp Ch 14,Comp Ch 15,Comp Ch 16,mark,Filtered_right_TA,Filtered_right_RF,Filtered_right_VM,Filtered_right_MG,Filtered_left_TA,Filtered_left_RF,Filtered_left_VM,Filtered_left_MG,Filtered_Comp Ch 1,Filtered_Comp Ch 2,Filtered_Comp Ch 3,Filtered_Comp Ch 4,Filtered_Comp Ch 5,Filtered_Comp Ch 6,Filtered_Comp Ch 7,Filtered_Comp Ch 8,Filtered_Comp Ch 9,Filtered_Comp Ch 10,Filtered_Comp Ch 11,Filtered_Comp Ch 12,Filtered_Comp Ch 13,Filtered_Comp Ch 14,Filtered_Comp Ch 15,Filtered_Comp Ch 16,Smoothed_Filtered_right_TA,Smoothed_Filtered_right_RF,Smoothed_Filtered_right_VM,Smoothed_Filtered_right_MG,Smoothed_Filtered_left_TA,Smoothed_Filtered_left_RF,Smoothed_Filtered_left_VM,Smoothed_Filtered_left_MG,Smoothed_Filtered_Comp Ch 1,Smoothed_Filtered_Comp Ch 2,Smoothed_Filtered_Comp Ch 3,Smoothed_Filtered_Comp Ch 4,Smoothed_Filtered_Comp Ch 5,Smoothed_Filtered_Comp Ch 6,Smoothed_Filtered_Comp Ch 7,Smoothed_Filtered_Comp Ch 8,Smoothed_Filtered_Comp Ch 9,Smoothed_Filtered_Comp Ch 10,Smoothed_Filtered_Comp Ch 11,Smoothed_Filtered_Comp Ch 12,Smoothed_Filtered_Comp Ch 13,Smoothed_Filtered_Comp Ch 14,Smoothed_Filtered_Comp Ch 15,Smoothed_Filtered_Comp Ch 16
8.709,0.164348,-0.00673607,0.119676,-0.0803706,-0.0871528,0.0238491,0.0872172,0.418693,0.239867,-0.00767844,0.122575,-0.0553319,-0.075272,0.0405138,0.0715082,0.356426,0.0571644,0.00464324,0.0565511,0.00503847,-0.111836,0.0155601,-0.00724167,0.409866,F1,-0.0808471109821707,0.009656977790917,0.0677951449638972,0.0289052208849257,-0.1870450323397323,0.0163172523860617,-0.0033243265169572,0.4777048203068884,0.0116006363996427,0.0102811054733423,0.0792169671561514,0.0138193206115272,-0.1693963224443586,0.0229531265182922,-0.0199778855560566,0.4613929744613104,-0.0369927454279974,0.0120447881299682,0.0286842000115987,-0.001310802875835,-0.1053279484450171,0.0121584800877426,-0.0241655582362518,0.3882112898224915,-0.0808471109821707,0.009656977790917,0.0677951449638972,0.0289052208849257,-0.1870450323397323,0.0163172523860617,-0.0033243265169572,0.4777048203068884,0.0116006363996427,0.0102811054733423,0.0792169671561514,0.0138193206115272,-0.1693963224443586,0.0229531265182922,-0.0199778855560566,0.4613929744613104,-0.0369927454279974,0.0120447881299682,0.0286842000115987,-0.001310802875835,-0.1053279484450171,0.0121584800877426,-0.0241655582362518,0.3882112898224915
8.71,0.162659,0.00535513,0.0563596,-0.0541793,-0.0612649,0.00556879,0.0914475,0.38509,0.227995,0.00429059,0.0720908,-0.0334704,-0.0589472,0.0187636,0.080676,0.285657,0.0455412,0.0160993,0.0198892,0.0255458,-0.101578,0.00217921,-0.000287433,0.320785,0,-0.094898155774986,0.0201835181630562,0.0199465080952825,0.058318004745537,-0.1683053542144765,0.0132924745497802,0.0010424853994999,0.4385660220436888,-0.0083811030531879,0.0211768370799516,0.0434725642250284,0.0445860478091934,-0.1591149809951759,0.0141721648108786,-0.0112505055108931,0.3892988451024016,-0.0480090653743975,0.0236593786115345,-0.0036885055290372,0.0261771139827544,-0.0974649619829958,0.0055768315206737,-0.0155345164054275,0.3061521068117815,-0.094898155774986,0.0201835181630562,0.0199465080952825,0.058318004745537,-0.1683053542144765,0.0132924745497802,0.0010424853994999,0.4385660220436888,-0.0083811030531879,0.0211768370799516,0.0434725642250284,0.0445860478091934,-0.1591149809951759,0.0141721648108786,-0.0112505055108931,0.3892988451024016,-0.0480090653743975,0.0236593786115345,-0.0036885055290372,0.0261771139827544,-0.0974649619829958,0.0055768315206737,-0.0155345164054275,0.3061521068117815
8.711,0.170472,0.0184859,-0.0211762,-0.0298076,-0.0573059,-0.00847838,0.0944795,0.25624,0.212099,0.0177926,0.0129056,-0.0145136,-0.0698129,-0.000700953,0.087876,0.151763,0.0354821,0.0298198,-0.0211784,0.041054,-0.11863,-0.00880092,0.00522955,0.169514,0,-0.0863869578079985,0.031982166147635,-0.0382158241346715,0.0790836254938016,-0.1694029197615807,0.0126913453544221,0.0048484571504039,0.3055346085154401,-0.0226606775073122,0.0336195541925818,0.0014584493889979,0.0704712800640102,-0.175020791344432,0.0073081108807291,-0.0038658993016443,0.2486886721986418,-0.0534399023805951,0.0366796648286936,-0.0401585929848092,0.0497932407751959,-0.1177791706064486,0.0011477796435145,-0.0083236207055907,0.1608964034196546,-0.0863869578079985,0.031982166147635,-0.0382158241346715,0.0790836254938016,-0.1694029197615807,0.0126913453544221,0.0048484571504039,0.3055346085154401,-0.0226606775073122,0.0336195541925818,0.0014584493889979,0.0704712800640102,-0.175020791344432,0.0073081108807291,-0.0038658993016443,0.2486886721986418,-0.0534399023805951,0.0366796648286936,-0.0401585929848092,0.0497932407751959,-0.1177791706064486,0.0011477796435145,-0.0083236207055907,0.1608964034196546
8.712,0.0744135,-0.00374056,-0.0458284,-0.0135812,-0.0417912,-0.0173407,0.0985528,0.1243,0.0838006,-0.00377155,-0.000611527,-0.00619079,-0.0683765,-0.0154445,0.0953237,0.0611352,-0.0871376,0.00781608,-0.0177668,0.0483635,-0.125869,-0.014986,0.0115351,0.0699669,0,-0.1784074195725353,0.0071714727818089,-0.0436630310000988,0.0900232261550995,-0.1585380102125044,0.0145607702452294,0.0100943286271514,0.1831450283140884,-0.1497713000934281,0.0094666083444141,0.0037415157785212,0.0875138891205158,-0.1793712750077314,0.0040445206945618,0.0042182707834901,0.1588563034373036,-0.1710620140275452,0.0132983227315625,-0.0326500438025927,0.0645213145780039,-0.1280486027129926,0.0004118540534569,-0.0002147830258904,0.0673456299458273,-0.1784074195725353,0.0071714727818089,-0.0436630310000988,0.0900232261550995,-0.1585380102125044,0.0145607702452294,0.0100943286271514,0.1831450283140884,-0.1497713000934281,0.0094666083444141,0.0037415157785212,0.0875138891205158,-0.1793712750077314,0.0040445206945618,0.0042182707834901,0.1588563034373036,-0.1710620140275452,0.0132983227315625,-0.0326500438025927,0.0645213145780039,-0.1280486027129926,0.0004118540534569,-0.0002147830258904,0.0673456299458273
8.713,-0.0614499,-0.0427805,-0.0367449,0.00257797,0.0118961,-0.0280392,0.0999185,-0.147342,-0.0796124,-0.0416007,0.0034226,-0.00143888,-0.0223019,-0.0312067,0.101338,-0.151293,-0.241401,-0.0299882,0.00712193,0.0509384,-0.0898125,-0.0222682,0.0165807,-0.156004,0,-0.3004273873036882,-0.0342913310038924,-0.01247593218987,0.0956286931390804,-0.1087273602132789,0.0113484709412873,0.0123016508274635,-0.0870606216276035,-0.3054704123979164,-0.031026811665764,0.0258530725427838,0.0971526301794612,-0.1392894680895628,-0.001947265738603,0.0106530177909096,-0.0661973964015092,-0.317961602681276,-0.0266772004296163,-0.0030204105717151,0.0731097597507806,-0.0958539253277002,-0.0030135035838309,0.0060780840963165,-0.1579657730917886,-0.3004273873036882,-0.0342913310038924,-0.01247593218987,0.0956286931390804,-0.1087273602132789,0.0113484709412873,0.0123016508274635,-0.0870606216276035,-0.3054704123979164,-0.031026811665764,0.0258530725427838,0.0971526301794612,-0.1392894680895628,-0.001947265738603,0.0106530177909096,-0.0661973964015092,-0.317961602681276,-0.0266772004296163,-0.0030204105717151,0.0731097597507806,-0.0958539253277002,-0.0030135035838309,0.0060780840963165,-0.1579657730917886
8.714,-0.00440472,-0.0591129,-0.0312643,0.0185364,0.0597502,-0.0388093,0.0989116,-0.528453,-0.0397245,-0.0570231,-0.00606777,0.00136478,0.0251061,-0.0457609,0.107353,-0.489132,-0.191808,-0.045969,0.0169444,0.0538704,-0.0532934,-0.0284708,0.0223896,-0.492815,0,-0.2266296281952873,-0.0536964976188509,0.0133036457015561,0.1005368826470863,-0.0629780971743732,0.0046252943658886,0.012342307321303,-0.4529494929593484,-0.2575720214919458,-0.0499814003235749,0.0325398927250897,0.1037325870564696,-0.0967925129925118,-0.0088989741200079,0.0174774641260108,-0.4057601778094145,-0.2619301266312724,-0.0450360097672249,0.0103742461651097,0.0790430930981668,-0.0624191987263504,-0.0073748290365227,0.0129748901418986,-0.4933359004517303,-0.2266296281952873,-0.0536964976188509,0.0133036457015561,0.1005368826470863,-0.0629780971743732,0.0046252943658886,0.012342307321303,-0.4529494929593484,-0.2575720214919458,-0.0499814003235749,0.0325398927250897,0.1037325870564696,-0.0967925129925118,-0.0088989741200079,0.0174774641260108,-0.4057601778094145,-0.2619301266312724,-0.0450360097672249,0.0103742461651097,0.0790430930981668,-0.0624191987263504,-0.0073748290365227,0.0129748901418986,-0.4933359004517303
8.715,0.199242,-0.0422612,-0.0707457,0.0348899,0.102142,-0.0452928,0.100092,-0.478972,0.149403,-0.0406301,-0.0569035,0.00725936,0.0716826,-0.0551936,0.115844,-0.421449,0.00781686,-0.0298691,-0.0119366,0.0594593,-0.01933,-0.0298467,0.0306228,-0.43397,0,-0.0028743544229707,-0.0395177463270354,-0.0046647263572503,0.1037332160305792,-0.0231821643252992,-0.0008775874256112,0.0137122061858392,-0.4039298106904386,-0.05841534556304,-0.0368542843915024,-0.0003037227831649,0.1085914148379086,-0.0559613385297451,-0.0129605495358447,0.0261196110877453,-0.3564711943067357,-0.0556053654240812,-0.0316515865134517,-0.0141761384772291,0.0844259593429588,-0.032161348985978,-0.0089946829218564,0.0214957283075891,-0.4405954950521321,-0.0028743544229707,-0.0395177463270354,-0.0046647263572503,0.1037332160305792,-0.0231821643252992,-0.0008775874256112,0.0137122061858392,-0.4039298106904386,-0.05841534556304,-0.0368542843915024,-0.0003037227831649,0.1085914148379086,-0.0559613385297451,-0.0129605495358447,0.0261196110877453,-0.3564711943067357,-0.0556053654240812,-0.0316515865134517,-0.0141761384772291,0.0844259593429588,-0.032161348985978,-0.0089946829218564,0.0214957283075891,-0.4405954950521321
8.716,0.290745,-0.013244,-0.116028,0.04364,0.118177,-0.0529797,0.0995759,-0.197612,0.226397,-0.0128446,-0.104301,0.0117573,0.092565,-0.0652575,0.119218,-0.138979,0.097133,-0.00291703,-0.0385804,0.065807,-0.0107094,-0.0321625,0.0346089,-0.144287,0,0.1107100705548147,-0.0132418496727466,-0.0311395518167008,0.1011180322101604,-0.0077292265222103,-0.0099926136755613,0.0135890825809313,-0.112975445361879,0.0306182927380182,-0.0124722391161792,-0.0313460233652136,0.1095567254009516,-0.0386847845432378,-0.0197835780492779,0.0300773502467644,-0.080245535129345,0.0388003359481906,-0.0070167413051685,-0.0376629370903978,0.0868349645370136,-0.0262074176233335,-0.0134322751898561,0.0255585553904225,-0.1544825338580553,0.1107100705548147,-0.0132418496727466,-0.0311395518167008,0.1011180322101604,-0.0077292265222103,-0.0099926136755613,0.0135890825809313,-0.112975445361879,0.0306182927380182,-0.0124722391161792,-0.0313460233652136,0.1095567254009516,-0.0386847845432378,-0.0197835780492779,0.0300773502467644,-0.080245535129345,0.0388003359481906,-0.0070167413051685,-0.0376629370903978,0.0868349645370136,-0.0262074176233335,-0.0134322751898561,0.0255585553904225,-0.1544825338580553
8.717,0.252148,0.00191564,-0.163774,0.0457514,0.101409,-0.0595031,0.0996988,-0.00434991,0.183277,0.00204215,-0.154047,0.0158232,0.0810994,-0.0727,0.11835,0.0661668,0.0653128,0.0115097,-0.067158,0.0718894,-0.0356474,-0.0323342,0.0343252,0.0589015,0,0.0904739076060604,-9.772170449878076e-06,-0.0607404487981676,0.0932497529668033,-0.0263872862528573,-0.0192856334402847,0.0133638458719785,0.0727324830162332,-0.0027692290429742,-0.0001485026522511,-0.0638777538357362,0.1061076107898711,-0.0545950473363827,-0.0256484890543056,0.0292352487616291,0.1052894368803884,0.010659523738668,0.0053488597864426,-0.062473803639666,0.0857295396475103,-0.0541619316113715,-0.0171905606530076,0.0247547863751277,0.0387224751824017,0.0904739076060604,-9.772170449878076e-06,-0.0607404487981676,0.0932497529668033,-0.0263872862528573,-0.0192856334402847,0.0133638458719785,0.0727324830162332,-0.0027692290429742,-0.0001485026522511,-0.0638777538357362,0.1061076107898711,-0.0545950473363827,-0.0256484890543056,0.0292352487616291,0.1052894368803884,0.010659523738668,0.0053488597864426,-0.062473803639666,0.0857295396475103,-0.0541619316113715,-0.0171905606530076,0.0247547863751277,0.0387224751824017
8.718,0.188854,-0.0027893,-0.206813,0.0343203,0.118129,-0.0656651,0.0960909,0.0872485,0.13051,-0.00149163,-0.209055,0.00957505,0.106534,-0.0773782,0.110724,0.187906,0.0268077,0.00689744,-0.101281,0.0695074,-0.0225712,-0.030235,0.0280677,0.191716,0,0.0474522995702178,-0.0064144796097107,-0.0879539732490441,0.075558458128393,-0.0101508176199408,-0.0284104598547683,0.0098438782835341,0.1609970788151543,-0.0411524426825101,-0.0059297477869861,-0.1023311060642162,0.0904324097116028,-0.0313354711156992,-0.0298312376875651,0.0222250471909542,0.2175904111078606,-0.0252245758270043,-0.0004933579279655,-0.0935230329252202,0.0736902011745155,-0.0431409967222453,-0.0194362914200301,0.0179390690530664,0.1658805720794178,0.0474522995702178,-0.0064144796097107,-0.0879539732490441,0.075558458128393,-0.0101508176199408,-0.0284104598547683,0.0098438782835341,0.1609970788151543,-0.0411524426825101,-0.0059297477869861,-0.1023311060642162,0.0904324097116028,-0.0313354711156992,-0.0298312376875651,0.0222250471909542,0.2175904111078606,-0.0252245758270043,-0.0004933579279655,-0.0935230329252202,0.0736902011745155,-0.0431409967222453,-0.0194362914200301,0.0179390690530664,0.1658805720794178
