RMS_Smoothed_Filtered_right_TA,RMS_Smoothed_Filtered_right_RF,RMS_Smoothed_Filtered_right_VM,RMS_Smoothed_Filtered_right_MG,RMS_Smoothed_Filtered_left_TA,RMS_Smoothed_Filtered_left_RF,RMS_Smoothed_Filtered_left_VM,RMS_Smoothed_Filtered_left_MG,MAV_mark,MAV_Smoothed_Filtered_right_TA,MAV_Smoothed_Filtered_right_RF,MAV_Smoothed_Filtered_right_VM,MAV_Smoothed_Filtered_right_MG,MAV_Smoothed_Filtered_left_TA,MAV_Smoothed_Filtered_left_RF,MAV_Smoothed_Filtered_left_VM,MAV_Smoothed_Filtered_left_MG,WL_mark,WL_Smoothed_Filtered_right_TA,WL_Smoothed_Filtered_right_RF,WL_Smoothed_Filtered_right_VM,WL_Smoothed_Filtered_right_MG,WL_Smoothed_Filtered_left_TA,WL_Smoothed_Filtered_left_RF,WL_Smoothed_Filtered_left_VM,WL_Smoothed_Filtered_left_MG,MNF_mark,MNF_Smoothed_Filtered_right_TA,MNF_Smoothed_Filtered_right_RF,MNF_Smoothed_Filtered_right_VM,MNF_Smoothed_Filtered_right_MG,MNF_Smoothed_Filtered_left_TA,MNF_Smoothed_Filtered_left_RF,MNF_Smoothed_Filtered_left_VM,MNF_Smoothed_Filtered_left_MG
0.5078129968364669,0.5085984090943131,0.5006675390787032,0.5004728688792388,0.5036992566521545,0.502131043981578,0.4983335527397762,0.51203823543114,0.0,0.0524862964479059,0.1091697067248824,0.0336840792070671,0.004792148544554,0.0201652681713713,0.0103419880078042,0.0123112018026177,0.2410247644361665,0.0,5.172198088016774,7.878350614800653,6.5366215816330016,0.4888450487884291,1.2536019576477857,1.0876975949396095,1.8410116457129035,8.138002453321784,,43.2275863958448,48.20945084874704,70.75633077245827,54.32993767785906,85.39268315550075,98.20604105977438,84.940284887083,64.10534550245752
0.5079867279818082,0.5073315328625275,0.507352581332533,0.5003942124820236,0.5030185407488159,0.5024906914554311,0.4988484314813112,0.5440763643265838,0.0,0.0626496362213606,0.0952310078993891,0.0509189083063317,0.0043175294648052,0.017650111372767,0.011686873736704,0.0111070927451777,0.4381286607497675,0.0,6.308710999360251,7.164957917095959,9.307144275259123,0.4540935224876827,1.1232005606676148,0.9434092760198536,1.6037129589918555,13.536690107350314,,42.178745216017646,71.22767695184034,86.12543974702581,55.6989994173702,87.44267089043126,90.22547377050608,84.8344266232476,72.58882682889507
0.509411269868334,0.5097233815372367,0.5095598824349244,0.4998754982653643,0.5035263252897145,0.5017921385701409,0.4987960399413146,0.5452743596998025,0.0,0.0740283620025896,0.0984904575480759,0.0515930207986402,0.0057001701523827,0.0134563805476331,0.0126323836954429,0.0098064948329972,0.5028064970720945,0.0,8.893861433701295,8.51198442742751,9.606420860338144,0.6291529568262738,0.8217386916661082,0.9000315055830239,1.35074609974509,14.987988078033258,,49.33350802692491,84.98877671081328,76.73951411198493,78.0707847786585,85.28472377452805,57.439405478982735,89.6952209413476,61.92065144296319
0.5132226447106945,0.5165875951724951,0.5099557355938843,0.5004661368576911,0.5026838514741658,0.5029743799518402,0.4979786198137842,0.5385269736123771,0.0,0.0516787904762416,0.1462153522436525,0.0541149167614537,0.0096926306523998,0.0171747957803444,0.0162430403918913,0.0090975439939896,0.4197140555945831,0.0,8.489347875979089,10.82288503757218,9.322297743052095,1.0200736606264418,0.8776745336434231,0.9015280477031432,1.1415891176009387,12.028374523379206,,81.25268240717318,72.25199761464653,74.91231279029812,59.828129743023645,74.89392296175147,49.72969610657276,73.95406890476414,51.31357119437151
0.5100197246879085,0.5234409791069048,0.5040395649125926,0.5003469233404443,0.5040965321259644,0.5024031968248434,0.4997205323664341,0.5150818350875238,0.0,0.0457349202329498,0.1831512218577602,0.0392996182486298,0.0105679309306123,0.0337956673356554,0.0277734230903494,0.0123238651184566,0.2432925203604273,0.0,7.288594012304149,11.141450141637588,6.992161612163617,1.0932756872334126,1.5103990362686774,1.2785315316572392,1.1262348654142582,6.068332379311164,,78.91254879231917,55.90988797447822,78.22101195184253,52.08698169402624,58.72312451859155,43.732886431942106,56.163319995318325,47.72759602495001
0.5071809289575341,0.522460128091291,0.5085943615185015,0.4998552772449566,0.503991554936624,0.5020822526575025,0.4970788687990748,0.500139373904581,0.0,0.0390865661925079,0.1650801900546156,0.0389397042932428,0.0132633532558544,0.0441249953470183,0.0333565723515782,0.0168670618256055,0.0880165610089607,0.0,6.317995211663225,9.070721543165352,6.882945309969266,1.3239628132212025,2.1553894006996344,1.5692499573415446,1.2036372358640897,2.027257572190581,,61.842857415152224,54.03315367860268,76.97789892459984,61.18675617358269,61.17868606402405,35.00851311569573,52.32394227987419,42.43628832028275
0.5060751480526599,0.5181155855218028,0.5053072277633981,0.5020264669932247,0.5043310375660599,0.5036610771538556,0.5001339558323551,0.5001881647086408,0.0,0.0253296420929309,0.1038901205529143,0.0389863622490549,0.0183368093021696,0.0496202481915767,0.0530886171714763,0.0238614611168818,0.0324276770727303,0.0,3.867952802555344,5.669190075692866,5.656054966087913,1.7829071212870555,2.496704169013577,2.684957689695904,1.650749639766372,0.742146301276001,,82.0383188415963,44.689371122471634,60.33794825423157,54.576644878469466,79.12703047906415,54.6752555131044,32.04527857209294,43.66201552729754
0.5046124788269843,0.4997550480858411,0.5034238211109965,0.5032564564202917,0.5037095909230348,0.5039904129850123,0.5017034247952539,0.4996187204207986,0.0,0.0229702619729576,0.0268013686445279,0.0378478743290001,0.0350455220791637,0.042087018881549,0.0601866561174841,0.0315632649470924,0.0269487955720834,0.0,3.91169575986252,1.7592494417254765,5.497686014127628,3.400201856193859,1.8612344702274888,2.869054043846922,1.9621176160464704,0.5849682191389095,,83.20881566365757,70.13679014066614,41.342733575673456,48.356222860074624,66.8882764909788,56.5301831095866,35.31564307947804,38.44110591737255
0.5060841540454979,0.5002052265218206,0.5037498036759426,0.5024657019724972,0.5040821443847823,0.507209001416984,0.4992514998334154,0.5000875335704977,0.0,0.0266565701273732,0.0235891812504519,0.0334630509786978,0.0679344666576684,0.0421094106456705,0.0690070389751393,0.0434260483161963,0.0254532003982107,0.0,4.87164374271403,1.3731551510109892,4.30063830230837,7.534516764693135,1.3515799634595025,3.3731015383034686,4.0025175744869,0.5059994313058881,,72.0392355860731,49.80677629428609,65.73109154784277,58.8419378641546,38.81666404562186,41.57541080218176,45.712975248961,39.64962042594679
0.5035287668673408,0.5011012949926072,0.50364458900697,0.5315554192445474,0.504418410270873,0.5018242855298428,0.5038346644081325,0.499644309593469,0.0,0.0201324371618209,0.0207993768511027,0.0241221264445836,0.1338747659543376,0.0440720045825985,0.0629878031148444,0.0533612295885966,0.0228142106882431,0.0,4.31078593589927,1.0191663359111605,3.1341095645296466,13.254087023684878,1.2209808188136957,2.6784309625560248,6.381778040750062,0.4745646754061385,,91.0370117416349,38.679610653106224,58.0794355181523,68.04334708204968,39.51293502673523,39.28281893724802,65.43605964474108,39.22455362695071
0.5018630630206058,0.5010259563509987,0.5030275218120682,0.5326968121009947,0.5035048377510152,0.5100099616516334,0.5051336565418233,0.4996694158194765,0.0,0.0196022765046746,0.0203084047171857,0.0178302050893311,0.1329050561029537,0.0606557031770653,0.0920419324490447,0.065671224116278,0.0218190441523361,0.0,4.234357888467578,0.8524952645193407,1.933592049028059,14.11688757976438,2.478729947409123,3.792763648214036,8.724661280938678,0.5074767082614574,,103.87756648527846,38.03473599290229,36.43176272979487,64.52163919191904,59.7812910917464,36.10092056296982,74.83386472226047,42.37530834144873
0.5025716653204632,0.5009441057120396,0.5004441764702914,0.5310736217546459,0.5050951705469883,0.5245868203358937,0.5075007878461646,0.5007458240984,0.0,0.0278315313761788,0.027685695106931,0.0191919097232731,0.1154392677494541,0.0530232425465652,0.1589994588233836,0.0684928176585893,0.030202587848367,0.0,5.175053899523533,1.1813479800223652,1.8767553772266687,11.371480954044266,2.382220644142589,6.335578068359265,9.548988276382593,0.599153426292754,,87.266446049383,34.21676267784808,40.36847503879381,73.4480615527659,75.68182220425855,37.01625210673542,81.71658041467522,48.39926068110218
0.5041347901208145,0.5065898372559322,0.5017427595131657,0.5022753625494527,0.5038707974279308,0.5215289808636713,0.5051062644857589,0.4990381989512182,0.0,0.0347887419298986,0.0454935460149934,0.0206484189599558,0.0475674203645295,0.0530016177590969,0.1762094007471175,0.0602422681568674,0.0541816748466444,0.0,5.826830850262951,2.1790793433810656,1.9275398634144365,5.192299101470917,2.4799093548364253,7.5596373725264145,7.92485512934206,0.9362915390769468,,72.33507408357693,49.07680847244544,41.026155942674976,72.69931346405474,71.35874189692991,36.37675248427661,75.8777692125333,34.08191085246435
0.5136427796872932,0.510927260637504,0.5017487923580217,0.5013469848645962,0.5039825334350424,0.5256905823937054,0.5027607433845723,0.5007716413204212,0.0,0.0509942111500371,0.1526723938304901,0.0204627732399377,0.0264154887682304,0.0450506103013477,0.1578414927311726,0.0450493428546493,0.075302098113105,0.0,7.541825090393146,6.762272598639273,1.9824036506380265,2.293791292288237,2.0538351246893134,6.993986207842831,5.425730355485641,1.5094431706704283,,69.7740767990237,47.30523181017024,37.890828069826114,59.77433366805041,68.9177906038496,42.50278169207211,63.59480926273077,36.152281837330285
0.5118145438631783,0.530825011263422,0.4998430183994358,0.5006676686215102,0.5050343927269104,0.5115205796560943,0.5009266381974676,0.5032208361198005,0.0,0.0634315593235833,0.2201460790820566,0.0187247811659853,0.0273811766751705,0.0498788080973927,0.1064657181274469,0.0261174171147896,0.1173556004381562,0.0,7.39419627166491,9.23569053530163,1.7421050707178345,2.1184959853568714,2.229935525093489,5.114986146687352,2.740242819381652,3.36353831020017,,71.7593225407247,39.64271903768525,35.22188101674856,56.93007758203713,74.49881288575396,42.347145486470026,63.78958158293637,55.91161774042068
0.5132895758055269,0.5315602228493163,0.5000849046100334,0.5016469872410113,0.5043455837273693,0.5045068955186397,0.4984726590348464,0.5055258847501173,0.0,0.064200815225003,0.2205339589260398,0.0139877461977663,0.0346967530197901,0.0550234201453063,0.0582249488371083,0.0258356932646106,0.1636961822698285,0.0,7.208067747903817,9.787197494363117,1.5898980954200066,2.2187683531795432,2.360079543425143,2.862325089198165,2.7295887055177586,5.983890745844629,,34.8440564951269,38.52421088096752,41.95051199000873,31.19920453689612,69.28952369081298,43.73910406201841,67.84667007222087,72.89480060106165
0.511313738382684,0.5184009053638269,0.5030871486971551,0.5011576242209552,0.5044986198717912,0.5023052365248576,0.5000088272917765,0.522437532419093,0.0,0.0556224222564191,0.1771924819674048,0.0183696577192912,0.0270546079016589,0.041315282684634,0.0358400682556505,0.0283168301454171,0.3274323307812556,0.0,5.448972162629511,7.779106840849298,2.6934534368910823,1.4642188182167382,1.4947028942008438,1.624805865349998,2.84019904433053,12.271025926436822,,34.58136400221596,54.43483564848428,67.96054233233504,29.89955134499744,54.60226503398816,39.9316882955888,53.92535083060373,76.30475637640303
0.5157982089376357,0.5121167500839061,0.513762700942056,0.5003418323687584,0.5051495773242253,0.5027304810941892,0.5010274713578177,0.5268938783992243,0.0,0.0688857665628172,0.1315706629006675,0.0511110754830529,0.0255551843701674,0.0430966067057673,0.0478896937226489,0.030833036152854,0.3576139390633357,0.0,9.457008383033354,6.898924340004222,7.408115848993928,1.644890174753867,1.5910863925433605,2.1079341364077155,3.2568915536546026,12.83051242345354,,58.319021454338255,44.15461731683524,59.77282086549397,34.984488181251415,52.4196961025586,37.97334122520469,49.78182623159784,88.81770435747595
0.518112277746209,0.5290572634380796,0.5159964996756166,0.4989439684136195,0.5011509160531726,0.5124037318165175,0.5002899930514778,0.5213716385553686,0.0,0.0622844546048094,0.2020572491079449,0.0600543685937273,0.0164793176250413,0.0894537519513083,0.1105351482742668,0.0421797293264565,0.3459694184776404,0.0,9.417534054829188,9.411866810752162,9.943204060992697,1.5359268999849711,2.5460529982601194,4.334935759305925,4.401087220650946,11.2988964394055,,70.48555854729406,41.59153407386503,64.94964246804085,67.66069810590137,39.00259490651962,34.7512687350939,84.1023589979446,81.32775149544295
0.51830471978237,0.5340749053150157,0.5150339159952849,0.5002526589189243,0.5172048976449461,0.534259400430634,0.5152547755387342,0.5163285121854294,0.0,0.0617614369381648,0.2059641943379882,0.0597593230603846,0.0136327839423774,0.1910448380853183,0.2015935975368893,0.0955386838831107,0.2936830546075757,0.0,9.363517981452963,9.426992084300071,10.324421990856187,1.590688796402551,4.369695268288607,7.487292542811673,8.317841398130362,7.128653331012571,,73.96955051358047,41.88220655467602,84.66486934111097,65.20351389956312,31.442605192907248,31.890229158138304,58.80755267133868,39.31148728897638
0.5056021254123205,0.520864131639865,0.5098684775932275,0.5004677726928995,0.5180743803791995,0.5435603683836648,0.5327383151563847,0.5100759848795549,0.0,0.0324891898527866,0.1531754603455021,0.0446095699803883,0.0228424503157365,0.1990829746112,0.2594715770668324,0.1314183675122622,0.2317741770473125,0.0,5.379954666659936,7.160372967780989,8.735756176226925,1.986851806655624,4.518906352995565,9.78319040060973,9.440617998140116,4.521468957238781,,51.503347175509774,42.52564757838102,73.52013738337989,50.97094172293812,29.9504058192432,34.908344591588936,50.58976607536023,46.26221743062985
0.5024841798560912,0.5027700352236748,0.5043991412669965,0.5079803930503968,0.5116648343378956,0.5352458528268391,0.529606895396464,0.5052038824371042,0.0,0.0247307211909743,0.0622607026186991,0.0339492396235513,0.0448591032591268,0.1873345426207039,0.2347151627388763,0.1365167442335838,0.2072985580854965,0.0,3.5810351170814587,3.263722188882104,5.457709598236467,3.535109496928823,4.565894562037721,9.136524399092416,9.206377689099062,3.688598498479637,,69.33428374906214,43.08487513868248,64.93227024274988,36.139760327313176,33.10590412030011,35.286181863481055,34.455889376616,40.14417838849111
0.5026216299191989,0.5028253829552434,0.5066267558752784,0.5156324644933435,0.5039183294364429,0.5147132514190195,0.5156237946899374,0.5074773124699743,0.0,0.020309193388853,0.0468818720090907,0.0384988308325253,0.0794365992810593,0.0691923919299387,0.1354544210018285,0.0926093301868564,0.1370226395176471,0.0,3.767087091439258,2.22665973819567,4.857257193449359,8.836645787636554,2.232546769892785,5.373752646062791,6.30998934668174,2.0982402096350485,,78.91152481096837,64.4508535145729,52.22570633123731,48.950597307987046,43.35050159807329,36.016297620346386,28.67199732748302,27.165758755125708
0.5025591928495875,0.5004285942208194,0.5043525788886644,0.5270305650617166,0.5035689511549386,0.5088684161682562,0.517899681760777,0.5013489444988916,0.0,0.0236227390670377,0.0339467967422498,0.0298400831927572,0.1133948299008853,0.0481473384196698,0.0734961597068421,0.0752318611158452,0.0653386518666721,0.0,4.738093551711574,1.6165262989470983,2.909327707483293,15.498543997128778,2.117215533134483,3.479191311761648,7.030600216398694,1.016309384179818,,84.4067978005972,45.33254131300159,38.4733520397044,81.84272106506002,48.596523283201385,46.337679897257786,71.04610987813507,26.659743423698213
0.5021544843397714,0.5007061015458039,0.5045484522871118,0.5295349560989381,0.5056060510508864,0.5017368835806847,0.5163425103185693,0.4991984802499002,0.0,0.0254192650708141,0.0462217087228646,0.0325289974436141,0.1197259275117487,0.0695925914487739,0.0580492240324509,0.0850079360555098,0.0444722751963072,0.0,4.7610066871920935,1.8704020625222617,3.257157959746632,17.134028347854326,3.192075568820252,3.879482353597438,10.161670336152024,0.7432846678130953,,89.36461110931188,37.89635215701044,36.38567010582176,93.18926491494908,85.32205933562358,61.74684068734319,72.41350756623237,37.35110316801094
0.5097035369830425,0.509969905271213,0.5004883913980605,0.5205046661517564,0.5062235639676866,0.5075484603091044,0.5172257375705052,0.4997577371101605,0.0,0.0378087038909347,0.0709898759395078,0.0292598072614825,0.084179799288645,0.0715043385223038,0.0788181218496439,0.101049356458031,0.0486750818086173,0.0,5.570683479444927,3.107973943283921,2.935006205287352,12.463462367391124,3.2486596833340027,5.249645151780086,11.246668138602988,1.0020947895507932,,64.34966498053213,31.35609474193756,45.0823115045354,89.03677686142122,69.60997821072615,62.21682485014023,58.90810395604282,29.12958717192642
0.5196430448555063,0.5058760628403625,0.5046650810718036,0.5157083153542563,0.5044931277574976,0.5075111738670269,0.5111960685067537,0.5009768418331564,0.0,0.0682872110913578,0.1055792755597698,0.0261031518956909,0.0586500389612909,0.0694455468180388,0.0853374600041803,0.1051224509767756,0.0827089294909848,0.0,8.333716569406441,4.646368851145212,3.088206706326724,7.433685830295267,2.529341132783084,5.028185505982767,9.34827046973004,2.103451887683224,,47.21958192208726,37.20521438008575,51.63893835864515,61.15258966023146,54.103238473905,54.68714841750233,47.53863595747846,46.00643286788787
