RMS_Smoothed_Filtered_right_TA,RMS_Smoothed_Filtered_right_RF,RMS_Smoothed_Filtered_right_VM,RMS_Smoothed_Filtered_right_MG,RMS_Smoothed_Filtered_left_TA,RMS_Smoothed_Filtered_left_RF,RMS_Smoothed_Filtered_left_VM,RMS_Smoothed_Filtered_left_MG,MAV_mark,MAV_Smoothed_Filtered_right_TA,MAV_Smoothed_Filtered_right_RF,MAV_Smoothed_Filtered_right_VM,MAV_Smoothed_Filtered_right_MG,MAV_Smoothed_Filtered_left_TA,MAV_Smoothed_Filtered_left_RF,MAV_Smoothed_Filtered_left_VM,MAV_Smoothed_Filtered_left_MG,WL_mark,WL_Smoothed_Filtered_right_TA,WL_Smoothed_Filtered_right_RF,WL_Smoothed_Filtered_right_VM,WL_Smoothed_Filtered_right_MG,WL_Smoothed_Filtered_left_TA,WL_Smoothed_Filtered_left_RF,WL_Smoothed_Filtered_left_VM,WL_Smoothed_Filtered_left_MG,MNF_mark,MNF_Smoothed_Filtered_right_TA,MNF_Smoothed_Filtered_right_RF,MNF_Smoothed_Filtered_right_VM,MNF_Smoothed_Filtered_right_MG,MNF_Smoothed_Filtered_left_TA,MNF_Smoothed_Filtered_left_RF,MNF_Smoothed_Filtered_left_VM,MNF_Smoothed_Filtered_left_MG
0.502845050601516,0.5009170329678108,0.5001147879115645,0.5005717942932395,0.510275458192407,0.500326897629553,0.4972376770384062,0.5258342690061618,0.0,0.0440318326860699,0.1036582418020686,0.0285760388823346,0.0221334921595795,0.0623395072412722,0.0147271297642523,0.0095099848658047,0.1396976311256254,0.0,2.765699776665024,2.880229519701756,0.0523327382167494,0.7228603203182308,4.817376398312882,0.0802494933236221,0.8071899298046676,12.517729811435933,,62.842116453007975,39.16803586291487,38.6795494683986,30.251702395632325,60.05126703707752,55.46074608320157,40.31796758558367,61.50158663487331
0.5020316378807836,0.4999168850093226,0.5000693749775899,0.5003718085342915,0.511086806405542,0.5005977529838399,0.5003139944987193,0.517205313836386,0.0,0.0697213895960342,0.0959540643910735,0.0240790491403683,0.0164261160200392,0.0681983619341976,0.0233164133390603,0.0173760021837221,0.1065343916549736,0.0,4.345300783572459,2.614964373335909,0.0585779425707941,0.7100760520127751,5.087250559723871,0.0916720831147004,1.4416214706828685,10.041005573778335,,76.63381246884282,40.48914902237736,56.75323681360257,50.550638210275984,54.90249692754616,26.089709629855665,32.85892947684083,63.65663086544781
0.50471046855674,0.5016538945409643,0.5001310692428539,0.4999791090850537,0.5097637163944485,0.5002733169426771,0.5144426228087388,0.5076849571949028,0.0,0.092262831770683,0.1046486598638602,0.0288420434448565,0.0184925223740709,0.055974373006257,0.037138265547881,0.0622949951982188,0.0649343968298507,0.0,5.71116169749507,2.803137681152157,0.0734357136374297,0.8854719276665923,3.559255557631815,0.149371210816297,3.982528789024759,5.923225996664214,,70.16635987319428,33.64384643443849,59.44795534668051,46.92481886641906,54.935278839587696,33.91848768458319,35.72364540739731,63.99404357237552
0.5038662705368123,0.5015830265660379,0.5001170809928739,0.5008194135046501,0.5095780989374165,0.5003566773705267,0.5154178002902715,0.4998978085737176,0.0,0.0961105683570055,0.1006740712435804,0.0375599133977994,0.0386700846930643,0.057797915377089,0.0496619827111663,0.0712534127188049,0.0333192478954377,0.0,6.170275130668847,2.8090510062635974,0.0880808571787679,1.818784022990276,3.220797975974519,0.1887260522567728,4.60758261072571,2.7094182858979927,,73.30617768645854,30.34560542873549,55.16457772397094,37.60840164238552,45.56637231269653,38.5362107730815,34.67778890814675,49.61571561544672
0.5039700940831295,0.4986265180464495,0.5001361525649166,0.5007001682346285,0.5098666689933198,0.5004851969830982,0.515460242953917,0.5031530398016767,0.0,0.0919161896577349,0.0756988472460808,0.0425708153609256,0.0435044355004118,0.0556084694048242,0.0540371162519694,0.0747833948466006,0.0474221602335126,0.0,6.187301485578201,2.484272949980065,0.1008084967642298,2.0181427462271224,3.517694876033852,0.2142107416297281,5.032844349211798,2.9742739954623136,,71.74243558214215,41.35593272390801,44.64804526242242,49.60463136187545,39.52239749825272,32.41335620072742,32.88485845856921,52.46532016004099
0.5030690504745665,0.4974464994336691,0.5001896844001676,0.5023655282892427,0.5074337891148938,0.5002137362112155,0.502193463505088,0.5022855301229616,0.0,0.0868675706087471,0.0587469689836662,0.0634436390914593,0.0563501511313311,0.0519335119531155,0.0439624969283116,0.0328524248798121,0.0545558955362126,0.0,5.898394563791895,2.7436386589598936,0.1441134575487117,2.419626811394197,3.1687130381954702,0.1653302304720898,2.3197629029790896,3.274803570600898,,78.70632624436905,73.01346110559028,55.32943089960838,52.17983536835242,55.32009205048418,30.457994837144177,37.58473019634496,37.8958440176252
0.5036111096220288,0.4974266569516933,0.500216621353752,0.5035939012047543,0.5067879678405978,0.5003656922290927,0.4986407896647529,0.5026071813059859,0.0,0.0725354871609154,0.0464091366469579,0.0908485212055016,0.0750511217036644,0.0325364630012131,0.0434122731972285,0.0242451076778471,0.0543868156642659,0.0,5.41071127145506,2.549337785513061,0.2108499956588264,3.67243089338712,2.4825881756997856,0.1805244124386009,1.8600455690775648,2.631801605656192,,101.93854724186023,87.79880589397996,50.96237559403062,37.73317659969698,54.06592529958056,39.951581185645466,36.56317329585601,30.861906029838018
0.5013617812572698,0.4989426743336396,0.5001762304734383,0.5121130445235156,0.5074074869369314,0.500316924423148,0.4973493378885383,0.5002703080140508,0.0,0.0636695167361673,0.0389148797764295,0.1344366230401545,0.1218521583106241,0.030059675669294,0.0459197383475023,0.0193628390345572,0.03239475735376,0.0,4.255907976768737,2.083316970634374,0.3088637476584088,6.116424039991059,2.2372217399810133,0.2462825519078562,1.6589614065349068,1.4562438846204235,,94.6177155423555,70.86009861570015,53.76976154834299,48.82160642419453,48.25866949205241,43.2536632914601,35.94568118701089,28.096355266395527
0.5014854895094232,0.4976780945015888,0.5003578279260067,0.5095468368091951,0.5046725402169846,0.4999943491979531,0.4965264918399772,0.4992387324789424,0.0,0.0601812979157004,0.0392666932332994,0.1975543960312217,0.131049993049553,0.0368861006234433,0.0679446466632719,0.0243199789931104,0.0293173423708147,0.0,3.1211383701157818,1.492155549127379,0.4606056616355269,6.447685975623568,3.0571386321221383,0.3543116204633715,2.09329181622744,1.3386292464776646,,50.47675030862528,47.75431651440604,57.75135210486117,52.19870896916009,58.686714983800016,49.98639514303933,47.076081419055406,30.84822439575345
0.5039740195363136,0.5081109602215668,0.5008688532864285,0.5101435288696787,0.5075012017106246,0.500499524029978,0.4970959347241516,0.5021411155000187,0.0,0.0672400216759491,0.1575983816855593,0.939265809104382,0.1168375175671461,0.0394263238197963,0.0973317515415003,0.0282609967306298,0.0283093874263879,0.0,2.5972481322532674,3.311438293320499,2.6203130344552004,5.55972107979916,3.382941291107978,0.546304593855169,2.3838546667861262,1.3557601291344636,,43.93038604440872,35.876140888659265,45.02163079393765,48.21658460371771,72.28922460009018,43.39363724381729,38.55334476290865,33.75786631960502
