ZC_mark,ZC_Smoothed_Filtered_right_TA,ZC_Smoothed_Filtered_right_RF,ZC_Smoothed_Filtered_right_VM,ZC_Smoothed_Filtered_right_MG,ZC_Smoothed_Filtered_left_TA,ZC_Smoothed_Filtered_left_RF,ZC_Smoothed_Filtered_left_VM,ZC_Smoothed_Filtered_left_MG
0,28,23,31,17,30,18,26,33
0,30,22,34,18,30,18,27,39
0,30,28,31,26,31,20,26,38
0,30,23,27,30,26,23,23,32
0,30,21,24,31,22,23,16,27
0,30,14,24,22,16,24,14,21
0,27,12,27,17,15,23,16,18
0,24,15,26,19,13,17,19,18
0,21,14,31,29,17,17,20,17
0,19,24,28,42,22,15,22,16
0,24,27,28,42,26,15,19,16
0,26,28,24,32,28,15,21,16
0,29,24,17,26,28,12,18,22
0,28,20,21,24,25,11,16,26
0,26,18,22,26,20,11,18,27
0,22,21,24,26,18,14,17,25
0,16,22,25,19,18,14,16,26
0,23,22,22,18,22,15,15,27
0,25,24,25,20,26,17,18,23
0,24,25,22,20,28,15,23,22
0,20,22,19,20,24,17,24,16
0,18,18,19,22,21,14,27,16
0,16,14,15,28,16,14,23,13
0,17,17,19,33,15,13,22,13
0,21,14,22,33,13,15,21,14
0,21,20,25,31,19,14,22,14
0,18,20,26,36,24,13,26,15
0,13,18,23,34,25,15,29,19
0,16,15,24,33,19,14,28,21
0,18,11,24,28,15,14,24,24
0,18,11,27,28,14,16,24,22
0,17,12,30,24,20,16,24,21
0,18,13,29,21,23,20,27,20
0,24,13,26,23,22,23,23,19
0,25,14,21,29,18,22,18,18
0,22,16,18,30,16,18,19,17
0,22,16,15,33,20,15,24,15
0,23,15,20,27,28,16,28,18
0,25,14,23,20,28,16,30,16
0,22,14,22,13,30,14,28,16
0,22,14,18,17,28,11,28,15
0,22,14,18,22,23,11,22,20
0,22,15,23,26,18,15,19,21
0,20,16,25,28,13,14,21,21
0,15,17,26,25,13,16,22,22
0,14,20,26,28,13,18,27,19
0,19,17,26,22,14,18,28,21
0,19,16,25,25,13,20,25,21
0,21,15,23,26,11,16,19,20
0,19,16,21,28,13,16,18,17
0,20,15,23,28,14,19,22,14
0,20,15,19,24,16,21,27,13
0,22,12,19,21,20,22,30,13
0,23,12,18,19,22,20,29,15
0,22,11,17,24,27,22,29,14
0,22,13,16,29,26,19,28,20
0,21,14,20,29,24,18,24,22
0,17,17,23,29,24,14,19,21
0,19,18,26,32,23,15,19,23
0,17,14,33,32,22,14,24,22
0,23,16,32,32,22,13,27,19
0,28,18,29,30,23,17,23,20
0,28,18,19,33,23,17,18,14
0,23,17,19,33,20,19,12,14
0,24,15,24,36,17,17,17,13
0,24,12,23,45,17,19,21,13
0,24,16,23,49,19,19,20,13
0,19,15,21,43,23,22,19,16
0,17,17,23,30,28,19,20,16
0,16,15,27,19,27,17,25,20
0,19,17,23,20,24,13,29,18
0,22,18,23,22,23,14,25,17
0,27,20,23,22,19,15,25,22
0,27,17,28,25,22,14,23,25
0,22,17,29,27,20,16,29,28
0,18,18,24,26,18,20,21,23
0,14,19,20,27,15,21,21,18
0,14,19,18,28,12,18,20,17
0,13,17,19,30,14,14,23,16
0,15,15,20,30,15,15,27,16
0,14,16,21,31,17,15,30,17
0,19,16,23,35,15,14,30,18
0,19,16,22,31,18,18,30,19
0,18,15,19,32,15,17,25,16
0,15,16,18,32,14,19,19,19
0,13,19,22,29,13,19,14,25
0,15,24,25,23,17,14,18,38
0,17,30,33,17,23,15,24,33
0,15,29,28,15,28,16,28,28
0,15,26,26,19,27,15,30,16
0,15,22,23,22,24,18,30,11
0,16,17,16,28,19,14,30,14
0,20,20,14,29,15,15,28,18
0,23,24,13,32,16,11,27,18
0,25,29,13,30,15,13,21,15
0,24,25,13,23,16,16,21,15
0,25,21,21,20,16,20,28,15
0,25,15,22,20,18,21,30,17
0,26,12,24,25,17,18,28,18
0,22,13,20,30,17,17,24,19
0,25,13,18,32,12,17,17,19
0,20,14,22,33,15,18,18,18
0,22,13,24,27,18,17,19,14
0,17,13,25,18,19,16,18,15
0,15,12,24,20,20,13,15,14
0,15,14,22,19,20,14,10,16
0,19,14,22,24,22,14,16,16
0,25,14,19,30,21,13,22,16
0,27,12,23,30,23,17,26,15
0,24,11,26,31,25,17,28,17
0,24,11,28,26,25,16,24,17
0,26,10,26,26,20,14,18,18
0,25,12,24,28,15,13,16,18
0,19,15,20,23,13,17,13,20
0,15,20,24,22,14,19,14,25
0,13,22,29,21,16,19,19,29
0,16,22,29,27,21,16,22,30
0,18,15,26,30,23,17,23,26
