SSC_mark,SSC_Smoothed_Filtered_right_TA,SSC_Smoothed_Filtered_right_RF,SSC_Smoothed_Filtered_right_VM,SSC_Smoothed_Filtered_right_MG,SSC_Smoothed_Filtered_left_TA,SSC_Smoothed_Filtered_left_RF,SSC_Smoothed_Filtered_left_VM,SSC_Smoothed_Filtered_left_MG
0,85,56,28,44,81,66,50,70
0,84,58,37,39,69,61,47,72
0,82,48,40,49,58,55,38,65
0,84,35,43,52,65,53,35,58
0,83,32,34,60,68,48,35,41
0,69,33,37,53,70,36,30,31
0,66,28,35,58,64,37,26,28
0,60,29,39,64,51,41,27,32
0,62,33,36,47,55,44,34,35
0,64,37,35,36,61,39,41,36
0,59,34,35,28,58,32,45,40
0,63,30,29,28,59,31,40,57
0,73,31,29,30,46,28,30,68
0,73,28,27,45,47,31,28,72
0,75,32,25,48,42,35,22,69
0,75,34,34,48,51,42,29,61
0,72,35,36,46,46,42,34,49
0,62,32,44,30,63,37,35,44
0,68,22,51,29,64,28,30,43
0,51,25,44,27,80,23,32,42
0,59,34,48,36,77,30,34,47
0,59,35,39,48,75,43,41,44
0,66,38,40,49,73,54,45,44
0,71,33,43,47,71,50,47,47
0,68,36,54,31,75,45,46,35
0,66,41,53,26,72,29,45,39
0,69,40,49,28,65,24,36,47
0,66,38,47,27,56,31,34,54
0,72,28,51,23,43,42,30,63
0,70,31,58,32,42,43,31,50
0,73,36,53,32,51,35,33,54
0,69,46,45,38,55,28,40,48
0,62,40,43,38,69,31,35,58
0,64,30,41,35,69,33,34,62
0,58,25,41,51,73,36,21,56
0,54,20,34,52,66,42,31,56
0,46,25,34,49,55,40,36,62
0,40,27,28,36,48,34,40,56
0,51,24,34,25,46,25,34,52
0,67,28,35,29,45,29,40,56
0,75,24,29,29,46,29,35,58
0,76,30,29,32,42,34,35,64
0,76,30,38,30,40,32,28,71
0,78,34,50,32,31,33,25,60
0,75,34,55,35,37,34,23,49
0,67,36,49,34,42,33,18,38
0,56,40,39,40,51,34,22,31
0,43,37,36,42,59,34,25,34
0,41,35,41,49,58,42,26,41
0,35,37,42,62,51,47,31,41
0,34,43,44,60,50,48,42,47
0,38,38,45,47,40,44,54,51
0,53,32,46,32,38,46,56,55
0,64,29,38,28,36,39,51,65
0,79,34,32,29,42,42,38,59
0,76,36,26,41,46,40,32,60
0,79,37,26,48,45,34,29,66
0,76,31,27,48,39,31,29,63
0,75,27,28,45,50,29,29,58
0,73,31,24,31,52,36,29,43
0,69,32,33,30,60,36,34,44
0,62,36,34,30,65,48,35,49
0,64,35,42,41,58,50,37,52
0,65,31,41,46,52,53,31,50
0,58,27,34,47,43,52,31,36
0,57,25,35,45,37,49,29,43
0,58,26,36,37,31,36,29,53
0,69,37,35,38,37,35,29,64
0,72,46,31,35,37,26,30,76
0,77,42,31,37,36,32,30,65
0,81,34,34,42,39,35,33,66
0,85,34,52,42,44,35,32,51
0,79,31,60,45,42,33,31,42
0,66,31,59,40,48,36,29,42
0,53,26,51,53,55,39,33,42
0,65,26,46,55,63,54,43,45
0,58,37,42,63,62,56,45,45
0,58,37,49,60,62,61,50,46
0,51,39,42,55,56,57,55,52
0,53,36,46,49,64,53,51,51
0,58,35,41,44,61,52,55,45
0,68,31,36,40,54,47,36,35
0,75,29,40,29,44,45,29,43
0,71,26,39,24,32,45,26,67
0,77,29,49,30,37,48,23,81
0,76,28,55,36,51,42,32,76
0,81,28,44,38,59,36,28,58
0,73,30,38,42,69,34,37,44
0,78,32,35,50,56,43,42,37
0,64,30,38,65,63,42,48,35
0,63,29,46,66,65,45,49,36
0,55,24,44,71,69,43,44,43
0,53,21,43,61,60,43,44,46
0,60,29,40,57,40,44,43,46
0,74,37,40,38,44,33,45,41
0,82,51,37,34,49,25,42,42
0,77,51,32,29,55,30,34,40
0,67,52,37,32,52,32,34,50
0,70,45,50,33,34,39,32,53
0,75,44,54,26,30,40,32,50
0,79,41,49,26,30,46,37,40
0,68,36,41,32,40,40,31,34
0,65,42,43,35,58,37,32,33
0,60,37,51,40,71,39,27,33
0,70,35,47,44,73,38,27,35
0,65,28,43,57,70,49,34,30
0,65,30,32,50,60,48,38,35
0,62,27,33,42,53,41,44,33
0,64,30,35,24,40,36,49,39
0,70,26,36,22,41,36,42,51
0,82,24,38,25,34,36,34,66
0,77,22,43,27,37,41,33,77
0,75,34,45,32,29,31,33,78
0,69,45,53,40,34,31,40,77
0,75,50,50,49,43,40,34,60
0,83,48,57,60,54,38,31,40
0,87,39,56,62,61,39,26,31
0,92,37,64,64,61,43,25,33
