mark,Smoothed_Filtered_right_TA,Smoothed_Filtered_right_RF,Smoothed_Filtered_right_VM,Smoothed_Filtered_right_MG,Smoothed_Filtered_left_TA,Smoothed_Filtered_left_RF,Smoothed_Filtered_left_VM,Smoothed_Filtered_left_MG
0,-0.0178506539510046,-0.0413762284560978,-0.0139216434753646,-0.169431068741118,-0.0190473809587872,-0.0037496495129788,-0.0015029287149392,0.0430474500156034
0,-0.0239856362088005,-0.043021982921666,-0.0280367219071504,-0.1345960034513505,0.0041355118828814,-0.0057920593649187,0.0010658754001895,0.0401587682540167
0,0.0098072583920201,-0.0255404138446944,-0.0215021299242194,-0.0936835822184025,0.0226196838407194,-0.0008900525204559,0.0045612291635268,0.0411592623523286
0,0.0232492207282329,-0.0033550807113569,-0.0077057178379642,-0.066155801165508,-0.005212763963781,0.0033442547014396,0.0048881947607854,0.0475355943065916
0,0.0148142337320968,0.01105770390589,-0.0072559623135731,-0.0315148665440745,0.0251561300247037,0.0038694681459701,0.0054324200978039,0.0437907129402367
0,0.0211709090577852,0.0173342233332875,-0.0087467741190025,-0.0053025547043054,0.0971884821093135,0.0024124829587249,0.0077466778977424,0.0382070923443961
0,0.0213934240621715,0.0196508094854348,-0.0094882646216908,0.0206888718674741,0.0935611444541608,0.0005063470239662,0.0055976299502861,0.0340880970260294
0,0.017389483335034,0.0207360071547108,-0.0066379296001945,0.0448089926787295,0.0410865675123689,0.000851839066619,-0.0005838705415539,0.0412604279525675
0,0.0192272519901277,0.0232899431809715,-0.0081189322851357,0.0646805580177761,-0.0043128485982625,-0.0019055854717741,-2.310751359400464e-05,0.0607733209643215
0,0.0118019978281687,0.0297972812956302,-0.0057686337422966,0.0803779384703599,-0.0073061111712509,-0.0017808074610961,0.0040290306723412,0.078993260392752
0,-0.0053653952739216,0.031701484910715,-0.001112041437796,0.0897188318832153,-0.0144802059535501,-5.068540096991869e-05,0.0036049916786902,0.094075170412615
0,0.0043890515654213,0.0251914512663958,-0.0097203471057835,0.0935035416938549,-0.0159769809888255,0.0003359849305134,0.0024069803997496,0.099995018807756
0,0.0136756088998451,0.0132946071593707,-0.0152706756646034,0.0959533894554723,0.0287227805628547,0.0011508947351425,0.0033449553644585,0.0961302453737464
0,0.0221118382469376,-0.00436509907817,-0.0145147964216711,0.0995592515057849,0.0195021213592021,-0.0006221394751021,0.0030560148083967,0.1033767629405435
0,0.0318096107628403,-0.0200045984486141,-0.009345323701101,0.0974861090957411,-0.0653046587879762,0.0012936453131961,-0.0007115401366949,0.0991760273704523
0,-0.0097475377599706,-0.0255469998925533,-0.0100197164829856,0.0903217998535922,-0.0970354585076964,0.0047904834663769,-0.0088947649912936,0.0532046974633292
