ZC_mark,ZC_Smoothed_Filtered_right_TA,ZC_Smoothed_Filtered_right_RF,ZC_Smoothed_Filtered_right_VM,ZC_Smoothed_Filtered_right_MG,ZC_Smoothed_Filtered_left_TA,ZC_Smoothed_Filtered_left_RF,ZC_Smoothed_Filtered_left_VM,ZC_Smoothed_Filtered_left_MG
0,34,18,20,16,33,18,20,19
0,34,17,24,16,39,20,17,25
0,36,18,25,18,47,21,18,31
0,35,21,30,24,43,23,16,34
0,34,20,26,28,29,19,16,26
0,34,18,28,33,22,18,20,20
0,34,17,26,32,19,19,21,16
0,32,16,33,31,25,15,20,17
0,28,21,29,40,27,16,22,22
0,24,23,28,42,31,16,23,19
0,24,24,23,46,35,15,26,19
0,21,23,26,38,34,15,20,20
0,21,24,23,29,37,17,20,23
0,22,21,24,20,37,20,19,24
0,23,17,19,15,34,17,17,27
0,29,16,24,14,27,18,17,31
0,30,16,29,16,27,18,15,37
0,30,19,33,20,28,17,16,36
0,30,16,32,25,30,20,24,35
0,28,16,28,29,28,22,28,27
0,28,15,27,26,27,23,28,23
0,23,18,31,22,22,21,20,19
0,19,20,28,24,20,15,18,16
0,17,19,28,32,22,17,19,20
0,14,16,29,43,25,18,20,19
0,14,14,28,40,30,23,26,20
0,16,14,26,38,30,24,25,20
0,18,14,25,23,29,28,25,20
0,23,12,26,20,30,25,24,23
0,25,14,27,23,30,21,22,20
0,29,19,31,23,30,17,18,26
0,26,20,32,23,30,19,25,22
0,27,21,29,23,30,19,23,22
0,26,18,26,23,30,19,23,18
0,27,19,24,22,36,18,14,19
0,29,22,33,22,34,20,13,20
0,25,21,34,30,34,18,15,19
0,24,16,32,36,27,15,18,20
0,22,14,31,37,30,15,21,22
0,23,11,26,32,30,19,24,28
0,27,14,26,24,30,18,25,36
0,30,16,25,16,30,19,25,35
0,28,17,20,15,29,17,22,31
0,27,15,17,14,25,20,21,26
0,27,16,21,15,19,19,20,26
0,28,15,31,17,22,24,21,31
0,29,17,32,22,23,22,18,28
0,28,15,34,27,25,20,19,27
0,23,15,27,34,21,18,19,22
0,22,16,34,40,17,20,20,20
0,19,18,30,44,24,20,22,17
0,24,17,34,46,26,22,23,18
0,24,18,26,48,39,21,25,19
0,19,14,33,44,41,20,22,22
0,14,18,26,32,37,23,24,33
0,14,19,26,25,30,20,20,34
0,18,19,22,22,27,19,20,32
0,21,18,24,24,27,17,19,32
0,20,14,24,25,30,19,18,37
0,20,20,26,27,28,18,27,35
0,25,24,24,25,28,16,30,32
0,28,25,26,28,30,16,29,23
0,24,25,25,21,26,20,26,21
0,20,25,38,27,22,19,26,20
0,20,23,37,29,22,17,26,20
0,25,21,35,34,25,15,30,17
0,25,15,23,33,30,14,27,17
0,20,17,24,29,30,15,22,19
0,20,21,24,21,30,11,21,20
0,18,20,29,19,32,12,21,20
0,18,20,28,20,34,15,24,14
0,17,15,24,18,36,16,28,16
0,21,17,22,16,37,26,28,19
0,28,20,22,18,35,27,30,26
0,33,23,25,18,28,31,29,23
0,31,23,25,26,22,33,32,21
0,26,20,28,27,16,29,32,17
0,22,15,34,33,16,25,32,18
0,22,15,33,34,21,19,30,19
0,26,13,34,39,26,17,29,19
0,24,15,22,39,31,17,33,18
0,22,13,23,31,31,15,33,21
0,23,14,21,30,32,15,35,22
0,26,13,22,19,30,15,30,26
0,28,13,23,22,30,15,27,27
0,28,14,29,21,29,15,21,26
0,28,15,33,20,26,18,21,28
0,30,14,31,23,26,18,29,26
0,30,16,35,23,25,16,28,25
0,30,14,30,25,28,15,27,20
0,25,19,31,30,26,14,18,19
0,24,20,25,31,28,16,24,19
0,24,21,26,40,30,18,21,19
0,22,21,23,42,33,16,21,25
0,22,19,24,39,34,16,17,25
0,22,19,25,36,34,14,17,29
0,26,20,23,28,31,16,21,22
0,32,21,20,24,32,17,19,23
0,28,19,26,25,30,17,24,21
0,24,19,23,22,30,14,26,23
0,20,16,21,21,30,13,29,26
0,22,16,21,17,30,12,30,21
0,29,16,26,15,33,15,26,23
0,31,15,31,15,30,14,21,20
0,28,18,31,17,30,14,17,16
0,21,19,24,24,28,13,19,17
0,18,19,21,35,28,14,24,20
0,20,19,17,46,30,16,29,25
0,23,19,18,47,30,23,30,26
0,23,18,18,40,30,23,29,30
0,20,19,18,30,30,24,28,35
0,21,16,22,20,30,25,27,37
0,25,15,26,18,32,19,23,35
0,27,13,28,22,32,20,19,29
0,28,13,28,20,32,14,15,34
0,32,23,27,31,29,15,19,30
0,34,24,29,28,30,16,19,30
0,33,26,31,30,30,16,21,21
