mark,Smoothed_Filtered_right_TA,Smoothed_Filtered_right_RF,Smoothed_Filtered_right_VM,Smoothed_Filtered_right_MG,Smoothed_Filtered_left_TA,Smoothed_Filtered_left_RF,Smoothed_Filtered_left_VM,Smoothed_Filtered_left_MG
0,0.006551437461331,0.0301526974918112,-0.0018151703021807,0.0048268858767715,0.0159057762826097,0.0384262796124763,0.0013017741263589,-0.008820832010512
0,-0.0125006014290945,0.0025086787497064,0.00319748459606,0.0088595057532132,-0.0002655128344643,0.0416645918028844,0.0016266828122902,-0.0147441717410801
0,-0.0310622641121091,-0.0224304187390328,0.0034265227092299,0.01257254132953,0.020534704965152,0.0545738648816711,0.0031867499464501,-0.0200008517005361
0,-0.0258178496451894,-0.0504425010160303,0.0035453714124051,0.0171326975404435,0.0277211525607313,0.0393512555567099,0.0104134469181989,-0.0249070470275713
0,-0.0167574878056393,-0.0933743803762926,0.0070378008237983,0.0210022712715486,0.0177110775470602,0.0193789278397242,0.0101088882374447,-0.0271823785354605
0,-0.0001398816754823,-0.1310268443870733,0.0132298407559394,0.0237380697993239,0.0154039366494344,0.0129657592026156,-0.0004816232213579,-0.0227797121118217
0,0.0143260283733002,-0.1756254580799887,0.014075855880176,0.0249024315739874,0.0227063128052396,0.001840240146521,-0.0061470892339666,-0.013145418337007
0,0.0027693177181257,-0.2130859286402686,0.0073648675874681,0.0231162464043714,0.0283690498849342,-0.0060160084411619,-0.0062080722653807,0.0056687021201912
0,-0.0007894022780462,-0.2677380813131206,0.0005303813919506,0.0228079538773122,0.0045880032754217,-0.0141239238497894,-0.0063880330692458,0.0333199060384421
0,-0.0005779548613015,-0.3295253241971368,-0.0079082114304301,0.0201915207185152,-0.0160416225764618,-0.0219567455770246,-0.0059176588112709,0.060953901399654
0,-0.0064931038841021,-0.4447167161119771,-0.0140393827171599,0.0181704463578152,-0.0261808109495413,-0.02773019707695,-0.0071961759162408,0.0661925737812274
0,-0.0098560731467592,-0.6254724411098889,-0.0214871028787864,0.0172376393745117,-0.0320333748238534,-0.0293727759498318,-0.0091163584000552,0.0513444728582959
0,-0.0099987439402735,-0.6023694522703692,-0.0307397378561322,0.0144780632227299,-0.0326996058734874,-0.0365741794698708,-0.0090104460513809,0.0188996693382591
0,-0.0037878084401347,-0.3592083606719956,-0.0352467699982241,0.0111279273840035,-0.0230831486450643,-0.0487630924844318,-0.0119216661546537,-0.0329224483427187
0,0.0008039615167003,-0.1157543060895147,-0.0379416397995846,0.0057969816332848,-0.0010942089866706,-0.0616179696558007,-0.0120068190540009,-0.0866135282508661
0,0.0042888306801504,0.0425792092086091,-0.040497140350157,0.0007715564086417,0.0227916361277985,-0.0740886442035653,-0.0108427777101619,-0.1327735901107627
0,0.0048374285096059,0.1151664975567627,-0.0417190267863962,-0.0048667269116803,0.0382936377790744,-0.0765833319987195,-0.0109708905667233,-0.1377040496540597
0,0.0068797129219329,0.1719987954876035,-0.0392989442591766,-0.0108261834973817,0.0360840976960178,-0.0765355559916171,-0.007663499770467,-0.1060802689006606
0,0.0057316622585398,0.2406204849257405,-0.0364953545855549,-0.0161289597240934,0.0238346916424791,-0.0580927115139571,-0.0066455128262723,-0.0845873811974185
0,0.0045198208908231,0.3037581929303062,-0.0388882160740327,-0.021612758463783,0.0081642550893681,-0.0311442736883087,-0.0071707716011657,-0.0732887737739712
0,0.0029178135400113,0.3446201924244734,-0.0376260693163224,-0.0284069369496182,-0.0001749534680955,-0.0080445720346017,-0.0080191943916648,-0.0469495140973317
0,0.0069771801424377,0.3804496931723276,-0.0289068150007196,-0.0349220941261869,-0.0023714851789903,0.0172052078374266,-0.0049308055325124,-0.017557773664338
0,0.0222040313935152,0.4126470724575011,-0.0217472429605683,-0.0384273169653907,-0.0048848908867701,0.0342567442185656,0.0043637676026002,0.0110643105045515
0,0.0223111655529435,0.4250216569212974,-0.0088387850446839,-0.0418702176193632,-0.0064043734067821,0.0470385879814208,0.0113555982649485,0.050596994471401
0,0.0152035270850516,0.4263071743618065,0.0020860051447475,-0.0438695720952613,-0.0080333530321401,0.0394683712141184,0.0131362958185184,0.0946428717739655
0,0.0033329720412728,0.4035243932084384,0.0064848333296903,-0.0486414779049339,-0.0077989654243363,0.0202479479387003,0.0122819802864433,0.1300095309122259
0,-0.0128978830500376,0.3513069315053235,0.0192653361622012,-0.05307942735069,-0.0102776088171957,0.0107375971187427,0.0099770268151182,0.1343088825481485
0,-0.0274138787288851,0.2801233495394309,0.0349178634435654,-0.0518569787293406,-0.0158197755843697,0.0008634988300561,0.0091488042937759,0.1319678056393183
0,-0.0376831973241045,0.2205819451859867,0.0512912748595294,-0.0530753693127383,-0.0250303050667521,-0.0070116221128734,0.0117276897167816,0.1258902511798009
0,-0.0419532311959838,0.1639132757323599,0.0585523055778564,-0.0487522174955945,-0.0288353010989268,-0.0052262055155663,0.0128227526415167,0.1191504677780171
0,-0.0490068446113899,0.1197220636049412,0.0603119719170073,-0.046161814155019,-0.0247857084236468,-0.0069760470032949,0.0113206362733716,0.0783735755218604
0,-0.0476233025914713,0.0805344628252646,0.0588320421447305,-0.0438764043274023,-0.014894677739872,0.003569603073851,0.0079975338819696,-0.0053771564564933
0,-0.030936144985585,0.0183968067672814,0.0477021635081739,-0.0280515534824969,0.0067229219607516,0.0296144398732939,0.0042250332656604,-0.0373565866254107
0,0.0163320351128215,-0.0218598970953965,0.0535002507791862,-0.0134168424038828,0.0173437293900206,0.028493061080281,0.0038029189547474,-0.0584402721977161
0,0.0588127695538307,-0.0691469004489013,0.0774123786739862,0.0012381550151356,0.0185397558518074,0.0181468567653401,0.0084059526953556,-0.0882401240135681
0,0.0490961360038115,-0.1235928157071854,0.0995908196417841,0.016259958168781,0.0192196925334192,0.0198794918337203,0.0101262175918301,-0.0975455791636326
0,0.0311719105846718,-0.1679085744657009,0.1141740474140454,0.0316452753473008,0.0150048300472672,0.0307133602776925,0.0067891290951708,-0.1023970783027304
0,0.0216740411454605,-0.2129699229121125,0.1193405926671392,0.047007898221141,0.0081578846283133,0.0322046721413021,0.0087679536177506,-0.0811455635375961
0,0.0047433890242386,-0.2299620342003764,0.1046931196456065,0.0559132088512789,0.0038300948633438,0.0093721893294794,0.0114525535084261,-0.0479783825010517
