Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark,Filtered_right_TA,Filtered_right_RF,Filtered_right_VM,Filtered_right_MG,Filtered_left_TA,Filtered_left_RF,Filtered_left_VM,Filtered_left_MG
0.0,0.039911,-1.46998,0.340984,0.014919,0.0838732,-0.208665,-0.0386713,0.0230814,0,-0.011457968136285343,-0.44503038566332287,-0.045990894970812685,0.0064546432677190365,0.012976578425701574,-0.00035379537945713006,-0.013786955566284863,0.002712159731508773
0.001,0.0738028,-1.369,0.199066,0.010646,-0.0522421,-0.227738,-0.0365683,0.0114359,0,0.019632672953222477,-0.4153973102685552,-0.1990549584171376,0.003920917031812758,-0.12792324109145417,-0.021426578370492222,-0.02291595654682126,-0.00972960219929063
0.002,0.0824333,-1.30694,-0.116687,0.00531376,-0.31672,-0.231206,-0.0406871,0.00825328,0,0.02793490340155003,-0.4114505361373212,-0.5031484720073571,-0.0032018830525866486,-0.3855757152901728,-0.03145194874848531,-0.03544099753810222,-0.020332805587120376
0.003,0.0741561,-1.18707,-0.384647,0.00194312,-0.288413,-0.216162,-0.0628711,0.0201792,0,0.014838864483761358,-0.37712416640798474,-0.7712648143241869,-0.01141625265753194,-0.361745578212923,-0.02075245857354703,-0.053440400436582366,-0.020228156420878017
0.004,0.0492314,-1.02578,-0.56225,0.000995362,-0.137639,-0.192309,-0.0706542,0.0329678,0,-0.013518528108841275,-0.29052111643100553,-0.9231813787465476,-0.019458017536928898,-0.20903586471324315,-0.0051692517777137854,-0.054930990219498044,-0.021770102954249543
0.005,0.0399166,-0.835447,-0.732589,0.00426419,-0.0448559,-0.166674,-0.0744372,0.0392923,0,-0.027996819635018964,-0.19904994959915323,-1.09332858711414,-0.024457724609567525,-0.1229444075056659,0.014791042140301034,-0.04150073347279749,-0.029355681086761617
0.006,0.0285309,-0.566124,-0.677493,0.0090067,0.0354241,-0.140376,-0.0818036,0.0343103,0,-0.04383118315112486,-0.020330496370435464,-1.012407430429095,-0.02758337264875938,-0.049115924950801956,0.0326593820538703,-0.03368312977941713,-0.04499934427232954
0.007,-0.00580769,-0.257004,-0.208816,0.00788587,0.131146,-0.115098,-0.0801234,0.0295372,0,-0.08140132536897038,0.18253943847290036,-0.5535368232370659,-0.03514702542412114,0.03690015752406933,0.05194329678445702,-0.011448730885115142,-0.054922006668668075
0.008,0.0133455,-0.00534567,0.163726,0.00738355,0.230801,-0.0852054,-0.0585924,0.0228454,0,-0.06498405526556915,0.3336587855585873,-0.16619924580562506,-0.03906179678004418,0.12193418485189786,0.07429796876778064,0.023222922783363013,-0.059188432992144005
0.009,0.0529107,0.218823,0.494058,0.0116627,0.209636,-0.0678524,-0.0619241,0.0145506,0,-0.025020089812464084,0.4531798198994275,0.14112725127512382,-0.03487587934239184,0.08964526062417513,0.08564182396348201,0.031853365694041576,-0.05706057060603982
