SSC_mark,SSC_Smoothed_Filtered_right_TA,SSC_Smoothed_Filtered_right_RF,SSC_Smoothed_Filtered_right_VM,SSC_Smoothed_Filtered_right_MG,SSC_Smoothed_Filtered_left_TA,SSC_Smoothed_Filtered_left_RF,SSC_Smoothed_Filtered_left_VM,SSC_Smoothed_Filtered_left_MG
0,48,47,57,91,65,58,35,65
0,44,35,68,98,60,63,32,54
0,40,40,77,94,40,58,32,58
0,39,46,72,90,38,54,32,60
0,42,48,64,82,36,54,32,72
0,42,55,52,75,36,51,30,69
0,39,45,48,68,39,50,30,61
0,35,42,47,71,50,46,60,51
0,31,41,50,73,50,42,66,42
0,49,48,62,73,50,39,66,43
0,53,46,63,72,31,39,46,38
0,80,40,60,72,36,45,30,44
0,72,42,53,60,47,51,32,56
0,74,36,40,44,54,57,32,53
0,56,36,46,52,63,41,31,55
0,32,31,44,61,50,38,31,39
0,32,34,51,82,42,39,38,38
0,32,36,52,102,32,36,41,43
0,32,47,49,82,32,39,43,48
0,35,41,49,66,32,39,39,51
0,37,38,52,40,42,42,45,42
0,42,34,55,33,42,43,47,31
0,55,38,55,42,42,32,54,23
0,51,41,51,41,36,31,57,31
0,52,46,47,46,30,36,52,36
0,63,38,50,40,31,45,53,38
0,65,42,51,36,41,51,44,48
0,65,42,53,54,45,53,49,51
0,47,49,57,57,46,48,45,55
0,34,49,51,58,50,43,39,58
0,39,52,53,60,57,42,39,56
0,43,33,48,49,67,43,43,67
0,47,28,52,49,52,48,56,60
0,53,29,56,60,41,43,56,56
0,59,37,55,58,37,48,65,39
0,49,46,58,58,50,40,63,42
0,59,45,59,39,57,40,60,39
0,40,43,57,31,52,38,58,40
0,44,31,60,37,37,33,56,35
0,29,27,56,37,42,42,54,39
0,44,29,67,52,53,47,52,48
0,44,32,65,62,57,46,47,47
0,44,35,66,58,51,44,39,56
0,28,35,60,51,44,43,37,43
0,30,36,55,29,40,37,34,48
0,30,37,54,30,36,31,33,53
0,32,42,53,34,32,35,30,63
0,32,37,51,38,32,37,30,52
0,32,33,47,38,46,38,55,44
0,42,29,49,39,46,40,56,39
0,42,37,51,43,46,37,56,34
0,59,46,55,47,30,35,29,39
0,65,44,61,57,33,39,31,35
0,75,55,65,58,43,46,31,39
0,74,47,65,52,53,54,39,44
0,60,48,62,42,53,50,45,52
0,43,42,55,46,43,45,45,58
0,32,35,44,73,54,34,45,57
0,41,31,48,86,62,30,40,53
0,43,31,51,93,62,27,38,54
0,43,32,51,78,44,29,43,59
0,46,40,52,50,28,25,45,56
0,38,47,57,45,47,24,54,42
0,45,47,63,33,48,23,64,30
0,52,36,65,52,48,24,60,20
0,82,31,69,63,30,29,59,22
0,105,28,61,87,30,40,55,24
0,86,30,65,80,38,47,51,38
0,62,28,64,71,46,52,45,55
0,46,30,53,63,57,51,45,64
0,32,24,44,75,59,44,46,72
0,32,30,37,76,49,41,40,66
0,32,32,44,53,38,43,35,66
0,32,40,61,29,32,44,32,66
0,32,39,57,37,30,52,34,58
0,34,34,66,44,54,54,64,49
0,34,38,64,48,56,57,88,35
0,46,40,75,55,56,49,86,31
0,44,49,75,64,39,45,69,36
0,44,33,68,80,30,31,34,37
0,45,28,67,75,32,29,42,41
0,48,27,66,59,42,35,47,50
0,48,25,72,38,54,34,47,52
0,39,27,67,30,62,34,39,59
0,35,33,59,28,67,32,33,60
0,48,40,56,29,60,30,29,64
0,54,41,60,29,55,33,29,64
0,61,49,69,46,56,39,30,68
0,54,49,76,56,60,46,30,59
0,44,45,71,56,59,48,34,48
0,39,44,68,74,51,50,36,36
0,29,35,75,62,50,39,36,35
0,42,42,74,66,64,39,36,34
0,56,42,68,55,69,38,32,42
0,64,45,65,59,68,45,30,52
0,63,45,60,54,68,53,30,63
0,45,43,60,48,59,54,30,66
0,30,36,57,32,58,52,32,68
0,40,28,55,30,57,50,33,57
0,44,24,52,50,60,48,41,51
0,44,26,62,56,68,47,44,62
0,40,38,62,56,63,39,43,61
0,38,33,61,37,61,34,40,57
0,38,34,56,30,54,33,50,47
0,50,33,61,31,47,31,50,36
0,58,34,66,31,51,39,53,35
0,80,37,63,56,57,37,39,33
0,88,42,63,57,68,36,38,35
0,80,41,55,55,69,33,44,41
0,48,48,57,64,68,23,54,53
0,34,46,63,70,61,21,52,63
0,38,43,57,83,60,24,58,62
0,42,49,60,89,58,29,51,68
0,44,41,60,57,61,36,48,71
0,40,43,67,67,64,37,46,63
0,44,41,69,52,59,41,38,50
0,47,34,65,54,51,46,34,38
0,44,36,51,37,48,49,34,40
