SSC_mark,SSC_Smoothed_Filtered_right_TA,SSC_Smoothed_Filtered_right_RF,SSC_Smoothed_Filtered_right_VM,SSC_Smoothed_Filtered_right_MG,SSC_Smoothed_Filtered_left_TA,SSC_Smoothed_Filtered_left_RF,SSC_Smoothed_Filtered_left_VM,SSC_Smoothed_Filtered_left_MG
0,48,48,92,66,46,86,64,54
0,38,49,94,66,44,86,56,62
0,36,57,91,48,38,89,70,64
0,36,63,87,32,36,95,95,71
0,51,62,85,30,34,83,107,71
0,79,54,77,34,30,68,98,70
0,80,46,72,37,34,63,78,61
0,72,41,67,37,48,55,48,53
0,42,49,81,39,48,45,39,44
0,49,43,77,36,48,48,42,38
0,50,54,87,43,30,51,53,41
0,50,40,76,56,30,57,57,56
0,41,38,86,52,35,46,54,56
0,52,36,79,64,38,45,56,54
0,54,31,79,41,38,38,62,49
0,69,37,79,44,35,47,60,52
0,68,37,68,37,39,51,66,53
0,66,43,69,31,45,45,57,56
0,50,45,71,34,48,46,50,54
0,38,51,83,38,44,41,41,54
0,37,57,85,41,35,42,47,48
0,44,49,77,46,31,47,44,45
0,50,43,73,50,34,47,47,50
0,47,41,61,60,47,44,52,50
0,54,45,55,67,45,46,57,46
0,41,49,43,69,45,54,62,36
0,54,47,44,67,28,63,64,37
0,52,39,54,52,32,54,60,39
0,50,34,58,37,31,41,52,49
0,47,29,74,31,33,36,50,48
0,30,33,70,43,38,40,46,62
0,34,41,70,64,50,47,51,62
0,42,45,64,64,65,53,53,71
0,48,47,59,61,68,44,52,60
0,46,47,55,39,64,48,55,51
0,56,40,50,44,53,48,49,41
0,50,37,41,56,51,52,49,35
0,50,28,42,65,58,48,53,33
0,37,33,48,78,56,46,51,30
0,32,40,56,64,53,51,46,34
0,47,46,63,54,48,52,36,37
0,46,50,61,36,55,59,29,33
0,46,48,65,34,55,47,32,34
0,32,46,63,60,49,38,37,37
0,30,39,59,60,51,47,42,48
0,30,37,58,59,44,53,40,60
0,38,40,58,34,44,52,34,59
0,46,44,60,30,41,41,30,50
0,46,47,69,41,32,39,30,37
0,54,39,79,48,36,47,32,27
0,46,43,74,46,39,43,36,25
0,46,43,68,69,45,43,41,27
0,30,37,59,82,50,45,54,30
0,47,36,63,91,54,45,59,35
0,48,33,62,74,50,44,61,44
0,50,41,60,47,45,47,60,37
0,44,42,66,27,36,57,53,49
0,50,44,65,29,30,54,51,57
0,62,42,68,65,52,54,51,59
0,60,39,70,92,52,50,62,59
0,72,44,72,94,52,44,54,57
0,59,57,78,74,38,38,50,48
0,80,51,65,47,35,31,36,39
0,68,42,57,72,38,37,31,26
0,57,39,60,73,48,39,28,24
0,59,38,64,62,51,44,32,26
0,49,34,65,43,49,51,41,32
0,64,32,56,31,39,57,44,34
0,58,34,55,30,38,71,43,40
0,43,46,56,29,52,59,41,45
0,56,43,62,31,60,60,42,45
0,70,52,61,29,60,50,49,47
0,70,49,68,39,56,56,42,53
0,62,53,67,46,43,52,47,58
0,93,51,59,47,29,44,43,57
0,94,51,54,41,31,34,45,44
0,112,50,52,37,37,30,42,30
0,59,50,51,34,39,33,41,27
0,50,46,47,33,40,38,45,24
0,33,37,43,45,39,49,46,30
0,71,30,39,53,42,49,48,33
0,74,21,42,53,46,54,45,37
0,74,31,46,45,52,45,46,37
0,49,35,54,29,57,41,56,47
0,37,39,50,31,55,50,53,52
0,48,39,56,29,44,43,56,51
0,45,41,57,35,41,42,44,51
0,64,40,67,36,32,32,43,47
0,40,43,53,34,32,40,37,43
0,48,38,55,29,34,49,39,40
0,52,38,55,43,35,51,42,38
0,46,40,54,45,34,45,42,38
0,46,40,50,63,32,38,53,39
0,56,41,49,49,42,42,55,37
0,70,39,61,46,40,43,53,34
0,73,38,63,42,40,55,58,34
0,51,48,60,30,30,46,56,41
0,55,44,52,35,30,48,55,51
0,51,47,52,46,30,34,54,60
0,68,48,57,43,36,39,43,61
0,68,48,56,46,42,39,46,60
0,70,49,53,29,44,47,40,56
0,55,43,57,32,42,46,35,49
0,71,39,65,54,56,47,30,42
0,62,39,66,56,62,44,31,32
0,53,42,65,61,74,44,36,33
0,50,33,65,57,57,46,49,31
0,29,26,63,50,56,47,53,34
0,44,26,60,50,48,45,52,36
0,43,32,48,29,53,46,54,34
0,43,40,44,30,59,54,52,56
0,30,46,44,38,60,51,54,68
0,34,51,47,38,76,48,46,69
0,35,45,54,42,75,52,41,63
0,39,47,60,54,75,52,42,52
0,45,46,65,49,64,49,41,51
0,44,47,65,53,57,45,43,40
0,49,46,66,39,58,43,40,33
