ZC_mark,ZC_Smoothed_Filtered_right_TA,ZC_Smoothed_Filtered_right_RF,ZC_Smoothed_Filtered_right_VM,ZC_Smoothed_Filtered_right_MG,ZC_Smoothed_Filtered_left_TA,ZC_Smoothed_Filtered_left_RF,ZC_Smoothed_Filtered_left_VM,ZC_Smoothed_Filtered_left_MG
0,50,30,32,49,43,29,44,30
0,53,31,40,51,44,32,34,32
0,50,32,50,48,42,31,27,34
0,51,30,48,42,38,25,21,30
0,59,18,56,36,40,19,19,28
0,57,17,48,35,37,20,16,24
0,63,24,48,31,36,16,16,19
0,53,43,41,37,36,18,18,26
0,54,45,40,48,36,16,26,32
0,47,40,35,49,35,21,33,42
0,43,29,30,39,34,21,34,46
0,30,22,19,25,29,21,28,38
0,33,24,18,15,28,22,21,29
0,35,23,13,18,32,21,18,23
0,42,27,16,18,30,25,19,29
0,51,26,19,23,35,20,26,28
0,47,21,22,23,27,19,26,28
0,55,19,24,32,30,19,29,24
0,55,16,22,31,42,16,27,19
0,55,19,26,27,39,16,25,20
0,54,25,36,18,41,19,25,18
0,40,32,47,15,33,18,22,20
0,38,30,41,27,31,19,24,19
0,37,21,29,33,29,18,35,23
0,44,22,21,35,26,18,32,21
0,36,21,14,24,17,18,30,23
0,33,20,16,23,17,23,23,19
0,21,17,18,18,19,25,16,23
0,23,13,19,18,21,27,14,25
0,35,14,30,23,23,20,19,30
0,41,22,33,22,19,26,18,26
0,49,20,39,27,21,26,20,26
0,43,22,36,34,26,28,15,19
0,32,16,28,33,31,22,17,21
0,25,18,27,35,44,20,18,17
0,30,25,28,31,40,21,24,19
0,28,28,26,39,45,24,30,23
0,28,30,24,34,33,24,37,27
0,20,20,17,35,31,22,31,30
0,14,21,15,23,27,18,24,26
0,15,23,12,24,25,16,20,25
0,13,25,15,22,29,16,27,24
0,24,22,17,19,35,12,28,24
0,42,17,23,22,43,15,30,25
0,46,17,27,23,40,20,23,27
0,41,18,39,23,42,23,19,25
0,29,19,38,24,27,24,19,23
0,23,17,39,22,39,20,20,17
0,25,16,28,30,44,17,23,18
0,28,14,19,42,51,14,28,15
0,26,16,19,38,48,12,34,17
0,23,20,18,40,37,15,34,18
0,22,21,16,32,29,16,33,26
0,24,19,16,27,22,23,20,28
0,28,17,19,32,31,20,19,28
0,28,20,24,28,33,20,14,27
0,33,19,25,24,31,17,16,23
0,43,16,30,28,23,16,14,23
0,54,16,32,21,24,16,19,25
0,49,16,31,24,26,15,22,24
0,42,25,23,19,36,18,21,24
0,27,25,18,20,37,23,19,22
0,26,28,25,23,46,24,19,18
0,30,26,28,34,47,25,25,17
0,25,21,31,33,45,17,32,17
0,27,19,25,34,40,17,31,20
0,24,19,24,28,35,15,24,24
0,28,18,20,19,31,13,19,24
0,30,16,21,20,30,17,16,28
0,31,15,21,18,33,18,15,31
0,35,14,23,18,31,19,18,42
0,44,12,21,19,21,25,17,39
0,53,14,20,15,19,22,19,33
0,53,14,18,21,18,23,17,20
0,51,18,18,26,30,19,19,18
0,38,17,25,29,40,18,19,20
0,29,20,31,29,52,16,22,21
0,29,20,29,28,52,17,31,18
0,26,19,24,26,54,18,38,21
0,25,23,17,22,38,17,40,23
0,20,26,14,21,25,17,34,27
0,18,26,12,24,16,17,25,33
0,19,27,15,27,20,16,17,30
0,28,26,17,22,27,24,23,32
0,34,22,25,26,30,22,22,35
0,36,18,29,24,26,22,23,30
0,31,13,30,24,23,26,15,28
0,23,14,24,19,25,24,15,17
0,18,15,15,19,32,29,17,19
0,20,16,16,18,35,24,18,16
0,24,15,20,20,35,25,19,19
0,23,16,22,31,38,26,21,17
0,25,15,21,36,30,27,26,15
0,27,13,17,36,31,28,28,21
0,29,14,17,21,23,24,23,29
0,30,14,14,17,19,28,19,33
0,27,16,19,19,18,24,17,38
0,25,16,20,19,27,25,18,31
0,29,15,25,19,32,21,22,36
0,37,11,20,19,35,20,27,31
0,47,13,19,18,28,24,26,32
0,47,17,14,20,21,20,21,24
0,42,19,12,18,20,20,17,20
0,43,25,15,16,19,21,15,18
0,37,28,15,20,21,19,17,18
0,43,22,15,38,26,23,21,18
0,33,22,16,40,26,27,28,18
0,34,18,18,40,26,29,29,15
0,24,20,16,23,26,29,29,17
0,18,21,19,17,31,24,26,20
0,22,16,19,18,43,21,25,28
0,27,18,25,17,47,21,24,33
0,39,15,24,17,34,17,22,38
0,51,16,24,18,21,19,18,41
0,52,21,23,16,18,17,18,37
0,43,23,28,21,26,17,19,26
0,23,23,33,23,31,25,23,22
0,14,20,31,28,28,25,26,19
