ZC_mark,ZC_Smoothed_Filtered_right_TA,ZC_Smoothed_Filtered_right_RF,ZC_Smoothed_Filtered_right_VM,ZC_Smoothed_Filtered_right_MG,ZC_Smoothed_Filtered_left_TA,ZC_Smoothed_Filtered_left_RF,ZC_Smoothed_Filtered_left_VM,ZC_Smoothed_Filtered_left_MG
0,44,25,32,43,45,45,40,25
0,48,26,35,42,42,38,34,28
0,56,30,36,38,34,32,28,34
0,62,28,36,40,32,21,22,41
0,63,22,27,34,31,19,22,35
0,71,20,33,31,34,19,18,34
0,69,30,37,26,30,22,25,25
0,74,33,37,30,28,21,29,27
0,56,38,29,28,34,22,32,28
0,44,31,21,34,35,22,35,31
0,38,31,18,25,35,23,26,34
0,35,25,16,22,31,27,19,34
0,35,23,19,23,30,25,19,34
0,42,15,23,22,31,30,20,40
0,53,15,40,23,25,20,22,35
0,56,24,45,21,20,22,20,33
0,47,26,41,22,17,19,20,39
0,40,29,27,26,24,19,19,34
0,24,22,21,27,36,24,17,37
0,21,18,23,32,40,24,15,29
0,18,20,26,34,39,27,16,26
0,33,21,23,44,32,30,20,22
0,33,22,21,44,28,25,24,23
0,35,23,20,35,25,21,25,31
0,28,22,24,29,19,15,27,38
0,22,18,24,21,17,17,23,42
0,23,19,24,23,18,21,22,32
0,26,16,23,21,24,22,19,32
0,41,17,22,20,23,20,19,35
0,42,19,25,20,22,20,18,35
0,39,19,22,19,21,26,19,29
0,26,25,21,19,16,27,21,24
0,21,25,18,26,17,27,20,17
0,19,29,13,31,26,24,19,16
0,22,25,15,47,35,18,22,15
0,21,19,18,57,40,20,26,17
0,23,19,22,60,42,22,31,22
0,26,20,19,42,38,26,27,25
0,23,21,20,23,26,28,22,29
0,30,20,17,16,21,21,13,28
0,35,15,22,14,26,18,17,28
0,45,14,29,15,28,15,20,36
0,55,16,31,19,29,16,21,38
0,52,14,31,20,25,19,19,35
0,39,14,22,27,18,25,15,29
0,26,15,19,25,20,25,15,24
0,15,19,17,29,25,23,17,21
0,12,24,14,28,35,19,17,19
0,12,24,14,25,50,18,20,17
0,14,21,15,33,57,15,26,16
0,16,12,16,34,50,16,33,15
0,18,15,20,34,38,16,33,20
0,19,22,26,25,34,17,23,24
0,24,22,30,21,28,17,14,26
0,30,20,28,21,29,20,13,23
0,37,15,29,18,26,16,24,26
0,43,11,25,19,22,17,28,32
0,47,12,25,17,20,12,27,29
0,51,17,22,17,21,11,21,23
0,49,18,23,13,23,13,16,22
0,40,19,24,15,25,14,16,19
0,38,19,27,23,28,18,19,22
0,29,21,26,32,31,19,19,16
0,26,23,26,40,36,19,21,14
0,25,20,30,40,39,20,20,16
0,26,17,26,33,37,18,18,14
0,25,15,23,18,35,17,14,22
0,24,14,20,13,29,17,13,30
0,19,15,21,13,35,23,14,35
0,25,13,23,14,33,23,14,34
0,30,13,22,12,30,24,14,33
0,34,12,26,12,24,19,13,30
0,26,18,29,14,16,16,14,29
0,29,18,32,20,20,15,14,23
0,34,19,26,22,24,13,14,18
0,31,19,26,29,27,12,16,20
0,28,20,21,36,31,12,16,21
0,14,22,20,39,34,12,21,22
0,16,23,18,32,32,13,23,26
0,22,25,17,25,28,15,22,27
0,25,22,19,19,21,18,20,31
0,30,26,18,24,17,21,17,28
0,27,21,18,25,19,25,16,28
0,32,21,27,21,18,26,17,24
0,41,15,34,26,19,27,16,31
0,49,16,44,29,16,26,14,34
0,49,22,38,32,18,25,15,26
0,46,24,34,23,25,25,12,17
0,44,25,21,22,29,19,13,14
0,36,21,16,23,33,24,16,16
0,26,19,21,33,31,29,19,17
0,19,20,21,44,28,24,22,19
0,27,27,20,36,28,25,25,15
0,29,30,15,25,27,19,21,22
0,29,29,13,17,33,18,18,26
0,29,21,16,17,36,15,14,26
0,26,21,18,20,38,17,12,25
0,34,19,26,22,33,17,13,26
0,43,17,28,25,27,17,14,29
0,48,18,28,24,22,14,14,31
0,52,21,19,26,20,19,15,25
0,44,20,19,28,16,18,16,19
0,34,17,19,26,20,18,20,19
0,23,17,21,22,19,17,25,19
0,23,26,22,27,24,16,27,22
0,32,28,16,35,28,19,33,18
0,33,28,16,33,30,19,29,20
0,36,20,13,26,26,18,24,20
0,27,16,16,17,15,18,17,17
0,25,18,17,17,16,15,13,20
0,33,19,16,20,25,15,14,28
0,38,15,17,21,28,15,14,36
0,50,12,20,25,25,14,16,36
0,54,13,26,21,18,19,15,33
0,41,15,23,20,12,22,15,28
0,28,16,28,22,14,25,15,26
0,20,18,23,28,20,23,17,18
0,23,21,25,36,22,23,17,17
