ZC_mark,ZC_Smoothed_Filtered_right_TA,ZC_Smoothed_Filtered_right_RF,ZC_Smoothed_Filtered_right_VM,ZC_Smoothed_Filtered_right_MG,ZC_Smoothed_Filtered_left_TA,ZC_Smoothed_Filtered_left_RF,ZC_Smoothed_Filtered_left_VM,ZC_Smoothed_Filtered_left_MG
0,51,25,33,54,51,57,53,29
0,46,26,38,52,50,52,49,35
0,47,30,37,46,48,38,49,42
0,48,38,35,41,52,32,40,42
0,54,43,36,33,54,23,30,42
0,55,39,32,30,48,25,19,36
0,47,31,30,29,47,22,17,34
0,38,34,31,34,47,23,13,27
0,40,43,33,35,45,21,12,22
0,36,50,30,38,48,19,14,27
0,36,43,23,40,48,17,20,27
0,35,32,17,37,46,16,24,30
0,36,21,16,36,41,12,30,25
0,36,16,14,27,35,12,27,31
0,30,16,18,25,36,12,29,23
0,19,19,18,22,37,20,24,28
0,26,18,23,26,34,26,20,23
0,40,18,29,26,43,26,16,27
0,47,15,35,29,38,22,14,21
0,47,18,31,28,52,17,13,19
0,45,19,26,31,51,16,13,18
0,53,21,24,29,48,21,13,17
0,58,23,24,27,45,18,18,23
0,63,31,26,19,45,23,21,22
0,56,30,24,27,55,24,25,24
0,40,27,21,25,46,21,24,20
0,32,20,15,25,40,17,21,19
0,25,18,18,20,23,18,24,22
0,29,19,19,21,22,24,22,23
0,26,21,20,20,31,26,19,33
0,30,18,16,22,37,30,13,44
0,41,19,16,20,39,24,13,45
0,39,18,17,19,34,21,14,36
0,42,14,21,25,29,21,14,21
0,34,12,22,30,30,17,16,13
0,25,16,24,33,41,16,16,15
0,29,20,25,32,45,23,20,17
0,29,25,23,41,57,24,19,17
0,28,28,21,37,61,31,23,20
0,28,28,20,29,57,25,20,33
0,19,29,17,22,39,20,21,37
0,21,26,19,15,24,14,17,41
0,25,23,21,16,22,21,22,39
0,32,13,20,19,17,25,31,39
0,40,13,24,21,21,28,29,39
0,51,16,22,19,25,23,29,38
0,44,17,22,18,31,20,19,32
0,32,21,20,18,38,21,18,27
0,19,24,19,26,38,23,15,23
0,15,31,22,30,45,20,16,23
0,17,39,30,33,49,22,17,22
0,16,33,27,25,48,20,24,20
0,18,25,29,31,55,21,26,21
0,16,24,21,25,42,20,25,20
0,14,24,21,30,38,18,23,27
0,16,25,20,22,31,17,24,28
0,21,23,19,21,39,18,21,36
0,25,19,21,20,35,24,23,43
0,36,18,18,15,35,24,20,49
0,44,19,25,14,28,22,18,44
0,42,17,28,17,25,19,17,35
0,33,16,31,23,28,16,13,27
0,21,15,29,26,32,19,14,24
0,23,17,21,30,41,19,17,21
0,25,17,22,27,49,20,16,18
0,28,18,21,28,49,16,18,19
0,24,22,20,23,53,16,24,21
0,20,25,22,19,39,16,29,19
0,19,28,21,16,30,14,33,18
0,21,31,22,18,24,17,24,18
0,23,25,22,18,20,20,19,21
0,28,25,24,16,25,24,21,25
0,27,17,28,14,22,24,21,29
0,30,20,26,14,19,25,21,28
0,35,20,30,16,20,25,20,25
0,37,26,27,23,24,25,18,18
0,36,20,33,25,35,19,19,17
0,34,24,32,26,45,18,16,16
0,25,25,30,27,46,15,17,19
0,20,21,26,29,48,17,23,26
0,19,19,22,26,50,18,26,28
0,22,16,21,29,46,17,31,29
0,19,18,22,25,32,17,27,25
0,20,17,17,23,25,18,23,22
0,22,15,12,23,28,22,15,24
0,25,16,12,25,36,26,13,29
0,34,17,12,28,36,22,15,31
0,44,21,14,30,31,22,16,26
0,49,19,23,28,28,19,19,22
0,55,19,31,32,34,21,20,16
0,45,15,34,26,40,21,24,16
0,41,24,27,35,43,21,19,19
0,27,35,25,32,48,20,26,18
0,23,37,20,34,56,19,30,22
0,15,38,23,35,56,19,38,23
0,16,27,18,27,46,24,31,21
0,14,25,19,25,32,25,29,24
0,13,20,18,20,32,34,24,25
0,19,20,19,19,31,31,23,31
0,23,24,24,17,39,30,20,40
0,36,24,28,14,35,26,18,39
0,37,23,36,14,33,17,17,35
0,44,22,37,14,35,25,15,25
0,41,23,34,18,34,24,15,14
0,29,21,29,18,39,24,13,17
0,24,18,24,21,41,19,12,20
0,23,17,25,24,54,21,19,19
0,18,16,29,34,61,24,27,20
0,17,17,25,34,58,22,32,19
0,16,19,28,32,47,22,30,20
0,20,20,23,25,40,26,23,22
0,26,21,29,22,37,25,22,23
0,30,18,31,24,46,28,22,27
0,40,22,32,21,49,28,18,36
0,38,23,25,22,37,23,16,42
0,44,25,25,18,25,22,15,38
0,31,22,23,23,33,20,16,30
0,27,20,25,26,35,28,13,23
