Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark,Filtered_right_TA,Filtered_right_RF,Filtered_right_VM,Filtered_right_MG,Filtered_left_TA,Filtered_left_RF,Filtered_left_VM,Filtered_left_MG,Smoothed_Filtered_right_TA,Smoothed_Filtered_right_RF,Smoothed_Filtered_right_VM,Smoothed_Filtered_right_MG,Smoothed_Filtered_left_TA,Smoothed_Filtered_left_RF,Smoothed_Filtered_left_VM,Smoothed_Filtered_left_MG
1.962,38.9547,-0.140787,0.0461449,0.256256,-0.153019,-0.0617262,0.0922681,-0.615952,F2,34.206153170861214,-0.0179243066868234,0.0185592834153189,0.1499273985333251,-0.0336148612238806,-0.0086987583678991,-0.0021697339070972,-0.2275580654766707,2.3350778470618554,-0.0179243066868234,0.0185592834153189,0.1499273985333251,-0.0336148612238806,-0.0086987583678991,-0.0021697339070972,-0.2275580654766707
1.963,32.7969,-0.132906,0.0579948,0.199203,-0.121401,-0.0645629,0.0701368,-0.624001,0,23.387520894336213,-0.01590696086353,0.0277253992853419,0.1137336091816358,-0.005320108921611,-0.0065951136591542,0.0111165063088875,-0.1898009970232144,6.1298099496260905,-0.01590696086353,0.0277253992853419,0.1137336091816358,-0.005320108921611,-0.0065951136591542,0.0111165063088875,-0.1898009970232144
1.964,27.1388,-0.119368,0.0649918,-0.0161579,-0.12191,-0.0679253,0.0504809,-0.619814,0,22.226962336607645,-0.0085859564495155,0.0333929081421898,-0.0815481703140248,-0.0074083727456157,-0.0052946897532273,0.0294852120279298,-0.1450132707709391,9.924542052190326,-0.0085859564495155,0.0333929081421898,-0.0815481703140248,-0.0074083727456157,-0.0052946897532273,0.0294852120279298,-0.1450132707709391
1.965,21.9881,-0.108116,0.0670208,-0.271839,-0.125276,-0.0653109,0.0338154,-0.616297,0,13.71927415475456,-0.0032801147909206,0.033538621482501,-0.3115514392584747,-0.0132712356319027,0.0004460803172506,0.0527281481744082,-0.1107931571882557,13.71927415475456,-0.0032801147909206,0.033538621482501,-0.3115514392584747,-0.0132712356319027,0.0004460803172506,0.0527281481744082,-0.1107931571882557
1.966,17.3266,-0.0996017,0.0654417,-0.344592,-0.120415,-0.0632131,0.00921662,-0.606854,0,12.6887129386138,-0.0007957811849875,0.0313471039316924,-0.3669762400761602,-0.0074211802075439,0.0052921874545467,0.0649685488365487,-0.0778610268960449,12.6887129386138,-0.0007957811849875,0.0313471039316924,-0.3669762400761602,-0.0074211802075439,0.0052921874545467,0.0649685488365487,-0.0778610268960449
1.967,13.1152,-0.0920676,0.0678343,-0.296548,-0.118396,-0.0643892,-0.021306,-0.59294,0,6.783067797860847,0.0010466109040355,0.0328780882541546,-0.2953686751083048,-0.0039888990907683,0.0054998561632841,0.0678913451870581,-0.0497774670324207,6.783067797860847,0.0010466109040355,0.0328780882541546,-0.2953686751083048,-0.0039888990907683,0.0054998561632841,0.0678913451870581,-0.0497774670324207
1.968,9.34201,-0.0818665,0.067233,-0.105789,-0.11315,-0.0690605,-0.0517132,-0.5723,0,5.545085780832327,0.0056406844312612,0.0323116243697857,-0.0956700685532298,0.0069253396691506,0.0020874781476956,0.0636775157372182,-0.0218687388811293,5.545085780832327,0.0056406844312612,0.0323116243697857,-0.0956700685532298,0.0069253396691506,0.0020874781476956,0.0636775157372182,-0.0218687388811293
1.969,5.92193,-0.0758002,0.0682891,-0.0260764,-0.106556,-0.0731346,-0.0994648,-0.555103,0,2.009029976348123,0.006431468952683,0.0333801499163568,0.0010140673323691,0.0200205567206107,-0.0015297963714928,0.0357152200456384,-0.0041038540098849,2.009029976348123,0.006431468952683,0.0333801499163568,0.0010140673323691,0.0200205567206107,-0.0015297963714928,0.0357152200456384,-0.0041038540098849
1.97,2.82907,-0.0704851,0.0721612,-0.0108618,-0.115833,-0.0730892,-0.159606,-0.54654,0,0.3739235502327727,0.0065815619600836,0.0376977786471727,0.0154105995346273,0.0208296690344355,-0.0007430772471267,-0.0124922073446055,0.000290264934657,0.3739235502327727,0.0065815619600836,0.0376977786471727,0.0154105995346273,0.0208296690344355,-0.0007430772471267,-0.0124922073446055,0.000290264934657
1.971,0.0951435,-0.0608747,0.0734458,0.0712136,-0.120259,-0.0751348,-0.20577,-0.528334,0,-1.330897539653349,0.0112795456049538,0.0394420757961588,0.1079292412967702,0.02660541318173,-0.0021854717273749,-0.0525826030845925,0.0110853815392468,-1.330897539653349,0.0112795456049538,0.0394420757961588,0.1079292412967702,0.02660541318173,-0.0021854717273749,-0.0525826030845925,0.0110853815392468
