mark,Smoothed_Filtered_right_TA,Smoothed_Filtered_right_RF,Smoothed_Filtered_right_VM,Smoothed_Filtered_right_MG,Smoothed_Filtered_left_TA,Smoothed_Filtered_left_RF,Smoothed_Filtered_left_VM,Smoothed_Filtered_left_MG
0,0.0123106172284628,0.0580621121329424,0.0348703884667506,0.0053611625534328,0.0489280921312493,0.0124369306959495,-0.0232638572399306,0.0042900821417914
0,0.1019587278215861,0.0883299383590336,0.0107162485530637,0.0049716221378129,0.059309815429967,0.0026564258387572,0.0026409485550685,0.0003339659619247
0,0.1224669637529917,0.0667401643588397,-0.0236490660140723,0.0037362792650751,0.0671434834719565,-0.0077244188030088,0.0205292702164066,-0.0038769508100206
0,0.1125626449705076,0.0715101668229421,-0.0597637232030198,-0.0031957955452362,0.0753866348993795,-0.004342815627419,0.0222247986073566,-0.0078720297214035
0,0.1203332949095736,0.1267419616920343,-0.076882267022568,-0.0124772390450061,0.0669681791121646,0.0051876711739228,0.033523763932041,-0.010810184722222
0,0.0930170278738573,0.0648367253523814,-0.0490607253077456,-0.01325750967528,0.0488947679497262,0.0052223021731773,0.0415029656072124,-0.0138509547274316
0,0.0701649501572377,-0.0869181003774374,-0.0203320502381971,-0.0083473255631174,0.0029474281581577,-0.0018901663787644,0.0387364420604596,-0.0179912429079793
0,-0.0083499068641801,-0.2087278393133195,-0.0117449917182279,-0.0026660053181002,-0.0678195517072696,-0.0061459085275881,0.0345988868128515,-0.0181235648309666
0,-0.1057840984197667,-0.2731957585479043,-0.0102974646713256,-0.0007485912321162,-0.1887054619887449,-0.0022635640099899,0.0210748619354774,-0.0134248314573076
0,-0.1134597397846823,-0.2550664363507701,-0.0105035806302942,-0.002936100994458,-0.2319826214320688,0.0039685047325452,-9.1152573069124e-05,-0.0081862326522702
0,-0.0932836925513132,-0.1806594195576808,-0.0100714757134161,0.0008174206742449,-0.1099161769348915,0.0003132599995014,-0.0090715020870067,-0.0050998752595281
0,-0.0963990635318598,-0.1099050135065161,-0.0118837913047742,0.0073665066640581,-0.0428722362465959,-0.0098902675995607,-0.0030488966743362,-0.0025828137126456
0,-0.0452144083187196,-0.0497615653591693,-0.0143430966589751,0.0088192993166586,-0.0614739968431226,-0.0176383510674228,0.0052956490270397,0.0007149432655109
0,-0.0097096815071186,-0.0019497462789257,-0.0132591976022751,0.0066982401584813,-0.0588812690767643,-0.0173535324852568,0.0113017844199202,0.0039665051437093
0,-0.0588785354376403,0.0352401654952703,-0.0127413881691339,0.0051787906398081,-0.0255614000163498,-0.019291747086446,0.0167917299944036,0.0087745890234472
0,-0.0856750649477258,0.0554225637543519,-0.0155417986774277,0.0047474596121129,-0.0140811414490207,-0.0141361197121807,0.0136796774339805,0.0118427868562524
0,-0.0547574169146489,0.0653664484762685,-0.0132877365732949,0.0017823282031494,0.0231356284851395,0.005443616546189,0.0097489467169198,0.0110480832495412
0,-0.0166893625920428,0.0894397765078275,-0.0093218686108001,-0.0010854664723123,0.0919757130929466,0.022221832975731,0.0053423904588443,0.0090159835599555
0,0.0016662489026592,0.1073166230990796,-0.0098457312807072,-0.0060571273080111,0.1299254601041655,0.0297924864362982,-0.0031161313793602,0.0058927831956153
0,0.0447561740784994,0.1127843945861163,-0.0083852345721792,-0.0113818641722646,0.1555715539742095,0.0125684176471888,-0.0081266519896203,0.0043622576424478
0,0.0879175974388536,0.0847467914170427,-0.0039463037373444,-0.0089797066560776,0.1344535177619192,-0.010449565608925,-0.0064573927264969,0.0041542217453689
0,0.077105128990785,0.0360424517894392,0.001430006919516,-0.0055409679536265,0.1051074715257998,-0.0081453674160262,-0.0058369863821212,0.0059149703386186
0,0.0443186041717604,0.007500815234761,0.009139223061699,-0.0045794559423608,0.035234527050364,0.0062486678213593,-0.0175592230450373,0.0062432406702301
