Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark,Filtered_right_TA,Filtered_right_RF,Filtered_right_VM,Filtered_right_MG,Filtered_left_TA,Filtered_left_RF,Filtered_left_VM,Filtered_left_MG
0.0,0.0388824,0.202901,0.0134141,-0.0073107,-0.0126605,-0.0297365,-0.0188469,-0.0170008,0,0.014363988802926993,-0.07072093317960802,-0.00966781553410098,-0.0008942918995025826,-0.014585974562081862,-0.007320202639103785,-0.004552330915890679,-0.0033940383225707998
0.001,0.0229664,0.234658,0.014651,-0.00543044,0.00712372,-0.034476,-0.0139798,-0.013616,0,-0.003924021848014842,-0.04093370929645003,0.005453664236384503,0.0011714323284121783,0.003961880175712908,-0.013731011175646308,0.0004313490765926084,-0.0034784401153200475
0.002,-0.0101861,0.257599,0.0148799,-0.00164491,0.0120339,-0.0410271,-0.0146039,-0.0112087,0,-0.04169516553334131,-0.017753977396639257,0.022151966531125642,0.005155650301782639,0.010114618169100474,-0.02070400015778641,0.0009462115678927367,-0.004324841796151136
0.003,-0.0515276,0.273392,0.0128167,0.00233401,-0.00229478,-0.0370249,-0.0135731,-0.0103686,0,-0.0826138639707548,-0.005364668765756421,0.034713755439041094,0.008523859844352243,-0.004546218986933091,-0.019518563244074402,0.002180163066589106,-0.007149504821963463
0.004,-0.0591661,0.288491,0.0116264,0.00431991,-0.00544494,-0.0402472,-0.0160802,-0.0108818,0,-0.09133086345517971,0.008062299580998548,0.04606305140886977,0.010010948585574775,-0.006046367042733189,-0.02384639940650366,0.00012667039477652284,-0.010243187150586728
0.005,-0.0901122,0.303498,0.00836103,0.00102859,-0.00105953,-0.0454025,-0.017358,-0.0104267,0,-0.1176555093294653,0.01922677645681986,0.04995152915308021,0.005441343868932835,-0.0017711068441169267,-0.032532769897208116,-0.0012392515378435289,-0.012194223617969596
0.006,-0.0919627,0.323886,0.00616706,-0.00182125,-0.00509693,-0.0415366,-0.0126004,-0.00984511,0,-0.11664110548569397,0.037510402856970736,0.04954597013361888,0.0016057119776331369,-0.004698010260239629,-0.030173071450331605,0.00288410524324414,-0.012402927188028457
0.007,-0.0191069,0.343692,0.00420468,0.00140346,-0.0121045,-0.0228322,-0.0111811,-0.00632141,0,-0.03562912446467323,0.05516683453768589,0.04306524750690577,0.0033471278957463053,-0.012219193511735829,-0.014896708264721063,0.0037852926527184552,-0.009264814037742717
0.008,0.0261,0.36202,0.000331803,0.00416886,-0.0166476,-0.00141441,-0.0105213,-0.00383226,0,0.014649114916921592,0.07337108249289298,0.029107385832474394,0.005061528150800485,-0.01679281044559606,0.0050688874257051215,0.0028004990632509155,-0.0056320886917219665
0.009,0.0251158,0.374569,-0.0037372,0.00934467,-0.0225651,0.0157815,-0.0119346,-0.001545,0,0.022914880067506787,0.08768272620281764,0.011080163973303338,0.009116087757473452,-0.023782160384724332,0.019786510288924242,0.0006240471646130669,-0.002052996852885359
0.01,0.0247161,0.381927,-0.00510528,0.0115931,-0.0303174,0.0341474,-0.00874143,0.0012589,0,0.026844198807853853,0.09897030910961199,-0.006925528009545018,0.010638609029395936,-0.032626545369895205,0.03708813569709138,0.001686507470090494,0.0028956797019917
0.011,0.0396935,0.383928,-0.00625857,0.00917182,-0.0126517,0.0505199,-0.00585425,0.00306785,0,0.04912162384440215,0.10776626787874548,-0.02387607049503915,0.007831439044651443,-0.016126764076192988,0.0524013771527753,0.0039598035305952375,0.006405762522301785
0.012,0.0614019,0.375521,-0.00650684,0.00487138,0.0111797,0.0352637,0.00170622,0.00258746,0,0.07186549802840582,0.10794281372469068,-0.038309989157506955,0.003255161252635725,0.00630206682698827,0.03644758747551911,0.009616965288249941,0.007549153801818108
0.013,0.0624886,0.354567,-0.00597159,-0.00101147,0.0110681,0.0148408,0.0111028,0.00226482,0,0.07623655239070709,0.09816723624657142,-0.04649894316024187,-0.002306301233999073,0.005799560517713237,0.016241588766127767,0.01890462743763391,0.007832719468717008
0.014,0.0741165,0.329255,-0.00476444,-0.00324626,0.0108664,0.00856102,0.0170383,0.00349873,0,0.08495861286890807,0.08485438992816267,-0.04917514935834584,-0.004590292834596959,0.0049347461223107104,0.009237960757990528,0.023715141785448344,0.008885885499228346
0.015,0.0543195,0.302435,-0.00440469,-0.00444194,0.0325509,-0.0109841,0.0142679,0.00889758,0,0.06442956521410004,0.07141070497042117,-0.04514280667978555,-0.005178284970842277,0.027778730465315975,-0.009492216343758166,0.021405647541971596,0.012887190315866548
0.016,0.0203513,0.277289,-0.00406875,-0.00331276,0.0629775,-0.0162799,0.0068506,0.0135863,0,0.02534149752994203,0.059214591227801004,-0.0360092140252629,-0.004318532360078638,0.05907905025989388,-0.016054722958452804,0.013760158215780674,0.015272868754473734
0.017,0.00563232,0.259387,-0.00658924,-0.00231378,0.0510608,-0.000743451,0.00470263,0.0126606,0,0.007916162517462681,0.05421320380496743,-0.02379017284396928,-0.0030193483407616427,0.050081023883041934,4.4167512946044485e-05,0.012307765905504576,0.011153478113707468
0.018,0.0139996,0.254177,-0.00942201,-0.0014341,0.0133741,0.00852164,0.00640453,0.0111537,0,0.012233004498517525,0.06048526603036786,-0.009655385124387916,-0.0030390493494389503,0.014943863616352172,0.007213827586340319,0.014326835034322655,0.006085878377677132
0.019,0.0209258,0.255612,-0.0124967,-0.00208052,0.00410754,0.00521675,0.000780459,0.0126997,0,0.01745855431269265,0.0724969516270768,0.005601282256127171,-0.004150974297249517,0.009781253016715456,0.003619821510002278,0.00902630508364274,0.0038750732854588577
0.02,0.0258331,0.235049,-0.0129158,-0.00261783,0.00169632,0.0130724,-0.0118171,0.0140264,0,0.022528796665444814,0.060808533846931356,0.021247454467942434,-0.006336347081285453,0.01099958395375,0.008728130086208964,-0.003311435469804433,0.0020029738664309937
0.021,0.030365,0.208383,-0.0145818,-0.00234633,-0.013917,0.0290573,-0.0260557,0.0137328,0,0.028634496460864106,0.04223270820251695,0.031790024825705254,-0.0073817184280433375,-0.00045497741260533235,0.02347311801141724,-0.01818246513237602,-0.001006368029231942
0.022,0.0189359,0.19008,-0.0158866,-0.00137866,-0.0145529,0.0334803,-0.0352018,0.0113343,0,0.022834107745694707,0.030837509598009964,0.03690221717220554,-0.008528639825780827,0.002649484579473742,0.02510814275546804,-0.027646633874768758,-0.004717137908969594
0.023,-0.0153658,0.160653,-0.0140302,-0.00336063,-0.00581651,0.0208092,-0.0377439,0.00997464,0,-0.00638269559555547,0.008483240049146322,0.038138698515643346,-0.012347948433938554,0.014455085907334232,0.010634274638190114,-0.03202823450145599,-0.0066519453470836425
0.024,-0.052073,0.133174,-0.0137128,-0.00432265,0.000294073,0.0161852,-0.040938,0.010937,0,-0.033458922014152334,-0.012103425010432283,0.03162332771474385,-0.01531137469180926,0.023594168074081597,0.003945655219355728,-0.03626744954033358,-0.004514673490416647
0.025,-0.0451789,0.108268,-0.0168456,-0.000852842,0.00692262,0.0227825,-0.0382767,0.0124727,0,-0.019967717735815266,-0.02876413867189067,0.01509061253101876,-0.013626698701970355,0.03159847797341678,0.00878214776281424,-0.036407736015987326,-0.0014360104268799042
0.026,-0.0510669,0.0836232,-0.0186681,0.00428311,-0.003066,0.0382774,-0.0319976,0.010944,0,-0.01577881953739361,-0.04446378769526025,-0.0031706791282865125,-0.00977379777050924,0.023656289691096653,0.023460363045988385,-0.031604956570124985,2.573004581426868e-05
0.027,-0.0778241,0.0544195,-0.0143806,0.00655542,-0.0350791,0.044999,-0.0205194,0.00891129,0,-0.03756670602168526,-0.06264263430352593,-0.01811321516742075,-0.008715239834820726,-0.008468674425910963,0.02894802597355626,-0.02325036389919789,0.0004976190562349225
0.028,-0.100349,0.0222175,-0.0055695,0.00634131,-0.0560256,0.0497582,0.0073908,0.00716862,0,-0.05345429796176377,-0.08293566659050242,-0.02629374020212059,-0.009163385392341126,-0.028012669131722935,0.03414057901407583,0.003310984872007542,0.0019448260989758234
0.029,-0.0934963,-0.00805549,0.00564799,0.00894506,-0.0481094,0.0520625,0.0414239,0.00923219,0,-0.045787372960078856,-0.0993755444749469,-0.029902966909498584,-0.006999031652807763,-0.020829727441820586,0.03584221575635173,0.03462260707866856,0.005795862074734971
0.03,-0.0627796,-0.0364179,0.000419803,0.0125356,-0.0401748,0.00970768,0.0428773,0.0124302,0,-0.01412714763517476,-0.11376208861641002,-0.043072248152059074,-0.002709496384095908,-0.011467294958741745,-0.0053941790527660734,0.035346676157253634,0.010671368458586482
0.031,-0.0337164,-0.0614754,-0.00688911,0.0183593,-0.0301557,-0.0197526,0.037489,0.0101987,0,0.011191693268105117,-0.12385846626891374,-0.05279700661076682,0.00325489083076341,-0.001737275563947517,-0.035146415835507094,0.028077754345578163,0.008229652112903316
0.032,-0.0219059,-0.0749627,-0.00954868,0.0218014,-0.0290455,-0.0215473,0.0368697,0.000471996,0,0.01878777740286077,-0.123647395312147,-0.04949704505452507,0.007829864347390652,0.0013546784620570192,-0.036011768497107584,0.027459438577244644,-0.002221964716397986
0.033,-0.0208073,-0.0875663,-0.0124267,0.0231557,-0.0299443,-0.0334853,0.0318537,0.000667007,0,0.013659077605299934,-0.12272378473621831,-0.04102265854586357,0.009458550704184316,0.001275810793230454,-0.04845511888254167,0.02133265805614249,-0.004397849512110627
0.034,-0.0119391,-0.102122,-0.0126299,0.0248187,-0.0205126,-0.0554686,0.0266268,0.0037421,0,0.016130154837437367,-0.12645846718320136,-0.02408404358476834,0.012069220869859898,0.013196392950857339,-0.07041796530869827,0.01648969674813865,-0.004033890269989195
0.035,-0.00140937,-0.106172,-0.0105224,0.0274349,-0.010048,-0.0632287,0.0134633,0.00360384,0,0.021450551422720482,-0.12051220522095496,-0.0030176490018621535,0.014680976241496753,0.025462397475926622,-0.0792749102054538,0.002494079244313427,-0.0076198951153828385
0.036,-0.00158359,-0.106786,-0.00856387,0.0273016,-0.0115329,-0.0508534,-5.14e-05,0.00636542,0,0.016500027861794477,-0.11465396161979868,0.01825456230283366,0.014903390845197335,0.02626105626039134,-0.06799508784842594,-0.01086505634528803,-0.008043909504131518
0.037,-0.00743695,-0.102999,-0.00533063,0.0262059,-0.0162121,-0.043183,-0.00454059,0.00805806,0,0.0094883510321395,-0.10488318928957052,0.03759589850895989,0.013419743999038272,0.02348859901240108,-0.06199785379195838,-0.01650459712488218,-0.009100010227631877
0.038,-0.00537849,-0.0833882,-0.000316357,0.0235765,-0.0250144,-0.0304092,-0.014673,0.00952168,0,0.010996575782085466,-0.08265487129212454,0.05355939698966024,0.010585865367657281,0.015687669019987003,-0.05103868875903399,-0.027238855248962288,-0.009513807018592883
0.039,-0.0163569,-0.0588061,0.00831528,0.0210583,-0.0486203,-0.00554533,-0.0203648,0.0100646,0,0.0037113014850450074,-0.05463229138143935,0.06634226801192095,0.007599867856163829,-0.007093948713377169,-0.02798803568686137,-0.034725979173856204,-0.009508760052378674
0.04,-0.0554744,-0.040774,0.0178618,0.0200687,-0.0528816,0.0167706,-0.0207573,0.00980692,0,-0.031676714149585644,-0.03556248258295275,0.07214848845878309,0.006311494997137947,-0.012525953721766831,-0.00745341608675943,-0.03661251328461096,-0.009272913948399073
0.041,-0.0979331,-0.0377519,0.0217327,0.0189818,-0.0375811,0.0487381,-0.0101968,0.00885759,0,-0.06766967535476652,-0.028913002792273906,0.06548999184161901,0.005254857650136328,0.0016377410255265902,0.023196383169432157,-0.02833212620622375,-0.008138883163278434
0.042,-0.115245,-0.025725,0.0178401,0.0163978,-0.0480614,0.10432,0.00262886,0.0108643,0,-0.079412829886798,-0.014516904765098235,0.04463516058232003,0.0029430873092765536,-0.012371944829284201,0.0777060412973329,-0.017536928032137643,-0.003539839296656723
0.043,-0.0993679,-0.03439,0.0157886,0.0132496,-0.0763929,0.128724,0.00666788,0.0118538,0,-0.05836260848769949,-0.016750556873219254,0.022665437210115023,0.0008690588913380466,-0.04390238930093758,0.10179638634942229,-0.015674927261812438,0.0012066656325874928
0.044,-0.0925514,-0.0367198,0.0153373,0.00963841,-0.1,0.0835064,0.0208119,0.00912107,0,-0.047589970846010986,-0.013315903609744606,0.000691003501046672,-0.0013829955340937828,-0.07273568258667798,0.05642906476650581,-0.0034318087297102503,0.0016688374991450975
0.045,-0.0971167,-0.0201095,0.00847122,0.00707325,-0.0888353,0.0310931,0.047786,0.00887031,0,-0.0522834634072802,0.013720791704236679,-0.024903433088302684,-0.0016326351178345463,-0.06611971742750652,0.004812322252014847,0.022171394818825053,0.005021072591246321
0.046,-0.0908701,-0.0099997,0.00109274,0.00401221,-0.0406919,0.0218141,0.063605,0.00934105,0,-0.046128680608064423,0.03319414965840892,-0.04706074958470965,-0.002156392645036021,-0.023694402404308312,-0.004095986764013772,0.036840829088445756,0.007358914166506703
0.047,-0.0505357,0.000791694,-0.00665974,-0.00299366,-0.0050144,0.0377302,0.0639891,0.00971839,0,-0.013101789605226764,0.05760722853051518,-0.06218318776089547,-0.005902445598836234,0.007280430325605231,0.013409206520944298,0.03710494535769347,0.00944664549234447
0.048,0.00395635,0.00072665,-0.00829043,-0.00625262,0.0252866,0.0461601,0.0609705,0.0121348,0,0.0372753005976659,0.06883965185293309,-0.06402125491099174,-0.005833953575250866,0.03252310903955733,0.02199365687140916,0.03393598098370172,0.011093904172839317
0.049,0.0198757,0.00121741,-0.00604633,-0.00696189,0.0159669,0.0374214,0.0500691,0.0127413,0,0.040049540067595424,0.0838087127072002,-0.053640849060666185,-0.0030200856166937794,0.01943096782848468,0.015169851208810693,0.024104563659960908,0.010813626690649555
0.05,0.0385498,0.0453913,-0.00402331,-0.00829866,-0.000485244,0.0302484,0.0310381,0.0181559,0,0.05312328614363811,0.13866728168088402,-0.037277723299246265,-0.0009090587289641815,-0.0009745765293905063,0.0072998100787650295,0.005676764924105531,0.012879540744331525
0.051,0.0629695,0.0970382,-0.00220686,-0.0108746,0.00114969,0.0273144,0.00657497,0.0177422,0,0.06256445604115979,0.2030310778730288,-0.016130345209348845,-0.0004420137190208591,-0.0017476876547891816,0.006248239041934507,-0.017048098023830435,0.009710925623428367
0.052,0.0411012,0.116382,0.00366773,-0.0159083,-0.0227338,0.0131694,-0.00252153,0.0144305,0,0.03721294381526905,0.23050968386182447,0.010563247232572272,-0.0025172436217729835,-0.02897679163096093,-0.009634449904035787,-0.025349261946561705,0.0019064260395442317
0.053,0.075884,0.069418,0.00661101,-0.0215948,-0.081143,-0.0218537,0.0123292,0.0114799,0,0.05995027036109053,0.19298779000384836,0.033403711121253676,-0.006089524971039163,-0.08876450401827701,-0.04288016891476047,-0.008769134284351983,-0.0038828304412630386
0.054,0.0968089,0.000410919,0.00912679,-0.0292056,-0.131923,-0.0221298,0.0257184,0.0124049,0,0.08206207054776696,0.12934326554004638,0.051308099141108704,-0.011483181812873226,-0.14337880117105328,-0.04555327756019499,0.005095919697411696,-0.006522997244817965
0.055,0.0914168,-0.042368,0.0190433,-0.0320235,-0.0856703,0.00541649,0.0221372,0.0138237,0,0.07083441142266152,0.09303310179059612,0.070415750776948,-0.013062532487000298,-0.09829065450869909,-0.016137963672952484,0.0027891649035317974,-0.006149264564757302
0.056,0.0725801,-0.0501312,0.0302879,-0.030678,-0.0411987,0.0503199,0.0117504,0.0149427,0,0.057711755643293526,0.08953211382384343,0.08228532173120191,-0.010038950038392962,-0.05909846114299923,0.026502375148629728,-0.007594349425060511,-0.006060815035726884
0.057,0.0550547,-0.0354458,0.0376076,-0.0307071,-0.0588524,0.109062,0.0047957,0.0129551,0,0.04086986109353495,0.10963027089517938,0.08235362159230512,-0.009206521852147619,-0.07841848367519214,0.08750102928392903,-0.013738933194498641,-0.006361897093191699
