Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark,Filtered_right_TA,Filtered_right_RF,Filtered_right_VM,Filtered_right_MG,Filtered_left_TA,Filtered_left_RF,Filtered_left_VM,Filtered_left_MG
0.0,-0.0189685,0.121316,-0.0330885,-0.00503464,-0.0532453,-0.0231204,0.00875816,0.0680934,0,-0.01600876021941538,0.03942929225658466,-0.004395506435644853,-0.01249370726083575,-0.030498750488109648,0.018214051491532907,-5.41736097770621e-05,-0.011379966911581493
0.001,-0.0215157,0.132098,-0.0315836,-0.00037807,0.00082231,-0.020592,0.00364137,0.08224,0,-0.017710625220845624,0.053395534908631734,0.014428135286228622,-0.009805993224344391,0.020740026674233934,0.018972559871504927,-0.0052815957266381455,-0.003008484167762266
0.002,-0.0137557,0.143793,-0.028899,0.00492473,0.0707797,-0.0209418,0.00486825,0.0868969,0,-0.013024192465632486,0.07074241504517861,0.03334302567736704,-0.005859158208657234,0.08696233265957726,0.01744419582104162,-0.004730728476643102,-0.00048284320213803217
0.003,0.0176949,0.138416,-0.0294659,0.0121518,0.104208,-0.0188037,0.00658914,0.084024,0,0.021036424894773274,0.06890699661507876,0.04200399052098722,-0.0007851093496498195,0.11795561461290932,0.017887988008200427,-0.0037637893957274643,-0.00398837041361704
0.004,0.0685716,0.104872,-0.0278634,0.0174263,0.050571,-0.0166612,0.00305031,0.0704143,0,0.07008645958213341,0.04168737548719007,0.04774994887485303,0.0029967857238151875,0.059770288416141966,0.01983679691852802,-0.00835816974813071,-0.014916179419027117
0.005,0.0400777,0.0593585,-0.0251076,0.0202568,-0.0386679,-0.0145291,0.00280185,0.0490677,0,0.045657643444023725,0.000527570019954151,0.04606758481837872,0.003683041632565838,-0.031170612770011596,0.02195778217188383,-0.0094338446531896,-0.03251399882844849
0.006,-0.0126477,0.0117028,-0.0249186,0.0202404,-0.0607419,-0.0195056,0.00184504,0.0261897,0,-0.007601874331149099,-0.03992003539159508,0.03606314503439286,0.002200677312644915,-0.057466115617464834,0.018872652601656728,-0.011286596871440473,-0.05004090665999886
0.007,-0.0142371,-0.000552531,-0.0241035,0.0198881,-0.1055,-0.0312673,0.00170542,0.0121014,0,-0.004670721943812076,-0.04688690122433142,0.020655892838528263,-5.5702120906704275e-05,-0.10322952937031737,0.009378931939020495,-0.011647840330518165,-0.05901779702259067
0.008,0.00983016,-0.0282531,-0.0255842,0.01995,-0.0787031,-0.0459308,0.0114803,0.0290867,0,0.019649876811075984,-0.06649647174321739,0.00012574489349674936,-0.0012328598336960506,-0.0791715121718137,-0.0014782553549811846,-0.0021482160888434353,-0.03760637152879754
0.009,0.0132813,-0.0442218,-0.0283138,0.0196514,0.0520488,-0.0579965,0.0282886,0.0415186,0,0.0268328248866279,-0.07653575878507775,-0.022095720870387945,-0.003005328490184046,0.05083629129537992,-0.009805302647806779,0.015475763573512026,-0.022255690257509828
