Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark,Filtered_right_TA,Filtered_right_RF,Filtered_right_VM,Filtered_right_MG,Filtered_left_TA,Filtered_left_RF,Filtered_left_VM,Filtered_left_MG
0.0,-0.0553288,-0.108585,13.0995,-0.0311848,-0.0262822,0.00869824,0.0368234,-0.00473203,0,-0.036055214027187366,0.007083704163184248,2.268490201396765,-0.0038802473569032585,0.019835040432334295,-0.015325081576360451,0.02628358614046808,-0.004602375004445106
0.001,-0.0624654,-0.0561903,12.6632,-0.0341779,-0.062542,-0.0179555,0.0328662,-0.00476152,0,-0.04643998016964016,0.049049975406950476,2.6030522918059456,-0.011034302721767504,-0.016781290653985703,-0.03671806979328168,0.02192843325904807,-0.0050223805095070875
0.002,-0.0668023,-0.0199994,12.1844,-0.0335219,-0.110905,0.00413347,0.0257964,-0.00335157,0,-0.049245704287993936,0.07818607838254192,2.862958044515484,-0.01581680958562523,-0.06490228583143612,-0.017165923009546113,0.016366069384024056,-0.002692393629273705
0.003,-0.0382073,-0.0256993,11.6596,-0.030423,-0.120353,0.0177169,0.0196328,-0.00142063,0,-0.025226979936219765,0.06275638862036131,3.009492324126425,-0.017758002239921664,-0.07738935129083807,0.0019706878269406102,0.010604069054852925,-0.0001382205458463155
0.004,-0.0105235,-0.0759328,11.1053,-0.0245256,-0.125909,0.019593,0.0057881,-0.00189066,0,0.0037122116600268595,0.005576716519076283,2.950897949587047,-0.018063849642996517,-0.08424200615844653,0.0015612033101527374,-0.0004176277711595497,0.001019179044701603
0.005,0.00125764,-0.13148,10.532,-0.0190915,-0.147862,0.0311902,-0.00110348,-0.000173532,0,0.010222186842750555,-0.05709831169278138,2.861846968887927,-0.018300725624045645,-0.11133065232655334,0.018145668634928107,-0.006164499963249974,0.003595842477898103
0.006,0.0275706,-0.129437,9.93814,-0.0155118,-0.133404,0.060258,-0.00620267,0.00270527,0,0.03737222194115447,-0.06113164599684336,2.4900217283855057,-0.021333008817658927,-0.09915698836108175,0.04526654138802685,-0.007758257282034053,0.00771552173366003
0.007,0.0732531,-0.104664,9.33071,-0.0107173,-0.07561,0.0743481,-0.00971943,0.00797668,0,0.07862196281332542,-0.04078400312032596,2.211118575376309,-0.022625405287149354,-0.04719694365809031,0.0633836465003863,-0.01000408896947897,0.013156795465398559
0.008,0.0303461,-0.0994461,8.7102,-0.00491449,-0.0638438,0.0675849,-0.0132643,0.00817719,0,0.03654905992010427,-0.0414137669562015,1.660701586815692,-0.023580339573915858,-0.037811205412442275,0.05529038573281843,-0.01046972639197395,0.013265566152816573
0.009,-0.0353977,-0.114629,8.08086,0.000296485,-0.0230935,0.0535139,-0.0153881,0.00825725,0,-0.03094231686306311,-0.060037412100340484,1.3234205369346728,-0.024757903148459624,-0.0020668725230445356,0.044475444494673555,-0.011985363166548269,0.012278961113314106
0.01,-0.056474,-0.145792,7.45224,0.00920675,0.0706304,0.0481231,-0.0233607,0.00610176,0,-0.050552887654659,-0.09849596104968977,0.8257405001218013,-0.022633581953959127,0.08983578455311544,0.03877839029738854,-0.01832602688093177,0.00841583175783079
0.011,-0.0572874,-0.180485,6.83342,0.0176857,0.115647,0.0268567,-0.0348862,-8.65e-05,0,-0.04909152755279733,-0.13832067766491155,0.5854486810463209,-0.02081242430694552,0.13154743158807367,0.02059486389487994,-0.030362241739075042,8.008054325778485e-05
