Time,right_TA,right_RF,right_VM,right_MG,left_TA,left_RF,left_VM,left_MG,mark,Filtered_right_TA,Filtered_right_RF,Filtered_right_VM,Filtered_right_MG,Filtered_left_TA,Filtered_left_RF,Filtered_left_VM,Filtered_left_MG
0.0,-0.0500246,0.0818669,-20.0818,-0.0475847,0.184329,0.00778254,0.0265212,-0.172216,0,-0.0013618476352604226,-0.05205771564815808,-8.962454710445895,0.07440441185978204,0.08052642951728128,-0.012631768522059115,0.0029931207918531253,0.030879987684541428
0.001,-0.0488738,0.0997036,-16.6866,-0.118125,0.145127,0.00734487,0.0326787,-0.185082,0,0.0006794319937231172,-0.0427454665202246,-7.621006773776102,0.004049715215224108,0.046227127643124845,-0.013815588373547323,0.010257112060320959,0.020339852777268526
0.002,-0.0492167,0.115204,-13.5627,-0.173987,0.118032,0.0101571,0.0401513,-0.191318,0,0.0015899894932823694,-0.03498286878953866,-5.885779460413733,-0.060309550444223745,0.024957939219574014,-0.010792361740743675,0.01800085652421489,0.014701258583405204
0.003,-0.0494121,0.124294,-10.7005,-0.211699,0.103694,0.0122022,0.0380558,-0.19669,0,0.0008606806329932721,-0.03562475299263994,-5.677465396820742,-0.09964458919672628,0.014930003946984492,-0.010570971270977213,0.017696987280433268,0.010232614565468756
0.004,-0.055137,0.139813,-8.08249,-0.226292,0.0650147,0.00931625,0.0369358,-0.209013,0,-0.005037009393792377,-0.02824581963671513,-4.313557670747657,-0.12372290635252844,-0.017996086153184078,-0.014268581734023905,0.017078557905653127,-0.003387168167803248
0.005,-0.0570583,0.163552,-5.68856,-0.237056,0.0588161,0.0114162,0.0324068,-0.213697,0,-0.009207243530041945,-0.013875205451558563,-4.832746163454926,-0.1392449387141156,-0.01967135214227866,-0.01531586736892861,0.014564722264199107,-0.009875048810193326
0.006,-0.0577952,0.183513,-3.49658,-0.258521,0.0352945,0.00433168,0.0242638,-0.211697,0,-0.011390501540170829,-0.00092150374102868,-3.675169173749742,-0.17172073207727107,-0.03747585381031268,-0.024391472538384442,0.006818353468947018,-0.01187488296610841
0.007,-0.0567804,0.195054,-1.48279,-0.278306,0.0161667,0.00710592,0.0123642,-0.210273,0,-0.013778458318381141,0.0031086058338313256,-4.335112639659155,-0.20055489867490744,-0.051294493225551664,-0.025631911746587056,-0.0034663847724524634,-0.015477494917372131
0.008,-0.0556658,0.19566,0.367149,-0.292127,0.023655,0.0247309,0.00441392,-0.21921,0,-0.014487190812215403,-0.0010585267490353207,-3.4326143132602884,-0.22755637852308785,-0.03840503963959925,-0.010691017051813242,-0.011455296983151838,-0.03105545296658014
0.009,-0.0551673,0.197427,2.06579,-0.293508,0.0114938,0.044365,0.00206004,-0.251811,0,-0.017397825602410925,-0.004213815667447054,-3.6397317349809097,-0.24268734250139523,-0.04447012185948207,0.005057582251018277,-0.013087646633692704,-0.07141712413756561
