ZC_mark,ZC_Smoothed_Filtered_right_TA,ZC_Smoothed_Filtered_right_RF,ZC_Smoothed_Filtered_right_VM,ZC_Smoothed_Filtered_right_MG,ZC_Smoothed_Filtered_left_TA,ZC_Smoothed_Filtered_left_RF,ZC_Smoothed_Filtered_left_VM,ZC_Smoothed_Filtered_left_MG
0,36,23,34,23,43,38,39,42
0,29,24,32,18,33,30,36,33
0,25,29,46,15,36,36,36,28
0,17,31,39,17,43,37,38,29
0,23,34,42,19,51,32,36,30
0,29,29,33,30,48,24,30,28
0,38,32,30,34,41,22,23,22
0,41,29,35,29,31,19,16,20
0,41,30,37,22,22,18,17,20
0,45,29,37,29,17,24,17,19
0,40,30,31,32,15,24,28,21
0,35,24,27,37,19,24,39,24
0,34,26,27,35,24,26,47,27
0,38,25,24,27,28,32,44,35
0,33,24,21,28,31,34,32,37
0,32,19,16,23,33,30,26,32
0,33,22,16,23,43,28,18,33
0,32,23,23,21,40,32,24,31
0,36,25,28,22,43,30,31,27
0,36,23,32,27,32,25,32,28
0,33,27,33,26,27,22,33,23
0,31,23,28,22,22,15,25,19
0,27,22,23,20,20,17,20,16
0,34,18,19,32,25,22,19,16
0,40,17,15,41,27,27,19,14
0,41,21,17,47,34,30,36,15
0,39,21,16,41,31,25,42,17
0,32,26,18,31,27,29,43,24
0,28,24,20,19,19,25,33,25
0,25,20,22,14,17,27,27,26
0,22,18,19,19,18,27,21,33
0,20,20,25,21,20,25,19,40
0,27,26,31,27,17,24,18,43
0,32,28,39,32,18,25,21,38
0,37,25,40,33,17,24,22,24
0,30,20,34,34,24,28,23,17
0,30,20,29,38,23,27,21,15
0,31,20,23,43,23,20,21,16
0,32,22,20,52,20,22,22,21
0,33,21,20,47,19,27,32,21
0,34,24,18,39,21,27,41,21
0,33,18,16,29,21,23,37,19
0,28,22,16,23,15,18,32,20
0,30,24,15,21,16,23,22,22
0,29,28,20,19,16,26,19,22
0,37,25,27,18,19,30,18,24
0,36,23,38,20,22,26,18,24
0,34,23,43,18,24,25,18,19
0,29,24,38,18,22,18,19,17
0,23,20,28,18,18,20,17,25
0,30,20,20,23,21,18,13,24
0,32,22,20,29,20,24,19,26
0,33,20,25,33,27,24,28,23
0,33,17,23,34,28,21,31,25
0,29,14,25,29,32,18,30,21
0,33,16,23,25,28,17,22,18
0,38,17,26,20,27,15,19,16
0,35,18,29,14,25,13,17,21
0,30,19,28,14,19,14,14,28
0,31,21,32,16,22,20,17,36
0,31,28,29,22,20,25,18,38
0,30,25,25,27,23,28,20,37
0,28,24,23,26,20,22,15,31
0,23,16,27,26,23,20,15,22
0,26,15,29,35,26,19,14,17
0,27,17,29,43,22,24,23,16
0,30,23,25,48,29,28,33,18
0,27,27,18,35,26,30,37,17
0,27,27,18,25,27,28,36,20
0,21,25,17,21,19,24,28,18
0,18,26,16,21,13,25,25,22
0,23,23,20,26,14,24,26,26
0,27,23,27,29,15,24,25,33
0,35,16,39,27,15,24,22,33
0,30,15,44,21,16,19,20,27
0,35,14,41,18,18,18,19,20
0,35,18,36,17,19,18,15,18
0,30,20,28,27,16,19,15,18
0,28,21,28,31,17,19,16,19
0,29,23,23,40,16,21,26,19
0,28,18,18,33,22,22,32,21
0,29,19,12,32,22,21,33,18
0,27,24,16,20,26,27,27,17
0,24,27,16,19,20,28,25,16
0,28,21,17,19,18,33,21,17
0,22,21,16,23,17,32,16,21
0,23,26,14,23,19,24,20,26
0,18,27,17,19,22,18,23,28
0,18,27,21,16,22,17,27,24
0,21,20,22,15,19,15,25,16
0,22,17,25,13,16,16,21,11
0,26,16,29,18,16,14,18,12
0,24,16,25,26,13,14,23,15
0,24,16,24,34,17,17,23,17
0,27,13,20,36,23,24,28,23
0,25,16,20,30,26,26,24,25
0,21,21,22,28,26,25,20,28
0,28,23,23,23,21,22,19,28
0,29,29,19,20,17,18,17,28
0,31,30,23,15,16,20,19,30
0,30,26,23,20,14,16,18,32
0,29,22,27,21,14,17,19,29
0,28,20,23,25,14,18,18,27
0,29,19,25,21,14,16,20,19
0,29,20,26,20,15,16,18,16
0,32,18,25,31,26,17,16,18
0,40,20,22,41,25,18,19,21
0,39,24,18,60,28,18,21,24
0,37,22,13,58,18,19,30,25
0,25,25,15,49,25,19,30,23
0,24,26,14,36,21,25,24,24
0,22,28,16,20,24,27,22,25
0,20,30,15,24,26,22,22,29
0,18,23,20,20,25,23,22,31
0,17,21,24,26,24,22,21,30
0,17,28,23,23,17,22,22,28
0,20,25,22,24,14,16,20,21
0,22,26,23,21,14,15,22,19
