ZC_mark,ZC_Smoothed_Filtered_right_TA,ZC_Smoothed_Filtered_right_RF,ZC_Smoothed_Filtered_right_VM,ZC_Smoothed_Filtered_right_MG,ZC_Smoothed_Filtered_left_TA,ZC_Smoothed_Filtered_left_RF,ZC_Smoothed_Filtered_left_VM,ZC_Smoothed_Filtered_left_MG
0,29,31,33,25,35,47,33,31
0,24,40,36,23,29,45,34,30
0,28,45,38,23,37,43,32,30
0,27,39,40,28,39,37,32,32
0,35,37,40,30,38,32,29,32
0,34,30,41,28,36,28,25,29
0,40,29,36,23,29,23,21,21
0,40,33,40,20,30,21,18,18
0,44,36,39,21,32,17,21,20
0,37,34,35,33,32,20,27,19
0,41,29,29,43,31,26,31,26
0,38,25,28,43,33,34,38,26
0,37,19,27,35,32,30,33,27
0,30,18,26,29,26,25,35,21
0,22,15,17,25,18,20,35,18
0,19,17,20,21,14,18,28,22
0,15,23,18,19,18,18,32,29
0,21,29,24,18,21,15,29,33
0,29,33,31,19,24,16,24,35
0,38,30,35,19,24,17,19,28
0,41,24,38,28,22,17,16,22
0,35,22,27,28,18,15,15,23
0,30,17,25,30,19,16,20,24
0,27,20,17,30,17,18,27,22
0,29,21,21,35,30,19,35,23
0,33,16,22,42,28,23,40,19
0,34,19,20,37,32,23,32,19
0,33,24,19,28,25,26,27,24
0,37,31,15,20,26,24,26,24
0,36,30,17,21,27,26,26,27
0,36,24,18,19,26,26,29,30
0,36,21,23,22,23,29,23,29
0,32,22,30,21,32,29,23,31
0,31,23,28,20,33,24,20,26
0,25,20,27,18,35,23,19,21
0,26,14,20,23,28,18,22,17
0,25,16,22,28,23,22,35,21
0,23,19,19,37,27,25,39,23
0,22,19,20,36,28,27,41,30
0,22,20,17,27,29,32,29,30
0,21,16,16,19,27,28,27,33
0,20,17,15,15,31,25,31,31
0,18,20,20,17,33,19,30,33
0,15,22,25,20,29,18,26,32
0,24,24,31,21,23,17,26,33
0,33,20,36,17,26,15,29,33
0,34,22,41,20,31,17,29,27
0,32,24,38,21,32,15,23,20
0,22,22,34,26,27,16,18,15
0,24,25,29,28,25,16,18,16
0,29,25,21,35,24,17,23,23
0,29,29,23,40,28,20,31,23
0,24,25,21,49,30,20,43,21
0,24,21,22,40,25,20,43,17
0,27,18,25,33,25,16,39,14
0,27,18,25,22,28,16,27,21
0,24,21,25,21,26,19,22,32
0,21,21,28,21,23,18,24,37
0,25,22,27,20,18,16,31,40
0,30,19,31,19,20,11,34,38
0,31,16,29,16,22,11,30,37
0,25,15,27,20,25,16,26,31
0,24,15,27,18,28,19,18,26
0,27,17,28,20,33,21,16,23
0,32,19,26,20,29,20,19,18
0,31,18,21,29,27,20,29,16
0,24,16,18,39,27,21,39,19
0,20,15,17,42,32,23,47,20
0,20,19,18,39,36,26,39,22
0,19,25,19,25,31,20,32,21
0,16,24,23,21,24,19,16,23
0,20,26,29,22,26,13,20,28
0,18,25,37,30,28,12,23,28
0,22,26,42,30,29,13,28,30
0,19,22,37,31,32,20,27,26
0,22,24,25,31,26,22,24,20
0,22,22,16,26,24,25,20,16
0,27,27,17,27,18,26,22,21
0,27,25,18,28,20,24,28,23
0,29,23,20,38,18,33,33,24
0,26,19,19,43,19,26,36,21
0,21,18,20,35,21,24,31,20
0,17,20,21,27,22,15,28,22
0,16,21,17,20,24,17,26,24
0,17,23,14,19,25,20,23,29
0,19,22,18,16,27,24,24,32
0,25,20,28,14,30,24,23,32
0,28,17,31,13,32,22,23,28
0,28,13,32,16,32,22,22,25
0,22,15,22,17,29,19,16,19
0,17,15,23,18,25,19,17,18
0,15,19,21,18,25,15,19,19
0,23,20,24,28,26,14,27,19
0,25,17,19,37,35,18,35,22
0,26,17,20,39,31,21,38,22
0,19,18,15,32,28,21,27,21
0,18,19,18,24,15,20,16,22
0,17,26,17,21,15,21,18,17
0,17,27,17,22,16,24,19,23
0,20,28,21,21,20,28,19,26
0,26,22,29,19,23,21,19,31
0,30,22,31,18,21,17,18,26
0,30,20,26,21,18,16,20,23
0,33,20,24,19,20,19,21,16
0,30,20,26,17,23,20,23,16
0,28,16,30,27,22,18,28,15
0,22,16,24,33,22,21,32,13
0,21,13,24,44,30,22,39,13
0,18,24,20,44,30,20,43,15
0,17,24,22,36,27,14,40,18
0,17,27,17,24,27,11,36,18
0,20,22,17,17,19,15,28,19
0,24,22,16,17,18,21,36,23
0,26,27,19,22,13,23,36,33
0,22,28,28,25,15,22,36,36
0,18,24,35,27,19,21,33,28
0,21,20,33,26,25,14,24,21
0,24,14,23,23,33,19,20,14
