MAV_mark,MAV_Smoothed_Filtered_right_TA,MAV_Smoothed_Filtered_right_RF,MAV_Smoothed_Filtered_right_VM,MAV_Smoothed_Filtered_right_MG,MAV_Smoothed_Filtered_left_TA,MAV_Smoothed_Filtered_left_RF,MAV_Smoothed_Filtered_left_VM,MAV_Smoothed_Filtered_left_MG,RMS_Smoothed_Filtered_right_TA,RMS_Smoothed_Filtered_right_RF,RMS_Smoothed_Filtered_right_VM,RMS_Smoothed_Filtered_right_MG,RMS_Smoothed_Filtered_left_TA,RMS_Smoothed_Filtered_left_RF,RMS_Smoothed_Filtered_left_VM,RMS_Smoothed_Filtered_left_MG,Label,Participant
0.0,0.5048864932756476,0.501380141083007,0.4992919942928069,0.4994891296724212,0.502220310668874,0.5001680728975298,0.4970516709728465,0.5010885487292279,0.5094093218715207,0.502785897370285,0.5098590494699229,0.4996111142080655,0.514866374618443,0.5001728489283301,0.497314532535423,0.51002623834712,1,yeon
0.0,0.506103945439642,0.5179497527448181,0.4954179034279328,0.5256193073110735,0.4893703299676539,0.5029778163571434,0.5078689202485841,0.5062486883679952,0.5114075508346051,0.5434577165893295,0.5046622756217422,0.5480024876673559,0.520735599597282,0.521479934994212,0.5548664704810394,0.5436576653982247,1,yong
0.0,0.4948522018033581,0.4978500630496996,0.497919370064303,0.4861918321937375,0.5014218341087522,0.5170443276137148,0.4818402061074744,0.5080459298530905,0.5002342614444971,0.5083569938924135,0.4999141622352678,0.4865079695570783,0.5033207740907956,0.5577927035656336,0.4820940206969791,0.5293348078031577,1,jae
0.0,0.4993947090017681,0.5024415183404198,0.4929432065189363,0.5093195106786395,0.512583317903519,0.4956904728649079,0.499813512221418,0.4966134042881395,0.5125203247635034,0.5161979815297267,0.5019306408096006,0.5271165434046663,0.5241978212308057,0.5278218285046229,0.5003704403340349,0.5040953389400078,1,jae
0.0,0.5110205478612561,0.4871692905453409,0.4956261832354385,0.500297009926289,0.500603110588087,0.49837935382824,0.500023410048488,0.5004385929495193,0.5206770848743969,0.5009131750680067,0.4983927933581112,0.501997435019435,0.5016237819882792,0.5343694482109063,0.5012031226198207,0.5012917097733501,1,yong
0.0,0.5009739351252109,0.5198584650880523,0.4919582693794319,0.4955613070306751,0.5005869749008736,0.5035234751808144,0.5048306993017477,0.502439494888389,0.5246864338631945,0.5565624387419045,0.5329138211869768,0.5004998142921279,0.5098770653171797,0.5276383815819747,0.5075587307697719,0.5150682005226012,0,youngjae
0.0,0.4995122473884144,0.5124061484793897,0.508550428430005,0.4948651548984671,0.496268047778392,0.4996932518068979,0.4985651055389299,0.4925425939613584,0.5044918082707807,0.5353138486466911,0.5346627746216471,0.5368826116871815,0.5073276547177864,0.5177156682138235,0.5163103823964799,0.522392645082273,0,jae
0.0,0.5122355595305725,0.511488446240136,0.5017221567972601,0.498878322149128,0.522271282301816,0.4867897750845584,0.494499818410679,0.5002759674057234,0.5240518128595952,0.5479093599864618,0.5137324156765963,0.4992658869020727,0.5227945786476469,0.5114144325227913,0.4946292450887997,0.519650807393716,0,mi
0.0,0.4950009811508246,0.4965101123502452,0.4999929814654892,0.4989607838790606,0.5056852452204752,0.4999488041334963,0.4987721020878741,0.4988615893031963,0.5072667560904448,0.4981063269912626,0.5033505348097227,0.5023542454814421,0.5065824669194846,0.5027506498644094,0.4987747217421197,0.5033038176281667,1,jae
0.0,0.5118627927102157,0.4949211660518391,0.5026679598372545,0.4983370699925001,0.5018110059733704,0.516031042084986,0.5031110046755201,0.5002220166862836,0.5294877774439283,0.510962286710852,0.5265848519144717,0.5158962114785777,0.522720134808049,0.5626072928887307,0.5213908831973905,0.5049979371489435,1,youngjae
0.0,0.49672879314129,0.5015937855268455,0.4976157597152223,0.5009940541460343,0.4910860277820262,0.5032845120384691,0.4967234110472557,0.4943519874419819,0.5004386566681319,0.50293695710727,0.4984891974183759,0.5042242540120527,0.5067085771388534,0.5270557562109845,0.5362303647617359,0.506207038675582,0,jae
0.0,0.5020451533161561,0.5034155689809737,0.4986547730627987,0.5065405224144186,0.5032536612448003,0.4947635507868317,0.4979323124117846,0.4984001431761612,0.5049793837102853,0.5040660921905029,0.5048125877171841,0.5299369300316505,0.5087634912499938,0.5015402393534205,0.5149309860205799,0.4990526281091131,1,dae
0.0,0.5020191815082278,0.5018592768603443,0.5114994509835457,0.4999249478731953,0.4986072841012597,0.4970280415177738,0.4969876116889019,0.5088986022841889,0.511801863714758,0.5083749783635784,0.5293223407452484,0.5031348686910342,0.5079903526528646,0.5351311771390795,0.4970450009195332,0.5251072041618076,1,jae
0.0,0.4937884797463157,0.5022672793397547,0.4986515228986545,0.4986864257922876,0.5036951530278772,0.5033473426274977,0.4963283185033739,0.4999559863569934,0.5075235324195061,0.5099268529574359,0.5178719198559706,0.5110327329244281,0.5048863494280444,0.520258086109082,0.5098944593408169,0.5011395070723691,0,dae
0.0,0.5142494012764242,0.5001759884569678,0.4916187334205045,0.493062567217294,0.5048699323831966,0.5005652181085226,0.4837759855489065,0.5025086799716059,0.5493815246925069,0.5104559529588545,0.5354760558833447,0.5250969235255862,0.5237375014862783,0.5058569119388711,0.5271936876378731,0.5106775209252697,1,yong
0.0,0.4947750834455597,0.4938087902480007,0.4992169438304965,0.4873549575271163,0.4956010419325667,0.5206823709623728,0.4798748657815168,0.4985373181632957,0.501341230612367,0.5010514807999044,0.5024898965015321,0.4875271275155733,0.5153482605407941,0.5874372122403093,0.4820064529160064,0.5226735885373799,1,jae
0.0,0.5018074823945768,0.4967987919530444,0.4997949665357468,0.4983685290655474,0.5025691111669606,0.4994107424344693,0.4981771757792801,0.5011647126087978,0.5048051217695169,0.4988517105845221,0.5004349107591232,0.5029635742477268,0.503474885158402,0.5021537078033442,0.498441923128008,0.5012548653266526,0,yong
0.0,0.492725949528846,0.5053926331058095,0.5056680103966107,0.4994597329828064,0.5003709953972444,0.479415197199099,0.4991970385250188,0.5016533300354649,0.5075667620890937,0.5190192294801499,0.513592294318231,0.5125440052452916,0.5518844064723627,0.5016626823531088,0.5270968808423828,0.5526934656133671,0,yeon
0.0,0.5022804943679133,0.4968742946518441,0.5023719147457397,0.5043238204966275,0.5085058537982822,0.4975002571625263,0.4821778904827622,0.4981237021074722,0.5031458485487641,0.5015668359616257,0.5181755339144102,0.5265027707847718,0.5474181080525204,0.5193513733207631,0.5410854750113759,0.5036877539093048,1,youngjae
0.0,0.5004059719991357,0.5008474379509884,0.4899068054626526,0.5002594168261046,0.4995966149808145,0.4984541238195283,0.5054052853484385,0.4992900001116069,0.5022175384318321,0.5029329402872162,0.5296112880279732,0.5006250029940594,0.4997593395888746,0.4989252618954695,0.5072627357445825,0.5118723888591226,1,dae
0.0,0.498806721850313,0.5025383798035494,0.503697658847305,0.500098304991957,0.5009668423525412,0.5050370231404661,0.497433160629903,0.4970232870283216,0.5011119272234438,0.5049666106625537,0.5370430759241618,0.5136587879519372,0.5058798258436045,0.5177923307046673,0.5054182112800357,0.5301990686242201,0,yong
0.0,0.503565791497085,0.4928981718606858,0.4998756972276122,0.4986173669592121,0.5023467037534615,0.4972903560342412,0.4872297130119654,0.5035749304377757,0.5139694613231152,0.52864793585121,0.5302382886168694,0.5071779036944544,0.5058105214040686,0.5003604675924912,0.5125501526379775,0.5049922220219522,1,yong
0.0,0.495122148919206,0.4973664987386081,0.4872362156324362,0.5429382381409739,0.498113065762211,0.499290375825665,0.4811628924587581,0.5005230695928232,0.5012054236367607,0.4993647330131949,0.5336431421937997,0.5789683756103433,0.5287005414272871,0.5084499284231628,0.4815230376948502,0.5319110327375977,1,jae
0.0,0.5032428695920989,0.4998749920822922,0.4962315094455715,0.4699080523204954,0.5024553668081723,0.5015893418032618,0.5170857565150968,0.5097968004428011,0.5032934078662774,0.5064257088611597,0.5015599303407156,0.4856324704793973,0.5025459169869017,0.5031439355730928,0.5171198360118783,0.5105749465497951,1,mi
0.0,0.5016898713435152,0.499315405825573,0.5021687804060256,0.4992512080794969,0.5017116172825589,0.5054262842312818,0.4997618076078983,0.4986430455277171,0.5262910302162448,0.5014447337643686,0.5090651656523872,0.5019631732795813,0.5261052202952252,0.5099385431749637,0.5042103582470229,0.4994276943025422,1,yong
0.0,0.4994157658167184,0.5010741218324454,0.503529900749321,0.5044865471476071,0.4902171016300408,0.4989922586487347,0.4951684669206536,0.5016997763158231,0.5206903224155626,0.5279936384695385,0.5113691678846594,0.5075864257083834,0.5116480818782757,0.5089198130721506,0.549997157834511,0.5051122642515539,0,jae
0.0,0.500445923205754,0.5006368954491489,0.496386324188286,0.5059706687861812,0.4990963494400595,0.5003646211811226,0.4993028308510286,0.4890830599915773,0.5004509353751593,0.5020637833838159,0.4977781183400708,0.5059724609685528,0.4990985734473199,0.5006440068721653,0.4993121104484191,0.5303927811855614,0,mi
0.0,0.5094954980681212,0.5029856081462861,0.4989506322595345,0.4998173757227536,0.4985189830589402,0.4970098848348307,0.5022956792057822,0.4954485540390438,0.5236445671972011,0.5112538301849726,0.5001987772078246,0.5043771298618919,0.5114517773762927,0.5024945502322378,0.5046381768963398,0.5000334165461402,1,yong
0.0,0.5028960313573678,0.4938960881952163,0.5036158040707326,0.4989473016213661,0.5009471061443573,0.4949496037606854,0.5017494802957442,0.5049323710928302,0.5260116853302882,0.5310981454440334,0.54074461528511,0.5155403408179248,0.5336671786311512,0.514516073284565,0.5131904721189017,0.5061112851484547,1,youngjae
0.0,0.4980833571835033,0.4994259446070383,0.5041406610515761,0.4956245517412726,0.4944451232223802,0.5090679523487905,0.5006932341438916,0.5013110338936826,0.5015817786396245,0.5004725546334582,0.516089258934789,0.5066671543975826,0.524651159859011,0.519097924984477,0.5248457667579617,0.5032073925958723,1,dae
0.0,0.4892175434418154,0.5017092765908772,0.5002894141115314,0.5074015894815277,0.4967353102198621,0.4946182192128203,0.5050319441145303,0.4921489257025418,0.5263655579609312,0.5268069258844904,0.5161175717463233,0.5220119168210219,0.5197392085462195,0.5362387152942867,0.540088267303656,0.5146306294637398,0,yong
0.0,0.4997592493113284,0.5139133160655263,0.5057826141908814,0.4853206029639368,0.5071977010318844,0.4923628481294214,0.5263085175502874,0.4982287416953243,0.5006145983199184,0.5526621208463408,0.5172903829914581,0.4955756980642775,0.5072867454920934,0.5305777202361865,0.5442755843988383,0.4996798462054648,0,mi
0.0,0.5042788170351069,0.4954883302495574,0.5039046368990567,0.5021689276469897,0.4962277388231034,0.5013472540265899,0.4921658799798585,0.4989203629566248,0.5157126088406447,0.4988817603424237,0.5169856059841925,0.511236974130168,0.5065849250400495,0.503600900293816,0.4958340403603506,0.5015037547900197,1,youngjae
0.0,0.5041901217286507,0.5044769545984832,0.5019639205397981,0.4951912290541888,0.5011517704508054,0.4914586438154255,0.5066718807867205,0.4985369333428075,0.5187097013971687,0.514611272105321,0.5195188503664387,0.5262224548557152,0.5187780333007561,0.4971138827090486,0.5070658659587154,0.5044252156464263,1,jae
0.0,0.5021032385762985,0.5015632089268974,0.4864897082633979,0.5002150082019237,0.5033521584126819,0.4913273182705113,0.5010591979621654,0.4912909611055145,0.5104864175431163,0.5055670281974215,0.4914415530358357,0.500890877659571,0.5104704428977344,0.491352259098026,0.5112626668321127,0.4933937643190587,1,yeon
0.0,0.526764485801572,0.4926293822073945,0.4909630065738312,0.5034619993821279,0.5100613156936907,0.4912183811310271,0.5033352693441389,0.5003937100536983,0.5381337655833626,0.4937520294190247,0.5331416432080001,0.5378481613736075,0.5264271958607927,0.5157389554929988,0.5160339722177151,0.5072170881249434,0,mi
0.0,0.5019274822881479,0.5048690247711569,0.4975513041770763,0.4999704238973137,0.5008292791268996,0.4982045299675102,0.5002987374041308,0.4958133900362352,0.5156151631701676,0.5142416012503445,0.5090981638535796,0.5259464047649111,0.500910953783621,0.4998931405384693,0.5070658933253792,0.5138033590288059,0,youngjae
0.0,0.5013706195179229,0.4963073898800612,0.4918138805307008,0.4994986988854814,0.5120557118830644,0.4965782417398532,0.4953254001404837,0.4936257443020045,0.5024665826129039,0.4978944944501742,0.503799530594683,0.5004644758402201,0.5675552474923764,0.5429991322125579,0.523420970791061,0.5221086959648166,1,yeon
0.0,0.5001567786165881,0.5039375391337024,0.5076570819438967,0.4960127760094088,0.5033259142625693,0.5013385417562563,0.4987617175438386,0.4981274098827982,0.5044334832634028,0.5064704504380073,0.5228632549681146,0.4972407198185208,0.5059743585552742,0.5013420160433311,0.5025025055067265,0.4993120157018655,1,yeon
0.0,0.5166023095408203,0.5021817957768518,0.496723189459731,0.4899975757072463,0.5053319661815638,0.5036492061944976,0.479743128091493,0.5075013123492342,0.5538890532484094,0.5127333533659426,0.5353371744728627,0.5468223235894281,0.5473273979163732,0.5170836092591806,0.5467953530211216,0.5391998290620887,1,yong
0.0,0.4928056335474968,0.5027494148540096,0.495042455546878,0.49827176970882,0.5078840576580421,0.5013391331465964,0.484407969874548,0.503475988338291,0.5065824233644503,0.5108395342501546,0.5054609046904904,0.5136932200162452,0.5218947929337066,0.5014522550454217,0.5109669577871754,0.5251169648211755,0,yeon
0.0,0.5025538221579164,0.5010454262541106,0.4883642522262392,0.5119838698884261,0.4994959999244021,0.4936803954113891,0.4982977208017758,0.5003573434118098,0.5085507939874112,0.5066024915778137,0.509758326037888,0.5364565309650897,0.5011282979983648,0.5071154650717515,0.5184166806824532,0.5005243049841409,1,dae
0.0,0.4990387216306928,0.4940236184030784,0.4985458979929538,0.497731104031849,0.4892111221026508,0.5015657659132844,0.501416037525305,0.5018463961322682,0.5125518217396599,0.504759159593371,0.5046785163727745,0.5056553256027022,0.5166628314586819,0.5118062834455145,0.5115245834289526,0.5047386275269202,1,youngjae
0.0,0.5016714318398453,0.4930483920493193,0.5039090213976429,0.5004245882900783,0.4960593128662229,0.5054224757660264,0.5006287091221139,0.503910960665063,0.5180001437295634,0.5175103285884335,0.5239215613168055,0.5344470320473682,0.4972530916819889,0.5282801402137006,0.5067047252114645,0.517485135037588,0,yong
0.0,0.5005711113881074,0.5029467859846348,0.5064096545778962,0.4818984725018986,0.5127648844175948,0.4950652589959691,0.4931711092074126,0.5048008561305601,0.5059084071207401,0.5493527325170591,0.539881875771033,0.5181459957045418,0.5579040148644981,0.5449124276691834,0.5356860256672556,0.5158936379271333,0,dae
0.0,0.5058014535837749,0.5000964843109568,0.5000835429919908,0.4995203074267153,0.5009282567259135,0.502363448160829,0.5028568934592712,0.5018521871930474,0.5359605061406851,0.5278649949769066,0.5086801000121138,0.5176427647206442,0.5010383583601281,0.551051044961397,0.5497818847182414,0.507032829802635,0,youngjae
0.0,0.4998419232435922,0.495159404524217,0.5095969227087712,0.4983720078294368,0.5026392911675687,0.493782653926763,0.5039539809046708,0.4977562307094353,0.5034773583911663,0.5001362152554599,0.5394609338448002,0.5188943784528214,0.5056028940376694,0.5100706794915062,0.5309787475505726,0.5252806669839999,0,youngjae
0.0,0.4999002925743803,0.5005896485716314,0.4948278052918309,0.4960138217659769,0.5133025924775405,0.490243861682999,0.5119319535591874,0.4912599652518074,0.5002139223981849,0.5018325672008886,0.4995845774021353,0.5298589739131897,0.5321665913852197,0.5092699431881039,0.5426433399763566,0.4946066857231109,1,dae
0.0,0.4994685287002202,0.5105181685503163,0.4974316556101481,0.4993997678330735,0.4995924432092565,0.4988625404051882,0.4988359353238144,0.500100321653807,0.5014960563053336,0.5479011395265713,0.504150382074576,0.4997855662397748,0.4999723990196637,0.53567032532913,0.5008435085728776,0.5004911877933875,1,yong
0.0,0.4967800825659091,0.4999453720580424,0.5059347240993581,0.4994166361646392,0.504833771146939,0.4896854087303791,0.4998107945287249,0.4997053050972742,0.5045059823830339,0.504860546830924,0.5481787999894174,0.5033514567237223,0.5127986657170034,0.5184838998161239,0.5241368782750506,0.5423173191310051,0,yong
0.0,0.4825028306329113,0.4978005127288211,0.4943630330375705,0.5059584133252414,0.4961678609763887,0.4994797142232259,0.5024605736788375,0.496889650467767,0.493828014673302,0.5016105517527439,0.4994656000608958,0.5059951051328629,0.5145103157523464,0.5078460142876406,0.5244483395946107,0.5200860586139239,0,mi
